rank_date,trade_date,n_pool,n_q1,n_q5,r_q1,r_q5,r_pool,ls,to_q1,to_q5,to_pool,spy,xlk
2016-04-29,2016-05-02,468,94,94,0.013549220654331794,0.003723510029763122,0.014027484713889971,0.009825710624568672,0.03852717085397994,0.02807586868688179,0.03054774441196067,0.011059292742765514,0.038642504507402586
2016-05-31,2016-06-01,468,94,94,-0.01725862123336514,0.0033637801325967697,-0.003729942872060601,-0.020622401365961912,0.02998923683459462,0.04229054815934417,0.027045346220943442,0.0035271320617571433,-0.009036846705151924
2016-06-30,2016-07-01,470,94,94,0.04270856428044259,0.04131699630868619,0.047101624586205613,0.0013915679717564008,0.04627366681966583,0.038871765455326696,0.02879226768649578,0.03344152541620793,0.07062317629502313
2016-07-29,2016-08-01,469,94,94,0.027677759222229207,0.010730204660023274,0.010658852767399163,0.01694755456220593,0.034318854578876457,0.03507891923086299,0.027749672344792066,0.002074058709452986,0.012891792278091119
2016-08-31,2016-09-01,469,94,94,-0.0010036649151174922,0.0009970918552204165,-0.0023668198682968624,-0.0020007567703379087,0.044260030397847136,0.10106611275978111,0.02811227775015674,-0.0023918741376661723,0.014787220816402602
2016-09-30,2016-10-03,470,94,94,-0.018738646285120585,-0.036595872285301034,-0.03017215033900749,0.01785722600018045,0.03658719143693137,0.02098394345863072,0.019088510805225105,-0.022106124363934,-0.013224000729947005
2016-10-31,2016-11-01,472,95,95,0.08976458597261108,0.06795301640132077,0.07275065947788607,0.02181156957129031,0.029419793798271025,0.042685856640810045,0.027741261290190288,0.04056706073664573,-0.010423628747134761
2016-11-30,2016-12-01,472,95,95,0.02024416466116595,0.03457059933948153,0.02478873572037761,-0.014326434678315576,0.07299952723817645,0.0690306281237138,0.04365703646042077,0.03186937426903236,0.05342508005914848
2016-12-30,2017-01-03,473,95,95,0.02392453855244795,0.01895688146549595,0.023293016320942033,0.0049676570869520015,0.030665209768233944,0.030855675134249354,0.021800418294426797,0.0105664017389695,0.0342282688354556
2017-01-31,2017-02-01,472,95,95,0.056992877206179474,0.0503037090551208,0.04857620946666088,0.006689168151058675,0.043669105035529676,0.03684370494076131,0.028928792054246047,0.053422506162321026,0.052120455950217304
2017-02-28,2017-03-01,467,94,94,-0.02174152645635887,-0.01884259718582586,-0.016784477289385206,-0.0028989292705330107,0.35313595055115216,0.4761828532819333,0.04398787269602608,-0.014288794702409624,0.007066016388232121
2017-03-31,2017-04-03,476,96,95,0.013007060472544504,0.016491716175812354,0.015458546531264506,-0.00348465570326785,0.0600880418058188,0.13160867313150457,0.039393666363954936,0.01423511235253816,0.02872714384397579
2017-04-28,2017-05-01,478,96,96,0.007970832958574306,0.027682086884003556,0.022747366660708274,-0.019711253925429252,0.02765611306241079,0.026592328629500735,0.02315132834750327,0.019607934444293873,0.03431260281519788
2017-05-31,2017-06-01,478,96,96,0.0242300916589518,0.0007656185576386462,0.00869484976484547,0.023464473101313155,0.029682364813771678,0.03652065163022704,0.0270084375290819,0.00012809648978651111,-0.037251741104513236
2017-06-30,2017-07-03,478,96,96,0.012270046725442824,0.014061089639950985,0.011670498688700784,-0.0017910429145081615,0.02989325929869611,0.039255996236946346,0.023544434531480755,0.021097333904704252,0.05723240487093695
2017-07-31,2017-08-01,476,96,95,-0.013328509055811892,0.005343429139024359,0.0018933470760592022,-0.01867193819483625,0.030763678973212725,0.03949445926753265,0.026160326946627278,0.0021026305171334414,0.02315055147450984
2017-08-31,2017-09-01,474,95,95,0.03564853023056661,0.07055785361174521,0.04627699450106074,-0.0349093233811786,0.04717327911411781,0.05740506961162084,0.028315300712423924,0.023128575897431336,0.010572625301123795
2017-09-29,2017-10-02,475,95,95,0.018576430250073488,0.018310201759400617,0.01322582484551158,0.0002662284906728707,0.021525092111219613,0.05931242955079628,0.028416628464964865,0.020489591113791894,0.06369305211363918
2017-10-31,2017-11-01,474,95,95,0.051930029397357864,0.02713656667699834,0.04286754971983693,0.024793462720359524,0.041682069703478625,0.03390570869479017,0.02565781023070795,0.027069498883655063,0.00873571699879272
2017-11-30,2017-12-01,476,96,95,0.01358442131957877,0.01629519242257946,0.020909342891232193,-0.0027107711030006903,0.0644365451893809,0.0843699950049567,0.028260962497994063,0.02149178823256781,0.023167742658746215
2017-12-29,2018-01-02,476,96,95,0.04559288718985619,0.049600195056433524,0.043306379445696035,-0.004007307866577332,0.030247024548082233,0.036589648131463384,0.02258149364771166,0.04766139619103038,0.05823294623195108
2018-01-31,2018-02-01,476,96,95,-0.03761906849989935,-0.051186416598707124,-0.04075175761609936,0.013567348098807774,0.033287143416273576,0.06289071885338945,0.028781613231062264,-0.04929294827225217,-0.02145663488442895
2018-02-28,2018-03-01,475,95,95,-0.019252939648064613,-0.006251497911932176,-0.01671510116752743,-0.013001441736132435,0.34654846780690607,0.4413564136470014,0.036563146346147886,-0.034362487169636635,-0.044454204919773366
2018-03-29,2018-04-02,472,95,95,0.011409588558609823,0.027816440894589546,0.022978611118250083,-0.016406852335979723,0.09119168237859393,0.08271091527302962,0.03670572645793854,0.029168559397316995,0.03789533962818403
2018-04-30,2018-05-01,481,97,96,0.025356274928609607,0.028491619929830417,0.03574361916250077,-0.0031353450012208094,0.05623355452911677,0.08274377007618612,0.03666192485435526,0.032530348040869184,0.07257035116621657
2018-05-31,2018-06-01,479,96,96,0.004586072735968662,-0.009709140228857499,-0.001287684728914156,0.014295212964826162,0.029718178280628876,0.03796973774658953,0.03190952812121979,-0.0018976321390333784,-0.010573910475880521
2018-06-29,2018-07-02,480,96,96,0.018144406738985517,0.02181259543450602,0.028985288968430934,-0.0036681886955205016,0.04372081590030301,0.03697896092323832,0.025676526644095556,0.0331051963676432,0.02097298745564613
2018-07-31,2018-08-01,481,97,96,0.029227173904010743,0.034924376447495444,0.03562199509004727,-0.0056972025434847,0.03829842392132667,0.036459025501159606,0.025348802847318247,0.03186690179053886,0.05240331414585464
2018-08-31,2018-09-04,481,97,96,-0.003261461080979107,-0.01352337456634158,9.484173674775213e-05,0.010261913485362473,0.04339531735824055,0.06904790291590036,0.0287474469275013,0.011181505784199741,0.008453948449408832
2018-09-28,2018-10-01,481,97,96,-0.06676006284349538,-0.06306410887753654,-0.06359860555249991,-0.0036959539659588425,0.033405912248926736,0.033566894917499666,0.022766400188520143,-0.062454915046509574,-0.0737215924622665
2018-10-31,2018-11-01,481,97,96,0.03282750272950804,0.010269947092367953,0.022418536278976546,0.022557555637140084,0.07016150466995906,0.04483064061750481,0.0320623421288034,0.021169078509845507,-0.009556358191154968
2018-11-30,2018-12-03,481,97,96,-0.10656030945311973,-0.12093118592095031,-0.11150072869608778,0.014370876467830584,0.08386735550017332,0.06645682814084024,0.028181948091057927,-0.09902992130472776,-0.10297838796867909
2018-12-31,2019-01-02,481,97,96,0.11412376789724892,0.10227578592604451,0.104632905061907,0.011847981971204402,0.024545445385427796,0.0471749702422459,0.026918590080177406,0.07946325122486364,0.07497611672560645
2019-01-31,2019-02-01,481,97,96,0.03795495621816732,0.047125120867184456,0.05164402276563502,-0.009170164649017133,0.03936838358481071,0.037040728303864914,0.027213780766901337,0.03836160754521867,0.07004586312237593
2019-02-28,2019-03-01,482,97,97,0.004621190261459736,0.008892711245989195,0.01395292099828623,-0.00427152098452946,0.3846242128813396,0.43649421299946867,0.03939115324766956,0.023782324279427947,0.0548411755529703
2019-03-29,2019-04-01,488,98,98,0.031169596413025958,0.009873557923526868,0.017533018297192837,0.02129603848949909,0.07269500995476498,0.08295000534022856,0.034463701525154385,0.020921356749973308,0.04666070790442389
2019-04-30,2019-05-01,487,98,98,-0.04198051679798072,-0.06523007994373088,-0.05595138159679856,0.023249563145750163,0.04349769602452577,0.06722958308514101,0.02714107124024299,-0.059079676761591426,-0.10036978330313095
2019-05-31,2019-06-03,488,98,98,0.08350984366094678,0.08368518429979595,0.08422882760027098,-0.00017534063884916407,0.04445581083388409,0.04839876611572534,0.03781547860289621,0.08204820002168467,0.1264352635680479
2019-06-28,2019-07-01,490,98,98,-0.014906875985427148,-0.012032884109275855,-0.010243742709382504,-0.0028739918761512932,0.04695187811323644,0.058286800814433784,0.02635308468120977,-0.0027734056689966424,0.013622569134272622
2019-07-31,2019-08-01,490,98,98,-0.03063301078612944,-0.038145851168656875,-0.03273321878139008,0.007512840382527433,0.03584326595531892,0.04392234256344005,0.027453904091769957,-0.013905708836804531,-0.02239921517935739
2019-08-30,2019-09-03,491,99,98,0.0377612889728434,0.02174452444593453,0.027656715052410095,0.01601676452690887,0.049398598702240636,0.08014956316748942,0.03897748292156681,0.01325628440628801,0.018693347260795523
2019-09-30,2019-10-01,491,99,98,0.029974386739776107,0.05086898550966943,0.04827123525846603,-0.020894598769893323,0.03460695583263756,0.0274330921348492,0.026099520912675315,0.043991424803246026,0.06129363192895054
2019-10-31,2019-11-01,491,99,98,0.009955132208243123,0.022558884208132107,0.01616861075464645,-0.012603751999888984,0.05718546936317503,0.06540770793012837,0.03039270900586729,0.017965642689287797,0.02633766711088681
2019-11-29,2019-12-02,491,99,98,0.04503705352352195,0.04487228742990487,0.04610557766165756,0.00016476609361707611,0.06849954942917678,0.07965893433386667,0.02340432789555429,0.04757786877325931,0.07818948672690773
2019-12-31,2020-01-02,492,99,99,-0.01323513245307133,-0.017496753066431104,-0.014025132393982382,0.004261620613359773,0.030193802714358585,0.041693294299858824,0.022540684473109404,-0.0023085646398098847,0.03426477403778794
2020-01-31,2020-02-03,492,99,99,-0.06851497094919178,-0.0654563771061041,-0.06104379685346494,-0.0030585938430876813,0.042470572205664275,0.06689356136534862,0.03606153727716823,-0.046371920511358744,-0.03219762543023086
2020-02-28,2020-03-02,487,98,98,-0.2671491463806796,-0.2693947844565114,-0.26375690976597505,0.0022456380758317795,0.4209961772530772,0.48930140042690756,0.04270104977973458,-0.19894681634292855,-0.17693976054725358
2020-03-31,2020-04-01,494,99,99,0.1700818105073487,0.18908959486449928,0.18522324420445999,-0.019007784357150587,0.14821181452222193,0.18328561104003074,0.09333889345403654,0.14885235163913602,0.16148416310430047
2020-04-30,2020-05-01,495,99,99,0.10637910220755716,0.1043183355135798,0.11792356747579999,0.0020607666939773533,0.05617213847936828,0.056412869789598,0.04847400226486511,0.08048335326178235,0.10168742399878883
2020-05-29,2020-06-01,497,100,100,-0.0007984519313135274,0.007367764698209789,0.0015539132132301532,-0.008166216629523316,0.04353780255559658,0.050998102909989816,0.038483403332830526,0.020738049554064775,0.07155840990399298
2020-06-30,2020-07-01,494,99,99,0.08057548276232084,0.05654107976543707,0.0696060056252173,0.024034402996883766,0.054178941763522045,0.045047202897603104,0.03294562328185853,0.05883701993829504,0.08111981116651124
2020-07-31,2020-08-03,497,100,100,0.04589651284110094,0.062237036308184834,0.059580061975399154,-0.016340523467083895,0.05214147741006464,0.0500648584733152,0.0375918074794636,0.07241675525162572,0.11277033840159811
2020-08-31,2020-09-01,496,100,99,-0.02721180600873503,-0.01752814550188542,-0.02437021378828729,-0.009683660506849611,0.04853040088622098,0.055062934914446325,0.03831786015345175,-0.04030286167497965,-0.06130391690772985
2020-09-30,2020-10-01,496,100,99,0.053058177877216985,0.013666369951897113,0.02306145132163115,0.03939180792531987,0.03477438973272676,0.024305613486371336,0.027980082607955363,-0.020294269006077004,-0.057576463185030735
2020-10-30,2020-11-02,496,100,99,0.12490580781850405,0.14964722418987234,0.15343230317643516,-0.024741416371368286,0.03848919089247555,0.053878378548626406,0.03506302966168755,0.10847944237664042,0.12524739064947799
2020-11-30,2020-12-01,496,100,99,0.013342364425100412,0.008273362094038107,0.018348525958028536,0.005069002331062306,0.04304309500757677,0.06396666671272595,0.04710360472252318,0.011863020055423945,0.02509089441970125
2020-12-31,2021-01-04,496,100,99,0.026812011362755492,0.03795967611911464,0.059552130224147785,-0.011147664756359147,0.05241434650801505,0.034579711215343985,0.02466638763065152,0.020174275439393652,0.03330749448315573
2021-01-29,2021-02-01,497,100,100,0.08465610131159435,0.07809414359084138,0.0749719496339038,0.0065619577207529645,0.036352272540090304,0.06505039282292767,0.046799259702918886,0.035483502379765275,0.020732425432503643
2021-02-26,2021-03-01,498,100,100,0.08232765440608279,0.04347295027728741,0.051882589090182424,0.03885470412879538,0.548644019401792,0.5000227817886188,0.05452625116165592,0.03168040939668648,0.00641928951342341
2021-03-31,2021-04-01,507,102,102,0.04787104965342162,0.04604421926625811,0.04589026204748802,0.001826830387163511,0.09862368603497307,0.12579105907465868,0.04085373234596502,0.04390818104245908,0.028269918123914106
2021-04-30,2021-05-03,507,102,102,0.019441217589275455,0.04154265339200629,0.019993683573891117,-0.022101435802730832,0.020651421290442687,0.03457486642142989,0.023732175281876607,0.0035152691664850355,-0.011413195548924393
2021-05-28,2021-06-01,507,102,102,0.009245175980125926,-0.006049362301133715,0.006625248439427336,0.01529453828125964,0.03156267636210623,0.047816358725996475,0.02557629027730724,0.02899414459424654,0.07595912785751535
2021-06-30,2021-07-01,507,102,102,0.02304463267549469,-0.020581017594039883,-0.00019472057267742046,0.04362565026953458,0.06770134486106544,0.05799682321914057,0.0295218271780197,0.01663475781003343,0.03339892306593217
2021-07-30,2021-08-02,507,102,102,0.03864545120332318,0.024300342564252373,0.025345873166067165,0.014345108639070809,0.05287222695070218,0.04337676383451769,0.0292116162323292,0.03247323104074784,0.039580988754104096
2021-08-31,2021-09-01,508,102,102,-0.04076872654587557,0.0035134557950445232,-0.021986648267050095,-0.044282182340920094,0.08698727605149421,0.03567784987049018,0.025992767247750525,-0.03578763815406394,-0.04445183337030567
2021-09-30,2021-10-01,508,102,102,0.06266137590878895,0.0506178347990263,0.05706561491004443,0.012043541109762655,0.04248877270317882,0.037600348551083566,0.03154626913412803,0.05941417952678951,0.06412917046981215
2021-10-29,2021-11-01,508,102,102,-0.03429583354497471,-0.06682466448355352,-0.0457561715742614,0.032528830938578814,0.03405274761603213,0.03699373031297458,0.027605974527370312,-0.020737125372639276,0.0317442341484
2021-11-30,2021-12-01,507,102,102,0.06484146549948194,0.08350519368194691,0.07494890691593514,-0.018663728182464964,0.0500371529355928,0.09655465635403528,0.035978005136785576,0.0641248266859964,0.05673928848045384
2021-12-31,2022-01-03,508,102,102,-0.04616463288823074,-0.030873972648736047,-0.04047368737417535,-0.015290660239494696,0.031231508629299708,0.04683490553759223,0.02660745649322903,-0.05183059388793576,-0.07480625188406198
2022-01-31,2022-02-01,507,102,102,-0.03892038093520607,-0.03922993675696518,-0.030566551938823638,0.00030955582175910823,0.0625981482774861,0.054791473633084044,0.0360697169054658,-0.05071193597363077,-0.07020126894274636
2022-02-28,2022-03-01,496,100,99,0.06221934101686786,0.05714429604420132,0.05334224511827261,0.005075044972666538,0.46225683297651754,0.5412065267226103,0.06561442399222593,0.056623666003880135,0.05141245229501412
2022-03-31,2022-04-01,510,102,102,-0.07714285486141183,-0.0568835841018905,-0.061081018021895785,-0.02025927075952133,0.058561802380458716,0.155561949352733,0.05166307159488613,-0.08487146723450145,-0.09396689048637163
2022-04-29,2022-05-02,511,103,102,-0.0015528984320044743,-0.0016848115003413083,-0.0024589169201116403,0.00013191306833683402,0.035097063098841516,0.04225547485727746,0.03296927151438225,-0.011797911282066198,-0.024656911273594928
2022-05-31,2022-06-01,510,102,102,-0.0662863820281392,-0.1053045377788984,-0.07976144273178447,0.03901815575075919,0.04127857368608595,0.05083846830089406,0.036637458726469264,-0.06519504248868013,-0.08775911909745837
2022-06-30,2022-07-01,509,102,102,0.07244746621761006,0.10736477656604684,0.08842635608855699,-0.034917310348436786,0.052307663759461116,0.06331737386860521,0.04144917692847712,0.07745771903622534,0.1295033587443355
2022-07-29,2022-08-01,509,102,102,-0.023640872452716098,-0.02862695584825363,-0.03132855638042715,0.004986083395537532,0.04243496858529739,0.03206460875099797,0.03226502625102999,-0.034934290412558244,-0.0646932987973936
2022-08-31,2022-09-01,510,102,102,-0.05247250649760995,-0.05959896600191041,-0.06109938025679389,0.007126459504300464,0.045012257498817224,0.06001060838655759,0.031137612038281207,-0.0713992362933713,-0.08794689985282256
2022-09-30,2022-10-03,510,102,102,0.06375261639296392,0.10429219764222783,0.08252487383397246,-0.040539581249263906,0.03085980383172334,0.04246792771437431,0.02650956373313352,0.048853168765078614,0.03544031930286806
2022-10-31,2022-11-01,510,102,102,0.06041068239538522,0.05758587455297147,0.0664424752697872,0.0028248078424137485,0.05323549530485828,0.048035661359070184,0.03480127246439664,0.05945084212617924,0.07373815940276063
2022-11-30,2022-12-01,510,102,102,-0.042609583922655056,-0.07263377428214786,-0.05341151717207712,0.030024190359492803,0.04658313355718481,0.05500233066184566,0.031171846337807424,-0.06090455990072552,-0.09207549533407355
2022-12-30,2023-01-03,510,102,102,0.07662723341963447,0.1215988126869977,0.10091687292862911,-0.044971579267363226,0.03088366296679317,0.06008513262076352,0.02671100129291025,0.07872482775434442,0.1289955430882359
2023-01-31,2023-02-01,510,102,102,-0.03557119140280398,-0.04094528819422939,-0.040110162270252714,0.005374096791425413,0.0442609643385509,0.055544377010200686,0.04054866947629948,-0.03909432169183469,-0.026156671571545664
