rank_date,trade_date,n_pool,n_q1,n_q5,r_q1,r_q5,r_pool,ls,to_q1,to_q5,to_pool,spy,xlk
2015-04-30,2015-05-01,456,92,91,-0.0014048047816062228,0.00452066133028505,0.005500697096256313,-0.005925466111891273,0.06265639616765455,0.044825300742699976,0.025588926774010912,0.0040334443799672215,0.009048912564605383
2015-05-29,2015-06-01,456,92,91,-0.00918244360751787,-0.023442386128442676,-0.013027585091005135,0.014259942520924806,0.03681691429104833,0.01944683312256678,0.019669903800437854,-0.01446624022397458,-0.03730663695375458
2015-06-30,2015-07-01,457,92,92,0.0073908225246288595,-0.013954212257622419,1.9027145551450232e-05,0.021345034782251276,0.02075354788868645,0.03479283197860378,0.02465207446531303,0.011035971712886061,0.016075036463964798
2015-07-31,2015-08-03,457,92,92,-0.07745005667912694,-0.06653869421363609,-0.07311777204218223,-0.010911362465490848,0.029626210377112758,0.05615756319435873,0.03007005009067114,-0.0858951928684496,-0.08051948369946149
2015-08-31,2015-09-01,456,92,91,0.00279354212909202,-0.005680621515310609,-0.00927876051526595,0.008474163644402628,0.06099354268151497,0.07367832365107997,0.026457480371005853,0.0070857184303501075,0.01947037180050515
2015-09-30,2015-10-01,457,92,92,0.07414681785421302,0.09122621050581588,0.08230581486597453,-0.017079392651602854,0.05346701614115121,0.0479946354263247,0.02745968283308903,0.09503960481045914,0.11437265845247091
2015-10-30,2015-11-02,457,92,92,0.0020239032667038965,-0.002229567637886784,-0.0002901246480026993,0.004253470904590681,0.02890714766729708,0.04246900682913363,0.029264289076871647,0.0013783151998387755,0.007038901826223354
2015-11-30,2015-12-01,457,92,92,-0.061057308348923776,-0.044224433174125354,-0.04981451893265154,-0.016832875174798423,0.08186287947668842,0.048650249358550265,0.02503389163476599,-0.04017253318738656,-0.042112302317777406
2015-12-31,2016-01-04,458,92,92,-0.04212928019234149,-0.05449025463450827,-0.04750718683007524,0.01236097444216678,0.062497206930504354,0.041716869961248584,0.026548306430970937,-0.03666361169582932,-0.020818645737050834
2016-01-29,2016-02-01,458,92,92,0.05079039925881022,0.04901865689386496,0.04871799919285986,0.0017717423649452613,0.046553831094616985,0.048913678553994484,0.03638138682189694,0.02303144555921266,0.019328574390323983
2016-02-29,2016-03-01,462,93,93,0.06837971244006817,0.06898315700540493,0.06330539563215162,-0.0006034445653367582,0.41976334163836476,0.49867426087405103,0.04991839702177364,0.04985772958434387,0.06484858752018696
2016-03-31,2016-04-01,468,94,94,-0.004185873426310313,0.04027543374618793,0.016007353443146657,-0.04446130717249824,0.07499197826996609,0.10090559974161559,0.029673100101264015,0.005074301873404297,-0.0505590730855654
2016-04-29,2016-05-02,468,94,94,0.006931854059672335,-0.001922714549688679,0.014027484713889971,0.008854568609361013,0.024054182633822453,0.03303564728229451,0.03054774441196067,0.011059292742765514,0.038642504507402586
2016-05-31,2016-06-01,468,94,94,-0.004739060417544327,0.00698606679461951,-0.003729942872060601,-0.011725127212163837,0.031154604163197718,0.04194279948081393,0.027045346220943442,0.0035271320617571433,-0.009036846705151924
2016-06-30,2016-07-01,470,94,94,0.047706048971172886,0.04590853992112809,0.047101624586205613,0.0017975090500447974,0.05126153144487203,0.040651394202370635,0.02879226768649578,0.03344152541620793,0.07062317629502313
2016-07-29,2016-08-01,469,94,94,0.011772927602371416,0.00619919791345649,0.010658852767399163,0.0055737296889149255,0.035846339698227495,0.0385321002244155,0.027749672344792066,0.002074058709452986,0.012891792278091119
2016-08-31,2016-09-01,469,94,94,-0.0001456813275000558,-0.0016967730069718133,-0.0023668198682968624,0.0015510916794717574,0.04878357708622594,0.09198730556587505,0.02811227775015674,-0.0023918741376661723,0.014787220816402602
2016-09-30,2016-10-03,470,94,94,-0.02829359886513528,-0.03997314180043828,-0.03017215033900749,0.011679542935303003,0.02881318671051817,0.019327882251381608,0.019088510805225105,-0.022106124363934,-0.013224000729947005
2016-10-31,2016-11-01,472,95,95,0.06191282284994596,0.07961419127891367,0.07275065947788607,-0.01770136842896771,0.048067476970370226,0.044670850706787675,0.027741261290190288,0.04056706073664573,-0.010423628747134761
2016-11-30,2016-12-01,472,95,95,0.01692486880320679,0.028031280243875304,0.02478873572037761,-0.011106411440668516,0.0883279140305575,0.08054271538548008,0.04365703646042077,0.03186937426903236,0.05342508005914848
2016-12-30,2017-01-03,473,95,95,0.010739915020177999,0.020777186710754875,0.023293016320942033,-0.010037271690576876,0.05213823770407868,0.031600464553569164,0.021800418294426797,0.0105664017389695,0.0342282688354556
2017-01-31,2017-02-01,472,95,95,0.056283431464004635,0.04309637583559917,0.04857620946666088,0.013187055628405463,0.043179024377693095,0.026624629829717906,0.028928792054246047,0.053422506162321026,0.052120455950217304
2017-02-28,2017-03-01,465,93,93,-0.01433492131394542,-0.024081956444805853,-0.016659980150903655,0.009747035130860433,0.45619710438354716,0.4632849824648245,0.044291359071467404,-0.014288794702409624,0.007066016388232121
2017-03-31,2017-04-03,473,95,95,0.020794234854897307,0.009243342635304472,0.015365539997365734,0.011550892219592835,0.0906371695496336,0.11751697759484309,0.038052478062331814,0.01423511235253816,0.02872714384397579
2017-04-28,2017-05-01,475,95,95,0.009478105494230359,0.02023638482158356,0.022652371252792684,-0.010758279327353203,0.021010537459085758,0.03020784962640137,0.023202434761000142,0.019607934444293873,0.03431260281519788
2017-05-31,2017-06-01,475,95,95,0.011786614727886858,0.010939781179135534,0.008532208581851991,0.0008468335487513239,0.04459805189976782,0.04870715495657998,0.02710660195337942,0.00012809648978651111,-0.037251741104513236
2017-06-30,2017-07-03,475,95,95,0.004175515475974164,0.005723135494493896,0.011801766130394301,-0.0015476200185197322,0.030359442334266757,0.03704933735168503,0.023614190525087436,0.021097333904704252,0.05723240487093695
2017-07-31,2017-08-01,473,95,95,-0.0018181559453939154,0.0008693928028919293,0.0018122210877365187,-0.002687548748285845,0.03596702563617921,0.034809444162006695,0.026133716422353664,0.0021026305171334414,0.02315055147450984
2017-08-31,2017-09-01,471,95,94,0.06049497653840554,0.06589753134363861,0.046487693051467396,-0.005402554805233072,0.0533168902911176,0.06487102345996537,0.028300209493526407,0.023128575897431336,0.010572625301123795
2017-09-29,2017-10-02,472,95,95,0.01609624175189239,0.007558833572077852,0.013249841829782533,0.008537408179814538,0.03893004341158126,0.05310347697439343,0.028436362940816563,0.020489591113791894,0.06369305211363918
2017-10-31,2017-11-01,471,95,94,0.06476465579988183,0.037095885660842,0.043197108212664447,0.02766877013903983,0.04525186526128655,0.04206541245487534,0.025680917843411612,0.027069498883655063,0.00873571699879272
2017-11-30,2017-12-01,473,95,95,0.02454719398500365,0.0178725658954563,0.020918042002254944,0.006674628089547351,0.07914245765976491,0.06844201282105859,0.02829046768877254,0.02149178823256781,0.023167742658746215
2017-12-29,2018-01-02,473,95,95,0.046508060553283576,0.05080208118954671,0.04315274812347123,-0.004294020636263135,0.05257974557654679,0.03951058558812916,0.02266949512877643,0.04766139619103038,0.05823294623195108
2018-01-31,2018-02-01,473,95,95,-0.03136305288494808,-0.04800327612926356,-0.04042322348468331,0.01664022324431548,0.047880604176581035,0.05557810036462317,0.02881960823890382,-0.04929294827225217,-0.02145663488442895
2018-02-28,2018-03-01,472,95,95,-0.017334744305046522,-0.0060917557718502624,-0.01625964060701867,-0.01124298853319626,0.3960275285721358,0.4320852264783091,0.03662152038237102,-0.034362487169636635,-0.044454204919773366
2018-03-29,2018-04-02,469,94,94,0.021243026412577776,0.027955338125256947,0.022788296802115963,-0.006712311712679171,0.10230679924551292,0.11233504108991109,0.03665908448501621,0.029168559397316995,0.03789533962818403
2018-04-30,2018-05-01,477,96,96,0.04035793224326911,0.030313598613881637,0.03601102083587438,0.010044333629387475,0.04666369038782245,0.06453940372748797,0.03690296420997825,0.032530348040869184,0.07257035116621657
2018-05-31,2018-06-01,475,95,95,-0.011282676335221654,-0.005291517882615616,-0.000718500745213583,-0.0059911584526060385,0.028838080913772757,0.05955599230561704,0.03201837279009331,-0.0018976321390333784,-0.010573910475880521
2018-06-29,2018-07-02,476,96,95,0.029646395895252673,0.02775178113742114,0.029415541582986916,0.001894614757831533,0.05727488840739432,0.036022102157214374,0.02514684288358388,0.0331051963676432,0.02097298745564613
2018-07-31,2018-08-01,477,96,96,0.04444135991925674,0.03587716005139562,0.03629221971867982,0.008564199867861118,0.03581633668512843,0.04070431230238756,0.025190816494898804,0.03186690179053886,0.05240331414585464
2018-08-31,2018-09-04,477,96,96,0.0013101364450324668,-0.012164139866500731,0.0006716439623840065,0.013474276311533199,0.07785261484186297,0.05221025329420451,0.028571427269969012,0.011181505784199741,0.008453948449408832
2018-09-28,2018-10-01,477,96,96,-0.07388530513786835,-0.05852819342574871,-0.0639558268034266,-0.01535711171211964,0.021569845227733225,0.031718679340642424,0.0224188607717286,-0.062454915046509574,-0.0737215924622665
2018-10-31,2018-11-01,477,96,96,0.036878561418297824,0.017833683814184913,0.022007884450882167,0.01904487760411291,0.05113196530617127,0.05636956847140288,0.03201927280805849,0.021169078509845507,-0.009556358191154968
2018-11-30,2018-12-03,477,96,96,-0.10214039907397988,-0.11910825399300944,-0.11140358263777841,0.01696785491902955,0.09718131157914095,0.07240150602602051,0.02825374611201308,-0.09902992130472776,-0.10297838796867909
2018-12-31,2019-01-02,477,96,96,0.10045183563872973,0.09564792771967497,0.10520795747652328,0.004803907919054759,0.05298881754919277,0.03830232281758758,0.02683359292695567,0.07946325122486364,0.07497611672560645
2019-01-31,2019-02-01,477,96,96,0.0558121275175597,0.056043267601102544,0.052217416037318616,-0.000231140083542844,0.03641431963068685,0.04955900313285854,0.027110719703617548,0.03836160754521867,0.07004586312237593
2019-02-28,2019-03-01,480,96,96,0.017524778055093997,0.01116734684734959,0.014126029989296797,0.006357431207744407,0.406414874022541,0.4641181888779838,0.03754395700455019,0.023782324279427947,0.0548411755529703
2019-03-29,2019-04-01,485,97,97,0.01846252027241663,0.004384928079221681,0.01744589769717397,0.01407759219319495,0.07528040263766553,0.10782917430146288,0.033232270636073175,0.020921356749973308,0.04666070790442389
2019-04-30,2019-05-01,485,97,97,-0.05450813153646487,-0.0627383621345705,-0.05603352962776558,0.008230230598105633,0.032378297228202485,0.06565128123316662,0.025987613094584337,-0.059079676761591426,-0.10036978330313095
2019-05-31,2019-06-03,486,98,97,0.092661186498241,0.07777846717569713,0.0844738509224807,0.01488271932254387,0.041819651985905655,0.04036598706356251,0.0378815030681485,0.08204820002168467,0.1264352635680479
2019-06-28,2019-07-01,488,98,98,0.00147242593416408,-0.013968084941801448,-0.00993820898758904,0.015440510875965529,0.04376505238295591,0.053348199431309806,0.02634775960476737,-0.0027734056689966424,0.013622569134272622
2019-07-31,2019-08-01,488,98,98,-0.020581667495155845,-0.03418325823800601,-0.03261249432747551,0.013601590742850167,0.03552437776092192,0.0349210177222469,0.027394516563603116,-0.013905708836804531,-0.02239921517935739
2019-08-30,2019-09-03,489,98,98,0.020143366432327045,0.026963817670539462,0.02752489064523689,-0.006820451238212417,0.0667905398210862,0.06870163204175771,0.038984647403413106,0.01325628440628801,0.018693347260795523
2019-09-30,2019-10-01,489,98,98,0.032256772857075094,0.050462210491927284,0.04812859008478968,-0.01820543763485219,0.03268910629188268,0.026081132143358735,0.02610878038411944,0.043991424803246026,0.06129363192895054
2019-10-31,2019-11-01,489,98,98,0.014712943853265494,0.005307922037007292,0.016378222435548685,0.009405021816258203,0.058057819884599245,0.059519110947401074,0.030376582945551345,0.017965642689287797,0.02633766711088681
2019-11-29,2019-12-02,489,98,98,0.041836283298877744,0.04755876463572469,0.04637448098739559,-0.005722481336846948,0.06640609389027072,0.06620343574275493,0.023397640432718365,0.04757786877325931,0.07818948672690773
2019-12-31,2020-01-02,490,98,98,-0.0033827894101144283,-0.017591237107404657,-0.014227641638926416,0.014208447697290228,0.06100814354009792,0.03699960339809063,0.022515907878935728,-0.0023085646398098847,0.03426477403778794
2020-01-31,2020-02-03,490,98,98,-0.05033602017353186,-0.07629430166342185,-0.06110245856936867,0.025958281489889996,0.05351794248934559,0.05966111461578011,0.03596781104708684,-0.046371920511358744,-0.03219762543023086
2020-02-28,2020-03-02,484,97,97,-0.2379405470299356,-0.2536825051594326,-0.2637192983234098,0.01574195812949697,0.3365612352829725,0.47931633405909146,0.04394587067661849,-0.19894681634292855,-0.17693976054725358
2020-03-31,2020-04-01,490,98,98,0.16507757099316267,0.1905554769358461,0.18511910539083756,-0.025477905942683426,0.09896669522836012,0.1900067059839006,0.09379142496719078,0.14885235163913602,0.16148416310430047
2020-04-30,2020-05-01,491,99,98,0.1376913424994889,0.10334339562790894,0.11802065777359473,0.03434794687157995,0.06383779546619157,0.07643012567579899,0.04832900598425161,0.08048335326178235,0.10168742399878883
2020-05-29,2020-06-01,493,99,99,0.004570501852909521,-0.010660202668803583,0.002098124714049474,0.015230704521713104,0.04112298266500283,0.07003413911132893,0.03859240037085158,0.020738049554064775,0.07155840990399298
