lookback_days,tilt,cadence,total_return,annual_return,max_drawdown,win_rate,profit_loss_ratio,sortino,average_holding_days,turnover,annual_excess_QQQ,annual_excess_SPY,run_id,trades,closed_trades,trading_days,start,end,reused,seconds
40,1.0,quarterly,2.0217728426743236,0.0998513914009369,-0.34082271654343355,0.75,0.763789669810434,0.4462355555328231,133.75,2.3921970830290484,-0.08981830829624182,-0.038668303095342305,run-f2b51d6544ef03dd,111,68,2929,2015-01-02,2026-08-26,False,0.394
60,0.5,monthly,2.9470282298659756,0.12542961635384664,-0.3499494773364582,0.8552875695732839,1.1405632922711146,0.6747278521602798,270.8256029684601,0.9845241554770429,-0.06424008334333209,-0.01309007814243257,run-2e3829c9766ba8b3,560,539,2929,2015-01-02,2026-08-26,False,0.5468
60,0.5,quarterly,2.966839645744958,0.12591468031028952,-0.34639600303758344,0.8820224719101124,2.208348713607049,0.6792259252988924,399.4325842696629,0.6686647660404625,-0.06375501938688921,-0.012605014185989694,run-750bee1fadbc41e9,188,178,2929,2015-01-02,2026-08-26,False,0.407
60,0.75,monthly,2.5004274031031155,0.11385867739751321,-0.34277253578126043,0.8165137614678899,0.7846799479249325,0.55987856838834,189.31559633027524,2.3407581407609146,-0.07581102229966552,-0.024661017098766003,run-31dbcdb3676c13db,560,545,2929,2015-01-02,2026-08-26,False,0.5376
60,0.75,quarterly,2.3727529092087813,0.11030243210949853,-0.34357402367471435,0.8186813186813187,0.8759135358502388,0.5322701558886798,256.86813186813185,1.6390543319223432,-0.0793672675876802,-0.028217262386780684,run-148ae8f20227f66f,188,182,2929,2015-01-02,2026-08-26,False,0.398
60,1.0,monthly,2.0878344537000837,0.1019004316910479,-0.33558181314409374,0.7251461988304093,0.9406311497895005,0.442718328438916,88.11111111111111,3.6781730893736304,-0.08776926800613083,-0.03661926280523131,run-b6ae3e9ebeb54098,233,171,2929,2015-01-02,2026-08-26,False,0.5084
60,1.0,quarterly,1.843603101518569,0.0941137957512932,-0.34082271654343377,0.7230769230769231,1.0046635331066727,0.3856805900853284,123.43076923076923,2.5946017421371184,-0.09555590394588553,-0.044405898744986017,run-2805c6b438ba9244,109,65,2929,2015-01-02,2026-08-26,False,0.564
120,0.5,monthly,3.213543041712544,0.1317764160457746,-0.34995191959404326,0.9149722735674677,2.7013929201321005,0.7235889372662033,517.6672828096118,0.6350320403509208,-0.057893283651404115,-0.006743278450504597,run-4316fad4bde66b68,560,541,2929,2015-01-02,2026-08-26,False,0.6831
120,0.5,quarterly,3.1704337748811513,0.13077514347218888,-0.34929286949736815,0.9325842696629213,5.0839579979469365,0.7170319031317124,652.9494382022472,0.4917542869579892,-0.05889455622498985,-0.007744551024090329,run-85fd4a21f402ffdd,188,178,2929,2015-01-02,2026-08-26,False,0.3431
120,0.75,monthly,3.2024625130003157,0.1315199525167179,-0.34277064374947763,0.8351648351648352,0.9799403140009942,0.6896054257357986,367.5934065934066,1.4352229251125181,-0.05814974718046084,-0.006999741979561325,run-da75187c5bfb0530,560,546,2929,2015-01-02,2026-08-26,False,0.4829
