date,spy_ret,best_sector_ret,ief_ret,safe_count,d_np_pctile,d_np,cot_report_date,sig_A,sig_A1,sig_B,sig_C,ief_safe
2017-06,0.008655996709999725,0.06522190525888316,-0.003095426123966405,8.0,58.97435897435897,0.47542539708211606,2017-05-16,0.0,0.0,0.0,0.0,True
2017-07,0.018857140895658597,0.04549598822141254,0.002205746779417872,8.0,78.2051282051282,4.076591138124446,2017-06-20,0.0,0.0,0.0,0.0,True
2017-08,0.001858916481563222,0.032832871381010875,0.015037465276863449,8.0,73.07692307692308,2.0052052032538192,2017-07-18,0.0,0.0,0.0,0.0,True
2017-09,0.019433875600725736,0.08834928625878447,-0.01279086435294674,8.0,81.41025641025641,5.405673769223412,2017-08-15,0.0,0.0,0.0,0.0,True
2017-10,0.02604500947730748,0.0675101747227107,-0.003158896515412679,9.0,86.53846153846153,6.799755887621302,2017-09-19,0.0,0.0,0.0,0.0,True
2017-11,0.026042137468291093,0.05052578374593586,-0.0005637219263617821,8.0,67.3076923076923,2.3603574865277785,2017-10-17,0.0,0.0,0.0,0.0,True
2017-12,0.016804194437607833,0.050489299205219274,-0.0009008240399565048,9.0,35.256410256410255,-1.7916968278854384,2017-11-14,0.0,0.0,0.0,0.0,False
2018-01,0.04939562273016285,0.0810211714194391,-0.02059975678293202,9.0,16.666666666666668,-5.728737746374332,2017-12-19,0.0,0.0,1.0,0.0,False
2018-02,-0.03436903654960777,0.001905599545681147,-0.007572628484632138,8.0,69.87179487179488,2.988849408722917,2018-01-16,0.0,0.0,0.0,0.0,False
2018-03,-0.028769925964464593,0.03769863888597835,0.009346618024966835,6.0,46.15384615384615,-0.7049040405262303,2018-02-13,0.0,0.0,0.0,0.0,False
2018-04,0.005027581725159047,0.09367098710379573,-0.01213369285895105,5.0,66.66666666666667,2.9844542229028335,2018-03-13,0.0,0.0,0.0,0.0,False
2018-05,0.03236439442830741,0.07648811548300705,0.005429485065350459,5.0,10.256410256410257,-8.773129499764494,2018-04-17,0.0,0.0,1.0,0.0,False
2018-06,-0.0062030379383692935,0.038096521354770596,0.007463688095340482,4.0,17.94871794871795,-6.86209762319038,2018-05-15,0.0,0.0,1.0,0.0,False
2018-07,0.04471083359091277,0.0782330211115374,-0.009379212824749628,5.0,28.205128205128204,-4.19402949916449,2018-06-19,0.0,0.0,0.0,0.0,False
2018-08,0.02940728511951729,0.05347912667647026,0.011907580742898327,9.0,37.17948717948718,-2.198406262588726,2018-07-17,0.0,0.0,0.0,0.0,False
2018-09,0.012394599999257183,0.03819058019250221,-0.011992041709151025,9.0,69.87179487179488,3.676776835208214,2018-08-21,0.0,0.0,0.0,0.0,True
2018-10,-0.07021355727255452,0.02438556496285682,-0.0025210713800868367,7.0,36.53846153846154,-1.062580275898128,2018-09-18,0.0,0.0,0.0,0.0,False
2018-11,0.031958842493474915,0.07651652406158438,0.012870999061258104,3.0,34.61538461538461,-0.9877784982007185,2018-10-16,0.0,0.0,0.0,0.0,False
2018-12,-0.11725270559150303,-0.040647864584095306,0.030426647878616597,4.0,24.358974358974358,-2.989600991600085,2018-11-20,0.0,0.0,0.0,0.0,True
2019-01,0.09826011335606477,0.14227528085082763,0.003638837079678048,1.0,7.6923076923076925,-10.227939906368716,2018-12-18,0.0,1.0,1.0,0.0,True
2019-02,0.038089758349847846,0.07706245583954541,-0.005085828977062556,4.0,85.8974358974359,6.892051062620197,2019-01-15,0.0,0.0,0.0,0.0,True
2019-03,0.01966213461314248,0.04958572451060328,0.024843511185515865,6.0,75.64102564102564,5.553625288062008,2019-02-12,0.0,0.0,0.0,0.0,True
2019-04,0.03519542005773402,0.08217582215416885,-0.0017719488754083246,7.0,100.0,18.451666066092443,2019-03-19,0.0,0.0,0.0,0.0,True
2019-05,-0.06585945596358711,-0.001708305388895881,0.03210426723577098,7.0,76.92307692307692,6.378191965041552,2019-04-16,0.0,0.0,0.0,0.0,True
2019-06,0.0828625163888499,0.12065107999894598,0.010396378392771632,4.0,69.87179487179488,5.059905737513272,2019-05-21,0.0,0.0,0.0,0.0,True
2019-07,0.0031013350571063025,0.021072370539705343,0.0019514650661962563,8.0,17.94871794871795,-4.343400783593854,2019-06-18,0.0,0.0,1.0,0.0,True
2019-08,-0.023622259886475372,0.052312841652901065,0.03851161166975392,8.0,68.58974358974359,4.969732744165121,2019-07-16,0.0,0.0,0.0,0.0,True
2019-09,0.029407470783944234,0.06000456932559772,-0.01632999524253287,8.0,33.97435897435897,-0.7591054417656622,2019-08-20,0.0,0.0,0.0,0.0,True
2019-10,0.024115024698636134,0.05411104886579787,0.004449623523932633,8.0,26.923076923076923,-1.6500840511344705,2019-09-17,0.0,0.0,0.0,0.0,True
2019-11,0.03171329520277877,0.0506254545612459,-0.010257929165438329,8.0,12.820512820512821,-6.242223526685365,2019-10-15,0.0,0.0,1.0,0.0,True
2019-12,0.033506122793299786,0.06371327226176637,-0.00021039332714090087,8.0,83.33333333333333,6.823166834184807,2019-11-19,0.0,0.0,0.0,0.0,True
2020-01,-0.0005873123204711561,0.06735680708808855,0.027758809859146583,9.0,56.41025641025641,3.2440133547475725,2019-12-17,0.0,0.0,0.0,0.0,True
2020-02,-0.07774870684432378,-0.05741846109200677,0.03591716934816702,8.0,87.17948717948718,8.80874525295134,2020-01-21,0.0,0.0,0.0,0.0,True
2020-03,-0.16354851167266649,-0.07129185002177818,0.040194843686452764,1.0,85.8974358974359,7.282645804816809,2020-02-18,0.0,1.0,0.0,0.0,True
2020-04,0.15053611307102677,0.3236130201224956,-0.0017334293786072097,0.0,0.6410256410256411,-19.762881850085794,2020-03-17,1.0,1.0,1.0,1.0,True
2020-05,0.06417584993472358,0.10015935723904557,-0.0003960147853055984,2.0,2.5641025641025643,-23.471442685390564,2020-04-14,0.0,0.0,1.0,0.0,True
2020-06,0.024083747526826516,0.07525553865574897,0.00016272971916797552,4.0,1.9230769230769231,-24.628834351920315,2020-05-19,0.0,0.0,1.0,0.0,True
2020-07,0.06056815527244752,0.07631022103948437,0.008967702975595904,4.0,88.46153846153847,7.242890994045948,2020-06-16,0.0,0.0,0.0,0.0,True
2020-08,0.06667242294676834,0.11373155136785207,-0.008423138513125816,6.0,55.76923076923077,2.389148702853536,2020-07-21,0.0,0.0,0.0,0.0,True
2020-09,-0.03188994507534959,0.01986125681755091,0.0017204682889562228,6.0,95.51282051282051,9.918998739624076,2020-08-18,0.0,0.0,0.0,0.0,True
2020-10,-0.02218002834468824,0.062153708860851475,-0.009164812563339675,6.0,79.48717948717949,6.674560257440909,2020-09-15,0.0,0.0,0.0,0.0,True
2020-11,0.10711667686873017,0.29783545244514764,-0.0024114868027150793,7.0,82.6923076923077,6.979233073315044,2020-10-20,0.0,0.0,0.0,0.0,True
2020-12,0.03101931691436932,0.052082969871378726,-0.0018090310463484416,9.0,44.87179487179487,0.9694010793988248,2020-11-17,0.0,0.0,0.0,0.0,False
2021-01,-0.004236126847459776,0.038080445833381216,-0.00862311396129245,9.0,60.256410256410255,3.8639941675978307,2020-12-21,0.0,0.0,0.0,0.0,False
2021-02,0.03176160436283704,0.24170841177316582,-0.02555613813009172,9.0,73.71794871794872,6.352977060408573,2021-01-19,0.0,0.0,0.0,0.0,False
2021-03,0.0366059332060642,0.08997343039101247,-0.018963494933088576,8.0,66.66666666666667,5.116896895740997,2021-02-16,0.0,0.0,0.0,0.0,False
2021-04,0.05278613263071952,0.0755884570840053,0.007278359544756086,9.0,27.564102564102566,-3.222008754207206,2021-03-16,0.0,0.0,0.0,0.0,False
2021-05,0.0074863525125932195,0.06565236030896604,0.002710737063253532,9.0,30.128205128205128,-1.1630333435577427,2021-04-20,0.0,0.0,0.0,0.0,False
2021-06,0.01822911737487609,0.06265534800149863,0.011095394881214693,9.0,38.46153846153846,0.8695658266420061,2021-05-18,0.0,0.0,0.0,0.0,False
2021-07,0.026744771518386612,0.052602250739663736,0.0218072743105302,9.0,89.1025641025641,8.886668546441545,2021-06-15,0.0,0.0,0.0,0.0,False
2021-08,0.027751291218722107,0.045145529553838326,-0.004158032473777551,9.0,54.48717948717949,4.228937332759841,2021-07-20,0.0,0.0,0.0,0.0,True
2021-09,-0.04463324506957944,0.09839637906118881,-0.015436064800759652,9.0,39.1025641025641,1.480348870527667,2021-08-17,0.0,0.0,0.0,0.0,True
2021-10,0.06803069047279542,0.12347560283834347,-0.009181766788983192,9.0,21.153846153846153,-2.345928009121451,2021-09-14,0.0,0.0,0.0,0.0,False
2021-11,0.002911211269373437,0.05553160199450846,0.010223278407874403,9.0,23.076923076923077,-2.4152948309760305,2021-10-19,0.0,0.0,0.0,0.0,False
2021-12,0.03538117517388839,0.09065319736522137,-0.00715492327439371,9.0,24.358974358974358,-1.7611552768263294,2021-11-16,0.0,0.0,0.0,0.0,True
2022-01,-0.05378957957398245,0.17902098353860119,-0.01540559821048526,9.0,13.461538461538462,-5.352647446292039,2021-12-21,0.0,0.0,1.0,0.0,True
2022-02,-0.03470301139353249,0.08667785466942712,0.0017912093056080547,7.0,23.71794871794872,-1.6674089537595904,2022-01-18,0.0,0.0,0.0,0.0,False
2022-03,0.045233100270628546,0.10484027858180767,-0.05479727014895819,4.0,8.333333333333334,-8.773580414260387,2022-02-15,0.0,0.0,1.0,0.0,False
2022-04,-0.09097535567356951,0.02827806715086889,-0.03796119551983057,8.0,20.512820512820515,-4.1317465089504175,2022-03-15,0.0,0.0,0.0,0.0,False
2022-05,0.007523046441404668,0.1822199249957277,0.012227899931395836,4.0,9.615384615384615,-9.402208314116198,2022-04-19,0.0,0.0,1.0,0.0,False
2022-06,-0.0890799852211398,-0.024512061796345574,6.267281176519646e-05,5.0,12.179487179487179,-9.127903053412929,2022-05-17,0.0,0.0,1.0,0.0,False
2022-07,0.08654656077380518,0.18271630730543542,0.022833128355808974,2.0,12.179487179487179,-9.315576185930945,2022-06-14,0.0,0.0,1.0,0.0,False
2022-08,-0.039740984321885775,0.028931111008770882,-0.04769866852368054,4.0,11.538461538461538,-11.319968327359858,2022-07-19,0.0,0.0,1.0,0.0,False
2022-09,-0.07718887604692015,-0.0167286864644548,-0.03178346522651554,2.0,65.38461538461539,2.37642826740208,2022-08-16,0.0,0.0,0.0,0.0,False
2022-10,0.08048082850087446,0.226511518132549,-0.016081185231183737,1.0,76.28205128205128,4.945035300308334,2022-09-20,0.0,1.0,0.0,0.0,False
2022-11,0.04775215871848659,0.10812614722783587,0.029848101484378997,3.0,43.58974358974359,-1.039866776959549,2022-10-18,0.0,0.0,0.0,0.0,False
2022-12,-0.05537350089760862,-0.011805246427446847,-0.005137700935222811,7.0,63.46153846153846,2.107660063052318,2022-11-15,0.0,0.0,0.0,0.0,False
2023-01,0.054218605752890614,0.14146093814272653,0.025822332315733165,6.0,97.43589743589743,9.08369009976894,2022-12-20,0.0,0.0,0.0,0.0,False
2023-02,-0.02418483558841733,0.005299849549265989,-0.03896036948615489,8.0,100.0,16.177437030349004,2023-01-17,0.0,0.0,0.0,0.0,True
2023-03,0.037936148610610454,0.10134227064270762,0.04063218548952019,5.0,93.58974358974359,9.070826313195358,2023-02-14,0.0,0.0,0.0,0.0,False
2023-04,0.01619165255762889,0.03549224838556686,0.00544582662271309,6.0,45.51282051282051,-0.18858389220049077,2023-03-21,0.0,0.0,0.0,0.0,True
2023-05,0.006306035200835947,0.08659014145720967,-0.007641081335387212,8.0,46.794871794871796,0.22367173264271045,2023-04-18,0.0,0.0,0.0,0.0,True
2023-06,0.06332455375362622,0.1345060166332328,-0.015981653026023057,3.0,41.02564102564103,-0.6270323745830702,2023-05-16,0.0,0.0,0.0,0.0,True
2023-07,0.030140814654846082,0.07078803874530593,-0.01078875374943622,7.0,97.43589743589743,13.750788889246582,2023-06-20,0.0,0.0,0.0,0.0,True
2023-08,-0.006794002231931273,0.03179164713253613,-0.002398646614761746,9.0,92.94871794871794,9.98433224401587,2023-07-18,0.0,0.0,0.0,0.0,False
2023-09,-0.05526677394676116,0.011525266217134345,-0.036398484421095834,7.0,85.25641025641026,8.531459983210546,2023-08-15,0.0,0.0,0.0,0.0,False
2023-10,-0.017392428830283913,0.020140096097180482,-0.011445510801517567,3.0,73.07692307692308,5.25981996561822,2023-09-19,0.0,0.0,0.0,0.0,False
2023-11,0.08723744152454915,0.12404109440187705,0.04228763179758199,2.0,19.871794871794872,-4.1249787612667745,2023-10-17,0.0,0.0,1.0,0.0,False
2023-12,0.04016140020667813,0.06253054926194923,0.033110751791123105,7.0,25.641025641025642,-3.3285466776013095,2023-11-14,0.0,0.0,0.0,0.0,False
2024-01,0.026410521363981365,0.0453489874674482,0.009348928258912315,9.0,46.794871794871796,-0.2455335896612283,2023-12-19,0.0,0.0,0.0,0.0,True
2024-02,0.050244562126103176,0.0729676154907477,-0.025893712730237883,7.0,91.66666666666667,10.005934619044588,2024-01-16,0.0,0.0,0.0,0.0,True
2024-03,0.03237372332964039,0.10022186567666336,0.0044204680570398835,8.0,82.6923076923077,8.312430983024079,2024-02-13,0.0,0.0,0.0,0.0,True
2024-04,-0.0428573427336969,0.01629599086666489,-0.024345173637015716,9.0,66.02564102564102,3.2276456315245845,2024-03-12,0.0,0.0,0.0,0.0,True
2024-05,0.05512786603786268,0.08796641788579729,0.016366156621997696,9.0,39.743589743589745,-0.7396848163568848,2024-04-16,0.0,0.0,0.0,0.0,False
2024-06,0.034724684581617815,0.07176411285583684,0.005109677574697713,9.0,64.1025641025641,3.2205234075194937,2024-05-21,0.0,0.0,0.0,0.0,True
2024-07,0.012719614322359796,0.06346911498207786,0.037157035361890633,9.0,11.538461538461538,-7.927040833253791,2024-06-18,0.0,0.0,1.0,0.0,True
2024-08,0.01429648547279605,0.05807685629416359,0.016662151899958566,9.0,79.48717948717949,6.864915312543367,2024-07-16,0.0,0.0,0.0,0.0,True
2024-09,0.026208197360412244,0.0754807239798514,0.011786951616500785,9.0,66.02564102564102,3.253853246085292,2024-08-20,0.0,0.0,0.0,0.0,True
2024-10,-0.0036273931638330925,0.03195020617763178,-0.03572948166065626,8.0,58.97435897435897,2.207214631040614,2024-09-17,0.0,0.0,0.0,0.0,True
2024-11,0.055397661189774405,0.11650293786996535,0.005628057607379278,8.0,45.51282051282051,0.44782333383999173,2024-10-15,0.0,0.0,0.0,0.0,True
2024-12,-0.01923169493401411,0.004446105013820478,-0.01748754555892751,9.0,44.87179487179487,0.7011840370488542,2024-11-19,0.0,0.0,0.0,0.0,True
2025-01,0.005565006884624246,0.05583667858843411,0.006873422687986519,6.0,42.30769230769231,0.6162122292117544,2024-12-17,0.0,0.0,0.0,0.0,False
2025-02,0.005922284697812641,0.05445726215975921,0.02155157103778338,7.0,21.794871794871796,-3.046042572688961,2025-01-21,0.0,0.0,0.0,0.0,False
2025-03,-0.0621507302691362,0.031518732760906776,0.009022759658843693,8.0,20.512820512820515,-3.023836776736296,2025-02-18,0.0,0.0,0.0,0.0,True
2025-04,0.005237964181096899,0.04327528097211397,0.009692754752855137,4.0,10.897435897435898,-7.610441960702303,2025-03-18,0.0,0.0,1.0,0.0,True
2025-05,0.04887858875583295,0.0823344662086607,-0.016383750530554075,3.0,8.974358974358974,-8.098319519932666,2025-04-15,0.0,0.0,1.0,0.0,True
2025-06,0.05175940019118097,0.09786514026525461,0.0183280511463213,6.0,17.307692307692307,-3.522054395030331,2025-05-20,0.0,0.0,1.0,0.0,True
2025-07,0.016126918783393895,0.0482666128057494,0.0026360032519316956,6.0,54.48717948717949,2.0715191074237254,2025-06-17,0.0,0.0,0.0,0.0,True
2025-08,0.017882889007129643,0.056712707479676716,0.004328478389932888,7.0,79.48717948717949,7.5680888519282306,2025-07-15,0.0,0.0,0.0,0.0,True
2025-09,0.04315071668560044,0.08909824395213883,0.01461579057161555,8.0,58.333333333333336,2.7663529344248445,2025-08-19,0.0,0.0,0.0,0.0,True
2025-10,0.03392791053230182,0.08251895753378191,0.0016942428960466938,8.0,51.92307692307692,2.2379175677577834,2025-09-16,0.0,0.0,0.0,0.0,True
2025-11,-0.010004818278940175,0.0900256843453433,0.006603244376188311,7.0,61.53846153846154,3.4955022501250284,2025-10-21,0.0,0.0,0.0,0.0,True
2025-12,0.013149802073915806,0.03677477118623229,-0.0017312598938814538,8.0,35.256410256410255,0.6773221079663472,2025-11-18,0.0,0.0,0.0,0.0,True
2026-01,0.005643786778186444,0.12030399167476258,-0.003197421888399443,8.0,53.205128205128204,2.513631960722904,2025-12-16,0.0,0.0,0.0,0.0,True
2026-02,-0.015777733465529575,0.15309389702367526,0.020822146347867276,9.0,21.153846153846153,-1.6407510869573727,2026-01-20,0.0,0.0,0.0,0.0,True
2026-03,-0.03390917808025162,0.040508751428054435,-0.020364839601416107,8.0,77.56410256410257,4.918476387044969,2026-02-17,0.0,0.0,0.0,0.0,True
2026-04,0.10299734048914799,0.19586944154160513,-0.0008196150236851052,6.0,22.435897435897434,-1.2585563945126736,2026-03-17,0.0,0.0,0.0,0.0,True
2026-05,0.04729289090034916,0.19907731106148785,-0.004904654470660463,7.0,57.05128205128205,2.4291689221877633,2026-04-14,0.0,0.0,0.0,0.0,True
2026-06,-0.011174391690643826,0.07940966055104415,0.004688271221764406,8.0,23.076923076923077,-1.0780947007955675,2026-05-19,0.0,0.0,0.0,0.0,False
2026-07,0.005959734820679463,0.10631478738473477,-0.009798198282637283,8.0,30.76923076923077,0.09054076578687642,2026-06-16,0.0,0.0,0.0,0.0,False
