entity_id,ticker,signal_date,entry_date,entry_price,stop_price,target_price,reward_risk,exit_date,exit_price,exit_reason,exit_reason_name,holding_days,return_pct,r_multiple
9,TSLA,2020-12-07,2020-12-08,208.5033,167.2633,290.15,1.9797938894277392,2021-01-08,290.15,target,目標,21,0.39158468954687997,1.9797938894277392
9,TSLA,2020-12-08,2020-12-09,217.8967,175.4,306.52,2.0854160440693033,2021-10-25,316.8433,target,目標,220,0.4540986623478005,2.328336082566411
11,XOM,2020-12-08,2020-12-09,34.22082,30.42296,43.22103,2.36981089350318,2021-02-17,43.22103,target,目標,46,0.2630039256803314,2.36981089350318
11,XOM,2020-12-09,2020-12-10,34.61344,30.42296,44.07835,2.25866965120941,2021-02-22,44.07835,target,目標,48,0.27344609492728855,2.25866965120941
12,JNJ,2020-12-09,2020-12-10,130.4861,121.9817,147.3005,1.9771412445322452,2021-01-26,147.3005,target,目標,30,0.12885970229779264,1.9771412445322452
11,XOM,2020-12-10,2020-12-11,35.01405,30.42296,45.961259999999996,2.3844468307090483,2021-02-24,45.961259999999996,target,目標,49,0.31265192115736395,2.3844468307090483
3,AAPL,2020-12-15,2020-12-16,123.6909,116.6428,142.4128,2.656304535974233,2021-02-23,116.6428,stop,止蝕,45,-0.05698155644433023,-1.0
3,AAPL,2020-12-17,2020-12-18,125.1956,116.6428,145.5581,2.3807992704143657,2021-02-23,116.6428,stop,止蝕,43,-0.06831549990574748,-1.0
9,TSLA,2020-12-17,2020-12-18,222.9667,188.78,310.37,2.556646298121784,2021-03-05,188.78,stop,止蝕,51,-0.1533264832820327,-1.0
12,JNJ,2020-12-17,2020-12-18,131.1948,126.806,148.90569999999997,4.035476667881887,2021-07-27,148.90569999999997,target,目標,150,0.13499696634317804,4.035476667881887
9,TSLA,2020-12-18,2020-12-21,222.08,188.78,324.9034,3.0877897897897877,2021-03-05,188.78,stop,止蝕,50,-0.14994596541786753,-1.0
12,JNJ,2020-12-18,2020-12-21,129.7945,126.806,149.99869999999999,6.76064915509452,2021-08-03,149.99869999999999,target,目標,154,0.1556629903424258,6.76064915509452
10,JPM,2020-12-21,2020-12-22,106.8529,102.2805,131.46406000000002,5.382547458665035,2021-02-23,132.149,target,目標,41,0.2367376084317785,5.53234625142157
3,AAPL,2020-12-22,2020-12-23,128.3022,116.6428,149.82,1.845532360155753,2021-02-23,116.6428,stop,止蝕,40,-0.0908745134533937,-1.0
10,JPM,2020-12-23,2020-12-24,108.3251,102.2805,134.07916,4.260672335638419,2021-02-24,134.07916,target,目標,40,0.23774785345224703,4.260672335638419
3,AAPL,2020-12-28,2020-12-29,134.0203,117.9922,159.1786,1.5696370748872297,2021-02-23,117.9922,stop,止蝕,37,-0.11959456888247522,-1.0
12,JNJ,2020-12-30,2020-12-31,133.654,127.694,152.34679999999997,3.136375838926174,2021-08-13,152.34679999999997,target,目標,155,0.1398596375716401,3.136375838926174
9,TSLA,2020-12-31,2021-01-04,239.82,204.7433,341.0533,2.8860554157033023,2021-03-04,204.7433,stop,止蝕,41,-0.14626261362688675,-1.0
10,JPM,2020-12-31,2021-01-04,110.4121,102.4191,137.24006,3.356431877893159,2021-03-12,137.24006,target,目標,47,0.2429802530700893,3.356431877893159
12,JNJ,2020-12-31,2021-01-04,134.2602,128.0441,154.5754,3.2681584916587516,2021-08-17,154.5754,target,目標,156,0.15131215356449634,3.2681584916587516
9,TSLA,2021-01-04,2021-01-05,241.22,204.7433,356.46,3.159277017931995,2021-03-04,204.7433,stop,止蝕,40,-0.1512175607329409,-1.0
12,JNJ,2021-01-05,2021-01-06,134.2602,128.121,156.488,3.620634610372694,2022-03-25,156.488,target,目標,307,0.16555762616173664,3.620634610372694
9,TSLA,2021-01-06,2021-01-07,259.21,204.7433,373.7866,2.103608259725669,2021-03-04,204.7433,stop,止蝕,38,-0.2101257667528258,-1.0
10,JPM,2021-01-06,2021-01-07,118.3507,105.3115,142.98786,1.8894686790600645,2021-05-10,142.98786,target,目標,84,0.20817080084866424,1.8894686790600645
12,JNJ,2021-01-06,2021-01-07,135.763,129.6323,158.69939999999997,3.74123672663805,2022-03-31,158.69939999999997,target,目標,310,0.1689444104800275,3.74123672663805
10,JPM,2021-01-07,2021-01-08,118.5949,105.9523,151.83586,2.6292819514973185,2021-10-07,151.9783,target,目標,188,0.28149102533076875,2.640548621327891
12,JNJ,2021-01-07,2021-01-08,137.0523,129.6323,160.41570000000002,3.1487061994609116,2022-04-06,160.41570000000002,target,目標,313,0.17047068892678197,3.1487061994609116
9,TSLA,2021-01-08,2021-01-11,283.1333,213.6667,439.29999999999995,2.2480832515194336,2021-02-23,213.6667,stop,止蝕,29,-0.2453494520072348,-1.0
11,XOM,2021-01-11,2021-01-12,38.0267,32.82668,49.90334,2.2839604463059784,2021-03-08,50.17808,target,目標,37,0.31954863293422786,2.3367948584813165
10,JPM,2021-01-12,2021-01-13,120.88,107.9539,160.36606,3.0547543342539543,2022-04-29,107.9539,stop,止蝕,326,-0.10693332230311048,-1.0
11,XOM,2021-01-12,2021-01-13,38.88403,32.82668,51.794259999999994,2.131333008658901,2021-05-10,51.794259999999994,target,目標,80,0.332018826237918,2.131333008658901
11,XOM,2021-01-13,2021-01-14,38.85998,32.82668,52.34809,2.2356106939817355,2021-06-09,52.34809,target,目標,100,0.34709513489198907,2.2356106939817355
11,XOM,2021-01-14,2021-01-15,39.1885,32.82668,53.88826,2.310621803194686,2021-10-25,53.88826,target,目標,195,0.37510392079308996,2.310621803194686
12,JNJ,2021-01-19,2021-01-20,139.3491,132.4073,159.66000000000003,2.9258837765421117,2021-03-04,132.4073,stop,止蝕,30,-0.049815894038784614,-1.0
3,AAPL,2021-01-25,2021-01-26,139.4083,123.1569,165.2124,1.5878078196340006,2021-02-22,123.1569,stop,止蝕,18,-0.11657412076612372,-1.0
12,JNJ,2021-01-25,2021-01-26,144.8992,133.8418,160.76389999999998,1.434758623184471,2021-03-04,133.8418,stop,止蝕,26,-0.07631098032287276,-1.0
12,JNJ,2021-01-26,2021-01-27,144.404,133.8418,165.40030000000002,1.987871844880805,2021-03-04,133.8418,stop,止蝕,25,-0.07314340322982738,-1.0
4,MSFT,2021-02-03,2021-02-04,231.374,212.0754,264.57460000000003,1.7203631351497024,2021-07-02,264.57460000000003,target,目標,103,0.14349321877134003,1.7203631351497024
11,XOM,2021-02-08,2021-02-09,41.28812,35.48678,52.24866,1.8893117796922796,2021-06-09,52.24866,target,目標,83,0.2654647390096716,1.8893117796922796
10,JPM,2021-02-16,2021-02-17,125.5552,114.4518,148.3937,2.056892483383469,2021-09-28,148.3937,target,目標,155,0.18190007263737384,2.056892483383469
11,XOM,2021-02-16,2021-02-17,42.65706,36.28,53.6378,1.7219126054953218,2021-06-25,53.6378,target,目標,90,0.2574190532587102,1.7219126054953218
11,XOM,2021-02-17,2021-02-18,43.0319,36.39217,54.035070000000005,1.6571713006402375,2021-10-25,54.035070000000005,target,目標,173,0.2556979821946046,1.6571713006402375
10,JPM,2021-02-18,2021-02-19,127.2211,118.1588,151.50740000000002,2.679926729417476,2021-10-07,151.9783,target,目標,160,0.1945997951597651,2.7318892554870136
10,JPM,2021-02-19,2021-02-22,128.102,119.8247,153.98449999999997,3.1269254467036323,2022-03-01,119.8247,stop,止蝕,258,-0.06461491623862237,-1.0
10,JPM,2021-02-22,2021-02-23,132.149,120.5224,157.8571,2.2111451327129177,2022-03-01,120.5224,stop,止蝕,257,-0.08798099115392466,-1.0
11,XOM,2021-02-22,2021-02-23,44.8001,39.74807,55.2507,2.0685942086646354,2021-10-26,55.2507,target,目標,171,0.23327180073258758,2.0685942086646354
10,JPM,2021-02-23,2021-02-24,130.928,120.5574,160.08140000000003,2.8111584672053733,2022-03-01,120.5574,stop,止蝕,256,-0.07920841989490401,-1.0
11,XOM,2021-02-23,2021-02-24,44.97122,39.74807,57.04459,2.3115112527880664,2022-01-05,57.04459,target,目標,219,0.2684688118312111,2.3115112527880664
10,JPM,2021-02-24,2021-02-25,134.5564,120.5574,164.2418,2.1205371812272324,2022-03-01,120.5574,stop,止蝕,255,-0.1040381579768781,-1.0
11,XOM,2021-02-24,2021-02-25,46.42979,39.74807,58.75576,1.8447300994354758,2022-01-07,58.75576,target,目標,220,0.26547546305938496,1.8447300994354758
11,XOM,2021-03-04,2021-03-05,48.7521,42.30667,62.59368,2.147502959461199,2022-01-18,62.59368,target,目標,220,0.28391761585654773,2.147502959461199
11,XOM,2021-03-05,2021-03-08,50.17808,42.85262,65.63305,2.1097610252461956,2022-02-01,65.63305,target,目標,229,0.3080024185859642,2.1097610252461956
11,XOM,2021-03-10,2021-03-11,50.34104,43.28449,67.70874,2.4612168836045947,2022-02-01,67.70874,target,目標,226,0.34500081841773644,2.4612168836045947
10,JPM,2021-03-18,2021-03-19,135.6379,129.0614,167.0376,4.774530525355424,2021-04-21,129.0614,stop,止蝕,22,-0.04848571085220288,-1.0
7,GOOGL,2021-04-05,2021-04-06,109.5744,98.92727,127.21294,1.6566473782136595,2021-07-14,127.21294,target,目標,69,0.16097318351731804,1.6566473782136595
8,META,2021-04-05,2021-04-06,306.1515,275.3321,354.6952,1.5751020461138128,2021-06-28,354.6952,target,目標,58,0.1585610392240444,1.5751020461138128
7,GOOGL,2021-04-07,2021-04-08,112.205,98.92727,132.36324,1.518199270507834,2021-07-26,132.36324,target,目標,75,0.1796554520743281,1.518199270507834
8,META,2021-04-07,2021-04-08,312.1092,275.3321,367.71090000000004,1.511856562915513,2021-07-23,367.71090000000004,target,目標,74,0.1781482250443116,1.511856562915513
7,GOOGL,2021-04-08,2021-04-09,111.2852,98.92727,133.69693999999998,1.8135512986398177,2021-07-28,135.1139,target,目標,76,0.2141228123775667,1.9282112781023988
4,MSFT,2021-04-15,2021-04-16,247.972,227.5012,281.3828,1.6321198976102531,2021-08-16,281.3828,target,目標,84,0.13473617989127784,1.6321198976102531
5,NVDA,2021-04-15,2021-04-16,15.994,13.46159,20.220660000000002,1.6690267373766499,2021-05-13,13.46159,stop,止蝕,19,-0.15833500062523453,-1.0
7,GOOGL,2021-04-15,2021-04-16,113.456,103.6524,131.4767,1.8381716920314972,2021-07-23,131.4767,target,目標,68,0.15883426174023407,1.8381716920314972
4,MSFT,2021-04-16,2021-04-19,248.6601,231.9452,283.275,2.0709008130470403,2021-05-11,231.9452,stop,止蝕,16,-0.06721987162395571,-1.0
7,GOOGL,2021-04-26,2021-04-27,114.863,110.8183,130.13705,3.7763122110416014,2021-05-11,110.8183,stop,止蝕,10,-0.035213254050477594,-1.0
7,GOOGL,2021-04-28,2021-04-29,118.4115,111.0315,133.48345,2.0422696476964743,2021-05-11,111.0315,stop,止蝕,8,-0.06232502755222258,-1.0
8,META,2021-04-29,2021-04-30,323.301,293.4629,388.4785,2.1843716590533586,2022-01-24,293.4629,stop,止蝕,185,-0.09229201270642529,-1.0
12,JNJ,2021-05-07,2021-05-10,145.9746,138.8864,159.3176,1.8824243108264422,2021-10-01,138.8864,stop,止蝕,101,-0.0485577627888687,-1.0
12,JNJ,2021-05-10,2021-05-11,146.619,138.8864,161.50859999999997,1.9255619067325338,2021-10-01,138.8864,stop,止蝕,100,-0.05273941303650953,-1.0
8,META,2021-05-27,2021-05-28,328.1186,300.9274,385.7624,2.119943216923119,2021-12-03,300.9274,stop,止蝕,131,-0.08287003540792881,-1.0
10,JPM,2021-06-01,2021-06-02,146.7457,139.1829,162.3625,2.064949489607023,2021-06-14,139.1829,stop,止蝕,8,-0.051536774161014653,-1.0
5,NVDA,2021-06-03,2021-06-04,17.04961,14.21805,21.53705,1.5847942476938497,2021-08-23,21.53705,target,目標,55,0.2631989822641103,1.5847942476938497
5,NVDA,2021-06-04,2021-06-07,17.50667,14.81485,22.482319999999998,1.8484334019362358,2021-08-27,22.482319999999998,target,目標,58,0.28421453080454473,1.8484334019362358
8,META,2021-06-07,2021-06-08,333.769,315.2615,389.19239999999996,2.9946454140213414,2021-10-12,315.2615,stop,止蝕,88,-0.05545002681495281,-1.0
7,GOOGL,2021-06-10,2021-06-11,120.9277,115.4523,140.2742,3.533349161705077,2021-08-24,140.2742,target,目標,51,0.15998402351156926,3.533349161705077
5,NVDA,2021-06-11,2021-06-14,17.84428,15.44403,22.57606,1.9713696489948938,2021-08-27,22.57606,target,目標,53,0.2651706877497997,1.9713696489948938
5,NVDA,2021-06-14,2021-06-15,17.85325,15.8448,22.42453,2.276023799447336,2021-08-27,22.42453,target,目標,52,0.25604749835464147,2.276023799447336
7,GOOGL,2021-06-14,2021-06-15,121.3738,115.4523,138.7299,2.9310309887697303,2021-08-23,138.7299,target,目標,48,0.14299708833372593,2.9310309887697303
11,XOM,2021-06-15,2021-06-16,53.17426,49.7434,61.82971,2.522822266137357,2021-07-07,49.7434,stop,止蝕,14,-0.06452106714790196,-1.0
5,NVDA,2021-06-17,2021-06-18,18.71925,17.03267,23.160719999999998,2.6334179226600583,2021-10-25,23.160719999999998,target,目標,89,0.23726751873071827,2.6334179226600583
4,MSFT,2021-06-21,2021-06-22,251.6577,241.8777,275.57849999999996,2.4458895705521426,2021-07-23,275.57849999999996,target,目標,22,0.09505292307765645,2.4458895705521426
4,MSFT,2021-06-22,2021-06-23,254.79,242.5482,279.2341,1.996773350324303,2021-08-09,279.2341,target,目標,32,0.0959382236351507,1.996773350324303
8,META,2021-06-23,2021-06-24,338.8741,324.7977,381.1232,3.0014137137336294,2021-10-04,324.7977,stop,止蝕,70,-0.041538730755758535,-1.0
4,MSFT,2021-06-28,2021-06-29,257.5488,243.7073,286.4565,2.0884802947657355,2021-08-20,287.6495,target,目標,37,0.11687377304805913,2.174670375320587
5,NVDA,2021-06-28,2021-06-29,19.81397,17.52388,25.85964,2.6399268151033324,2021-11-02,25.85964,target,目標,88,0.30512158845501425,2.6399268151033324
8,META,2021-06-28,2021-06-29,353.1687,324.7977,400.9789,1.6851785273694986,2021-10-04,324.7977,stop,止蝕,67,-0.08033271351623172,-1.0
4,MSFT,2021-06-29,2021-06-30,259.2923,243.7073,290.0295,1.9722297080526119,2021-08-20,290.0295,target,目標,36,0.11854266401277624,1.9722297080526119
3,AAPL,2021-06-30,2021-07-01,133.0364,125.8392,147.594,2.0226754849108053,2021-08-17,147.594,target,目標,32,0.109425691013888,2.0226754849108053
5,NVDA,2021-07-01,2021-07-02,20.36979,17.76132,26.8258,2.4750179223836235,2021-11-04,27.13993,target,目標,87,0.33236179656245857,2.5954448393119374
4,MSFT,2021-07-02,2021-07-06,266.3231,247.0599,298.83270000000005,1.6876531417417675,2021-10-26,298.83270000000005,target,目標,79,0.12206826970698392,1.6876531417417675
5,NVDA,2021-07-02,2021-07-06,20.66601,17.76132,27.39234,2.3156791258275424,2021-11-04,27.39234,target,目標,86,0.3254779224436648,2.3156791258275424
7,GOOGL,2021-07-02,2021-07-06,124.5441,118.8447,137.45319999999998,2.264992806260306,2021-08-23,137.45319999999998,target,目標,34,0.10365083532660302,2.264992806260306
3,AAPL,2021-07-06,2021-07-07,139.7953,128.1863,155.602,1.3615901455767072,2021-11-19,155.602,target,目標,96,0.11307032496800673,1.3615901455767072
5,NVDA,2021-07-06,2021-07-07,20.78162,18.32263,27.65219,2.794061789596542,2021-07-16,18.32263,stop,止蝕,7,-0.11832523162294373,-1.0
6,AMZN,2021-07-06,2021-07-07,185.869,169.709,205.11849999999998,1.1911819306930684,2021-07-30,167.3975,stop,止蝕,17,-0.09937913261490616,-1.1430383663366335
7,GOOGL,2021-07-06,2021-07-07,126.0443,119.9999,140.66570000000002,2.4189994044073826,2021-08-24,140.66570000000002,target,目標,34,0.11600207228728321,2.4189994044073826
3,AAPL,2021-07-07,2021-07-08,137.8865,129.3452,161.1533,2.724034982965119,2021-11-22,161.1533,target,目標,96,0.16873878153408772,2.724034982965119
4,MSFT,2021-07-07,2021-07-08,265.2406,253.2957,308.22940000000006,3.598925064253382,2021-10-27,308.22940000000006,target,目標,78,0.16207473516497894,3.598925064253382
6,AMZN,2021-07-07,2021-07-08,182.178,169.709,212.7345,2.450597481754753,2021-07-30,167.3975,stop,止蝕,16,-0.08113218939718292,-1.1853797417595635
7,GOOGL,2021-07-07,2021-07-08,122.9359,120.2879,141.9622,7.1851586102718725,2021-08-27,141.9622,target,目標,36,0.15476602034068154,7.1851586102718725
3,AAPL,2021-07-09,2021-07-12,142.3957,129.3452,163.3738,1.6074556530401123,2021-12-01,163.5935,target,目標,100,0.14886545029098497,1.624290257078273
4,MSFT,2021-07-13,2021-07-14,270.4612,256.6963,310.49980000000005,2.908746158708018,2021-10-27,310.49980000000005,target,目標,74,0.1480382398658293,2.908746158708018
7,GOOGL,2021-07-13,2021-07-14,126.8333,120.2879,143.6706,2.5723867143337324,2021-08-30,143.6706,target,目標,33,0.1327514146521458,2.5723867143337324
3,AAPL,2021-07-14,2021-07-15,145.3466,132.2183,169.8114,1.8635162206835618,2021-12-08,169.8114,target,目標,102,0.16832041478782434,1.8635162206835618
7,GOOGL,2021-07-14,2021-07-15,127.5183,120.2879,145.3249,2.4627406505864142,2021-10-27,145.3249,target,目標,73,0.13963956545844813,2.4627406505864142
4,MSFT,2021-07-22,2021-07-23,275.2698,262.8939,318.7089000000001,3.5099750321188847,2021-11-02,318.7089000000001,target,目標,71,0.15780554205365105,3.5099750321188847
4,MSFT,2021-07-23,2021-07-26,276.8312,262.8939,324.3125,3.4067789313568486,2021-11-05,324.8773,target,目標,73,0.17355738804007625,3.4473032796883034
7,GOOGL,2021-07-23,2021-07-26,132.1566,122.4195,151.31869999999998,1.9679473354489514,2022-04-22,122.4195,stop,止蝕,188,-0.07367849959820394,-1.0
8,META,2021-07-23,2021-07-26,366.3627,331.5882,426.6434,1.7334742411824724,2021-10-04,331.5882,stop,止蝕,49,-0.09491823266942856,-1.0
12,JNJ,2021-07-23,2021-07-26,148.5453,142.9257,157.0601,1.5151968111609406,2021-09-15,142.9257,stop,止蝕,36,-0.03783088391218026,-1.0
7,GOOGL,2021-07-26,2021-07-27,133.0705,122.4195,155.7172,2.126251056238847,2022-04-22,122.4195,stop,止蝕,187,-0.08004027940076885,-1.0
7,GOOGL,2021-07-28,2021-07-29,134.9534,122.4195,157.82150000000001,1.8244999561190092,2022-04-22,122.4195,stop,止蝕,185,-0.09287576304116818,-1.0
9,TSLA,2021-08-02,2021-08-03,239.6667,209.08,279.53330000000005,1.3033965743280604,2021-10-15,279.53330000000005,target,目標,52,0.16634184056441748,1.3033965743280604
12,JNJ,2021-08-03,2021-08-04,150.6028,144.7931,160.7871,1.7529820816909687,2021-09-13,144.7931,stop,止蝕,27,-0.038576308010209615,-1.0
12,JNJ,2021-08-12,2021-08-13,151.5451,148.0957,162.5335,3.1855974952165655,2021-09-09,148.0957,stop,止蝕,18,-0.022761540953814996,-1.0
4,MSFT,2021-08-13,2021-08-16,280.8448,271.7927,327.02479999999997,5.101578639210787,2021-09-28,271.7927,stop,止蝕,30,-0.03223168098536988,-1.0
12,JNJ,2021-08-13,2021-08-16,152.6345,148.0957,164.0464,2.514298933638843,2021-09-09,148.0957,stop,止蝕,17,-0.0297363964241375,-1.0
3,AAPL,2021-08-16,2021-08-17,146.53,141.3925,172.8659,5.126209245742106,2021-08-19,141.3925,stop,止蝕,2,-0.03506107964239402,-1.0
4,MSFT,2021-08-16,2021-08-17,280.0785,272.0417,325.67420000000004,5.673365020903826,2021-09-28,272.0417,stop,止蝕,29,-0.028694812347252796,-1.0
7,GOOGL,2021-08-16,2021-08-17,136.5393,132.1477,157.0931,4.680253210674912,2021-10-04,132.1477,stop,止蝕,33,-0.03216363347402551,-1.0
12,JNJ,2021-08-16,2021-08-17,153.2916,149.0639,166.2856,3.073538803604798,2021-09-08,149.0639,stop,止蝕,15,-0.02757946293208502,-1.0
12,JNJ,2021-08-17,2021-08-18,155.1849,149.0639,169.0781,2.2697598431628796,2021-09-08,149.0639,stop,止蝕,14,-0.03944327057593888,-1.0
4,MSFT,2021-08-19,2021-08-20,287.6495,273.1912,325.2167,2.598313771328579,2021-09-28,273.1912,stop,止蝕,26,-0.05026360205736502,-1.0
4,MSFT,2021-08-20,2021-08-23,291.0373,273.1912,334.60400000000004,2.441244865825023,2021-09-28,273.1912,stop,止蝕,25,-0.06131894434149865,-1.0
7,GOOGL,2021-08-23,2021-08-24,139.3756,133.07,157.5371,2.880217584369453,2021-09-29,133.07,stop,止蝕,25,-0.045241778331357896,-1.0
7,GOOGL,2021-08-24,2021-08-25,140.3802,133.07,161.23630000000003,2.853013597439195,2021-09-29,133.07,stop,止蝕,24,-0.05207429537783825,-1.0
7,GOOGL,2021-08-27,2021-08-30,143.1308,133.07,165.05939999999998,2.1796079834605586,2021-09-29,133.07,stop,止蝕,21,-0.07029095065492541,-1.0
3,AAPL,2021-08-30,2021-08-31,148.9002,140.9411,171.4539,2.833699790177278,2021-09-20,140.2584,stop,止蝕,13,-0.058037531178601665,-1.0857760299531367
7,GOOGL,2021-08-30,2021-08-31,143.8713,133.07,167.7172,2.2076879634858773,2021-09-29,133.07,stop,止蝕,20,-0.07507612706634326,-1.0
8,META,2021-08-30,2021-08-31,376.6425,347.9445,426.81199999999995,1.7481880270402121,2021-09-20,347.9445,stop,止蝕,13,-0.07619426910133609,-1.0
9,TSLA,2021-08-31,2021-09-01,244.6933,222.53,285.94669999999996,1.86133833860481,2021-10-18,285.94669999999996,target,目標,32,0.16859227449219083,1.86133833860481
3,AAPL,2021-09-07,2021-09-08,153.1138,143.2138,174.64870000000002,2.175242424242425,2021-09-15,143.2138,stop,止蝕,5,-0.06465779048002207,-1.0
9,TSLA,2021-09-07,2021-09-08,253.86,232.54,291.4833,1.7646951219512164,2021-10-18,291.4833,target,目標,28,0.14820491609548547,1.7646951219512164
9,TSLA,2021-09-24,2021-09-27,257.7067,236.2833,305.85,2.247229664759094,2021-10-25,316.8433,target,目標,20,0.22947249722261764,2.7603741702997633
9,TSLA,2021-09-27,2021-09-28,262.4,239.54,314.9567,2.2990682414698194,2021-10-25,316.8433,target,目標,19,0.20748208841463422,2.3815966754155755
9,TSLA,2021-10-14,2021-10-15,274.58,254.53,328.2966,2.6791321695760635,2021-10-25,328.2966,target,目標,6,0.19563187413504268,2.6791321695760635
9,TSLA,2021-10-15,2021-10-18,283.93,257.74,338.1467,2.070129820542192,2021-10-25,338.1467,target,目標,5,0.1909509386116297,2.070129820542192
9,TSLA,2021-10-18,2021-10-19,292.51,257.74,354.82669999999996,1.792254817371297,2021-10-26,354.82669999999996,target,目標,5,0.2130412635465453,1.792254817371297
11,XOM,2021-10-19,2021-10-20,52.779,50.14382,62.55599,3.7101791907953072,2021-12-20,50.00124,stop,止蝕,42,-0.05263002330472344,-1.054106360855803
11,XOM,2021-10-20,2021-10-21,53.26575,50.47112,63.24416,3.570565692059418,2021-12-02,50.47112,stop,止蝕,29,-0.05246579650150418,-1.0
4,MSFT,2021-10-21,2021-10-22,297.8993,280.5762,326.5088,1.651523110759622,2021-11-16,326.5088,target,目標,17,0.09603748649291899,1.651523110759622
9,TSLA,2021-10-21,2021-10-22,298.5,260.3033,374.37,1.9862972455735695,2021-11-01,381.6667,target,目標,6,0.2786154103852596,2.1773268371351437
9,TSLA,2021-10-22,2021-10-25,316.8433,261.8333,386.94669999999996,1.2743755680785307,2021-11-01,386.94669999999996,target,目標,5,0.22125574376986967,1.2743755680785307
10,JPM,2021-10-22,2021-10-25,153.3188,142.089,171.95340000000002,1.6593884129726253,2021-11-19,142.089,stop,止蝕,19,-0.07324476841718053,-1.0
5,NVDA,2021-10-25,2021-10-26,23.91053,20.46085,27.447229999999998,1.0252255281649298,2021-11-04,27.447229999999998,target,目標,7,0.14791391073305338,1.0252255281649298
11,XOM,2021-10-25,2021-10-26,54.12175,50.52987,63.88196,2.7172984620867098,2021-12-02,50.52987,stop,止蝕,26,-0.0663666640491114,-1.0
11,XOM,2021-10-26,2021-10-27,54.68404,50.52987,65.59398,2.626262285847714,2021-12-02,50.52987,stop,止蝕,25,-0.07596677202342772,-1.0
4,MSFT,2021-10-29,2021-11-01,318.0153,290.4998,362.26820000000004,1.6082898729806823,2022-01-18,290.4998,stop,止蝕,53,-0.08652256668154024,-1.0
5,NVDA,2021-10-29,2021-11-01,25.56509,21.5732,31.962419999999998,1.6025817344666295,2021-11-09,32.1764,target,目標,6,0.25860695190198824,1.656185415930799
5,NVDA,2021-11-01,2021-11-02,25.73753,21.91009,31.87639,1.60390757268566,2021-11-09,32.1764,target,目標,5,0.2501743562804979,1.6822915578036501
4,MSFT,2021-11-02,2021-11-03,320.453,293.7821,369.3797,1.8344600294703257,2022-01-10,293.7821,stop,止蝕,46,-0.08322874181237172,-1.0
4,MSFT,2021-11-03,2021-11-04,319.4836,294.0221,371.6064,2.0471221255621224,2022-01-10,294.0221,stop,止蝕,45,-0.07969579659174997,-1.0
4,MSFT,2021-11-04,2021-11-05,324.8773,294.118,375.33979999999997,1.6405607409791505,2022-01-10,294.118,stop,止蝕,44,-0.09467974524535883,-1.0
4,MSFT,2021-11-16,2021-11-17,325.8851,316.2398,382.0194,5.819860450167426,2021-11-26,316.2398,stop,止蝕,6,-0.029597241481737036,-1.0
3,AAPL,2021-11-18,2021-11-19,153.9916,144.0576,171.6071,1.7732534729212805,2021-12-08,171.6071,target,目標,12,0.11439260323290368,1.7732534729212805
6,AMZN,2021-11-18,2021-11-19,185.6345,172.3525,206.263,1.553117000451738,2021-12-01,172.3525,stop,止蝕,7,-0.07154920017561395,-1.0
3,AAPL,2021-11-19,2021-11-22,157.9282,144.0576,176.9478,1.371216818306346,2021-12-13,176.9478,target,目標,14,0.12043194312352057,1.371216818306346
4,MSFT,2021-11-19,2021-11-22,331.3463,316.6332,390.19070000000005,3.999456266864228,2021-11-26,316.6332,stop,止蝕,3,-0.04440399666451689,-1.0
5,NVDA,2021-11-19,2021-11-22,33.40736,28.68386,46.03891,2.6741928654599367,2021-12-06,28.68386,stop,止蝕,9,-0.14139099886971007,-1.0
3,AAPL,2021-12-07,2021-12-08,168.1357,152.7316,198.69119999999998,1.983595276582203,2022-01-24,152.7316,stop,止蝕,31,-0.09161706883190202,-1.0
3,AAPL,2021-12-08,2021-12-09,170.8511,152.7316,203.751,1.8157178730097394,2022-01-24,152.7316,stop,止蝕,30,-0.10605433620269356,-1.0
3,AAPL,2021-12-10,2021-12-13,176.917,154.1382,213.0696,1.5871160903998465,2022-01-24,154.1382,stop,止蝕,28,-0.12875416155598385,-1.0
12,JNJ,2022-01-07,2022-01-10,152.0437,147.6755,167.7304,3.5911130442745285,2022-01-12,147.6755,stop,止蝕,2,-0.028729898049047797,-1.0
11,XOM,2022-01-18,2022-01-19,62.72479,54.51741,74.22364999999999,1.4010390648416415,2022-03-07,74.22364999999999,target,目標,32,0.18332241526834925,1.4010390648416415
11,XOM,2022-01-25,2022-01-26,64.15365,58.32769,77.68519,2.3226283736929196,2022-03-08,77.68519,target,目標,28,0.21092393028300038,2.3226283736929196
11,XOM,2022-02-01,2022-02-02,68.09149,59.3738,84.44673,1.876097911258605,2022-05-26,84.44673,target,目標,79,0.24019506696064385,1.876097911258605
11,XOM,2022-03-04,2022-03-07,73.02563,63.66095,92.17967,2.045349120311637,2022-10-21,92.17967,target,目標,159,0.26229201993875284,2.045349120311637
11,XOM,2022-03-07,2022-03-08,76.57715,63.66095,96.38791,1.5337916724733278,2022-10-28,96.38791,target,目標,163,0.25870328159248546,1.5337916724733278
11,XOM,2022-03-08,2022-03-09,72.26027,63.66095,99.10954999999998,3.1222561783954963,2022-11-04,99.12178,target,目標,167,0.37173276546018985,3.1236783838722104
12,JNJ,2022-03-15,2022-03-16,154.579,144.5181,171.38840000000002,1.6707650409009138,2022-08-31,144.5181,stop,止蝕,116,-0.06508581372631472,-1.0
