事件表,版本,年份段,進場格,期,表,格,樣本N,未成熟,無進場點,簇數,可信度,勝率,平均超額,中位超額,贏家數,輸家數,贏家平均,輸家平均,贏家中位,輸家中位,平均盈虧比(贏家平均/|輸家平均|),中位盈虧比(贏家中位/|輸家中位|)=原表賠率欄,驗算平均(p x 贏家平均 - (1-p) x |輸家平均|),驗算差(個百分點),最大單筆超額,剔走前三大贏家後平均,前1%事件數,前1%佔總超額比例,前5%事件數,前5%佔總超額比例,剔走前1%後平均,剔走前5%後平均
events.csv(正本),B(總債務/四季經營現金流<=3),驗證年份 2022-2026,跌勢衰竭,6m,軸一 行業殺 vs 個別殺,行業殺,139,72,8,81,高,0.48201438848920863,0.047893227228240055,-0.0120891860941214,67,72,0.28883729536915925,-0.17631861395844867,0.2171082452124184,-0.1353020037406135,1.6381554328530894,1.6046195858905021,0.04789322722824005,6.938893903907228e-16,1.2536055434238025,0.025230880613069558,2,0.35582943195917666,7,0.9334468379063768,0.031301792898250975,0.0033564769270620068
events.csv(正本),B(總債務/四季經營現金流<=3),驗證年份 2022-2026,跌勢衰竭,6m,軸二 200 日線位置,線下 10% 內,140,40,3,121,高,0.4142857142857143,0.01756390548085086,-0.0523434292141796,58,82,0.34008958590474403,-0.2105640148189761,0.19992832813783146,-0.1807354670211687,1.6151363099583862,1.106193108818065,0.01756390548085085,1.0408340855860843e-15,2.7093591860815387,-0.01636697036792386,2,1.5633831098478819,7,3.229143336849622,-0.010038616497990167,-0.041213118812310795
events.csv(正本),B(總債務/四季經營現金流<=3),驗證年份 2022-2026,跌勢衰竭,6m,軸二 200 日線位置,線下逾 10%,516,107,4,374,高,0.3953488372093023,-0.03012259815622978,-0.0659212790318082,204,312,0.23607603541938998,-0.2041755508787504,0.1581357730122624,-0.17862553329947867,1.1562404724921433,0.8852920973349107,-0.030122598156229766,1.3877787807814457e-15,1.549405252963584,-0.038696644421205274,6,-0.4886615493882599,26,-1.2568414842958455,-0.04536991074453357,-0.07158913353676839
events.csv(正本),B(總債務/四季經營現金流<=3),驗證年份 2022-2026,跌勢衰竭,6m,軸二 200 日線位置,線之上,46,47,12,44,中,0.4782608695652174,0.04276493933458692,-0.00820444930736645,22,24,0.3788712503173336,-0.26533251239959754,0.2878351429945583,-0.27039534763466944,1.4279111402176896,1.0644973943244458,0.04276493933458694,2.0816681711721685e-15,1.2044936228343008,-0.03382220371590741,1,0.6122923212820136,3,1.7393067384950402,0.01694874636792661,-0.03382220371590741
events.csv(正本),B(總債務/四季經營現金流<=3),驗證年份 2022-2026,跌勢衰竭,6m,軸二 250 日線位置(緩衝對照),線下 10% 內,128,33,4,111,高,0.40625,-0.008301339245973328,-0.05600876614890585,52,76,0.3030463247472781,-0.2213286882939875,0.19992832813783146,-0.17330633109534,1.3692139373489005,1.1536123745406972,-0.008301339245973344,1.5612511283791264e-15,1.134916657960224,-0.031188628552761506,2,-1.8745681256051996,7,-5.485877184873244,-0.0242415392470455,-0.05695626242047076
events.csv(正本),B(總債務/四季經營現金流<=3),驗證年份 2022-2026,跌勢衰竭,6m,軸二 250 日線位置(緩衝對照),線下逾 10%,490,100,2,357,高,0.4,-0.026625346437183187,-0.061716156670502745,196,294,0.234648538049758,-0.200807936095144,0.1549946125440527,-0.17862553329947867,1.1685222337954817,0.867706926781811,-0.026625346437183187,0.0,1.549405252963584,-0.035635601013723796,5,-0.5207805481235547,25,-1.4749066640444637,-0.04090874512344802,-0.06943800256266629
events.csv(正本),B(總債務/四季經營現金流<=3),驗證年份 2022-2026,跌勢衰竭,6m,軸二 250 日線位置(緩衝對照),線之上,84,61,13,78,中,0.42857142857142855,0.03561743459285593,-0.0350266840218587,36,48,0.4019542325111394,-0.23913516384585665,0.3214576548252799,-0.24549657747939418,1.6808662768234024,1.3094180706134753,0.035617434592855934,6.938893903907228e-16,2.7093591860815387,-0.025150564411816314,1,0.9055754967610643,5,2.3050973169636717,0.0034036785508236226,-0.04942625745871251
events.csv(正本),B(總債務/四季經營現金流<=3),驗證年份 2022-2026,跌勢衰竭,12m,總表(三格進場),全部,620,276,19,416,高,0.4161290322580645,-0.014872470969295637,-0.1040109838906009,258,362,0.3701307719119744,-0.2892670473874384,0.23852326470198326,-0.25883537705854265,1.2795469627628506,0.9215249762710557,-0.01487247096929567,3.2959746043559335e-15,4.060473141568552,-0.030430297428427594,7,-1.9468798066833706,31,-4.50890150017365,-0.044327860216050945,-0.08624313435162294
events.csv(正本),B(總債務/四季經營現金流<=3),驗證年份 2022-2026,跌勢衰竭,12m,軸一 行業殺 vs 個別殺,個別殺,497,185,11,356,高,0.386317907444668,-0.04555916080898686,-0.1166071842239462,192,305,0.3455437692920871,-0.29176166106933504,0.22484095800178105,-0.2700998191248959,1.1843357623672532,0.8324365367227927,-0.045559160808986865,6.938893903907228e-16,2.855936277733377,-0.06181842550943073,5,-0.5154150742506514,25,-1.3298790926487913,-0.0697426756359627,-0.11176954685381123
events.csv(正本),B(總債務/四季經營現金流<=3),驗證年份 2022-2026,跌勢衰竭,12m,軸一 行業殺 vs 個別殺,行業不明,1,2,0,1,低(樣本不足),1.0,0.0738406550526042,0.0738406550526042,1,0,0.0738406550526042,,0.0738406550526042,,,,0.0738406550526042,0.0,0.0738406550526042,,1,1.0,1,1.0,,
events.csv(正本),B(總債務/四季經營現金流<=3),驗證年份 2022-2026,跌勢衰竭,12m,軸一 行業殺 vs 個別殺,行業殺,122,89,8,71,高,0.5327868852459017,0.10941090382008666,0.01858981635478395,65,57,0.447315304525478,-0.2759186759316755,0.2634541394754752,-0.2070950055439776,1.6211853112699217,1.2721414443745698,0.10941090382008664,1.3877787807814457e-15,4.060473141568552,0.04858012694751104,2,0.47059421023370934,7,0.8836590062774522,0.058888145378348584,0.013503780343394263
events.csv(正本),B(總債務/四季經營現金流<=3),驗證年份 2022-2026,跌勢衰竭,12m,軸二 200 日線位置,線下 10% 內,122,58,3,104,高,0.45901639344262296,0.001750284519491848,-0.07073951158944461,56,66,0.333804465641676,-0.27999265703872495,0.18413694919300644,-0.27387567435881177,1.1921900708828534,0.6723377299721908,0.0017502845194918848,3.686287386450715e-15,2.221079679080189,-0.0439771337515223,2,19.258723608139185,7,42.91532158341777,-0.03249059396495648,-0.07782935736201216
events.csv(正本),B(總債務/四季經營現金流<=3),驗證年份 2022-2026,跌勢衰竭,12m,軸二 200 日線位置,線下逾 10%,460,163,4,333,高,0.40217391304347827,-0.029810050775079155,-0.1105110250124344,185,275,0.3552381216977193,-0.28884245771132544,0.2437981353684093,-0.2552899761678824,1.2298680897278298,0.9549851468045267,-0.0298100507750792,4.5102810375396984e-15,4.060473141568552,-0.05091287717486421,5,-0.9762912564818652,23,-2.0642787130024054,-0.05956074207242179,-0.09615400423536413
events.csv(正本),B(總債務/四季經營現金流<=3),驗證年份 2022-2026,跌勢衰竭,12m,軸二 200 日線位置,線之上,38,55,12,36,中,0.4473684210526316,0.11258306958408203,-0.10587771066248974,17,21,0.6518609743104392,-0.3239752342420167,0.5174377828054648,-0.2892662012356919,2.012070385057534,1.7887944757979535,0.11258306958408204,1.3877787807814457e-15,1.8837679031422776,-0.009281976133299263,1,0.44032233034250795,2,0.7754469380437375,0.0647132092176443,0.02668536594395949
events.csv(正本),B(總債務/四季經營現金流<=3),驗證年份 2022-2026,跌勢衰竭,12m,軸二 250 日線位置(緩衝對照),線下 10% 內,114,47,4,97,高,0.40350877192982454,-0.02124332717116692,-0.09574086419822239,46,68,0.3531297678504182,-0.2744957149798863,0.20272059363900002,-0.2381389171525572,1.2864673238206792,0.8512703260052729,-0.021243327171166948,2.7755575615628914e-15,2.221079679080189,-0.0675611526230254,2,-1.6981208470275715,6,-3.1226768464342647,-0.05834058289898046,-0.09244489379589768
events.csv(正本),B(總債務/四季經營現金流<=3),驗證年份 2022-2026,跌勢衰竭,12m,軸二 250 日線位置(緩衝對照),線下逾 10%,433,157,2,316,高,0.4064665127020785,-0.029946213078255075,-0.1104427333045998,176,257,0.35120354166978457,-0.29096705679675694,0.2379964882192056,-0.2601580367232272,1.2070216660819557,0.9148150532531945,-0.02994621307825507,6.938893903907228e-16,4.060473141568552,-0.05237505064014179,5,-1.0324526433459038,22,-2.1201359558855355,-0.06157529100303727,-0.09843771026952738
events.csv(正本),B(總債務/四季經營現金流<=3),驗證年份 2022-2026,跌勢衰竭,12m,軸二 250 日線位置(緩衝對照),線之上,73,72,13,67,中,0.4931506849315068,0.08448654191005735,-0.0211705326623031,36,37,0.4843874027302244,-0.30460618753659174,0.3383526883140351,-0.2892662012356919,1.5902086777933093,1.16969312995661,0.0844865419100573,4.163336342344337e-15,1.8837679031422776,0.02165180640836051,1,0.30543373164147036,4,0.9626942108036206,0.05949652300405428,0.0033345523179307223
events.csv(正本),B(總債務/四季經營現金流<=3),驗證年份 2022-2026,買方回來,1m,總表(三格進場),全部,861,19,35,555,高,0.47502903600464574,-0.0005029139432753217,-0.0070887329322593,409,452,0.09420577207416617,-0.08620170283958851,0.067724101709752,-0.06923873137612549,1.0928527972292184,0.9781245318007696,-0.0005029139432753196,2.0599841277224584e-16,0.8952976135932049,-0.0029173754918134895,9,-11.188504152928486,44,-32.1594171066278,-0.006194519763847768,-0.017574446630460705
events.csv(正本),B(總債務/四季經營現金流<=3),驗證年份 2022-2026,買方回來,1m,軸一 行業殺 vs 個別殺,個別殺,662,9,22,462,高,0.459214501510574,-0.003668229391226088,-0.01184933754991335,304,358,0.09379110658457364,-0.08642699513603928,0.06213287277214195,-0.06872432474865214,1.0852061492701786,0.9040885159567978,-0.003668229391226102,1.4311468676808659e-15,0.8952976135932049,-0.006826202008812736,7,-1.6711790158313298,34,-4.63538488815177,-0.009903214140939602,-0.021791062936567445
events.csv(正本),B(總債務/四季經營現金流<=3),驗證年份 2022-2026,買方回來,1m,軸一 行業殺 vs 個別殺,行業不明,3,0,0,3,低(樣本不足),1.0,0.07595298027468687,0.1072784801640431,3,0,0.07595298027468687,,0.1072784801640431,,,,0.07595298027468687,0.0,0.1153101905757043,,1,0.5060595391108226,1,0.5060595391108226,0.05627437512417815,0.05627437512417815
events.csv(正本),B(總債務/四季經營現金流<=3),驗證年份 2022-2026,買方回來,1m,軸一 行業殺 vs 個別殺,行業殺,196,10,13,108,高,0.5204081632653061,0.009017857199018155,0.007769725776792949,102,94,0.09597848466470113,-0.0853436747318293,0.07608569014791719,-0.07762913838072764,1.1246115774401442,0.9801176688933387,0.009017857199018174,1.908195823574488e-15,0.39271951294566,0.00406978097881162,2,0.4016609963621209,10,1.5035795659305662,0.005451361832557749,-0.004785359614652991
events.csv(正本),B(總債務/四季經營現金流<=3),驗證年份 2022-2026,買方回來,1m,軸二 200 日線位置,線下 10% 內,172,3,8,145,高,0.5174418604651163,0.008447055660871835,0.0049722552329857,89,83,0.09882288048653926,-0.0884619613208679,0.0835459329176309,-0.0683454976139373,1.1171228741819368,1.2224058033720993,0.00844705566087186,2.42861286636753e-15,0.6139280533791474,0.0008989402933415019,2,0.6935766576505502,9,1.8152694072952513,0.0026188264995410876,-0.007266869218828124
events.csv(正本),B(總債務/四季經營現金流<=3),驗證年份 2022-2026,買方回來,1m,軸二 200 日線位置,線下逾 10%,610,4,13,430,高,0.43934426229508194,-0.010214707842521098,-0.0156912193511227,268,342,0.08523435515856181,-0.08501104960945156,0.0634884315109636,-0.0686320632844728,1.0026267826375057,0.9250549739093611,-0.010214707842521105,6.938893903907228e-16,0.560873599843575,-0.012702848495770566,7,-0.45533821048997597,31,-1.3577996244726271,-0.015038426742370933,-0.025373718363157587
events.csv(正本),B(總債務/四季經營現金流<=3),驗證年份 2022-2026,買方回來,1m,軸二 200 日線位置,線之上,79,12,14,66,中,0.6582278481012658,0.055000877279846344,0.0363279724872944,52,27,0.13254071601033474,-0.09433510842331637,0.0648584269738894,-0.0903545581151473,1.404998819904629,0.7178213067151987,0.05500087727984638,3.469446951953614e-15,0.8952976135932049,0.03132127902839604,1,0.2060490985818649,4,0.5425394732194967,0.04422784219890587,0.026502635909499184
events.csv(正本),B(總債務/四季經營現金流<=3),驗證年份 2022-2026,買方回來,1m,軸二 250 日線位置(緩衝對照),線下 10% 內,154,1,10,132,高,0.5064935064935064,-0.0035236579358709974,0.00371558396881575,78,76,0.08426354622272104,-0.09362105167758387,0.07029815895737665,-0.07525819166725514,0.9000491311816428,0.9340931186360594,-0.003523657935871005,7.806255641895632e-16,0.2692534862480091,-0.008530164657813682,2,-0.939234056005993,8,-3.136065775190861,-0.0069231079639957265,-0.01537266077242123
events.csv(正本),B(總債務/四季經營現金流<=3),驗證年份 2022-2026,買方回來,1m,軸二 250 日線位置(緩衝對照),線下逾 10%,579,4,9,411,高,0.44041450777202074,-0.008938044311018153,-0.0149226269374976,255,324,0.08543570488135109,-0.0832136802494569,0.0647283500535307,-0.06592779351934899,1.0267026362159808,0.9818067100112144,-0.008938044311018141,1.214306433183765e-15,0.560873599843575,-0.011553446022698564,6,-0.48694127114057606,29,-1.5536580388362706,-0.013429512906187812,-0.02402819334718427
events.csv(正本),B(總債務/四季經營現金流<=3),驗證年份 2022-2026,買方回來,1m,軸二 250 日線位置(緩衝對照),線之上,128,14,16,108,高,0.59375,0.04128720369565307,0.029727072955532848,76,52,0.13383551879233152,-0.09397571836872316,0.08674600783776905,-0.0821782913384746,1.4241499944402067,1.0555830064716363,0.04128720369565306,1.3877787807814457e-15,0.8952976135932049,0.025728713794551782,2,0.2855806271148099,7,0.6966052327324741,0.029964574651359054,0.013250984786903383
events.csv(正本),B(總債務/四季經營現金流<=3),驗證年份 2022-2026,買方回來,3m,總表(三格進場),全部,765,115,35,509,高,0.4718954248366013,0.008129079681535315,-0.0143656109195566,361,404,0.17635878254570467,-0.14219498649164572,0.1376089179927202,-0.125273586721488,1.2402602011292863,1.0984671357630758,0.008129079681535312,3.469446951953614e-16,1.1256720008353378,0.00424813189915129,8,1.0305985867288834,39,3.3832925602161823,-0.0002513670244267116,-0.020414725856338654
events.csv(正本),B(總債務/四季經營現金流<=3),驗證年份 2022-2026,買方回來,3m,軸一 行業殺 vs 個別殺,個別殺,603,68,22,431,高,0.46434494195688225,0.004561857691649818,-0.0187119003299153,280,323,0.17924034924293908,-0.14686222167169694,0.13552711132842338,-0.1332573718577797,1.2204660068647322,1.0170327497758704,0.004561857691649809,8.673617379884035e-16,1.1256720008353378,-0.0003847821019272975,7,2.105198253322295,31,6.339517419083124,-0.005100972421288417,-0.02567822643459675
events.csv(正本),B(總債務/四季經營現金流<=3),驗證年份 2022-2026,買方回來,3m,軸一 行業殺 vs 個別殺,行業不明,2,1,0,2,低(樣本不足),0.5,-0.035404469596312854,-0.035404469596312854,1,1,0.0728122416944971,-0.1436211808871228,0.0728122416944971,-0.1436211808871228,0.5069742585651271,0.5069742585651271,-0.035404469596312854,0.0,0.0728122416944971,,1,-1.028291660978308,1,-1.028291660978308,-0.1436211808871228,-0.1436211808871228
events.csv(正本),B(總債務/四季經營現金流<=3),驗證年份 2022-2026,買方回來,3m,軸一 行業殺 vs 個別殺,行業殺,160,46,13,92,高,0.5,0.022117216921889376,0.002146666043275,80,80,0.16756763086602416,-0.1233331970222454,0.14681505450792393,-0.09027550390795575,1.3586579681040805,1.6263000277197621,0.02211721692188938,3.469446951953614e-16,0.5678284131145663,0.012702034213061856,2,0.3011028233325968,8,1.0176153808535322,0.015653327050581284,-0.0004101086310518479
events.csv(正本),B(總債務/四季經營現金流<=3),驗證年份 2022-2026,買方回來,3m,軸二 200 日線位置,線下 10% 內,148,27,8,129,高,0.5067567567567568,0.020865989526416707,0.013671230646744,75,73,0.1950381707932206,-0.15807803232303938,0.1584062199330027,-0.1322383633484591,1.2338094542741498,1.1978840022058435,0.020865989526416703,3.469446951953614e-16,0.6929877263161628,0.008525475117656013,2,0.4158273738038135,8,1.3900440177867681,0.012356317158730746,-0.00860372035512192
events.csv(正本),B(總債務/四季經營現金流<=3),驗證年份 2022-2026,買方回來,3m,軸二 200 日線位置,線下逾 10%,561,53,13,402,高,0.4563279857397504,-6.956865110196622e-05,-0.0174069667415278,256,305,0.16170881232809525,-0.13585732448937898,0.11552217371029169,-0.1216868206124941,1.1902840935214891,0.949340061058597,-6.956865110196997e-05,3.754050022231059e-16,1.1256720008353378,-0.005404804285966758,6,-123.71565572550435,29,-371.6546568894349,-0.00877009777731105,-0.027338291153267878
events.csv(正本),B(總債務/四季經營現金流<=3),驗證年份 2022-2026,買方回來,3m,軸二 200 日線位置,線之上,56,35,14,53,中,0.5357142857142857,0.056600134280947255,0.01847379509028595,30,26,0.2546733911171815,-0.17194593129932303,0.22062463439463384,-0.15929748866161608,1.4811248465882378,1.384985012935706,0.05660013428094725,6.938893903907228e-16,0.8383083659735373,0.02211921204335387,1,0.26448333453100276,3,0.6301377280943316,0.04238725734108197,0.02211921204335387
events.csv(正本),B(總債務/四季經營現金流<=3),驗證年份 2022-2026,買方回來,3m,軸二 250 日線位置(緩衝對照),線下 10% 內,134,21,10,117,高,0.48507462686567165,0.012202099584625007,-0.012757114820750148,65,69,0.18613659195839152,-0.1516492338109521,0.1394451425826015,-0.1139402842199609,1.2274153141481203,1.2238440823388121,0.012202099584625023,1.5612511283791264e-15,0.6929877263161628,-0.001662254921157379,2,0.7853701891837834,7,2.3823232058875865,0.002658615148520945,-0.017796936108619738
events.csv(正本),B(總債務/四季經營現金流<=3),驗證年份 2022-2026,買方回來,3m,軸二 250 日線位置(緩衝對照),線下逾 10%,532,51,9,383,高,0.46616541353383456,0.0033679528370810547,-0.01461704816515155,248,284,0.1620386604781461,-0.13518956651145467,0.12117862600045115,-0.12319542631809255,1.198603299496611,0.9836292598035743,0.003367952837081023,3.165870343657673e-15,1.1256720008353378,-0.0022402681833159077,6,2.683481437220669,27,7.586184804030086,-0.00573456158930695,-0.02336792596359876
events.csv(正本),B(總債務/四季經營現金流<=3),驗證年份 2022-2026,買方回來,3m,軸二 250 日線位置(緩衝對照),線之上,99,43,16,92,中,0.48484848484848486,0.028201148512198418,-0.013847130304328,48,51,0.2371052963150769,-0.16841452000815782,0.2068524835444858,-0.1463871702703253,1.4078673044556478,1.413050632528127,0.028201148512198404,1.3877787807814457e-15,0.8383083659735373,0.008277337721587013,1,0.3002629935017448,5,1.0780031615716774,0.0199347483340215,-0.002316788251558339
events.csv(正本),B(總債務/四季經營現金流<=3),驗證年份 2022-2026,買方回來,6m,總表(三格進場),全部,686,194,35,467,高,0.4198250728862974,-0.014501547996259996,-0.06228281173583965,288,398,0.2655611561213587,-0.2171599871567479,0.180492871436785,-0.19612064061107254,1.222882537424698,0.9203155306570764,-0.014501547996259995,1.734723475976807e-16,2.3951213801980296,-0.022124594916702926,7,-0.9694324787514483,35,-3.1031777915533154,-0.02885425074606936,-0.06270148504061347
events.csv(正本),B(總債務/四季經營現金流<=3),驗證年份 2022-2026,買方回來,6m,軸一 行業殺 vs 個別殺,個別殺,552,119,22,398,高,0.4076086956521739,-0.02398924690424383,-0.0775509219220803,225,327,0.26286028694119706,-0.2213627793667032,0.1719452195539923,-0.203304718438318,1.1874637989874093,0.8457512490353732,-0.023989246904243866,3.469446951953614e-15,2.3951213801980296,-0.033211134396182417,6,-0.628525940775215,28,-1.8818438122166918,-0.039496419794027224,-0.0728274065618414
events.csv(正本),B(總債務/四季經營現金流<=3),驗證年份 2022-2026,買方回來,6m,軸一 行業殺 vs 個別殺,行業不明,2,1,0,2,低(樣本不足),0.5,-0.19240815600124478,-0.19240815600124478,1,1,0.0222632124819053,-0.4070795244843949,0.0222632124819053,-0.4070795244843949,0.05469008177236079,0.05469008177236079,-0.19240815600124478,0.0,0.0222632124819053,,1,-0.057854128807723906,1,-0.057854128807723906,-0.4070795244843949,-0.4070795244843949
events.csv(正本),B(總債務/四季經營現金流<=3),驗證年份 2022-2026,買方回來,6m,軸一 行業殺 vs 個別殺,行業殺,132,74,13,80,高,0.4696969696969697,0.027869838467505514,-0.020222446925380402,62,70,0.2792868578822591,-0.19481380729984765,0.20403235702894812,-0.1633846142927889,1.4336091561128148,1.2487856210457955,0.02786983846750553,1.3877787807814457e-15,1.3209934147504554,0.004315649501276451,2,0.608274552273073,7,1.6020781693939927,0.011085283797172447,-0.017719491320068007
events.csv(正本),B(總債務/四季經營現金流<=3),驗證年份 2022-2026,買方回來,6m,軸二 200 日線位置,線下 10% 內,138,37,8,119,高,0.4420289855072464,0.017147050293552745,-0.0496711831074779,61,77,0.3123169131779484,-0.216688815108371,0.207341654730055,-0.1934973174674117,1.4413153397961571,1.0715479544824953,0.01714705029355279,4.5102810375396984e-15,2.3951213801980296,-0.017130004459898155,2,1.4976703957338775,7,3.4954624594540826,-0.008659073118573743,-0.04507629924514971
events.csv(正本),B(總債務/四季經營現金流<=3),驗證年份 2022-2026,買方回來,6m,軸二 200 日線位置,線下逾 10%,502,112,13,371,高,0.4043824701195219,-0.029295131215372555,-0.07249309271848889,203,299,0.24389206703728133,-0.21477005176817773,0.1705061757354053,-0.1958341230414834,1.1355962576222585,0.8706663225350523,-0.029295131215372597,4.163336342344337e-15,1.4469216077252542,-0.03725034899556371,6,-0.46054101573034306,26,-1.3380175251272517,-0.04330432224199489,-0.07223371880585422
events.csv(正本),B(總債務/四季經營現金流<=3),驗證年份 2022-2026,買方回來,6m,軸二 200 日線位置,線之上,46,45,14,44,中,0.5217391304347826,0.051995674003747536,0.01000422756523285,24,22,0.33000798543868126,-0.25129048392527104,0.22410252087753574,-0.23720588181794494,1.3132530141364975,0.9447595445779629,0.051995674003747536,0.0,1.0306399376185458,-0.013289887010064987,1,0.4309053871206852,3,1.238926708549708,0.03024802370119646,-0.013289887010064987
events.csv(正本),B(總債務/四季經營現金流<=3),驗證年份 2022-2026,買方回來,6m,軸二 250 日線位置(緩衝對照),線下 10% 內,126,29,10,109,高,0.4126984126984127,-0.01905281649015272,-0.0515108287205426,52,74,0.2749878607738979,-0.2256759951081343,0.19986181837034916,-0.1995455547622077,1.2185073589334812,1.0015849193359299,-0.019052816490152752,3.1225022567582528e-15,1.134916657960224,-0.04474229393144841,2,-0.9240308502451984,7,-2.5113553990662445,-0.03724946810968064,-0.0708365753471818
events.csv(正本),B(總債務/四季經營現金流<=3),驗證年份 2022-2026,買方回來,6m,軸二 250 日線位置(緩衝對照),線下逾 10%,476,107,9,354,高,0.41596638655462187,-0.0212780039269199,-0.0654026268093042,198,278,0.24723857228418628,-0.21252362295497393,0.17021132638375164,-0.1946486281590708,1.1633463087374865,0.874454282023768,-0.021278003926919878,2.0816681711721685e-15,1.4469216077252542,-0.029693552634519796,5,-0.5938250852963175,24,-1.88109796596831,-0.0342734314601041,-0.06455909421426585
events.csv(正本),B(總債務/四季經營現金流<=3),驗證年份 2022-2026,買方回來,6m,軸二 250 日線位置(緩衝對照),線之上,84,58,16,78,中,0.4523809523809524,0.030725271684985185,-0.06255889241518514,38,46,0.3481317602747297,-0.23148008845436902,0.24049956145217954,-0.20770795675070086,1.5039382549024551,1.1578736087651973,0.03072527168498515,3.469446951953614e-15,2.3951213801980296,-0.022971930060945653,1,0.9280096871591261,5,2.3825654002424237,0.0022385715824183917,-0.04516828599690551
events.csv(正本),B(總債務/四季經營現金流<=3),驗證年份 2022-2026,買方回來,12m,總表(三格進場),全部,600,280,35,405,高,0.395,-0.00607865008884595,-0.0982700061913539,237,363,0.4191311632189475,-0.2836949744798847,0.2231309171937312,-0.2656603747143626,1.4774007329081746,0.8399104210917455,-0.006078650088845949,8.673617379884035e-17,5.764461747877843,-0.025362019314426536,6,-5.015629451896715,30,-12.658313689153132,-0.03693626919417809,-0.08739379970532268
events.csv(正本),B(總債務/四季經營現金流<=3),驗證年份 2022-2026,買方回來,12m,軸一 行業殺 vs 個別殺,個別殺,478,193,22,346,高,0.37447698744769875,-0.03691714671277898,-0.11910329684850396,179,299,0.38881504294313735,-0.2917869191154848,0.2081757446581831,-0.272569553230823,1.3325307526525898,0.7637527456410048,-0.03691714671277904,6.2450045135165055e-15,2.9316931220603903,-0.05384083075554726,5,-0.6677903362384282,24,-1.866925593977392,-0.06222090683487317,-0.11143371079924572
events.csv(正本),B(總債務/四季經營現金流<=3),驗證年份 2022-2026,買方回來,12m,軸一 行業殺 vs 個別殺,行業不明,1,2,0,1,低(樣本不足),0.0,-0.094054600969763,-0.094054600969763,0,1,,-0.094054600969763,,-0.094054600969763,,,-0.094054600969763,0.0,-0.094054600969763,,1,1.0,1,1.0,,
events.csv(正本),B(總債務/四季經營現金流<=3),驗證年份 2022-2026,買方回來,12m,軸一 行業殺 vs 個別殺,行業殺,121,85,13,70,高,0.4793388429752066,0.11647322873033511,-0.0164212765745878,58,63,0.5126929826908444,-0.24830051301108627,0.31732101043742944,-0.2186050544909747,2.0648083907420416,1.4515721568118194,0.11647322873033505,5.551115123125783e-15,5.764461747877843,0.03807212648368025,2,0.594513146782045,7,0.9876579759251403,0.04802211700203228,0.001525783882114391
events.csv(正本),B(總債務/四季經營現金流<=3),驗證年份 2022-2026,買方回來,12m,軸二 200 日線位置,線下 10% 內,116,59,8,99,高,0.4482758620689655,0.02255263595650752,-0.04102223427630275,52,64,0.3728815325877314,-0.2620895925563619,0.17959668071457935,-0.24114476165266707,1.4227254464808399,0.7447670829908446,0.022552635956507527,6.938893903907228e-16,2.614167005250864,-0.029859964359163115,2,1.713973022159343,6,3.4558899265994016,-0.0163844644173434,-0.058407889180060284
events.csv(正本),B(總債務/四季經營現金流<=3),驗證年份 2022-2026,買方回來,12m,軸二 200 日線位置,線下逾 10%,446,168,13,324,高,0.3789237668161435,-0.02515333932424788,-0.1126581566334489,169,277,0.4057925682008994,-0.2880770157565579,0.2220650397245063,-0.2700998191248959,1.4086252842323874,0.8221591574699353,-0.025153339324247875,3.469446951953614e-16,5.764461747877843,-0.051269356243836606,5,-1.3975969606274716,23,-3.010274419718819,-0.060991329209519024,-0.1063565479789415
events.csv(正本),B(總債務/四季經營現金流<=3),驗證年份 2022-2026,買方回來,12m,軸二 200 日線位置,線之上,38,53,14,36,中,0.42105263157894735,0.13039719774610814,-0.0977595768456801,16,22,0.7103313726485343,-0.29137311127383825,0.6551404705599835,-0.2757030361357081,2.4378755113780928,2.3762541020313845,0.13039719774610808,5.551115123125783e-15,1.723437564064923,0.01112693413336352,1,0.3478113095288913,2,0.6747662404014166,0.08734205271046451,0.044765658134313734
events.csv(正本),B(總債務/四季經營現金流<=3),驗證年份 2022-2026,買方回來,12m,軸二 250 日線位置(緩衝對照),線下 10% 內,109,46,10,93,高,0.4036697247706422,-0.003076229670607982,-0.102330960377323,44,65,0.3930977556844699,-0.2712555428340454,0.20598513110156003,-0.2612247189643994,1.4491787027738925,0.788536138226767,-0.003076229670608027,4.5102810375396984e-15,2.614167005250864,-0.059675384694684676,2,-13.372543709170225,6,-26.468138469213002,-0.04503966120213356,-0.08942053377217872
events.csv(正本),B(總債務/四季經營現金流<=3),驗證年份 2022-2026,買方回來,12m,軸二 250 日線位置(緩衝對照),線下逾 10%,420,163,9,308,高,0.38333333333333336,-0.025731561032194143,-0.10885260203630259,161,259,0.40046268702093013,-0.2906631206327849,0.2166797171148256,-0.2697234271123928,1.3777554102808343,0.8033403677038996,-0.025731561032194122,2.0816681711721685e-15,5.764461747877843,-0.0534800746065386,5,-1.4507648726427325,21,-2.957232177246976,-0.0638217890995298,-0.10718501188146638
events.csv(正本),B(總債務/四季經營現金流<=3),驗證年份 2022-2026,買方回來,12m,軸二 250 日線位置(緩衝對照),線之上,71,71,16,66,中,0.4507042253521127,0.10556865653958082,-0.0420529380596866,32,39,0.5488528694501296,-0.2581517232844592,0.4314170838518093,-0.2530731889991942,2.1260864055722175,1.7047127179212296,0.10556865653958084,1.3877787807814457e-15,1.723437564064923,0.04308417345038015,1,0.22993347934531788,4,0.7611155946837823,0.08245624357493306,0.02672430010987724
