版本,年份切法,軸一格,進場格,期,2020年觸發佔比,樣本N,勝率,平均超額,中位超額,賠率,可信度
"A2(N2,缺債務標籤當零負債)",全期 剔走 2020 年觸發,行業殺,跌勢衰竭,6m,0.0,419,0.4821002386634845,0.035104824773339816,-0.0120891860941214,1.0584456885334206,高
"A2(N2,缺債務標籤當零負債)",全期 剔走 2020 年觸發,行業殺,跌勢衰竭,12m,0.0,385,0.42857142857142855,0.0338014020974657,-0.0628654569780543,1.170085308176627,高
"A2(N2,缺債務標籤當零負債)",全期 剔走 2020 年觸發,行業殺,買方回來,1m,0.0,527,0.4629981024667932,0.0013163176039600784,-0.0077116972346635,1.1036074148492576,高
"A2(N2,缺債務標籤當零負債)",全期 剔走 2020 年觸發,行業殺,買方回來,3m,0.0,485,0.5030927835051546,0.02893724465613782,0.0042907909589662,1.1881539611327947,高
"A2(N2,缺債務標籤當零負債)",全期 剔走 2020 年觸發,行業殺,買方回來,6m,0.0,404,0.45544554455445546,0.0035963847646898195,-0.0282149774858874,0.994804661448075,高
"A2(N2,缺債務標籤當零負債)",全期 剔走 2020 年觸發,行業殺,買方回來,12m,0.0,381,0.4015748031496063,0.010138138576387826,-0.0819169861213967,1.2328141828417365,高
"A2(N2,缺債務標籤當零負債)",全期 剔走 2020 年觸發,個別殺,觸發日即買,1m,0.0,2285,0.4923413566739606,0.003773164730280274,-0.0020906033918669,1.0342402706221236,高
"A2(N2,缺債務標籤當零負債)",全期 剔走 2020 年觸發,個別殺,觸發日即買,3m,0.0,2220,0.4806306306306306,0.0009459094783247867,-0.0093802783835696,0.9174136459765186,高
"A2(N2,缺債務標籤當零負債)",全期 剔走 2020 年觸發,個別殺,觸發日即買,6m,0.0,2092,0.4273422562141491,-0.014324741306690923,-0.04814931588406495,0.9226959545634225,高
"A2(N2,缺債務標籤當零負債)",全期 剔走 2020 年觸發,個別殺,觸發日即買,12m,0.0,1922,0.4032258064516129,-0.03464706893632239,-0.10072931060372489,0.8993584153055236,高
"A2(N2,缺債務標籤當零負債)",全期 剔走 2020 年觸發,個別殺,跌勢衰竭,1m,0.0,2252,0.5,0.0020744806020957527,4.222761343029079e-05,0.943762712848246,高
"A2(N2,缺債務標籤當零負債)",全期 剔走 2020 年觸發,個別殺,跌勢衰竭,3m,0.0,2183,0.4791571232249198,-0.0030762380486731413,-0.0088785969660222,0.8352141232898233,高
"A2(N2,缺債務標籤當零負債)",全期 剔走 2020 年觸發,個別殺,跌勢衰竭,6m,0.0,2069,0.4180763653939101,-0.022352846188601467,-0.0548496453612844,0.8908484882114336,高
"A2(N2,缺債務標籤當零負債)",全期 剔走 2020 年觸發,個別殺,跌勢衰竭,12m,0.0,1902,0.40168243953732913,-0.028088485411936558,-0.09657369206028316,0.873506338678825,高
"A2(N2,缺債務標籤當零負債)",全期 剔走 2020 年觸發,個別殺,買方回來,1m,0.0,2234,0.4722470904207699,-0.005582804757317879,-0.0075459383486759495,0.8708821051434291,高
"A2(N2,缺債務標籤當零負債)",全期 剔走 2020 年觸發,個別殺,買方回來,3m,0.0,2142,0.4495798319327731,-0.012995164924694063,-0.02491998666756535,0.843113663665434,高
"A2(N2,缺債務標籤當零負債)",全期 剔走 2020 年觸發,個別殺,買方回來,6m,0.0,2038,0.41658488714425906,-0.02582436536713996,-0.06004922206671065,0.8288963344249209,高
"A2(N2,缺債務標籤當零負債)",全期 剔走 2020 年觸發,個別殺,買方回來,12m,0.0,1866,0.39013933547695606,-0.029741604536811524,-0.0943994488756346,0.8959367605086839,高
"A2(N2,缺債務標籤當零負債)",全期 剔走 2020 年觸發,全部,觸發日即買,1m,0.0,2839,0.4987671715392744,0.004683038845601664,-0.0006352378195375,1.0411365198187563,高
"A2(N2,缺債務標籤當零負債)",全期 剔走 2020 年觸發,全部,觸發日即買,3m,0.0,2731,0.48370560234346394,0.006013603903639041,-0.0071984722024118,0.9947065927175072,高
"A2(N2,缺債務標籤當零負債)",全期 剔走 2020 年觸發,全部,觸發日即買,6m,0.0,2532,0.4332543443917852,-0.0071341927346346805,-0.04573963575035285,0.9923619151088232,高
"A2(N2,缺債務標籤當零負債)",全期 剔走 2020 年觸發,全部,觸發日即買,12m,0.0,2310,0.4103896103896104,-0.0221456714309682,-0.09258245607307211,0.9275009566290822,高
"A2(N2,缺債務標籤當零負債)",全期 剔走 2020 年觸發,全部,跌勢衰竭,1m,0.0,2789,0.505198996055934,0.004326189086908493,0.0012089083862845,0.9723846644688603,高
"A2(N2,缺債務標籤當零負債)",全期 剔走 2020 年觸發,全部,跌勢衰竭,3m,0.0,2679,0.48226950354609927,0.001461005239239064,-0.0074178921948048,0.8555021894008997,高
"A2(N2,缺債務標籤當零負債)",全期 剔走 2020 年觸發,全部,跌勢衰竭,6m,0.0,2491,0.42914492171818547,-0.012526623610305035,-0.047794435993355,0.9248320989339675,高
"A2(N2,缺債務標籤當零負債)",全期 剔走 2020 年觸發,全部,跌勢衰竭,12m,0.0,2290,0.4069868995633188,-0.017245623581474554,-0.08660271969105329,0.9156386982456644,高
"A2(N2,缺債務標籤當零負債)",全期 剔走 2020 年觸發,全部,買方回來,1m,0.0,2765,0.4705244122965642,-0.004309401984659951,-0.0074484140092196,0.9123416318458992,高
"A2(N2,缺債務標籤當零負債)",全期 剔走 2020 年觸發,全部,買方回來,3m,0.0,2631,0.4602812618776131,-0.005132548673257059,-0.0187619432747333,0.8915334338614117,高
"A2(N2,缺債務標籤當零負債)",全期 剔走 2020 年觸發,全部,買方回來,6m,0.0,2445,0.4229038854805726,-0.020825721795646433,-0.0531661723250839,0.8539124302974181,高
"A2(N2,缺債務標籤當零負債)",全期 剔走 2020 年觸發,全部,買方回來,12m,0.0,2250,0.3928888888888889,-0.022600479808765957,-0.09163810831930545,0.9520368613719494,高
"A2(N2,缺債務標籤當零負債)",建表年份 2010-2021,行業殺,觸發日即買,1m,0.5255474452554745,274,0.5291970802919708,0.00715264878823595,0.00899600027634355,1.1014318114871293,高
"A2(N2,缺債務標籤當零負債)",建表年份 2010-2021,行業殺,觸發日即買,3m,0.5255474452554745,274,0.5620437956204379,0.06270249430334954,0.0259470570801955,1.3306709956299996,高
"A2(N2,缺債務標籤當零負債)",建表年份 2010-2021,行業殺,觸發日即買,6m,0.5255474452554745,274,0.5036496350364964,0.06673573766457352,0.0023896212694419997,1.4184798720246394,高
"A2(N2,缺債務標籤當零負債)",建表年份 2010-2021,行業殺,觸發日即買,12m,0.5255474452554745,274,0.6423357664233577,0.17822938612976533,0.1302923601318848,1.4390539693597042,高
"A2(N2,缺債務標籤當零負債)",建表年份 2010-2021,行業殺,跌勢衰竭,1m,0.5255474452554745,274,0.5656934306569343,0.04068972946845181,0.012912526828121551,1.3303861860677562,高
"A2(N2,缺債務標籤當零負債)",建表年份 2010-2021,行業殺,跌勢衰竭,3m,0.5255474452554745,274,0.48905109489051096,0.037215529173291635,-0.00851688256505415,1.516120969790967,高
"A2(N2,缺債務標籤當零負債)",建表年份 2010-2021,行業殺,跌勢衰竭,6m,0.5255474452554745,274,0.5328467153284672,0.07139631983257176,0.0230195903587554,1.203843075519243,高
"A2(N2,缺債務標籤當零負債)",建表年份 2010-2021,行業殺,跌勢衰竭,12m,0.5255474452554745,274,0.5985401459854015,0.19071291145281685,0.0871735958928653,2.1850480546702005,高
"A2(N2,缺債務標籤當零負債)",建表年份 2010-2021,行業殺,買方回來,1m,0.5255474452554745,274,0.4635036496350365,0.013549615881942414,-0.0066362845965144,1.3647963919690593,高
"A2(N2,缺債務標籤當零負債)",建表年份 2010-2021,行業殺,買方回來,3m,0.5255474452554745,274,0.43795620437956206,-0.0020620746059339555,-0.033318884723663955,1.2633916262425702,高
"A2(N2,缺債務標籤當零負債)",建表年份 2010-2021,行業殺,買方回來,6m,0.5255474452554745,274,0.4744525547445255,0.04231232846480786,-0.014134830718307099,1.4260411069091885,高
"A2(N2,缺債務標籤當零負債)",建表年份 2010-2021,行業殺,買方回來,12m,0.5255474452554745,274,0.5693430656934306,0.13203136736987553,0.05667137512274675,2.0855268132645297,高
"A2(N2,缺債務標籤當零負債)",建表年份 2010-2021,個別殺,觸發日即買,1m,0.21052631578947367,1102,0.5036297640653358,0.0019645217680098527,0.00043407466674285,1.007648989818128,高
"A2(N2,缺債務標籤當零負債)",建表年份 2010-2021,個別殺,觸發日即買,3m,0.21052631578947367,1102,0.48366606170598914,0.012018240018006448,-0.0069940946521958,1.0178454815311904,高
"A2(N2,缺債務標籤當零負債)",建表年份 2010-2021,個別殺,觸發日即買,6m,0.21052631578947367,1102,0.46823956442831216,0.01211675179294996,-0.0216279158834279,0.9937959231364343,高
"A2(N2,缺債務標籤當零負債)",建表年份 2010-2021,個別殺,觸發日即買,12m,0.21052631578947367,1102,0.46823956442831216,0.037105320051009354,-0.033857473080117995,1.0652479464396594,高
"A2(N2,缺債務標籤當零負債)",建表年份 2010-2021,個別殺,跌勢衰竭,1m,0.21052631578947367,1102,0.4900181488203267,0.004275842294678954,-0.0029870496960904,1.0572159321004169,高
"A2(N2,缺債務標籤當零負債)",建表年份 2010-2021,個別殺,跌勢衰竭,3m,0.21052631578947367,1102,0.48911070780399274,0.01440159797518851,-0.0029059432228661997,0.9940031069659208,高
"A2(N2,缺債務標籤當零負債)",建表年份 2010-2021,個別殺,跌勢衰竭,6m,0.21052631578947367,1102,0.47005444646098005,0.01275509123603559,-0.02001045954999835,1.0004304927141463,高
"A2(N2,缺債務標籤當零負債)",建表年份 2010-2021,個別殺,跌勢衰竭,12m,0.21052631578947367,1102,0.44918330308529947,0.04583310120176283,-0.044487067965783056,1.1401155929885238,高
"A2(N2,缺債務標籤當零負債)",建表年份 2010-2021,個別殺,買方回來,1m,0.21052631578947367,1098,0.4854280510018215,-0.003716042755963421,-0.00362900921639735,0.8747035666184224,高
"A2(N2,缺債務標籤當零負債)",建表年份 2010-2021,個別殺,買方回來,3m,0.21052631578947367,1098,0.45719489981785066,-0.007151203894949318,-0.016975246816891547,0.918841952724822,高
"A2(N2,缺債務標籤當零負債)",建表年份 2010-2021,個別殺,買方回來,6m,0.21052631578947367,1098,0.4517304189435337,-0.001641143691536318,-0.032994943544462044,0.980135602250415,高
"A2(N2,缺債務標籤當零負債)",建表年份 2010-2021,個別殺,買方回來,12m,0.21052631578947367,1098,0.45081967213114754,0.028166567697821436,-0.04355179871796185,1.0852333920604624,高
"A2(N2,缺債務標籤當零負債)",建表年份 2010-2021,全部,觸發日即買,1m,0.2728592162554427,1378,0.5087082728592163,0.002988303577324676,0.00208231152310215,1.0303501529001629,高
"A2(N2,缺債務標籤當零負債)",建表年份 2010-2021,全部,觸發日即買,3m,0.2728592162554427,1378,0.5,0.022146794487144867,1.752743879810001e-05,1.120458765957009,高
"A2(N2,缺債務標籤當零負債)",建表年份 2010-2021,全部,觸發日即買,6m,0.2728592162554427,1378,0.4760522496371553,0.02327243821460529,-0.01529145099387715,1.07648939394284,高
"A2(N2,缺債務標籤當零負債)",建表年份 2010-2021,全部,觸發日即買,12m,0.2728592162554427,1378,0.5036284470246735,0.06559159846702106,0.0051648934948812005,1.1305107462654354,高
"A2(N2,缺債務標籤當零負債)",建表年份 2010-2021,全部,跌勢衰竭,1m,0.2728592162554427,1378,0.5058055152394775,0.01161435185410864,0.00198187307107175,1.0877017310257882,高
"A2(N2,缺債務標籤當零負債)",建表年份 2010-2021,全部,跌勢衰竭,3m,0.2728592162554427,1378,0.4898403483309144,0.01909206961858801,-0.0038752309326674,1.048131625875974,高
"A2(N2,缺債務標籤當零負債)",建表年份 2010-2021,全部,跌勢衰竭,6m,0.2728592162554427,1378,0.4833091436865022,0.024696227246398087,-0.011854723179981149,1.0274154177396424,高
"A2(N2,缺債務標籤當零負債)",建表年份 2010-2021,全部,跌勢衰竭,12m,0.2728592162554427,1378,0.4796806966618287,0.07497172912544896,-0.0161654836375401,1.228221603643559,高
"A2(N2,缺債務標籤當零負債)",建表年份 2010-2021,全部,買方回來,1m,0.2728592162554427,1374,0.4810771470160116,-0.0002561363871751626,-0.005133120695859699,0.939228619460382,高
"A2(N2,缺債務標籤當零負債)",建表年份 2010-2021,全部,買方回來,3m,0.2728592162554427,1374,0.45414847161572053,-0.005962877108403061,-0.0202768803692844,0.9655802202776843,高
"A2(N2,缺債務標籤當零負債)",建表年份 2010-2021,全部,買方回來,6m,0.2728592162554427,1374,0.45633187772925765,0.007370619219341328,-0.027122134116207952,1.0677763192137806,高
"A2(N2,缺債務標籤當零負債)",建表年份 2010-2021,全部,買方回來,12m,0.2728592162554427,1374,0.475254730713246,0.049138977960676025,-0.02333388879546305,1.1609059804228916,高
"A2(N2,缺債務標籤當零負債)",建表年份 剔走 2020,行業殺,觸發日即買,1m,0.0,130,0.5923076923076923,0.01793183071349288,0.013515127353216,1.0981984776896536,高
"A2(N2,缺債務標籤當零負債)",建表年份 剔走 2020,行業殺,觸發日即買,3m,0.0,130,0.4846153846153846,0.035913426829456314,-0.0032478566006975,1.8378297885134094,高
"A2(N2,缺債務標籤當零負債)",建表年份 剔走 2020,行業殺,觸發日即買,6m,0.0,130,0.49230769230769234,0.03818946620017295,-0.010361768600185499,1.2884156307846886,高
"A2(N2,缺債務標籤當零負債)",建表年份 剔走 2020,行業殺,觸發日即買,12m,0.0,130,0.46153846153846156,0.04464661615701777,-0.0405780582980337,1.2464350829625364,高
"A2(N2,缺債務標籤當零負債)",建表年份 剔走 2020,行業殺,跌勢衰竭,1m,0.0,130,0.5461538461538461,0.021699042065119804,0.0121669395950131,0.807968901633072,高
"A2(N2,缺債務標籤當零負債)",建表年份 剔走 2020,行業殺,跌勢衰竭,3m,0.0,130,0.47692307692307695,0.011295632373318763,-0.02510926324154865,1.1810691810453504,高
"A2(N2,缺債務標籤當零負債)",建表年份 剔走 2020,行業殺,跌勢衰竭,6m,0.0,130,0.49230769230769234,0.03639209041967999,-0.0018044063512641,1.2067988816255633,高
"A2(N2,缺債務標籤當零負債)",建表年份 剔走 2020,行業殺,跌勢衰竭,12m,0.0,130,0.43846153846153846,0.025481768886994296,-0.05236947659556615,1.1591870508430788,高
"A2(N2,缺債務標籤當零負債)",建表年份 剔走 2020,行業殺,買方回來,1m,0.0,130,0.4461538461538462,0.0009181445686149818,-0.0110660229560985,1.1663021901484245,高
"A2(N2,缺債務標籤當零負債)",建表年份 剔走 2020,行業殺,買方回來,3m,0.0,130,0.47692307692307695,-0.004860834015980204,-0.01825146986177665,1.0758879544153828,高
"A2(N2,缺債務標籤當零負債)",建表年份 剔走 2020,行業殺,買方回來,6m,0.0,130,0.46923076923076923,0.0013501171534659418,-0.034542457774498596,1.0826225152388442,高
"A2(N2,缺債務標籤當零負債)",建表年份 剔走 2020,行業殺,買方回來,12m,0.0,130,0.38461538461538464,0.0016719609164021249,-0.067514781874713,1.541400597114978,高
"A2(N2,缺債務標籤當零負債)",建表年份 剔走 2020,個別殺,觸發日即買,1m,0.0,870,0.5011494252873563,0.0024638124047987433,0.00016901296192004998,1.0060516161196829,高
"A2(N2,缺債務標籤當零負債)",建表年份 剔走 2020,個別殺,觸發日即買,3m,0.0,870,0.47011494252873565,-0.007251094561803599,-0.011601919760386499,0.9190901557344597,高
"A2(N2,缺債務標籤當零負債)",建表年份 剔走 2020,個別殺,觸發日即買,6m,0.0,870,0.44482758620689655,-0.01882301707966192,-0.04157757921286525,0.8988449012185291,高
"A2(N2,缺債務標籤當零負債)",建表年份 剔走 2020,個別殺,觸發日即買,12m,0.0,870,0.4160919540229885,-0.02986052535238777,-0.0872894440609926,0.9119524796359492,高
"A2(N2,缺債務標籤當零負債)",建表年份 剔走 2020,個別殺,跌勢衰竭,1m,0.0,870,0.4896551724137931,-0.0013090065787881937,-0.00313659362244585,0.9052880415393132,高
"A2(N2,缺債務標籤當零負債)",建表年份 剔走 2020,個別殺,跌勢衰竭,3m,0.0,870,0.4793103448275862,-0.01007193293815,-0.0072973946020670494,0.8467574613688891,高
"A2(N2,缺債務標籤當零負債)",建表年份 剔走 2020,個別殺,跌勢衰竭,6m,0.0,870,0.4459770114942529,-0.024373222723231718,-0.03982194907010355,0.8800248149625984,高
"A2(N2,缺債務標籤當零負債)",建表年份 剔走 2020,個別殺,跌勢衰竭,12m,0.0,870,0.40229885057471265,-0.032552998874571595,-0.09287300234576995,0.9064983837939733,高
"A2(N2,缺債務標籤當零負債)",建表年份 剔走 2020,個別殺,買方回來,1m,0.0,867,0.4682814302191465,-0.012083209642921632,-0.0081800608142322,0.7584429570190737,高
"A2(N2,缺債務標籤當零負債)",建表年份 剔走 2020,個別殺,買方回來,3m,0.0,867,0.4348327566320646,-0.03040955723179082,-0.0286318855913656,0.7504486788811819,高
"A2(N2,缺債務標籤當零負債)",建表年份 剔走 2020,個別殺,買方回來,6m,0.0,867,0.4186851211072664,-0.03534826187101056,-0.0539390311190707,0.8665428594114476,高
"A2(N2,缺債務標籤當零負債)",建表年份 剔走 2020,個別殺,買方回來,12m,0.0,867,0.4002306805074971,-0.036808333511265945,-0.0745340656850276,0.9432718765819048,高
"A2(N2,缺債務標籤當零負債)",建表年份 剔走 2020,全部,觸發日即買,1m,0.0,1002,0.5129740518962076,0.004458890577004865,0.0030460976767513,1.0143177717359817,高
"A2(N2,缺債務標籤當零負債)",建表年份 剔走 2020,全部,觸發日即買,3m,0.0,1002,0.47305389221556887,-0.0015429220724701284,-0.009999136095379151,1.0314956290470687,高
"A2(N2,缺債務標籤當零負債)",建表年份 剔走 2020,全部,觸發日即買,6m,0.0,1002,0.45209580838323354,-0.010958310368743814,-0.03400574354037225,0.9466198156732102,高
"A2(N2,缺債務標籤當零負債)",建表年份 剔走 2020,全部,觸發日即買,12m,0.0,1002,0.4231536926147705,-0.019475338088201642,-0.07472280098066535,0.9421939009919708,高
"A2(N2,缺債務標籤當零負債)",建表年份 剔走 2020,全部,跌勢衰竭,1m,0.0,1002,0.49800399201596807,0.0018220084997899605,-0.0012203860152717,0.8693634905454423,高
"A2(N2,缺債務標籤當零負債)",建表年份 剔走 2020,全部,跌勢衰竭,3m,0.0,1002,0.48003992015968067,-0.00703881584369703,-0.00749314046181185,0.8726135213775157,高
"A2(N2,缺債務標籤當零負債)",建表年份 剔走 2020,全部,跌勢衰竭,6m,0.0,1002,0.4530938123752495,-0.01602897509516218,-0.03661688444925145,0.9095779973206155,高
"A2(N2,缺債務標籤當零負債)",建表年份 剔走 2020,全部,跌勢衰竭,12m,0.0,1002,0.40818363273453095,-0.024412027538037746,-0.0794347793829414,0.9574536562963566,高
"A2(N2,缺債務標籤當零負債)",建表年份 剔走 2020,全部,買方回來,1m,0.0,999,0.46546546546546547,-0.010351446614690863,-0.0081800608142322,0.8184042137784514,高
"A2(N2,缺債務標籤當零負債)",建表年份 剔走 2020,全部,買方回來,3m,0.0,999,0.44144144144144143,-0.02679975712743305,-0.0259959280361193,0.7809910916634595,高
"A2(N2,缺債務標籤當零負債)",建表年份 剔走 2020,全部,買方回來,6m,0.0,999,0.42542542542542544,-0.030165965196087163,-0.0489824206658463,0.9011937826695354,高
"A2(N2,缺債務標籤當零負債)",建表年份 剔走 2020,全部,買方回來,12m,0.0,999,0.3993993993993994,-0.031313313822542814,-0.0717597801313665,0.9929287024129028,高
"A2(N2,缺債務標籤當零負債)",驗證年份 2022-2026,行業殺,觸發日即買,1m,0.0,420,0.5047619047619047,0.00603414162863556,0.0012551547687809999,1.1510440241396966,高
"A2(N2,缺債務標籤當零負債)",驗證年份 2022-2026,行業殺,觸發日即買,3m,0.0,377,0.4986737400530504,0.02546703977261904,-0.0025904360194133,1.270093536963065,高
"A2(N2,缺債務標籤當零負債)",驗證年份 2022-2026,行業殺,觸發日即買,6m,0.0,307,0.44625407166123776,0.021526922750087163,-0.0452191984899218,1.184558127382867,高
"A2(N2,缺債務標籤當零負債)",驗證年份 2022-2026,行業殺,觸發日即買,12m,0.0,255,0.43137254901960786,0.03364546676682418,-0.0641129654321308,1.104318517635173,高
"A2(N2,缺債務標籤當零負債)",驗證年份 2022-2026,行業殺,跌勢衰竭,1m,0.0,403,0.5161290322580645,0.010887944502319596,0.0034204115065945,1.1462392650323618,高
"A2(N2,缺債務標籤當零負債)",驗證年份 2022-2026,行業殺,跌勢衰竭,3m,0.0,362,0.4972375690607735,0.023963849375740587,-0.0020992022671339,1.0180044726969453,高
"A2(N2,缺債務標籤當零負債)",驗證年份 2022-2026,行業殺,跌勢衰竭,6m,0.0,289,0.47750865051903113,0.03452577794280618,-0.0132035389901472,1.0846056250035703,高
"A2(N2,缺債務標籤當零負債)",驗證年份 2022-2026,行業殺,跌勢衰竭,12m,0.0,255,0.4235294117647059,0.03804278373417662,-0.0775114284504597,1.194797637724979,高
"A2(N2,缺債務標籤當零負債)",驗證年份 2022-2026,行業殺,買方回來,1m,0.0,397,0.46851385390428213,0.001446701721327491,-0.0068915048259003,1.0552596714121396,高
"A2(N2,缺債務標籤當零負債)",驗證年份 2022-2026,行業殺,買方回來,3m,0.0,355,0.5126760563380282,0.04131400586001203,0.0136943434522092,1.339726191041376,高
"A2(N2,缺債務標籤當零負債)",驗證年份 2022-2026,行業殺,買方回來,6m,0.0,274,0.4489051094890511,0.004662132171474868,-0.0266564308194076,0.9903791883284796,高
"A2(N2,缺債務標籤當零負債)",驗證年份 2022-2026,行業殺,買方回來,12m,0.0,251,0.4103585657370518,0.014523011468013889,-0.0926573733091781,1.2231179666284615,高
"A2(N2,缺債務標籤當零負債)",驗證年份 2022-2026,個別殺,觸發日即買,1m,0.0,1415,0.48692579505300354,0.004578208209551605,-0.0029614553678225,1.0245828918669666,高
"A2(N2,缺債務標籤當零負債)",驗證年份 2022-2026,個別殺,觸發日即買,3m,0.0,1350,0.4874074074074074,0.006228423193074191,-0.00641298121765555,0.9217449124401099,高
"A2(N2,缺債務標籤當零負債)",驗證年份 2022-2026,個別殺,觸發日即買,6m,0.0,1222,0.4148936170212766,-0.011122204545246758,-0.053514594797831855,0.991704767677821,高
"A2(N2,缺債務標籤當零負債)",驗證年份 2022-2026,個別殺,觸發日即買,12m,0.0,1052,0.3925855513307985,-0.038605522280450826,-0.12160365013329845,0.8979525335269822,高
"A2(N2,缺債務標籤當零負債)",驗證年份 2022-2026,個別殺,跌勢衰竭,1m,0.0,1382,0.5065123010130246,0.004204461678339626,0.00163982679533035,0.9372724159520902,高
"A2(N2,缺債務標籤當零負債)",驗證年份 2022-2026,個別殺,跌勢衰竭,3m,0.0,1313,0.47905559786747903,0.0015591424188400875,-0.0106102268225743,0.8175259300912788,高
"A2(N2,缺債務標籤當零負債)",驗證年份 2022-2026,個別殺,跌勢衰竭,6m,0.0,1199,0.3978315262718932,-0.02088685153878635,-0.0655928499149214,0.964906631632466,高
"A2(N2,缺債務標籤當零負債)",驗證年份 2022-2026,個別殺,跌勢衰竭,12m,0.0,1032,0.4011627906976744,-0.024324796737040747,-0.1021150148749448,0.8497453576523993,高
"A2(N2,缺債務標籤當零負債)",驗證年份 2022-2026,個別殺,買方回來,1m,0.0,1367,0.4747622531089978,-0.0014600168744953051,-0.006649186879156,0.9434802630787199,高
"A2(N2,缺債務標籤當零負債)",驗證年份 2022-2026,個別殺,買方回來,3m,0.0,1275,0.4596078431372549,-0.0011533781558682632,-0.0233898600494782,0.9272438099080927,高
"A2(N2,缺債務標籤當零負債)",驗證年份 2022-2026,個別殺,買方回來,6m,0.0,1171,0.4150298889837746,-0.018772940713975308,-0.0639772213821714,0.816432833081714,高
"A2(N2,缺債務標籤當零負債)",驗證年份 2022-2026,個別殺,買方回來,12m,0.0,999,0.3813813813813814,-0.02360861752895169,-0.1084795004491967,0.8776334402251171,高
"A2(N2,缺債務標籤當零負債)",驗證年份 2022-2026,全部,觸發日即買,1m,0.0,1837,0.49101796407185627,0.004805301537563554,-0.0024406815764708,1.0479872522347775,高
"A2(N2,缺債務標籤當零負債)",驗證年份 2022-2026,全部,觸發日即買,3m,0.0,1729,0.4898785425101215,0.010392805192280677,-0.005774921288018,0.9881633727689704,高
"A2(N2,缺債務標籤當零負債)",驗證年份 2022-2026,全部,觸發日即買,6m,0.0,1530,0.42091503267973857,-0.004629770597786736,-0.049784709004229155,1.0357071130229383,高
"A2(N2,缺債務標籤當零負債)",驗證年份 2022-2026,全部,觸發日即買,12m,0.0,1308,0.40061162079510704,-0.024191293762353596,-0.1017208726249267,0.9272891356097245,高
"A2(N2,缺債務標籤當零負債)",驗證年份 2022-2026,全部,跌勢衰竭,1m,0.0,1787,0.5092333519865697,0.005730323920871992,0.0026525432738804,0.9825537662518092,高
"A2(N2,缺債務標籤當零負債)",驗證年份 2022-2026,全部,跌勢衰竭,3m,0.0,1677,0.4836016696481813,0.006539610322782276,-0.0067419773292168,0.8500954347080314,高
"A2(N2,缺債務標籤當零負債)",驗證年份 2022-2026,全部,跌勢衰竭,6m,0.0,1489,0.41302887844190733,-0.010169769219554958,-0.0548496453612844,0.9534428262318024,高
"A2(N2,缺債務標籤當零負債)",驗證年份 2022-2026,全部,跌勢衰竭,12m,0.0,1288,0.406055900621118,-0.011670517397874924,-0.09251541886692291,0.9024046076042586,高
"A2(N2,缺債務標籤當零負債)",驗證年份 2022-2026,全部,買方回來,1m,0.0,1766,0.4733861834654587,-0.0008915069759391818,-0.0067980612475457,0.9625607424944138,高
"A2(N2,缺債務標籤當零負債)",驗證年份 2022-2026,全部,買方回來,3m,0.0,1632,0.47181372549019607,0.008130650619464644,-0.0130231700618379,0.9858385026016598,高
"A2(N2,缺債務標籤當零負債)",驗證年份 2022-2026,全部,買方回來,6m,0.0,1446,0.4211618257261411,-0.01437281504803904,-0.0545575969326071,0.8371588634670775,高
"A2(N2,缺債務標籤當零負債)",驗證年份 2022-2026,全部,買方回來,12m,0.0,1251,0.3876898481215028,-0.015642749049562858,-0.1023424916804026,0.9262852243585356,高
B(總債務/四季經營現金流<=3),全期 2010-2026,行業殺,觸發日即買,1m,0.21643835616438356,359,0.5041782729805014,-0.0009949828239672633,0.003583322608414,1.0112376247257253,高
B(總債務/四季經營現金流<=3),全期 2010-2026,行業殺,觸發日即買,3m,0.21643835616438356,319,0.5391849529780565,0.035341225056186934,0.0217476942218832,1.1854424544646711,高
B(總債務/四季經營現金流<=3),全期 2010-2026,行業殺,觸發日即買,6m,0.21643835616438356,298,0.5,0.05227896038534752,-0.00020264820348980003,1.375561469457521,高
B(總債務/四季經營現金流<=3),全期 2010-2026,行業殺,觸發日即買,12m,0.21643835616438356,268,0.5708955223880597,0.15203248784783363,0.0913604993816263,1.3568521325077565,高
B(總債務/四季經營現金流<=3),全期 2010-2026,行業殺,跌勢衰竭,1m,0.21643835616438356,348,0.514367816091954,0.007452141216977097,0.0033747324461025,0.9879834116500995,高
B(總債務/四季經營現金流<=3),全期 2010-2026,行業殺,跌勢衰竭,3m,0.21643835616438356,318,0.5,0.028241158444325218,0.0002317964004745,1.1695633237543104,高
B(總債務/四季經營現金流<=3),全期 2010-2026,行業殺,跌勢衰竭,6m,0.21643835616438356,285,0.5087719298245614,0.04892281385908896,0.0075536392424684,1.2657847219326164,高
B(總債務/四季經營現金流<=3),全期 2010-2026,行業殺,跌勢衰竭,12m,0.21643835616438356,268,0.5671641791044776,0.14984825689839754,0.05548638363733485,1.4532264677946005,高
B(總債務/四季經營現金流<=3),全期 2010-2026,行業殺,買方回來,1m,0.21643835616438356,342,0.5350877192982456,0.01162633955147694,0.009902374171694851,0.9045001503692646,高
B(總債務/四季經營現金流<=3),全期 2010-2026,行業殺,買方回來,3m,0.21643835616438356,306,0.48366013071895425,0.020798883989712882,-0.00633517205487635,1.3317927870583226,高
B(總債務/四季經營現金流<=3),全期 2010-2026,行業殺,買方回來,6m,0.21643835616438356,278,0.5,0.04607966591882289,-4.33989683042e-05,1.1787671796595227,高
