流動性口徑,負債閘口徑,年份段,組,期,主口徑,樣本N,未成熟,其他不可判,公司數,中位期內最大跌幅,觸及負33比例,觸及負80比例,觸及負50比例,最大單筆超額,可信度,勝率,中位超額,平均超額,p25超額,p75超額,平均盈虧比,中位盈虧比,前1%事件數,前1%佔總超額比例,前5%事件數,前5%佔總超額比例,剔走前1%後平均,剔走前5%後平均,簇數,2020年觸發佔比,勝率下限,勝率上限,平均超額下限,平均超額上限
含流動性閘(與①池可比),A2(資料不足當過閘),建表年份 2010-2021,2 只不過負債閘,12m,False,1355,0,0,655,-0.2434715700912594,0.37859778597785976,0.025830258302583026,0.1977859778597786,7.670001350347471,高,0.5321033210332103,0.0306912037999289,0.09968679048737268,-0.1944521638456209,0.30639795123942737,1.5924966108818515,1.3169581190758397,14.0,0.28843339973481497,68.0,0.7570407825652135,0.07167433725644777,0.025499504537928347,858.0,0.36088560885608856,,,,
含流動性閘(與①池可比),A2(資料不足當過閘),建表年份 2010-2021,3 只不過現金流閘,1m,False,418,0,0,224,-0.11800395916029946,0.05741626794258373,0.0,0.007177033492822967,0.7350926720996616,高,0.430622009569378,-0.0126859061595635,-0.0117584551664801,-0.10378166931877746,0.0655730270870912,1.0808113820403897,0.9146485946804007,5.0,-0.6044172403880828,21.0,-1.723751279935443,-0.019093863688092384,-0.033721236411791485,214.0,0.16267942583732056,,,,
含流動性閘(與①池可比),A2(資料不足當過閘),建表年份 2010-2021,3 只不過現金流閘,3m,False,418,0,0,224,-0.1860905497119765,0.22966507177033493,0.0023923444976076554,0.05502392344497608,1.6762668609762827,高,0.4019138755980861,-0.06148947448304325,-0.03311227139248743,-0.21861420141380752,0.0946644000186848,1.092904411967359,0.8478080429478129,5.0,-0.45867633785432477,21.0,-1.1362378463251,-0.048884833586062486,-0.07447737355779188,214.0,0.16267942583732056,,,,
含流動性閘(與①池可比),A2(資料不足當過閘),建表年份 2010-2021,3 只不過現金流閘,6m,False,418,0,0,224,-0.2888100436653468,0.42822966507177035,0.023923444976076555,0.19856459330143542,1.838704060599856,高,0.37799043062200954,-0.1175989696220669,-0.06305969564286633,-0.34052334026558817,0.15075737914567042,1.1202127278013698,0.9061841066567633,5.0,-0.31152147994871476,21.0,-0.8559110139113993,-0.08370540619429222,-0.12322385586194826,214.0,0.16267942583732056,,,,
含流動性閘(與①池可比),A2(資料不足當過閘),建表年份 2010-2021,3 只不過現金流閘,12m,False,418,0,0,224,-0.4301585044981005,0.6267942583732058,0.09090909090909091,0.41866028708133973,6.508599321119126,高,0.30861244019138756,-0.262109691391557,-0.11879148856145762,-0.5377441892582386,0.15305804472127205,1.3502178332897343,0.8923600063730844,5.0,-0.33217268681870793,21.0,-0.7610083750715523,-0.16016664545285786,-0.22025842068002097,214.0,0.16267942583732056,,,,
含流動性閘(與①池可比),A2(資料不足當過閘),建表年份 2010-2021,4 只不過市值閘,1m,False,137,0,0,99,-0.1116279619071445,0.0364963503649635,0.0,0.021897810218978103,0.8640009799623509,高,0.5036496350364964,0.0022718678711455,0.0381075744658399,-0.0839051929448992,0.0914368322613154,1.7192635684538495,1.069775944756891,2.0,0.30656146394033135,7.0,0.8301086847133702,0.026816745993345388,0.006822753807143908,127.0,0.2773722627737226,,,,
含流動性閘(與①池可比),A2(資料不足當過閘),建表年份 2010-2021,4 只不過市值閘,3m,False,137,0,0,99,-0.1744022819507884,0.15328467153284672,0.0,0.051094890510948905,2.5657186350808536,高,0.45255474452554745,-0.0157805788114706,0.08370757468430583,-0.1479518064160486,0.1744694558551105,2.299031601848233,1.491991754528625,2.0,0.375751952969157,7.0,0.8863563700035078,0.053028427648268074,0.010025062095459976,127.0,0.2773722627737226,,,,
含流動性閘(與①池可比),A2(資料不足當過閘),建表年份 2010-2021,4 只不過市值閘,6m,False,137,0,0,99,-0.2358276536366162,0.31386861313868614,0.0,0.11678832116788321,4.480743596090268,高,0.4306569343065693,-0.0829988687740097,0.11345217695430564,-0.2620393711698455,0.3101585113029692,2.3650234848866294,1.5553670621985072,2.0,0.4261836815514167,7.0,0.9162033565339741,0.06606516547026568,0.010018822248521285,127.0,0.2773722627737226,,,,
含流動性閘(與①池可比),A2(資料不足當過閘),建表年份 2010-2021,4 只不過市值閘,12m,False,137,0,0,99,-0.3242535960906847,0.48905109489051096,0.021897810218978103,0.26277372262773724,8.63523726688489,高,0.48175182481751827,-0.0387533277688579,0.22087683533216768,-0.376090616375168,0.4612307044062333,2.3674966925256875,1.2747736843589448,2.0,0.5045914592782096,7.0,0.8225006738763554,0.11104537097739574,0.04131655424312515,127.0,0.2773722627737226,,,,
含流動性閘(與①池可比),A2(資料不足當過閘),建表年份 2010-2021,4a 只不過市值閘(1 億至 5 億),1m,False,128,0,0,93,-0.11154481134816474,0.03125,0.0,0.015625,0.7364760127560899,高,0.484375,-0.005417700608436601,0.032457338741388515,-0.0846890370838968,0.08670274082036115,1.7351072140627126,1.09439613959539,2.0,0.3207549462833573,7.0,0.9481816169443392,0.022396431031765036,0.0017791860489188534,118.0,0.28125,,,,
含流動性閘(與①池可比),A2(資料不足當過閘),建表年份 2010-2021,4a 只不過市值閘(1 億至 5 億),3m,False,128,0,0,93,-0.17708369860764905,0.15625,0.0,0.046875,1.7433813641528555,高,0.4375,-0.023501741131006802,0.06906537518456035,-0.15180895324216523,0.17591449098319925,2.2145717551413195,1.8994781193137071,2.0,0.3469758883714953,7.0,0.9611884869502612,0.0458172498023486,0.002835603792672451,118.0,0.28125,,,,
含流動性閘(與①池可比),A2(資料不足當過閘),建表年份 2010-2021,4a 只不過市值閘(1 億至 5 億),6m,False,128,0,0,93,-0.23810611344717214,0.3125,0.0,0.1171875,2.143407308163734,高,0.4296875,-0.08193506044086996,0.08574708762785715,-0.27271052314660127,0.3118067209806178,2.116770363308355,1.5481230424258803,2.0,0.36803370993310325,7.0,0.9973150295406698,0.055049415976856364,0.00024354739544265114,118.0,0.28125,,,,
含流動性閘(與①池可比),A2(資料不足當過閘),建表年份 2010-2021,4a 只不過市值閘(1 億至 5 億),12m,False,128,0,0,93,-0.31505698683268435,0.4765625,0.015625,0.2421875,8.63523726688489,高,0.484375,-0.0299927847595971,0.19768643730837782,-0.3587155889801815,0.46258184265691166,2.2580444849328947,1.3642537394379493,2.0,0.454605913506538,7.0,0.7803852306178886,0.10952839506077439,0.04592646488801391,118.0,0.28125,,,,
含流動性閘(與①池可比),A2(資料不足當過閘),建表年份 2010-2021,4b 只不過市值閘(低於 1 億),1m,False,9,0,0,9,-0.1169124497787645,0.1111111111111111,0.0,0.1111111111111111,0.8640009799623509,"低(樣本不足,只報樣本數)",,,,,,,,,,,,,,,,,,,
含流動性閘(與①池可比),A2(資料不足當過閘),建表年份 2010-2021,4b 只不過市值閘(低於 1 億),3m,False,9,0,0,9,-0.1472867780075303,0.1111111111111111,0.0,0.1111111111111111,2.5657186350808536,"低(樣本不足,只報樣本數)",,,,,,,,,,,,,,,,,,,
含流動性閘(與①池可比),A2(資料不足當過閘),建表年份 2010-2021,4b 只不過市值閘(低於 1 億),6m,False,9,0,0,9,-0.1888488608518941,0.3333333333333333,0.0,0.1111111111111111,4.480743596090268,"低(樣本不足,只報樣本數)",,,,,,,,,,,,,,,,,,,
含流動性閘(與①池可比),A2(資料不足當過閘),建表年份 2010-2021,4b 只不過市值閘(低於 1 億),12m,False,9,0,0,9,-0.5384615124676808,0.6666666666666666,0.1111111111111111,0.5555555555555556,6.633764091673658,"低(樣本不足,只報樣本數)",,,,,,,,,,,,,,,,,,,
含流動性閘(與①池可比),A2(資料不足當過閘),建表年份 2010-2021,5 不過兩閘(補完),1m,False,394,0,0,269,-0.12892168951839425,0.1065989847715736,0.0025380710659898475,0.030456852791878174,2.372351894018505,高,0.4720812182741117,-0.013037832808177,0.009734916212800135,-0.11482702541952489,0.07926763991164748,1.2757251480954472,0.7807874648117764,4.0,1.4749424791092822,20.0,3.75520099349862,-0.004670946011721027,-0.02825596369926819,286.0,0.30456852791878175,,,,
含流動性閘(與①池可比),A2(資料不足當過閘),建表年份 2010-2021,5 不過兩閘(補完),3m,False,394,0,0,269,-0.18725041399315656,0.2639593908629442,0.0025380710659898475,0.07868020304568528,8.563105696593869,高,0.4619289340101523,-0.0305497667840157,0.08703291115383593,-0.18528977656429324,0.16246176675711332,2.11933487341466,1.1250771495591443,4.0,0.5514481468442695,20.0,1.1864768981426985,0.0394391712613716,-0.017097521816761427,286.0,0.30456852791878175,,,,
含流動性閘(與①池可比),A2(資料不足當過閘),建表年份 2010-2021,5 不過兩閘(補完),6m,False,394,0,0,269,-0.24593564755835656,0.36548223350253806,0.012690355329949238,0.16243654822335024,7.487853119910277,高,0.46954314720812185,-0.02362768848779435,0.10397807615013797,-0.2256973795855977,0.2649188781556787,1.983215691682514,1.3137270107897312,4.0,0.46366595470620553,20.0,1.0484966912947868,0.05633895125171048,-0.00531225002200203,286.0,0.30456852791878175,,,,
含流動性閘(與①池可比),A2(資料不足當過閘),建表年份 2010-2021,5 不過兩閘(補完),12m,False,394,0,0,269,-0.3344390692290241,0.5126903553299492,0.050761421319796954,0.2969543147208122,6.000356724088963,高,0.49238578680203043,-0.00799682122664225,0.1640489207957756,-0.3580297222683935,0.41228731132686797,1.930053694600679,1.2133292140562926,4.0,0.3045498106075215,20.0,0.8817842777185271,0.1152579848630749,0.020430229129891106,286.0,0.30456852791878175,,,,
含流動性閘(與①池可比),A2(資料不足當過閘),建表年份 2010-2021,6 三閘全不過,1m,False,50,0,0,40,-0.13640052706793085,0.12,0.0,0.02,0.6003441652726349,中,0.58,0.018576891563222002,0.03281117153313658,-0.09456777012163535,0.13069884046425678,1.1303896031543283,0.7798108439136345,1.0,0.36593887826671284,3.0,0.8676975522590884,0.02122886553845293,0.004618083305405197,47.0,0.22,,,,
含流動性閘(與①池可比),A2(資料不足當過閘),建表年份 2010-2021,6 三閘全不過,3m,False,50,0,0,40,-0.19621090986140724,0.2,0.0,0.08,0.7937655419583793,中,0.42,-0.0610011601171904,0.015406146860658722,-0.16230788139415123,0.19047473373332113,1.5778928718874488,1.7423375711004994,1.0,1.0304530381770491,3.0,2.660840177432681,-0.0004787387535804759,-0.02722036987830891,47.0,0.22,,,,
含流動性閘(與①池可比),A2(資料不足當過閘),建表年份 2010-2021,6 三閘全不過,6m,False,50,0,0,40,-0.22188903029027118,0.36,0.02,0.12,1.7790592232843698,中,0.5,0.020046760703106202,0.16003683566558013,-0.27625887575889857,0.35403335154523863,2.1086199508629515,1.2246289109522523,1.0,0.22233121717077292,3.0,0.627675877370731,0.1269955624488702,0.06338890896548045,47.0,0.22,,,,
含流動性閘(與①池可比),A2(資料不足當過閘),建表年份 2010-2021,6 三閘全不過,12m,False,50,0,0,40,-0.31432103873802875,0.5,0.02,0.3,3.325551342451199,中,0.56,0.09876622857047046,0.37399139082307925,-0.2930110653144899,0.8971203726632863,2.5871389932322755,2.1888989636291227,1.0,0.17784106394173055,3.0,0.44231904906581715,0.3137554734429135,0.22188071752703448,47.0,0.22,,,,
含流動性閘(與①池可比),A2(資料不足當過閘),驗證年份 2022-2026,0 全部觸發(不分閘),1m,False,5447,88,12,2079,-0.0889223529615023,0.03451441160271709,0.0005507618872774004,0.005507618872774004,1.7398342065474424,高,0.4848540480998715,-0.0044859963437546,0.008785472516934694,-0.08467158078822659,0.0796722445585178,1.2369714193084718,1.0242978998408097,55.0,0.9719327449530658,273.0,2.6879845549929433,0.0002490993288089719,-0.015612215736636709,1575.0,0.0,,,,
含流動性閘(與①池可比),A2(資料不足當過閘),驗證年份 2022-2026,0 全部觸發(不分閘),3m,False,5110,425,12,1988,-0.14978358854961898,0.15264187866927592,0.0013698630136986301,0.034833659491193734,16.6471220607926,高,0.4688845401174168,-0.01655057768482255,0.016708924491885657,-0.1611995090177815,0.1393489083172416,1.3321839005776674,1.001324644013847,52.0,1.097322913698926,256.0,2.7152462055139335,-0.00164287936248007,-0.03017144371471987,1511.0,0.0,,,,
含流動性閘(與①池可比),A2(資料不足當過閘),驗證年份 2022-2026,0 全部觸發(不分閘),6m,False,4513,1022,12,1815,-0.2166457690603639,0.2924883669399512,0.004874806115665854,0.1072457345446488,5.701597369111421,高,0.4167959228894305,-0.0591339902149948,0.00372449410105671,-0.2585369976734315,0.1580080264866543,1.4350817592153469,0.9634361472307624,46.0,6.75265323136933,226.0,18.008688256155548,-0.021646359528722427,-0.06668834842860633,1374.0,0.0,,,,
含流動性閘(與①池可比),A2(資料不足當過閘),驗證年份 2022-2026,0 全部觸發(不分閘),12m,False,3831,1704,12,1646,-0.2850581546177719,0.4306969459671104,0.024797702949621508,0.20595144870790916,9.355625301048798,高,0.4035499869485774,-0.1023034888233429,0.006706050788661597,-0.3669390963468861,0.2010544233523767,1.5275417546112902,0.918678238512031,39.0,5.819355087917123,192.0,14.77001163849741,-0.03265123312095657,-0.09721454368532831,1179.0,0.0,,,,
含流動性閘(與①池可比),A2(資料不足當過閘),驗證年份 2022-2026,1 過三閘(現行①池),1m,False,1663,27,6,813,-0.0783376413965906,0.019242333132892364,0.0,0.0024052916416115455,0.8506280957372951,高,0.48526758869512926,-0.0036352234091908,0.0048934299832344465,-0.0715113893586786,0.07297477648901951,1.1755361239373532,1.0949111442814645,17.0,1.0572290165931288,84.0,3.226316009215069,-0.00028293852176922737,-0.01147388009744801,830.0,0.0,,,,
含流動性閘(與①池可比),A2(資料不足當過閘),驗證年份 2022-2026,1 過三閘(現行①池),3m,False,1562,128,6,783,-0.12943269431107604,0.1088348271446863,0.0,0.0147247119078105,1.5379776085719985,高,0.49615877080665816,-0.00246444671593555,0.010976076643590878,-0.1362256529304161,0.12869068265134911,1.1540867444571064,0.9702457435878812,16.0,0.8734112864974218,79.0,2.759266944101815,0.001403827213820883,-0.020338492143645304,786.0,0.0,,,,
含流動性閘(與①池可比),A2(資料不足當過閘),驗證年份 2022-2026,1 過三閘(現行①池),6m,False,1380,310,6,722,-0.1833479074910098,0.21739130434782608,0.0007246376811594203,0.05579710144927536,3.397946482669285,高,0.42971014492753623,-0.04413448434562805,0.0019491330142437338,-0.21028606959055637,0.15237398943991678,1.3483128015158015,1.017133663191968,14.0,9.087524913394303,69.0,25.460373373307068,-0.015925222035766785,-0.050185811876464405,709.0,0.0,,,,
含流動性閘(與①池可比),A2(資料不足當過閘),驗證年份 2022-2026,1 過三閘(現行①池),12m,False,1177,513,6,652,-0.2399487702750226,0.34579439252336447,0.0076465590484282074,0.13169073916737467,3.061586771067589,高,0.41206457094307564,-0.092789048745971,-0.01527175658779635,-0.3169617334227617,0.1904158042640149,1.3023965707513863,0.9353184100202808,12.0,-1.4791348010789025,59.0,-4.253130917472347,-0.03825072513493121,-0.08445821081445647,610.0,0.0,,,,
含流動性閘(與①池可比),A2(資料不足當過閘),驗證年份 2022-2026,2 只不過負債閘,1m,False,1855,22,2,836,-0.0752688125616015,0.01725067385444744,0.0,0.0005390835579514825,1.7398342065474424,高,0.508355795148248,0.0016930357019586,0.005987336384234944,-0.0730075430558991,0.06934567025031241,1.0976250419577214,0.906031517666016,19.0,1.039333498079032,93.0,2.8964948595943665,-0.00023794000551815482,-0.01195427764631102,941.0,0.0,,,,
含流動性閘(與①池可比),A2(資料不足當過閘),驗證年份 2022-2026,2 只不過負債閘,3m,False,1751,126,2,809,-0.1285706492886956,0.09937178754997145,0.0,0.010850942318675044,1.262879736104682,高,0.47058823529411764,-0.0120758208649399,0.005220675119468258,-0.13885409025716888,0.13128571752113755,1.1980471699674249,1.0829051093505015,18.0,1.7257629005734296,88.0,5.5833126831835225,-0.0038283269060687248,-0.02519416977974083,903.0,0.0,,,,
含流動性閘(與①池可比),A2(資料不足當過閘),驗證年份 2022-2026,2 只不過負債閘,6m,False,1530,347,2,736,-0.19016207993310974,0.234640522875817,0.00065359477124183,0.06209150326797386,3.829107884376026,高,0.39738562091503266,-0.05929437711876915,-0.02701052004987699,-0.22987906044117495,0.12238224729563513,1.2031308068521067,0.9421214478160048,16.0,-0.5610059893130761,77.0,-1.5867812202310334,-0.04260916966026943,-0.07357299945007176,814.0,0.0,,,,
含流動性閘(與①池可比),A2(資料不足當過閘),驗證年份 2022-2026,2 只不過負債閘,12m,False,1308,569,2,682,-0.2589358311918414,0.37767584097859325,0.012996941896024464,0.1529051987767584,9.355625301048798,高,0.3769113149847095,-0.10846121705856004,-0.04898947416254035,-0.3424639319931622,0.1324092513941715,1.2304742693134771,0.8163793169688255,14.0,-0.6393868690872089,66.0,-1.413636823913682,-0.08118161705606408,-0.12452623257674786,698.0,0.0,,,,
含流動性閘(與①池可比),A2(資料不足當過閘),驗證年份 2022-2026,3 只不過現金流閘,1m,False,806,10,1,385,-0.11486769597567775,0.05707196029776675,0.0037220843672456576,0.01240694789081886,1.286506624401238,高,0.47642679900744417,-0.0112510581778257,0.015201248284674541,-0.1041219832616057,0.1068840932044243,1.3481053202021445,1.1676895787258663,9.0,0.6695640400839517,41.0,2.026802918061561,0.005079760965505786,-0.016445230057630048,328.0,0.0,,,,
含流動性閘(與①池可比),A2(資料不足當過閘),驗證年份 2022-2026,3 只不過現金流閘,3m,False,755,61,1,364,-0.2034913158564398,0.2410596026490066,0.006622516556291391,0.06887417218543046,2.005349016365627,高,0.433112582781457,-0.0356390938888326,-0.0009731276890906755,-0.20938609930176616,0.1481445376424264,1.2983504140070266,0.9731286620245677,8.0,-16.131412223231568,38.0,-48.05548814501845,-0.016849590292741752,-0.05026726168885847,310.0,0.0,,,,
含流動性閘(與①池可比),A2(資料不足當過閘),驗證年份 2022-2026,3 只不過現金流閘,6m,False,676,140,1,323,-0.2829967920719907,0.42159763313609466,0.01775147928994083,0.1937869822485207,5.701597369111421,高,0.40976331360946744,-0.09880021270509465,0.006186681128491735,-0.3415418880227491,0.20213510876637902,1.4885546144701949,1.0076466485316686,7.0,6.081660083835301,34.0,14.898795885432307,-0.031767564613515285,-0.09054126902195943,288.0,0.0,,,,
含流動性閘(與①池可比),A2(資料不足當過閘),驗證年份 2022-2026,3 只不過現金流閘,12m,False,587,229,1,285,-0.3889837586251127,0.5996592844974447,0.059625212947189095,0.35093696763202725,7.160865750051727,高,0.41737649063032367,-0.1191412585925202,0.038691881031531095,-0.4537630535397455,0.275478728489995,1.6192473405716088,0.919176670878749,6.0,1.20409064692805,30.0,3.4247825237591645,-0.007978199922470449,-0.09887250628689231,245.0,0.0,,,,
含流動性閘(與①池可比),A2(資料不足當過閘),驗證年份 2022-2026,4 只不過市值閘,1m,False,193,1,0,133,-0.09803250260492,0.05181347150259067,0.0,0.0051813471502590676,1.661651513551652,高,0.5025906735751295,0.0002692863912068,0.03600976090552629,-0.1000023163155545,0.1005347577485027,1.6067016221380779,0.9977155003827151,2.0,0.4571646659844187,10.0,1.249994014791363,0.019752055097757633,-0.009494149547468682,173.0,0.0,,,,
含流動性閘(與①池可比),A2(資料不足當過閘),驗證年份 2022-2026,4 只不過市值閘,3m,False,181,13,0,124,-0.1629834068567077,0.2154696132596685,0.0,0.03867403314917127,2.280974557864144,高,0.430939226519337,-0.0622655425401608,0.013402577454575607,-0.2513047272037605,0.1420833855890444,1.4646123331586995,0.8559430499733003,2.0,1.6759342512524664,10.0,5.232829218286942,-0.009160481951657697,-0.06004841334774707,164.0,0.0,,,,
含流動性閘(與①池可比),A2(資料不足當過閘),驗證年份 2022-2026,4 只不過市值閘,6m,False,155,39,0,108,-0.2649296563581125,0.4,0.0,0.14193548387096774,1.6308797850761994,高,0.34838709677419355,-0.1348261800642358,-0.04175023071369588,-0.31266132868440677,0.0962304071250322,1.430577502827995,0.7799619020112568,2.0,-0.4962397862790674,8.0,-1.6506761602351558,-0.06328493610081778,-0.11668899926362074,142.0,0.0,,,,
含流動性閘(與①池可比),A2(資料不足當過閘),驗證年份 2022-2026,4 只不過市值閘,12m,False,130,64,0,92,-0.3272405320507156,0.5,0.023076923076923078,0.25384615384615383,5.366672695005573,高,0.4,-0.13532324566773013,0.09185296182351989,-0.4497231289681357,0.22165353831267626,2.1066593995413796,1.2082615191110326,2.0,0.7183029480953449,7.0,1.7521034000780789,0.026279000875558817,-0.073014473465955,120.0,0.0,,,,
含流動性閘(與①池可比),A2(資料不足當過閘),驗證年份 2022-2026,4a 只不過市值閘(1 億至 5 億),1m,False,185,1,0,129,-0.09803250260492,0.04864864864864865,0.0,0.005405405405405406,1.661651513551652,高,0.5027027027027027,0.0002692863912068,0.03410724414358097,-0.1015275941848606,0.0917511017667203,1.5746249313493699,0.9002801933762519,2.0,0.5035375298302976,10.0,1.3476784863368256,0.01711802642332029,-0.012535975303644266,166.0,0.0,,,,
含流動性閘(與①池可比),A2(資料不足當過閘),驗證年份 2022-2026,4a 只不過市值閘(1 億至 5 億),3m,False,174,12,0,121,-0.1658388554787566,0.21839080459770116,0.0,0.034482758620689655,2.280974557864144,高,0.43103448275862066,-0.0606852949531684,0.012321880804625516,-0.2517727297897269,0.13812941986537725,1.4521722375811177,0.744606586497262,2.0,1.8962588720971656,9.0,5.65735853365234,-0.011172008887325993,-0.06051763944603701,157.0,0.0,,,,
含流動性閘(與①池可比),A2(資料不足當過閘),驗證年份 2022-2026,4a 只不過市值閘(1 億至 5 億),6m,False,149,37,0,105,-0.2692307261241869,0.40268456375838924,0.0,0.1342281879194631,1.5804296777260616,高,0.348993288590604,-0.1247546772906176,-0.04834289591019251,-0.3084761073295176,0.0881988039520946,1.3548364793153371,0.7515433420956917,2.0,-0.4154152424907523,8.0,-1.3618233717021202,-0.0693562278154906,-0.12065553071667992,136.0,0.0,,,,
含流動性閘(與①池可比),A2(資料不足當過閘),驗證年份 2022-2026,4a 只不過市值閘(1 億至 5 億),12m,False,124,62,0,89,-0.3272405320507156,0.5,0.024193548387096774,0.24193548387096775,5.366672695005573,高,0.3870967741935484,-0.14386359537893378,0.0801278172713137,-0.44698605140643066,0.20688697278446533,2.1366626783321583,1.2558020334207822,2.0,0.8632551309969656,7.0,2.1056745683213673,0.011136691939810187,-0.09389586266433464,114.0,0.0,,,,
含流動性閘(與①池可比),A2(資料不足當過閘),驗證年份 2022-2026,4b 只不過市值閘(低於 1 億),1m,False,8,0,0,5,-0.1244524448169855,0.125,0.0,0.0,0.5373782736423807,"低(樣本不足,只報樣本數)",,,,,,,,,,,,,,,,,,,
含流動性閘(與①池可比),A2(資料不足當過閘),驗證年份 2022-2026,4b 只不過市值閘(低於 1 億),3m,False,7,1,0,4,-0.1606694753504628,0.14285714285714285,0.0,0.14285714285714285,0.4984171825768408,"低(樣本不足,只報樣本數)",,,,,,,,,,,,,,,,,,,
含流動性閘(與①池可比),A2(資料不足當過閘),驗證年份 2022-2026,4b 只不過市值閘(低於 1 億),6m,False,6,2,0,3,-0.201996690015126,0.3333333333333333,0.0,0.3333333333333333,1.6308797850761994,"低(樣本不足,只報樣本數)",,,,,,,,,,,,,,,,,,,
含流動性閘(與①池可比),A2(資料不足當過閘),驗證年份 2022-2026,4b 只不過市值閘(低於 1 億),12m,False,6,2,0,3,-0.3443283635371441,0.5,0.0,0.5,1.6877617094738486,"低(樣本不足,只報樣本數)",,,,,,,,,,,,,,,,,,,
含流動性閘(與①池可比),A2(資料不足當過閘),驗證年份 2022-2026,5 不過兩閘(補完),1m,False,833,26,3,512,-0.1271234704282378,0.07202881152460984,0.0,0.014405762304921969,1.6731830654544644,高,0.4429771908763505,-0.0272304628713599,0.00932776822976984,-0.1129568965323891,0.0969612142749605,1.4192329604823994,1.2112588607268553,9.0,1.150874981832081,42.0,3.404733206698721,-0.0014226981507438376,-0.023621809617482368,435.0,0.0,,,,
含流動性閘(與①池可比),A2(資料不足當過閘),驗證年份 2022-2026,5 不過兩閘(補完),3m,False,770,89,3,469,-0.2060258657552044,0.23636363636363636,0.0025974025974025974,0.08181818181818182,4.868272778667764,高,0.45714285714285713,-0.027949901140683547,0.04349228597451026,-0.1998990463334435,0.19527174256193114,1.6253469630910602,1.2522525011442183,8.0,0.522950283324464,39.0,1.4674622828123496,0.020965809291755722,-0.021415694296178553,410.0,0.0,,,,
含流動性閘(與①池可比),A2(資料不足當過閘),驗證年份 2022-2026,5 不過兩閘(補完),6m,False,687,172,3,423,-0.2780740042045911,0.4017467248908297,0.011644832605531296,0.1950509461426492,5.371946352213611,高,0.4556040756914119,-0.0540770528977139,0.07057595239908553,-0.30725145280899563,0.2645152196924673,1.6887831801165873,1.0936055895973318,7.0,0.47949506647493717,35.0,1.3671074374937393,0.03711328717648883,-0.027299775279593656,367.0,0.0,,,,
含流動性閘(與①池可比),A2(資料不足當過閘),驗證年份 2022-2026,5 不過兩閘(補完),12m,False,563,296,3,354,-0.3625192089923721,0.5328596802841918,0.0497335701598579,0.30550621669627,8.614873204074891,高,0.42628774422735344,-0.0789030790949087,0.09711310869996291,-0.41975596852856667,0.33043036058014863,1.9363099846030185,1.1770606347945798,6.0,0.6062757108561273,29.0,1.4844139461366213,0.038647665341395486,-0.04959771083990506,310.0,0.0,,,,
含流動性閘(與①池可比),A2(資料不足當過閘),驗證年份 2022-2026,6 三閘全不過,1m,False,97,2,0,69,-0.1323529888704981,0.08247422680412371,0.0,0.020618556701030927,1.2535425679632866,中,0.422680412371134,-0.0341808071579642,0.01688726636346438,-0.1450226035483718,0.1232657250602122,1.63523028427942,1.1408888560690444,1.0,0.7652582116731843,5.0,2.3677331872880134,0.004005440305132908,-0.02435256131352859,90.0,0.0,,,,
含流動性閘(與①池可比),A2(資料不足當過閘),驗證年份 2022-2026,6 三閘全不過,3m,False,91,8,0,66,-0.2302520889875937,0.3626373626373626,0.0,0.15384615384615385,16.6471220607926,中,0.43956043956043955,-0.0491896079330997,0.26281708777659585,-0.296020649891814,0.27594482004492504,3.454136119397613,1.3892175792539305,1.0,0.6960559863480374,5.0,1.0480042796317413,0.08076925474308472,-0.01334985340232682,84.0,0.0,,,,
含流動性閘(與①池可比),A2(資料不足當過閘),驗證年份 2022-2026,6 三閘全不過,6m,False,85,14,0,61,-0.2936507996578126,0.4470588235294118,0.0,0.29411764705882354,3.194321501805022,中,0.4235294117647059,-0.0847437747454552,0.10880404722723602,-0.3890610035078536,0.3219416301473652,2.0689503903613162,1.9470970585747054,1.0,0.3453938885556903,5.0,1.152700566257921,0.0720716965775005,-0.017652842099174545,78.0,0.0,,,,
含流動性閘(與①池可比),A2(資料不足當過閘),驗證年份 2022-2026,6 三閘全不過,12m,False,66,33,0,46,-0.3125701552592526,0.48484848484848486,0.045454545454545456,0.3484848484848485,3.904266355596894,中,0.4696969696969697,-0.0191005371897421,0.27903440725994233,-0.39024011628377386,0.5788335627913174,2.647231324351452,2.1486776112949935,1.0,0.21200091925319148,4.0,0.607005886972235,0.2232616080547585,0.11673364579730724,60.0,0.0,,,,
含流動性閘(與①池可比),可判,全期 2010-2026,0 全部觸發(不分閘),1m,True,9056,88,12,2420,-0.09230702926212235,0.053334805653710245,0.0008833922261484099,0.014686395759717315,2.372351894018505,高,0.48674911660777387,-0.0040461295982659,0.005394003897978275,-0.08261916838653287,0.0755216784075165,1.1598065337439898,0.9815472013426211,91.0,1.484901655176016,453.0,4.146501711314283,-0.0026421108982505968,-0.01786593374894655,3209.0,0.11749116607773852,0.4719791168402659,0.5015852721918044,0.0003415571346332815,0.010545890056680463
含流動性閘(與①池可比),可判,全期 2010-2026,0 全部觸發(不分閘),3m,True,8719,425,12,2347,-0.1495487526333623,0.16297740566578736,0.001835072829452919,0.04438582406239248,16.6471220607926,高,0.4801009290056199,-0.0099130543845968,0.021675039150698842,-0.15167984776655144,0.1399319298492286,1.3432532449697798,1.0226536959276518,88.0,0.8488249223710874,436.0,2.074367389659679,0.0033101345854341987,-0.024512732425143745,3145.0,0.1220323431586191,0.465814929660765,0.4953990139111292,0.012084374911820548,0.032658513752360424
