事件表,版本,年份段,進場格,期,口徑,樣本N,未成熟,無進場點,簇數,可信度,勝率,平均超額,中位超額,贏家數,輸家數,贏家平均,輸家平均,贏家中位,輸家中位,平均盈虧比(贏家平均/|輸家平均|),中位盈虧比(贏家中位/|輸家中位|)=原表賠率欄,驗算平均(p x 贏家平均 - (1-p) x |輸家平均|),驗算差(個百分點),最大單筆超額,剔走前三大贏家後平均,前1%事件數,前1%佔總超額比例,前5%事件數,前5%佔總超額比例,剔走前1%後平均,剔走前5%後平均
events.csv(正本),B(總債務/四季經營現金流<=3),驗證年份 2022-2026,買方回來,3m,同公司單注(365 曆日),579,98,30,407,高,0.4542314335060449,0.004859296770748923,-0.0174069667415278,263,316,0.1770138445329766,-0.13842122874021903,0.1387129522853702,-0.1181759350492532,1.2788056148900828,1.173783412228197,0.004859296770748922,8.673617379884035e-17,1.1256720008353378,-0.00029190385235693887,6,1.762015357622352,29,5.726498404329092,-0.0037416321567810855,-0.024178469877760986
events.csv(正本),B(總債務/四季經營現金流<=3),驗證年份 2022-2026,買方回來,6m,正本(120 日冷卻),686,194,35,467,高,0.4198250728862974,-0.014501547996259996,-0.06228281173583965,288,398,0.2655611561213587,-0.2171599871567479,0.180492871436785,-0.19612064061107254,1.222882537424698,0.9203155306570764,-0.014501547996259995,1.734723475976807e-16,2.3951213801980296,-0.022124594916702926,7,-0.9694324787514483,35,-3.1031777915533154,-0.02885425074606936,-0.06270148504061347
events.csv(正本),B(總債務/四季經營現金流<=3),驗證年份 2022-2026,買方回來,6m,同公司單注(365 曆日),527,150,30,376,高,0.4098671726755218,-0.02261457197692503,-0.0729207384779437,216,311,0.25518492384775066,-0.2155557009098188,0.17142734319068742,-0.1958341230414834,1.1838467865645148,0.8753701373808797,-0.02261457197692504,1.0408340855860843e-15,2.3951213801980296,-0.03167313544739701,6,-0.663431719670384,27,-1.960065742016681,-0.03805101473729188,-0.07055541324734663
events.csv(正本),B(總債務/四季經營現金流<=3),驗證年份 2022-2026,買方回來,12m,正本(120 日冷卻),600,280,35,405,高,0.395,-0.00607865008884595,-0.0982700061913539,237,363,0.4191311632189475,-0.2836949744798847,0.2231309171937312,-0.2656603747143626,1.4774007329081746,0.8399104210917455,-0.006078650088845949,8.673617379884035e-17,5.764461747877843,-0.025362019314426536,6,-5.015629451896715,30,-12.658313689153132,-0.03693626919417809,-0.08739379970532268
events.csv(正本),B(總債務/四季經營現金流<=3),驗證年份 2022-2026,買方回來,12m,同公司單注(365 曆日),470,207,30,333,高,0.3893617021276596,-0.014432490460690194,-0.0906012903260136,183,287,0.3906599342799461,-0.27273184142771606,0.219789737460897,-0.2543311703571124,1.4323957636735472,0.8641871822171268,-0.014432490460690145,4.85722573273506e-15,2.9316931220603903,-0.031108469795471144,5,-1.656169368054316,24,-4.56710890382835,-0.038747344862834564,-0.0846708647749311
events_gatefix.csv,"A(淨現金 N2, gatefix)",全期 2010-2026,觸發日即買,1m,正本(120 日冷卻),1747,16,0,1136,高,0.4962793360045793,0.0044586845796983875,-0.0012775070489561,867,880,0.1009172288582298,-0.090574903931082,0.0744160899671111,-0.0684264970458042,1.1141853259377148,1.0875332390213914,0.004458684579698391,3.469446951953614e-16,0.7289663457738649,0.0032174319421542754,18,1.2056139283459069,88,3.5187447003011787,-0.000926311791496459,-0.011825987587423765
events_gatefix.csv,"A(淨現金 N2, gatefix)",全期 2010-2026,觸發日即買,1m,同公司單注(365 曆日),1335,13,0,927,高,0.4936329588014981,0.0032793718838581526,-0.0015539014555955,659,676,0.09963234137207054,-0.09065051996929564,0.0744160899671111,-0.068802369158301,1.099081851993978,1.0815919695424152,0.0032793718838581426,9.97465998686664e-16,0.7289663457738649,0.0017263386779112536,14,1.6744275606674854,67,4.775566864513052,-0.0022351384341430043,-0.013035714701248128
events_gatefix.csv,"A(淨現金 N2, gatefix)",全期 2010-2026,觸發日即買,3m,正本(120 日冷卻),1681,82,0,1097,高,0.4997025580011898,0.015282670021460302,-0.0002054996003511,840,841,0.1864678275773459,-0.15569893800106513,0.13215892275586436,-0.132031708130653,1.1976178512924107,1.0009635157115855,0.015282670021460318,1.5612511283791264e-15,1.5379776085719985,0.012996165523289416,17,0.5952745981934523,85,2.025854326184233,0.006248475775332906,-0.01651276334410266
events_gatefix.csv,"A(淨現金 N2, gatefix)",全期 2010-2026,觸發日即買,3m,同公司單注(365 曆日),1281,67,0,896,高,0.5042935206869633,0.014778800001437553,0.0015162556519088,646,635,0.17824014029548665,-0.15151415406148477,0.12603640729089804,-0.131766433133193,1.176392670371617,0.9565137667762252,0.014778800001437581,2.7755575615628914e-15,1.5379776085719985,0.011871016947677433,13,0.5967676706830699,65,2.030485494544931,0.0060203867703333205,-0.016043407315134563
events_gatefix.csv,"A(淨現金 N2, gatefix)",全期 2010-2026,觸發日即買,6m,正本(120 日冷卻),1567,196,0,1036,高,0.4345883854499043,0.007285750965029327,-0.0425342887005777,681,886,0.28822925509295033,-0.2086538949843095,0.1841038251185895,-0.1783894599483431,1.3813749085039835,1.0320330874475494,0.007285750965029328,8.673617379884035e-17,3.5697477446936787,0.001000895079405027,16,2.5716513292485113,79,6.826930156060704,-0.011568784342869114,-0.044707480958354195
events_gatefix.csv,"A(淨現金 N2, gatefix)",全期 2010-2026,觸發日即買,6m,同公司單注(365 曆日),1203,145,0,845,高,0.4256026600166251,0.0011617921385772918,-0.0480096938757513,512,691,0.2775842746668902,-0.20365486640627967,0.18139513031675955,-0.1709427103820525,1.363013217239433,1.0611457482530033,0.0011617921385773389,4.705437428587089e-15,3.397946482669285,-0.0060907779919446865,13,16.090911562230776,61,40.243966478979296,-0.01772403395597374,-0.04802870235154842
events_gatefix.csv,"A(淨現金 N2, gatefix)",全期 2010-2026,觸發日即買,12m,正本(120 日冷卻),1426,337,0,958,高,0.4537166900420757,0.030538872245737387,-0.04827569352452135,647,779,0.43064989160619255,-0.3017741309971567,0.2853311673817835,-0.2871503598652163,1.427060332120549,0.9936646693241592,0.03053887224573737,1.734723475976807e-15,11.705683397360184,0.01749993404713516,15,1.0352489454263267,72,2.5832030355964273,-0.0010879066596106816,-0.05092024332106483
events_gatefix.csv,"A(淨現金 N2, gatefix)",全期 2010-2026,觸發日即買,12m,同公司單注(365 曆日),1108,240,0,791,高,0.44584837545126355,0.025263688447333642,-0.05226886826329105,494,614,0.4227683043677175,-0.29455272892183515,0.27746606125644135,-0.2751381618786958,1.4352890428657568,1.0084608378636037,0.02526368844733365,6.938893903907228e-16,11.705683397360184,0.00870978848354087,12,1.3282917642815995,56,3.1239187837463605,-0.00838466954810264,-0.05651434302616797
events_gatefix.csv,"A(淨現金 N2, gatefix)",全期 2010-2026,跌勢衰竭,1m,正本(120 日冷卻),1717,26,26,1117,高,0.5101921956901573,0.00858305808089061,0.0028442532895385,876,841,0.10504799131931496,-0.09189646809849075,0.0740398504183884,-0.0720815059206056,1.143112390421022,1.027168473698924,0.008583058080890618,8.673617379884035e-16,0.7576747152682597,0.007392190290002655,18,0.620233610001409,86,2.0108236201915624,0.0032940902525018805,-0.009133427108581463
events_gatefix.csv,"A(淨現金 N2, gatefix)",全期 2010-2026,跌勢衰竭,1m,同公司單注(365 曆日),1311,22,19,913,高,0.5141113653699466,0.010779179484400606,0.0034204115065945,674,637,0.10157006335059614,-0.08528527220447817,0.071531135545939,-0.0667648952866039,1.190944939556198,1.0713884181031799,0.010779179484400617,1.0408340855860843e-15,0.7576747152682597,0.009223706220355163,14,0.5158164641876879,66,1.6005302780247492,0.005275436947017304,-0.006816382496882422
events_gatefix.csv,"A(淨現金 N2, gatefix)",全期 2010-2026,跌勢衰竭,3m,正本(120 日冷卻),1655,88,26,1085,高,0.49244712990936557,0.013548940833007941,-0.0039962355524151,815,840,0.18370670023016128,-0.15154459953446822,0.1225487104398199,-0.12893309171553108,1.2122286164897478,0.9504829893492569,0.013548940833007936,5.204170427930421e-16,3.1938156933140016,0.008742329239729483,17,0.9359023302983343,83,2.4184741172989597,0.0008774688090977838,-0.020233556123004363
events_gatefix.csv,"A(淨現金 N2, gatefix)",全期 2010-2026,跌勢衰竭,3m,同公司單注(365 曆日),1265,68,19,889,高,0.49407114624505927,0.01340601561351405,-0.0037160492173052,625,640,0.17692621387900767,-0.14628167800513206,0.1191281611581931,-0.12445608371405395,1.2094899121460754,0.9571903405855023,0.013406015613514052,1.734723475976807e-16,3.1938156933140016,0.008223817543817076,13,0.9028901645926263,64,2.3462158585395487,0.001315373643503784,-0.019009116890680997
events_gatefix.csv,"A(淨現金 N2, gatefix)",全期 2010-2026,跌勢衰竭,6m,正本(120 日冷卻),1537,206,26,1025,高,0.43201040988939493,0.0030154256290423893,-0.044960793238055,664,873,0.2859466290932204,-0.21218081618105403,0.1769343978744869,-0.1860300208983518,1.3476554301177819,0.9511066924578006,0.0030154256290423898,4.336808689942018e-17,5.028545540148772,-0.0036367567200246294,16,6.673331915180754,77,16.986877867299576,-0.017287471121391836,-0.05074967794545701
events_gatefix.csv,"A(淨現金 N2, gatefix)",全期 2010-2026,跌勢衰竭,6m,同公司單注(365 曆日),1189,144,19,841,高,0.4280908326324643,-0.004204839017119764,-0.0505442279933365,509,680,0.27234261925502556,-0.21120874528259326,0.1702945824719373,-0.18571154724678302,1.289447645222438,0.9169843501742039,-0.004204839017119752,1.214306433183765e-15,5.028545540148772,-0.012827190212235523,12,-4.907408485527873,60,-11.69231658146015,-0.025092952684302672,-0.05620541802254986
events_gatefix.csv,"A(淨現金 N2, gatefix)",全期 2010-2026,跌勢衰竭,12m,正本(120 日冷卻),1419,324,26,952,高,0.44326990838618746,0.04240462392355297,-0.0472426735653188,629,790,0.45553364097859766,-0.28652974535191933,0.2783435678299681,-0.25902419195268267,1.5898301951830713,1.0745852182054663,0.042404623923552986,1.3877787807814457e-15,9.987976510363495,0.02902403194662029,15,0.8497707030052699,71,2.100629866517477,0.006438476850350185,-0.04913002812462228
events_gatefix.csv,"A(淨現金 N2, gatefix)",全期 2010-2026,跌勢衰竭,12m,同公司單注(365 曆日),1103,230,19,786,高,0.43245693563009974,0.03364355036787289,-0.0518442247309366,477,626,0.4457026966531266,-0.2803376202041175,0.2681478565295712,-0.24993136859694534,1.5898782914993879,1.0728859607935124,0.03364355036787295,5.551115123125783e-15,9.987976510363495,0.017446596761017757,12,1.0688785871956061,56,2.5662368592257807,-0.0023428086159435293,-0.05551215552388148
events_gatefix.csv,"A(淨現金 N2, gatefix)",全期 2010-2026,買方回來,1m,正本(120 日冷卻),1701,17,51,1112,高,0.48736037624926515,-0.0016094255332459594,-0.0039036098212706,829,872,0.09631239681402769,-0.09470253416385357,0.0657865921416418,-0.0745597277165648,1.016999150702649,0.882334125356873,-0.001609425533245952,7.37257477290143e-16,0.7141447229496054,-0.0026710759238644296,18,-2.896167888703372,86,-9.762028015141608,-0.006337657237848272,-0.01824302243573275
events_gatefix.csv,"A(淨現金 N2, gatefix)",全期 2010-2026,買方回來,1m,同公司單注(365 曆日),1301,13,38,909,高,0.4827056110684089,-0.0024862236190455462,-0.0048756362122579,628,673,0.09364362773317474,-0.09218837317208321,0.063075972320575,-0.0729790396374515,1.0157856626710948,0.8643025810414415,-0.0024862236190455536,7.37257477290143e-16,0.7141447229496054,-0.003868708589376274,14,-1.9145525953563582,66,-6.148695996077239,-0.00732505406486763,-0.018723082701944494
events_gatefix.csv,"A(淨現金 N2, gatefix)",全期 2010-2026,買方回來,3m,正本(120 日冷卻),1617,101,51,1071,高,0.46691403834260975,0.0011802719950728977,-0.0140193244830832,755,862,0.17699491793072702,-0.15281051417826685,0.1181932793755995,-0.1257656844491514,1.1582640035112175,0.9397895768888093,0.0011802719950728957,1.951563910473908e-16,3.396805041048303,-0.0034342981564185163,17,11.053010789151127,81,27.176467210705635,-0.011991355776044656,-0.032524598213556195
events_gatefix.csv,"A(淨現金 N2, gatefix)",全期 2010-2026,買方回來,3m,同公司單注(365 曆日),1235,79,38,874,高,0.45668016194331984,-0.0035304327109441937,-0.0166222990450561,564,671,0.16753799538713807,-0.14731969269204465,0.11500004735671315,-0.1210423485141843,1.1372410050933077,0.9500810978005513,-0.0035304327109441924,1.3010426069826053e-16,3.396805041048303,-0.00858642245963083,13,-3.246237440947274,62,-8.193217095985275,-0.01515053487442384,-0.03417152807142376
events_gatefix.csv,"A(淨現金 N2, gatefix)",全期 2010-2026,買方回來,6m,正本(120 日冷卻),1512,206,51,1016,高,0.4246031746031746,-0.007306069267635186,-0.05250731519827405,642,870,0.2712165954432089,-0.21283658736460292,0.18003576229800522,-0.19094039365686383,1.2742949828386283,0.9428898665703227,-0.00730606926763519,4.3368086899420177e-16,3.32550096723088,-0.0124973234711873,16,-2.3189101064322593,76,-6.192609623273744,-0.02450752603044157,-0.0553308862350407
events_gatefix.csv,"A(淨現金 N2, gatefix)",全期 2010-2026,買方回來,6m,同公司單注(365 曆日),1169,145,38,831,高,0.40975192472198463,-0.01620028817784062,-0.0580025293541376,479,690,0.26088431294244635,-0.2085532214193152,0.1742654050712984,-0.1861478050506319,1.2509243979402012,0.9361668542043701,-0.01620028817784061,1.0408340855860843e-15,3.32550096723088,-0.022941527671743497,12,-1.0183206851094488,59,-2.6518484495100894,-0.03303650250832115,-0.06230559081212335
events_gatefix.csv,"A(淨現金 N2, gatefix)",全期 2010-2026,買方回來,12m,正本(120 日冷卻),1396,322,51,942,高,0.43123209169054444,0.020732425530799146,-0.0647243850506862,602,794,0.4229270309807654,-0.2842060536642634,0.2546968608872304,-0.2476206935679254,1.4881000088772742,1.0285766396069154,0.02073242553079918,3.469446951953614e-15,7.021457922676005,0.010297258047559642,14,1.3677405384170036,70,3.8641185823093833,-0.00770138787628915,-0.0625148226288641
events_gatefix.csv,"A(淨現金 N2, gatefix)",全期 2010-2026,買方回來,12m,同公司單注(365 曆日),1084,230,38,776,高,0.41974169741697415,0.006887428718879656,-0.06705982227419,455,629,0.3997177624327807,-0.2772744184032586,0.2435588319688144,-0.2388684531219731,1.4415962523143573,1.019635823757967,0.0068874287188796235,3.209238430557093e-15,7.021457922676005,-0.006001729020516987,11,3.9973643309614983,55,10.785732180872536,-0.02085576920841248,-0.07100098116410308
events_gatefix.csv,"A(淨現金 N2, gatefix)",建表年份 2010-2021,觸發日即買,1m,正本(120 日冷卻),685,0,0,497,高,0.5065693430656935,0.0037710330447218183,0.000827829429691,347,338,0.09997527565280083,-0.09499486099374983,0.072141749516206,-0.06812568983399159,1.0524282535597234,1.0589507378494183,0.0037710330447218235,5.204170427930421e-16,0.7289663457738649,0.0009559543242393273,7,1.509193344303762,35,4.406949364950102,-0.0019400098456526416,-0.013539518871216578
events_gatefix.csv,"A(淨現金 N2, gatefix)",建表年份 2010-2021,觸發日即買,1m,同公司單注(365 曆日),561,0,0,418,高,0.5133689839572193,0.0043351917300504805,0.0028556311923049,288,273,0.09771901228558053,-0.09417960797688232,0.0725636655813737,-0.0671699316801772,1.0375814296186814,1.080299827114284,0.0043351917300504805,0.0,0.7289663457738649,0.0008975730717832904,6,1.385293674791132,29,3.690909684956732,-0.0016883794872179238,-0.01230151669254389
events_gatefix.csv,"A(淨現金 N2, gatefix)",建表年份 2010-2021,觸發日即買,3m,正本(120 日冷卻),685,0,0,497,高,0.5124087591240876,0.029961358077141044,0.0042188998701093,351,334,0.2012409817463976,-0.15003609074893393,0.1377678264328576,-0.12981844619509358,1.3412838253907087,1.0612345970141834,0.02996135807714105,6.938893903907228e-16,1.1245123772670025,0.025753513519300268,7,0.2984327841930355,35,1.1124722208961138,0.02123692625230547,-0.0035512723562151375
events_gatefix.csv,"A(淨現金 N2, gatefix)",建表年份 2010-2021,觸發日即買,3m,同公司單注(365 曆日),561,0,0,418,高,0.5258467023172906,0.02678645644617569,0.0069587796873464,295,266,0.18169984426402902,-0.14501598493076692,0.1274359590679188,-0.12691925910534546,1.2529642463261936,1.0040710918596245,0.026786456446175694,3.469446951953614e-16,0.90740439311383,0.022513849985988894,6,0.3078752030196979,29,1.148256309971411,0.01873999852130275,-0.0041877397134305935
events_gatefix.csv,"A(淨現金 N2, gatefix)",建表年份 2010-2021,觸發日即買,6m,正本(120 日冷卻),685,0,0,497,高,0.47153284671532847,0.030152928374735634,-0.0191364763572364,323,362,0.29290137737732874,-0.20428836728227417,0.1814164485664047,-0.16738704270291985,1.433764346320386,1.0838141688684015,0.03015292837473567,3.469446951953614e-15,3.5697477446936787,0.018565740569017206,7,0.6699138908440988,35,1.7615072491249342,0.010055823042342276,-0.024198071345690266
events_gatefix.csv,"A(淨現金 N2, gatefix)",建表年份 2010-2021,觸發日即買,6m,同公司單注(365 曆日),561,0,0,418,高,0.46524064171123,0.022582507807901657,-0.0215866331078159,261,300,0.27321642295062365,-0.19546899836626647,0.1814164485664047,-0.16106605726063045,1.3977481095937034,1.1263481061862965,0.02258250780790169,3.469446951953614e-15,2.883677630648528,0.012115339765771975,6,0.8067571945361489,29,2.068452767555857,0.004411084537945614,-0.025443609781503958
events_gatefix.csv,"A(淨現金 N2, gatefix)",建表年份 2010-2021,觸發日即買,12m,正本(120 日冷卻),685,0,0,497,高,0.5065693430656935,0.08393903390477028,0.0084253664530926,347,338,0.45211657890867646,-0.2940420551968731,0.297582223494524,-0.26732522523691093,1.5375915482768818,1.1131842243125336,0.08393903390477028,0.0,11.705683397360184,0.056968053594456766,7,0.4716186286147338,35,1.0742129044156057,0.044809731512447624,-0.006564786549908337
events_gatefix.csv,"A(淨現金 N2, gatefix)",建表年份 2010-2021,觸發日即買,12m,同公司單注(365 曆日),561,0,0,418,高,0.49910873440285203,0.0744549893904311,-6.64120631020948e-05,280,281,0.4395397818192914,-0.28933056890167164,0.2886244557274825,-0.2585335919967823,1.5191612261636551,1.116390537486033,0.07445498939043108,2.7755575615628914e-15,11.705683397360184,0.04318873119664504,6,0.5679467936213071,29,1.2366087653083022,0.032516284647265456,-0.01857701211486803
events_gatefix.csv,"A(淨現金 N2, gatefix)",建表年份 2010-2021,跌勢衰竭,1m,正本(120 日冷卻),685,0,0,497,高,0.5124087591240876,0.014246066345572557,0.0031792123204146,351,334,0.11237829333548152,-0.08888091471268506,0.0773999611066573,-0.06785663903267666,1.264369225932853,1.1406394747813107,0.014246066345572558,1.734723475976807e-16,0.7576747152682597,0.011278092197789684,7,0.42197754632838586,35,1.3366537488985464,0.008319563663129753,-0.005054237346110268
events_gatefix.csv,"A(淨現金 N2, gatefix)",建表年份 2010-2021,跌勢衰竭,1m,同公司單注(365 曆日),561,0,0,418,高,0.5276292335115864,0.017622829160050636,0.006149642781742,296,265,0.10761833135278213,-0.0829004487608872,0.07597905892701745,-0.0649235700280009,1.2981634353173361,1.1702846731048282,0.017622829160050625,1.0408340855860843e-15,0.7576747152682597,0.014013459840436856,6,0.3705291802268135,29,1.0844295715753054,0.011212981655592858,-0.0015689945880367298
events_gatefix.csv,"A(淨現金 N2, gatefix)",建表年份 2010-2021,跌勢衰竭,3m,正本(120 日冷卻),685,0,0,497,高,0.5007299270072992,0.026158205119569507,0.0004854322125962,343,342,0.2017338495811413,-0.14993081841937528,0.133014950116427,-0.1294012717890027,1.3455128952665785,1.0279261422817902,0.026158205119569497,1.0408340855860843e-15,2.921219219496061,0.01702465538112161,7,0.5901626970664982,35,1.43718454480369,0.010831292981582892,-0.012051745621054124
events_gatefix.csv,"A(淨現金 N2, gatefix)",建表年份 2010-2021,跌勢衰竭,3m,同公司單注(365 曆日),561,0,0,418,高,0.49910873440285203,0.02138570747423076,-0.0003923188242601,280,281,0.1832470684990021,-0.1398996344721606,0.12731670311682092,-0.1243218446303141,1.3098466567864224,1.024089559605654,0.021385707474230742,1.734723475976807e-15,1.8661342617849628,0.013352269960527555,6,0.6097654727925449,29,1.5632078936461462,0.008435662433800166,-0.012701165761747023
events_gatefix.csv,"A(淨現金 N2, gatefix)",建表年份 2010-2021,跌勢衰竭,6m,正本(120 日冷卻),685,0,0,497,高,0.4832116788321168,0.02602071545609126,-0.0108084580801057,331,354,0.28457477949860094,-0.21573463821077513,0.1847101113449611,-0.18812728059019285,1.3190963762646601,0.9818358654071254,0.026020715456091276,1.734723475976807e-15,2.4755892741256345,0.016019342506647504,7,0.7356041234153191,35,2.0428650766663696,0.006950799944802452,-0.028597269787747428
events_gatefix.csv,"A(淨現金 N2, gatefix)",建表年份 2010-2021,跌勢衰竭,6m,同公司單注(365 曆日),561,0,0,418,高,0.47950089126559714,0.0170501393472863,-0.0147566502899673,269,292,0.2620797718828618,-0.20867921391322675,0.1744382739056846,-0.18049004192216617,1.255897829823339,0.9664703495437642,0.017050139347286303,3.469446951953614e-16,2.4755892741256345,0.004778010171933164,6,1.1684705073021708,29,2.872545104768593,-0.0029034990916306617,-0.033667544996964366
events_gatefix.csv,"A(淨現金 N2, gatefix)",建表年份 2010-2021,跌勢衰竭,12m,正本(120 日冷卻),685,0,0,497,高,0.4759124087591241,0.08800028250794498,-0.013736978929427,326,359,0.4826086045583207,-0.27033485116454103,0.3038033640405581,-0.2183418315241793,1.7852252585242068,1.3914116315677911,0.088000282507945,2.7755575615628914e-15,9.987976510363495,0.0621152696470646,7,0.47202605180212664,35,1.1119442007884393,0.04694155128289065,-0.010381566287290018
events_gatefix.csv,"A(淨現金 N2, gatefix)",建表年份 2010-2021,跌勢衰竭,12m,同公司單注(365 曆日),561,0,0,418,高,0.46167557932263814,0.07785750495605016,-0.0291002175169793,259,302,0.4803749618581914,-0.26734786371168023,0.2905227326660204,-0.20438783995567789,1.7968161599983796,1.421428656073772,0.07785750495605015,1.3877787807814457e-15,9.987976510363495,0.04616573595286721,6,0.590700667581024,29,1.2932691953540656,0.03221153317855972,-0.024077875174892654
events_gatefix.csv,"A(淨現金 N2, gatefix)",建表年份 2010-2021,買方回來,1m,正本(120 日冷卻),682,0,3,494,高,0.4809384164222874,-0.002871606611530015,-0.0063988947619857,328,354,0.09459863053258634,-0.09318301277895985,0.0638369679165022,-0.06948824558182701,1.0151918006448717,0.9186728975813607,-0.002871606611530006,9.107298248878237e-16,0.5119884978389664,-0.004972827761611114,7,-1.43764596741745,35,-5.358717250391111,-0.0070725524572517046,-0.01924750993354534
events_gatefix.csv,"A(淨現金 N2, gatefix)",建表年份 2010-2021,買方回來,1m,同公司單注(365 曆日),559,0,2,416,高,0.48300536672629696,-0.0029602897278732743,-0.0062333082910874,270,289,0.0880238378912772,-0.08796276189801386,0.05782391545724545,-0.0673979276228374,1.0006943391947396,0.8579479740212688,-0.0029602897278732734,8.673617379884035e-17,0.5119884978389664,-0.005526827875812289,6,-1.472181052887645,28,-4.834481624613776,-0.007397775852721847,-0.018182507750720393
events_gatefix.csv,"A(淨現金 N2, gatefix)",建表年份 2010-2021,買方回來,3m,正本(120 日冷卻),682,0,3,494,高,0.43841642228739003,-0.005251342179794462,-0.02491998666756535,299,383,0.18576220088918347,-0.15437157554173803,0.1263632765794411,-0.12548528661197,1.2033445939596454,1.0069967562825597,-0.0052513421797944215,4.076600168545497e-15,2.3062305577382016,-0.01282655221731784,7,-2.4187912501445825,35,-6.185684090613103,-0.01813942447190102,-0.03977576417588463
events_gatefix.csv,"A(淨現金 N2, gatefix)",建表年份 2010-2021,買方回來,3m,同公司單注(365 曆日),559,0,2,416,高,0.4203935599284436,-0.016250353364671007,-0.031446420719817,235,324,0.16351863298896502,-0.1466383527261045,0.1166876494857853,-0.1199508365799827,1.115115042886427,0.9727956287155903,-0.016250353364670997,1.0408340855860843e-15,1.4945570917341993,-0.02328395022608836,6,-0.6524558933958002,28,-1.617171055046893,-0.02714434472450835,-0.0447725885938007
events_gatefix.csv,"A(淨現金 N2, gatefix)",建表年份 2010-2021,買方回來,6m,正本(120 日冷卻),682,0,3,494,高,0.44574780058651026,0.0071001681273889766,-0.0363449479708565,304,378,0.26998507344985967,-0.20432049647057693,0.1823143906297387,-0.1704353212112142,1.321380273215706,1.0696984013296351,0.0071001681273889505,2.6020852139652106e-15,2.0910620379283267,-0.0011067624565642249,7,2.29128106200589,35,6.499009477957852,-0.009263391437702878,-0.04115600344115524
events_gatefix.csv,"A(淨現金 N2, gatefix)",建表年份 2010-2021,買方回來,6m,同公司單注(365 曆日),559,0,2,416,高,0.4293381037567084,-0.010217663319447564,-0.0507716972941948,240,319,0.24012272043272542,-0.19856152570352756,0.1703467451123058,-0.1597111151397308,1.2093114191278573,1.0665929228737143,-0.010217663319447581,1.734723475976807e-15,2.0910620379283267,-0.019557115241969632,6,-1.4290435078860155,28,-3.793256389628493,-0.025088434271780945,-0.05155841227136576
events_gatefix.csv,"A(淨現金 N2, gatefix)",建表年份 2010-2021,買方回來,12m,正本(120 日冷卻),682,0,3,494,高,0.47653958944281527,0.058046217798755455,-0.021476508763541298,325,357,0.4228894904283935,-0.2740940163878899,0.2674826950878954,-0.2218069303155438,1.5428629052227563,1.2059257783666768,0.058046217798755434,2.0816681711721685e-15,7.021457922676005,0.03827808643471862,7,0.5444052199942495,35,1.4290270567272367,0.026719804016037733,-0.026250567882333042
events_gatefix.csv,"A(淨現金 N2, gatefix)",建表年份 2010-2021,買方回來,12m,同公司單注(365 曆日),559,0,2,416,高,0.45796064400715564,0.03915861624844369,-0.0379721971566167,256,303,0.405239023167182,-0.27013704108223957,0.25193454086032224,-0.2172941996203139,1.5001238687730072,1.159416778268986,0.03915861624844366,2.7755575615628914e-15,7.021457922676005,0.015384177809097448,6,0.8572725546345954,28,2.0272997546635527,0.005649649506333058,-0.04234886818743809
events_gatefix.csv,"A(淨現金 N2, gatefix)",驗證年份 2022-2026,觸發日即買,1m,正本(120 日冷卻),1062,16,0,639,高,0.4896421845574388,0.00490222629481981,-0.0025113349738109,520,542,0.10154580147800644,-0.08781854694366181,0.077005393088669,-0.0691255277304937,1.1563138427142396,1.1139935652845543,0.004902226294819824,1.3877787807814457e-15,0.7266316573582035,0.0030293017583556785,11,1.0229452235542738,54,3.1165652557048404,-0.00011365994700254157,-0.010931732664676405
events_gatefix.csv,"A(淨現金 N2, gatefix)",驗證年份 2022-2026,觸發日即買,1m,同公司單注(365 曆日),774,13,0,509,高,0.479328165374677,0.0025141071116179785,-0.0034171816416257,371,403,0.10111762109419757,-0.08825984744802724,0.0752624433668422,-0.0700983416838969,1.1456808958767095,1.0736693844518093,0.0025141071116179872,8.673617379884035e-16,0.7225226504839646,0.00022036379788893215,8,2.013384230402968,39,6.1905126147385,-0.002574364923438883,-0.013741927374838689
events_gatefix.csv,"A(淨現金 N2, gatefix)",驗證年份 2022-2026,觸發日即買,3m,正本(120 日冷卻),996,82,0,600,高,0.49096385542168675,0.005187387573527262,-0.0045865716195174,489,507,0.17586378440078737,-0.15942949220661115,0.1267917430639249,-0.1321277498217427,1.10308188257213,0.9596147912530355,0.005187387573527283,2.0816681711721685e-15,1.5379776085719985,0.0014160673519873137,10,1.7672406905653726,50,5.559737115270664,-0.004020339680371899,-0.024903288748102378
events_gatefix.csv,"A(淨現金 N2, gatefix)",驗證年份 2022-2026,觸發日即買,3m,同公司單注(365 曆日),720,67,0,478,高,0.4875,0.005422834354912429,-0.0057939689096267,351,369,0.1753324118888769,-0.15619847110422452,0.1242934979897365,-0.134025994907338,1.1224976188908093,0.9273835129943988,0.005422834354912434,5.204170427930421e-16,1.5379776085719985,0.00020077767479389195,8,1.8772395211218602,36,5.391463968152428,-0.004810575450970661,-0.025067559657744255
events_gatefix.csv,"A(淨現金 N2, gatefix)",驗證年份 2022-2026,觸發日即買,6m,正本(120 日冷卻),882,196,0,539,高,0.40589569160997735,-0.010473904959742583,-0.0540672090164737,358,524,0.2840139045402849,-0.211669774808998,0.1842837063365435,-0.18240111581942292,1.3417782713501123,1.010321156801389,-0.010473904959742555,2.7755575615628914e-15,3.397946482669285,-0.0190450496424135,9,-1.6399891053625364,45,-4.560203530306307,-0.027936056788285167,-0.0613680671683746
