版本,年份段,進場格,期,表,樣本N,未成熟,無進場點,資料不足,可信度,中位超額,p25超額,p75超額,平均超額,中位期內最大跌幅,觸及負33比例,最大單筆超額,剔走前三大贏家後的平均超額,2020年觸發佔比,勝率,勝率下限,勝率上限,平均超額下限,平均超額上限,賠率,簇數,industry_kill,pos_sma200,pos_sma250
"A2(N2, gatefix, 資料不足當過閘)",建表年份 2010-2021,跌勢衰竭,1m,軸二 200 日線位置,150,0,0,0,高,0.01273640578494325,-0.09033830410180226,0.09447500848823072,0.014814484446731741,-0.07867817168881319,0.03333333333333333,0.6588003368114648,0.004764941008790452,0.20666666666666667,0.5333333333333333,0.4365079365079365,0.6193617652879477,-0.015842940888997143,0.04264480359520595,0.9913999000534119,111.0,,線之上,
"A2(N2, gatefix, 資料不足當過閘)",建表年份 2010-2021,跌勢衰竭,3m,軸二 200 日線位置,212,0,0,0,高,-0.01553531804264625,-0.1178090687058323,0.1144290130978358,0.005018467077610256,-0.12316287089546915,0.07075471698113207,0.9173784361227636,-0.005164041521354385,0.19339622641509435,0.4716981132075472,0.40623199884792627,0.5381043956043955,-0.019503389625455197,0.030716307958257687,1.0189225581065815,177.0,,線下 10% 內,
"A2(N2, gatefix, 資料不足當過閘)",建表年份 2010-2021,跌勢衰竭,3m,軸二 200 日線位置,893,0,0,0,高,0.0037425321598443,-0.1219818779557749,0.1372238893221993,0.027032848917432156,-0.1181639163096771,0.09518477043673013,2.921219219496061,0.020954582651803097,0.2978723404255319,0.509518477043673,0.46621703821198895,0.548725662691362,0.0065635728672752405,0.047798980663486625,1.0785248236158655,603.0,,線下逾 10%,
"A2(N2, gatefix, 資料不足當過閘)",建表年份 2010-2021,跌勢衰竭,3m,軸二 200 日線位置,150,0,0,0,高,-0.0316643178141194,-0.19277793240676613,0.1236887383505389,0.0061900591002937355,-0.1491236812819069,0.15333333333333332,1.8661342617849628,-0.027648938912932082,0.20666666666666667,0.42,0.33576511991657976,0.5,-0.04606597467576659,0.06777986411760845,0.8478667852241747,111.0,,線之上,
"A2(N2, gatefix, 資料不足當過閘)",建表年份 2010-2021,跌勢衰竭,6m,軸二 200 日線位置,212,0,0,0,高,-0.0346465339791334,-0.19831587705569512,0.16754026073664027,-0.0021890661715028565,-0.16014550895986074,0.22641509433962265,1.311755947285533,-0.018854653839796672,0.19339622641509435,0.44339622641509435,0.3784865005192108,0.5097111174566914,-0.04154640593079593,0.0391932665372644,1.1219273734892554,177.0,,線下 10% 內,
"A2(N2, gatefix, 資料不足當過閘)",建表年份 2010-2021,跌勢衰竭,6m,軸二 200 日線位置,893,0,0,0,高,0.0008861018864303,-0.1708501913988533,0.1782300222722448,0.03608624252294634,-0.1517013040977533,0.1937290033594625,2.7099608360439733,0.02900810389456836,0.2978723404255319,0.5016797312430011,0.46341196270670265,0.5404812525342687,0.00894975105165167,0.06429003658058104,1.0381283328596562,603.0,,線下逾 10%,
"A2(N2, gatefix, 資料不足當過閘)",建表年份 2010-2021,跌勢衰竭,6m,軸二 200 日線位置,150,0,0,0,高,-0.0665137656687424,-0.2709645038602769,0.16102525369312642,-0.002824824931507184,-0.1969599586191375,0.26,2.4755892741256345,-0.04674567666178955,0.20666666666666667,0.42,0.33823264917477786,0.5091087344028519,-0.07482234207831837,0.08260495838368591,0.69571291502551,111.0,,線之上,
"A2(N2, gatefix, 資料不足當過閘)",建表年份 2010-2021,跌勢衰竭,12m,軸二 200 日線位置,212,0,0,0,高,-0.09233079617047671,-0.2778947675744966,0.20551541103438742,0.019611191071368404,-0.26285236770943177,0.42924528301886794,3.3384090940801263,-0.01797312669470174,0.19339622641509435,0.4009433962264151,0.33640346345394806,0.4692015441781812,-0.049588265315541995,0.0960938713602978,1.411290374100651,177.0,,線下 10% 內,
"A2(N2, gatefix, 資料不足當過閘)",建表年份 2010-2021,跌勢衰竭,12m,軸二 200 日線位置,893,0,0,0,高,0.0265371981090654,-0.1851477434037681,0.3115542590863105,0.10945456398799817,-0.1895910739142829,0.3169092945128779,4.437920301721452,0.09810648542776199,0.2978723404255319,0.5251959686450168,0.4758439484858055,0.5708281908208691,0.06392751075609832,0.15240710121051887,1.4609113558074245,603.0,,線下逾 10%,
"A2(N2, gatefix, 資料不足當過閘)",建表年份 2010-2021,跌勢衰竭,12m,軸二 200 日線位置,150,0,0,0,高,-0.19684169492957934,-0.4535829182495299,0.059838556579582626,-0.01789041285214053,-0.3386978604990481,0.52,9.987976510363495,-0.13548227778424599,0.20666666666666667,0.2866666666666667,0.2125,0.37333333333333335,-0.16475692370162384,0.1749354598328998,0.8976323179344392,111.0,,線之上,
"A2(N2, gatefix, 資料不足當過閘)",建表年份 2010-2021,觸發日即買,1m,軸二 250 日線位置(緩衝對照),220,0,0,0,高,-0.0077444875809202,-0.06498144074447153,0.06084212621503742,-0.004042691661510081,-0.07388503755493,0.04090909090909091,0.3827085241807986,-0.008964125751509183,0.17272727272727273,0.4818181818181818,0.41426948051948054,0.5480846774193548,-0.020265742644214896,0.011551973080461889,1.019048911049214,194.0,,,線下 10% 內
"A2(N2, gatefix, 資料不足當過閘)",建表年份 2010-2021,觸發日即買,1m,軸二 250 日線位置(緩衝對照),821,0,0,0,高,0.0026025348026939,-0.0670220271233711,0.0739462900669649,0.004426477571135824,-0.0943797586941369,0.0682095006090134,0.6269893497150107,0.0023297668364562264,0.31790499390986604,0.5140073081607796,0.47497158173893056,0.5529673076127002,-0.006022750260965952,0.014885033305715153,1.058077806543663,554.0,,,線下逾 10%
"A2(N2, gatefix, 資料不足當過閘)",建表年份 2010-2021,觸發日即買,1m,軸二 250 日線位置(緩衝對照),214,0,0,0,高,-0.0008055464133004001,-0.08538560391845268,0.07184936648374077,0.0008666663098143417,-0.0915032921167739,0.028037383177570093,0.7289663457738649,-0.0063939838918881395,0.1822429906542056,0.49065420560747663,0.41545707915273133,0.5652173913043478,-0.01784452694912606,0.019395376855284658,0.8735472835975893,154.0,,,線之上
"A2(N2, gatefix, 資料不足當過閘)",建表年份 2010-2021,觸發日即買,3m,軸二 250 日線位置(緩衝對照),220,0,0,0,高,-0.015514076041565048,-0.1055537824852982,0.0958883163173465,-0.00608153949221395,-0.11859197928625509,0.13636363636363635,0.731241176472126,-0.01600733876130007,0.17272727272727273,0.4636363636363636,0.39732142857142855,0.5333333333333333,-0.03208749407527737,0.022113871099659874,1.1803967012642358,194.0,,,線下 10% 內
"A2(N2, gatefix, 資料不足當過閘)",建表年份 2010-2021,觸發日即買,3m,軸二 250 日線位置(緩衝對照),821,0,0,0,高,0.0083843347506165,-0.1229264789756395,0.1498958444629896,0.03233471361444822,-0.1384537742541629,0.1364190012180268,1.1245123772670025,0.028705307411755292,0.31790499390986604,0.5237515225334958,0.4885458900726076,0.5610802165129917,0.013604539282076429,0.05214478956875149,1.0978267893301505,554.0,,,線下逾 10%
"A2(N2, gatefix, 資料不足當過閘)",建表年份 2010-2021,觸發日即買,3m,軸二 250 日線位置(緩衝對照),214,0,0,0,高,-0.0182117886785609,-0.14937909193205648,0.13339024566066593,0.02218140347519712,-0.13236978137281952,0.11682242990654206,3.644043104313688,-0.0028031666908440384,0.1822429906542056,0.4485981308411215,0.3838383838383838,0.5119617224880383,-0.017207186142625352,0.07132447534689076,1.1710103680919042,154.0,,,線之上
"A2(N2, gatefix, 資料不足當過閘)",建表年份 2010-2021,觸發日即買,6m,軸二 250 日線位置(緩衝對照),220,0,0,0,高,-0.021795838817487152,-0.16998906253611057,0.1292145733790377,-0.012944368340020863,-0.16882091444492456,0.25,1.7917358528836975,-0.029323617971153414,0.17272727272727273,0.45,0.384967497291441,0.5177070876185921,-0.05161238359181938,0.026333243014870333,0.9276109408366668,194.0,,,線下 10% 內
"A2(N2, gatefix, 資料不足當過閘)",建表年份 2010-2021,觸發日即買,6m,軸二 250 日線位置(緩衝對照),821,0,0,0,高,-0.0039040286279461,-0.1812372663907726,0.1812027023069706,0.03545215598718642,-0.1726002546616033,0.23751522533495736,3.5697477446936787,0.027295665622962862,0.31790499390986604,0.49086479902557856,0.43990908631110437,0.536409981574658,0.004651877734964947,0.06626996516524272,1.0267806760328444,554.0,,,線下逾 10%
"A2(N2, gatefix, 資料不足當過閘)",建表年份 2010-2021,觸發日即買,6m,軸二 250 日線位置(緩衝對照),214,0,0,0,高,-0.0485386517919218,-0.20616853814589092,0.17250764238169242,0.009442837971214275,-0.17565192974439114,0.22429906542056074,2.883677630648528,-0.017998638833314446,0.1822429906542056,0.4485981308411215,0.3832578533492527,0.5158638817845979,-0.042789987038550255,0.06519443243618754,1.0037534254996348,154.0,,,線之上
"A2(N2, gatefix, 資料不足當過閘)",建表年份 2010-2021,觸發日即買,12m,軸二 250 日線位置(緩衝對照),220,0,0,0,高,-0.06215569890571055,-0.2975163715117336,0.20370668409412962,0.0004823573885704596,-0.26226942089302324,0.41363636363636364,3.777265425248849,-0.030759895417000756,0.17272727272727273,0.43636363636363634,0.3702122545008183,0.5023479741005273,-0.06307584622943942,0.06603567165489103,0.9336186606938771,194.0,,,線下 10% 內
"A2(N2, gatefix, 資料不足當過閘)",建表年份 2010-2021,觸發日即買,12m,軸二 250 日線位置(緩衝對照),821,0,0,0,高,0.0554668967861093,-0.2010125879491628,0.3567488083862584,0.10810474759621014,-0.2332795761228843,0.35444579780755175,3.3397619190827053,0.09908761163816503,0.31790499390986604,0.5639464068209501,0.5149946474515301,0.61195980649785,0.06470132965200516,0.15102106341429614,1.2501823445388613,554.0,,,線下逾 10%
"A2(N2, gatefix, 資料不足當過閘)",建表年份 2010-2021,觸發日即買,12m,軸二 250 日線位置(緩衝對照),214,0,0,0,高,-0.18508295346015505,-0.4042031336002672,0.1207369275800133,-0.017382573136678323,-0.3199203321431632,0.49065420560747663,11.705683397360184,-0.10043887108468047,0.1822429906542056,0.32710280373831774,0.2621254930218447,0.3954640151515151,-0.12594806305734355,0.14170671640699783,0.9080519099798875,154.0,,,線之上
"A2(N2, gatefix, 資料不足當過閘)",建表年份 2010-2021,買方回來,1m,軸二 250 日線位置(緩衝對照),219,0,1,0,高,-0.0154402382414512,-0.07130060146476119,0.0415664385996352,-0.009066741886153286,-0.0739255506662822,0.0228310502283105,0.4774521945051209,-0.014513578917153406,0.1689497716894977,0.45662100456621,0.38791744330537437,0.5231590670859538,-0.024831437833594334,0.0056318934112481464,0.7156712292636628,194.0,,,線下 10% 內
"A2(N2, gatefix, 資料不足當過閘)",建表年份 2010-2021,買方回來,1m,軸二 250 日線位置(緩衝對照),819,0,2,0,高,-0.001347856138593,-0.07329854382766185,0.06999625522623759,0.0038463076770643796,-0.0836653515122481,0.02442002442002442,0.5119884978389664,0.0020536396125515805,0.31868131868131866,0.4945054945054945,0.45756517667561397,0.5323617952928298,-0.005761746891054222,0.013966981556519617,0.9713609225962484,552.0,,,線下逾 10%
"A2(N2, gatefix, 資料不足當過閘)",建表年份 2010-2021,買方回來,1m,軸二 250 日線位置(緩衝對照),213,0,1,0,高,-0.0090949539755942,-0.0933851661368593,0.0642123276398431,-0.008760678905696585,-0.0943487381164664,0.03755868544600939,0.4530993277839494,-0.014488751211124735,0.18309859154929578,0.4507042253521127,0.3817123030757689,0.5221288321744627,-0.02726803218871988,0.010368605447679723,1.0268402639739733,153.0,,,線之上
"A2(N2, gatefix, 資料不足當過閘)",建表年份 2010-2021,買方回來,3m,軸二 250 日線位置(緩衝對照),219,0,1,0,高,-0.0183487651816979,-0.13904520969323914,0.07549613527064036,-0.0303183737897832,-0.136932712226365,0.1095890410958904,0.5414594858492707,-0.03755884534796451,0.1689497716894977,0.4337899543378995,0.3672566371681416,0.49557522123893805,-0.055129698142872004,-0.005400156356563483,0.8705919167363011,194.0,,,線下 10% 內
"A2(N2, gatefix, 資料不足當過閘)",建表年份 2010-2021,買方回來,3m,軸二 250 日線位置(緩衝對照),819,0,2,0,高,-0.0109208886609306,-0.13324093279959956,0.1221516814079801,0.003524144286077269,-0.1280148560876226,0.10500610500610501,2.3062305577382016,-0.0017851602470391106,0.31868131868131866,0.4810744810744811,0.4352496244762432,0.5257599177436707,-0.01585757784764667,0.023876103319396443,1.0037894332363708,552.0,,,線下逾 10%
"A2(N2, gatefix, 資料不足當過閘)",建表年份 2010-2021,買方回來,3m,軸二 250 日線位置(緩衝對照),213,0,1,0,高,-0.069407777887168,-0.1776247015839626,0.0584902796440338,-0.02114067073552169,-0.1600848693227219,0.14553990610328638,2.0062695247825992,-0.04443245439356916,0.18309859154929578,0.36619718309859156,0.3073164380081301,0.4299076707752043,-0.05815942520478458,0.018799828428489488,1.0082067984550638,153.0,,,線之上
"A2(N2, gatefix, 資料不足當過閘)",建表年份 2010-2021,買方回來,6m,軸二 250 日線位置(緩衝對照),219,0,1,0,高,-0.0382543876030949,-0.1844405846116821,0.14512523307376685,-0.011259352545173842,-0.1978723286512905,0.2328767123287671,1.8328535984228669,-0.028888724753656874,0.1689497716894977,0.4474885844748858,0.38181818181818183,0.5180262831638979,-0.048622063546248526,0.028075503437497623,1.0506350388165473,194.0,,,線下 10% 內
"A2(N2, gatefix, 資料不足當過閘)",建表年份 2010-2021,買方回來,6m,軸二 250 日線位置(緩衝對照),819,0,2,0,高,-0.015183264746812,-0.17512281656633105,0.18081712150578794,0.025133199337038108,-0.1682091280538337,0.20512820512820512,1.8745145258363929,0.019291020402475073,0.31868131868131866,0.4700854700854701,0.4296670372321968,0.5084134615384616,0.00033353909015768833,0.04986278122441953,1.25882693071025,552.0,,,線下逾 10%
"A2(N2, gatefix, 資料不足當過閘)",建表年份 2010-2021,買方回來,6m,軸二 250 日線位置(緩衝對照),213,0,1,0,高,-0.1015693614168655,-0.2643516900000651,0.1352638312993177,-0.042639538054225004,-0.2216597552575021,0.2347417840375587,2.0910620379283267,-0.06672956173279965,0.18309859154929578,0.39906103286384975,0.3274275111129236,0.47370107962213215,-0.09548743355302942,0.009893556867707681,0.7763864809918161,153.0,,,線之上
"A2(N2, gatefix, 資料不足當過閘)",建表年份 2010-2021,買方回來,12m,軸二 250 日線位置(緩衝對照),219,0,1,0,高,-0.0549235301849194,-0.26397843243531816,0.18267991514959492,0.01629955505527757,-0.2639933860327642,0.4063926940639269,2.871507884621908,-0.012795657151683766,0.1689497716894977,0.4155251141552511,0.3466666666666667,0.4814898989898989,-0.04771191483048456,0.08433596756577116,1.2126199726646254,194.0,,,線下 10% 內
"A2(N2, gatefix, 資料不足當過閘)",建表年份 2010-2021,買方回來,12m,軸二 250 日線位置(緩衝對照),819,0,2,0,高,0.02153198568473,-0.1735308455072278,0.29635708392561977,0.08874263639425813,-0.1993013291327631,0.3028083028083028,2.6905306297029825,0.08065663797273905,0.31868131868131866,0.5323565323565324,0.4845734503849103,0.5793429849988363,0.048753555906789044,0.1262840903501129,1.3734687777528025,552.0,,,線下逾 10%
"A2(N2, gatefix, 資料不足當過閘)",建表年份 2010-2021,買方回來,12m,軸二 250 日線位置(緩衝對照),213,0,1,0,高,-0.1962153301119267,-0.4027115611291197,0.0576922293235084,-0.05705245603611373,-0.3672912402576275,0.5352112676056338,7.021457922676005,-0.12261368088223566,0.18309859154929578,0.3051643192488263,0.2398109243697479,0.369821068548387,-0.15700682678243874,0.05751098283537165,0.873006062005159,153.0,,,線之上
"A2(N2, gatefix, 資料不足當過閘)",建表年份 2010-2021,跌勢衰竭,1m,軸二 250 日線位置(緩衝對照),220,0,0,0,高,0.0056475540852398,-0.05213405059333143,0.05925297327902618,0.009820608579901127,-0.0605370255220659,0.031818181818181815,0.6362275365527015,0.0020248094168865104,0.17272727272727273,0.5227272727272727,0.45621917697469483,0.5848405324967825,-0.008946998098040884,0.0280170359789195,1.0540692539583134,194.0,,,線下 10% 內
"A2(N2, gatefix, 資料不足當過閘)",建表年份 2010-2021,跌勢衰竭,1m,軸二 250 日線位置(緩衝對照),821,0,0,0,高,0.0021581225056428,-0.0677338989512992,0.0769886658415848,0.01426003374442196,-0.0726767252973569,0.024360535931790498,1.3136560667805672,0.010900855963429453,0.31790499390986604,0.5066991473812423,0.46558157029830116,0.5470903605482718,0.0015441652141566227,0.02732379067825863,1.0980455767145285,554.0,,,線下逾 10%
"A2(N2, gatefix, 資料不足當過閘)",建表年份 2010-2021,跌勢衰竭,1m,軸二 250 日線位置(緩衝對照),214,0,0,0,高,0.00268141156666995,-0.07891420020996733,0.08147380314085229,0.007633216027965492,-0.0738706340985559,0.028037383177570093,0.6588003368114648,0.0005297719965263037,0.1822429906542056,0.5046728971962616,0.4232539682539682,0.5806451612903226,-0.015857304662790245,0.028785075671268118,1.0164139965021035,154.0,,,線之上
"A2(N2, gatefix, 資料不足當過閘)",建表年份 2010-2021,跌勢衰竭,3m,軸二 250 日線位置(緩衝對照),220,0,0,0,高,-0.007627232947322199,-0.11399615146624108,0.10391450858120796,-0.000512374658739973,-0.12575994134306895,0.06818181818181818,0.654762120725652,-0.008747177357294664,0.17272727272727273,0.4727272727272727,0.40089993010251634,0.5420696953187208,-0.027373694655362563,0.026200979569909025,1.075200296235356,194.0,,,線下 10% 內
"A2(N2, gatefix, 資料不足當過閘)",建表年份 2010-2021,跌勢衰竭,3m,軸二 250 日線位置(緩衝對照),821,0,0,0,高,0.0069285051461926,-0.1212709641904501,0.1436878621947965,0.03129131621139391,-0.1149497434005079,0.09622411693057248,2.921219219496061,0.024693661474807144,0.31790499390986604,0.5140073081607796,0.46927393505316445,0.5590505769588683,0.010134515091362243,0.05431586231879202,1.1160613353940378,554.0,,,線下逾 10%
"A2(N2, gatefix, 資料不足當過閘)",建表年份 2010-2021,跌勢衰竭,3m,軸二 250 日線位置(緩衝對照),214,0,0,0,高,-0.0339107412908162,-0.16579185806302413,0.1276620625427908,0.002594905533330603,-0.14185500162541426,0.13551401869158877,1.8661342617849628,-0.02103124692470298,0.1822429906542056,0.42990654205607476,0.36633314739924694,0.49524246395806026,-0.034624824224556545,0.045571016511514656,0.9082295662002654,154.0,,,線之上
"A2(N2, gatefix, 資料不足當過閘)",建表年份 2010-2021,跌勢衰竭,6m,軸二 250 日線位置(緩衝對照),220,0,0,0,高,-0.0260571951676587,-0.1666579288566679,0.16832379483746107,0.008424816317275647,-0.18062795234447615,0.22727272727272727,2.7099608360439733,-0.014680926149170154,0.17272727272727273,0.45,0.3826056902424364,0.5183528712198436,-0.036727600612431105,0.05658770361386865,1.2003933615620368,194.0,,,線下 10% 內
"A2(N2, gatefix, 資料不足當過閘)",建表年份 2010-2021,跌勢衰竭,6m,軸二 250 日線位置(緩衝對照),821,0,0,0,高,0.0038344025076149,-0.1714242288844718,0.1826217933094476,0.037030350038328635,-0.1471437816601382,0.19366626065773446,2.155237513861947,0.030899421402724905,0.31790499390986604,0.5054811205846529,0.4656393459258285,0.5454574629478351,0.00966256340420219,0.06659877062156053,1.0291884366063986,554.0,,,線下逾 10%
"A2(N2, gatefix, 資料不足當過閘)",建表年份 2010-2021,跌勢衰竭,6m,軸二 250 日線位置(緩衝對照),214,0,0,0,高,-0.0684157042203881,-0.2605166943168554,0.1692438033988129,-0.004290505450289972,-0.1946534870458782,0.2383177570093458,2.4755892741256345,-0.03491023173421344,0.1822429906542056,0.4252336448598131,0.3546764442454098,0.49751305051099187,-0.05993470528707494,0.059943200155621046,0.8319136377322423,154.0,,,線之上
"A2(N2, gatefix, 資料不足當過閘)",建表年份 2010-2021,跌勢衰竭,12m,軸二 250 日線位置(緩衝對照),220,0,0,0,高,-0.08096051628870235,-0.26027139271148075,0.18990449630660486,0.0327954737808437,-0.23907280902922035,0.39545454545454545,3.3384090940801263,-0.006950743489464553,0.17272727272727273,0.41818181818181815,0.3555529225908373,0.4852441229656419,-0.036438092203696974,0.11002384058199491,1.166376100261671,194.0,,,線下 10% 內
"A2(N2, gatefix, 資料不足當過閘)",建表年份 2010-2021,跌勢衰竭,12m,軸二 250 日線位置(緩衝對照),821,0,0,0,高,0.0368150900273236,-0.1777701045238301,0.3221333000297546,0.11890654372132105,-0.1826538613593891,0.3093788063337393,4.437920301721452,0.10704980213750302,0.31790499390986604,0.5371498172959805,0.4900588535316104,0.5859549085964181,0.07647531420695661,0.16554132937771077,1.5010158751304963,554.0,,,線下逾 10%
"A2(N2, gatefix, 資料不足當過閘)",建表年份 2010-2021,跌勢衰竭,12m,軸二 250 日線位置(緩衝對照),214,0,0,0,高,-0.1926361350120137,-0.40569900651673124,0.062424341994082026,-0.02626327292709718,-0.3386978604990481,0.5186915887850467,9.987976510363495,-0.10830650859176245,0.1822429906542056,0.29906542056074764,0.2407222222222222,0.3671497584541063,-0.1391270595820486,0.12736940047339013,1.1579696732294404,154.0,,,線之上
"A2(N2, gatefix, 資料不足當過閘)",驗證年份 2022-2026,觸發日即買,1m,總表(三格進場),1663,27,0,6,高,-0.0036352234091908,-0.0715113893586786,0.07297477648901951,0.0048934299832344465,-0.0783376413965906,0.019242333132892364,0.8506280957372951,0.0035168624449032583,0.0,0.48526758869512926,0.4554382615936965,0.515119528621978,-0.0028749020161023538,0.012153781368111327,1.0949111442814645,830.0,,,
"A2(N2, gatefix, 資料不足當過閘)",驗證年份 2022-2026,觸發日即買,3m,總表(三格進場),1562,128,0,6,高,-0.00246444671593555,-0.1362256529304161,0.12869068265134911,0.010976076643590878,-0.12943269431107604,0.1088348271446863,1.5379776085719985,0.008463993582476409,0.0,0.49615877080665816,0.46180262240886155,0.5286138291055039,-0.00483681065298984,0.026664541684096304,0.9702457435878812,786.0,,,
"A2(N2, gatefix, 資料不足當過閘)",驗證年份 2022-2026,觸發日即買,6m,總表(三格進場),1380,310,0,6,高,-0.04413448434562805,-0.21028606959055637,0.15237398943991678,0.0019491330142437338,-0.1833479074910098,0.21739130434782608,3.397946482669285,-0.0037462918918309386,0.0,0.42971014492753623,0.39773927466204917,0.46375183701097494,-0.021701702304813254,0.027117862130394636,1.017133663191968,709.0,,,
"A2(N2, gatefix, 資料不足當過閘)",驗證年份 2022-2026,觸發日即買,12m,總表(三格進場),1177,513,0,6,高,-0.092789048745971,-0.3169617334227617,0.1904158042640149,-0.01527175658779635,-0.2399487702750226,0.34579439252336447,3.061586771067589,-0.0222812126054772,0.0,0.41206457094307564,0.37940584566418567,0.4454178688396756,-0.045156183454074836,0.017709697882654883,0.9353184100202808,610.0,,,
"A2(N2, gatefix, 資料不足當過閘)",驗證年份 2022-2026,買方回來,1m,總表(三格進場),1599,30,67,0,高,-0.0060704257008118,-0.07808937551264004,0.0683058727148481,-0.000610216799227126,-0.0767182517998137,0.020637898686679174,0.7141447229496054,-0.0017378388149339443,0.0,0.47842401500938087,0.4490552942917981,0.5071866730839434,-0.008014923788232785,0.006801448281785935,0.9580952362484121,806.0,,,
"A2(N2, gatefix, 資料不足當過閘)",驗證年份 2022-2026,買方回來,3m,總表(三格進場),1475,154,67,0,高,-0.0113245413845222,-0.1330708939696198,0.11461463327900051,0.009697627928426343,-0.1264028532042329,0.10508474576271186,3.396805041048303,0.005199414417891204,0.0,0.4759322033898305,0.4500349168480205,0.5063697342683184,-0.004856585375978195,0.025653796001829456,1.009905634912847,757.0,,,
"A2(N2, gatefix, 資料不足當過閘)",驗證年份 2022-2026,買方回來,6m,總表(三格進場),1306,323,67,0,高,-0.0509593877024669,-0.2160256320095962,0.13509955402732848,-0.00911053796464701,-0.1815043949635453,0.22358346094946402,3.32550096723088,-0.015219530354400719,0.0,0.4280245022970903,0.3968867842933749,0.4606142951671592,-0.030134220902024514,0.014125389079427082,0.8463786682913961,686.0,,,
"A2(N2, gatefix, 資料不足當過閘)",驗證年份 2022-2026,買方回來,12m,總表(三格進場),1129,500,67,0,高,-0.0961157915515968,-0.3078667776034812,0.1685072586134184,-0.008223607167411657,-0.2339055314666968,0.35606731620903453,3.2587107835514573,-0.015945924412324036,0.0,0.39769707705934454,0.3641953800490386,0.432148853331581,-0.04523938971392808,0.03188301656459525,0.9452499541326772,590.0,,,
"A2(N2, gatefix, 資料不足當過閘)",驗證年份 2022-2026,跌勢衰竭,1m,總表(三格進場),1615,42,38,1,高,0.0026525432738804,-0.07267366619215215,0.07626782193065271,0.007034464130462023,-0.0723404579974235,0.022291021671826627,0.6301154964506914,0.005921133204339055,0.0,0.5102167182662539,0.4802820193719587,0.5418679597647215,-0.0011832885314064367,0.015332202117297173,0.988243193078837,808.0,,,
"A2(N2, gatefix, 資料不足當過閘)",驗證年份 2022-2026,跌勢衰竭,3m,總表(三格進場),1513,144,38,1,高,-0.0056692974348515,-0.1390732945021475,0.1148236395358122,0.009176644562845867,-0.1303754843866124,0.10178453403833443,3.1938156933140016,0.005311396607480889,0.0,0.4897554527428949,0.460049897241692,0.5218261640567458,-0.004287220735496137,0.023754779559412048,0.8625581856117992,769.0,,,
"A2(N2, gatefix, 資料不足當過閘)",驗證年份 2022-2026,跌勢衰竭,6m,總表(三格進場),1342,315,38,1,高,-0.0505150629696023,-0.21694427274081296,0.14180065874675746,-0.00358839424843314,-0.18444460321615191,0.21833084947839046,5.028545540148772,-0.01066576705545609,0.0,0.4172876304023845,0.38905748053284445,0.4474087840521007,-0.02600072151903055,0.020204934861236843,0.9768831101196532,694.0,,,
"A2(N2, gatefix, 資料不足當過閘)",驗證年份 2022-2026,跌勢衰竭,12m,總表(三格進場),1159,498,38,1,高,-0.0837522942968438,-0.3033364434232728,0.1863661556202269,-0.0005426966808788646,-0.2402326007222019,0.34167385677308026,4.494961586543262,-0.0094286541252968,0.0,0.4167385677308024,0.38360706945313144,0.44987136631963415,-0.03511232236281276,0.035980522907406325,0.9211488773970151,601.0,,,
"A2(N2, gatefix, 資料不足當過閘)",驗證年份 2022-2026,觸發日即買,1m,軸一 行業殺 vs 個別殺,1274,12,0,5,高,-0.0034171816416257,-0.07218087375210562,0.07155691017795808,0.0052140549846717175,-0.0777552144351858,0.019623233908948195,0.8506280957372951,0.0034169344192701043,0.0,0.48430141287284145,0.4549144624880461,0.5134586613666768,-0.002548494857287721,0.013692760735364795,1.05732917460113,726.0,個別殺,,
"A2(N2, gatefix, 資料不足當過閘)",驗證年份 2022-2026,觸發日即買,1m,軸一 行業殺 vs 個別殺,2,0,0,0,"低(樣本不足,只報樣本數)",,,,,,,,,0.0,,,,,,,,行業不明,,
"A2(N2, gatefix, 資料不足當過閘)",驗證年份 2022-2026,觸發日即買,1m,軸一 行業殺 vs 個別殺,387,15,0,1,高,-0.0048986657980887,-0.0691255277304937,0.0780483249504232,0.0043416878234762875,-0.0816535889185787,0.01808785529715762,0.484710453679422,0.0010602784790296378,0.0,0.4883720930232558,0.419269156176815,0.5559055446144523,-0.012889880962641702,0.021340605702183355,1.159866308144471,152.0,行業殺,,
"A2(N2, gatefix, 資料不足當過閘)",驗證年份 2022-2026,觸發日即買,3m,軸一 行業殺 vs 個別殺,1214,72,0,5,高,-0.0016343393338455,-0.14834044606836272,0.1282461355013008,0.0075141840281416515,-0.13021067937372185,0.11943986820428336,1.5379776085719985,0.004411098031199057,0.0,0.4975288303130148,0.46410482034865436,0.52912351104806,-0.009400672683194746,0.025284539709567573,0.8907266900500654,690.0,個別殺,,
"A2(N2, gatefix, 資料不足當過閘)",驗證年份 2022-2026,觸發日即買,3m,軸一 行業殺 vs 個別殺,2,0,0,0,"低(樣本不足,只報樣本數)",,,,,,,,,0.0,,,,,,,,行業不明,,
"A2(N2, gatefix, 資料不足當過閘)",驗證年份 2022-2026,觸發日即買,3m,軸一 行業殺 vs 個別殺,346,56,0,1,高,-0.006182611156280099,-0.11079761244423293,0.13024179338920627,0.023302593741616265,-0.12493769710299354,0.07225433526011561,1.2201125721561443,0.015239073971528487,0.0,0.4913294797687861,0.41432472335301873,0.5680698896380277,-0.006176506190643971,0.05512993448307637,1.2798060527915647,139.0,行業殺,,
