版本,年份段,進場格,期,表,樣本N,未成熟,無進場點,資料不足,可信度,中位超額,p25超額,p75超額,平均超額,中位期內最大跌幅,觸及負33比例,最大單筆超額,剔走前三大贏家後的平均超額,2020年觸發佔比,勝率,勝率下限,勝率上限,平均超額下限,平均超額上限,賠率,簇數,industry_kill,pos_sma200,pos_sma250
"A2(N2,缺債務標籤當零負債)",建表年份 2010-2021,買方回來,3m,總表(三格進場),1374,0,4,0,高,-0.0202768803692844,-0.14462119801741893,0.10581239932766788,-0.005962877108403061,-0.13419565363756555,0.11208151382823872,2.3062305577382016,-0.010211561138731439,0.27292576419213976,0.45414847161572053,0.4222112573099415,0.48638347079494937,-0.02070642841016555,0.008979266619830718,0.9655802202776843,851.0,,,
"A2(N2,缺債務標籤當零負債)",建表年份 2010-2021,買方回來,6m,總表(三格進場),1374,0,4,0,高,-0.027122134116207952,-0.18989455472426706,0.1707907455691241,0.007370619219341328,-0.17860251077429246,0.21615720524017468,2.0910620379283267,0.003157403825811389,0.27292576419213976,0.45633187772925765,0.42505453020134226,0.48624062351858566,-0.012105682462044586,0.027531776179411122,1.0677763192137806,851.0,,,
"A2(N2,缺債務標籤當零負債)",建表年份 2010-2021,買方回來,12m,總表(三格進場),1374,0,4,0,高,-0.02333388879546305,-0.23972460196265477,0.25043849223330145,0.049138977960676025,-0.2349969081206738,0.35662299854439594,7.021457922676005,0.03888094313359108,0.27292576419213976,0.475254730713246,0.43918210493458704,0.5121699196326062,0.01532607628574448,0.08328750440906028,1.1609059804228916,851.0,,,
"A2(N2,缺債務標籤當零負債)",建表年份 2010-2021,跌勢衰竭,1m,總表(三格進場),1378,0,0,0,高,0.00198187307107175,-0.0675107752612586,0.0747440799895086,0.01161435185410864,-0.07108957390344715,0.026124818577648767,1.3136560667805672,0.009610174057364775,0.2728592162554427,0.5058055152394775,0.47629066595223074,0.5358499738269495,0.0027440333150514423,0.020389228697113695,1.0877017310257882,854.0,,,
"A2(N2,缺債務標籤當零負債)",建表年份 2010-2021,跌勢衰竭,3m,總表(三格進場),1378,0,0,0,高,-0.0038752309326674,-0.12930488963444403,0.12929732263442248,0.01909206961858801,-0.12164964028750855,0.10087082728592163,2.921219219496061,0.014483601371179848,0.2728592162554427,0.4898403483309144,0.45678881008668243,0.52272905946255,0.0028600162647098894,0.03554639384014993,1.048131625875974,854.0,,,
"A2(N2,缺債務標籤當零負債)",建表年份 2010-2021,跌勢衰竭,6m,總表(三格進場),1378,0,0,0,高,-0.011854723179981149,-0.1885677834506164,0.17661950632132495,0.024696227246398087,-0.15352845412028546,0.20682148040638607,2.7099608360439733,0.019329221327611362,0.2728592162554427,0.4833091436865022,0.4525769295696526,0.5154346925236133,0.002370980592257148,0.04850552864849821,1.0274154177396424,854.0,,,
"A2(N2,缺債務標籤當零負債)",建表年份 2010-2021,跌勢衰竭,12m,總表(三格進場),1378,0,0,0,高,-0.0161654836375401,-0.2406808685464455,0.2669532907629874,0.07497172912544896,-0.218640428635721,0.3555878084179971,9.987976510363495,0.061304692297151325,0.2728592162554427,0.4796806966618287,0.4421746450440751,0.5186508157545948,0.03755324508915213,0.1156628051204628,1.228221603643559,854.0,,,
"A2(N2,缺債務標籤當零負債)",建表年份 2010-2021,觸發日即買,1m,軸一 行業殺 vs 個別殺,1102,0,0,0,高,0.00043407466674285,-0.06783106496130298,0.06937064739120996,0.0019645217680098527,-0.08030118986964754,0.04627949183303085,0.7289663457738649,0.00021265350486226044,0.21052631578947367,0.5036297640653358,0.47318001247494784,0.5341729487877337,-0.006393645907157519,0.009996890787657139,1.007648989818128,760.0,個別殺,,
"A2(N2,缺債務標籤當零負債)",建表年份 2010-2021,觸發日即買,1m,軸一 行業殺 vs 個別殺,2,0,0,0,"低(樣本不足,只報樣本數)",,,,,,,,,0.0,,,,,,,,行業不明,,
"A2(N2,缺債務標籤當零負債)",建表年份 2010-2021,觸發日即買,1m,軸一 行業殺 vs 個別殺,274,0,0,0,高,0.00899600027634355,-0.06829758739698069,0.0871082491889931,0.00715264878823595,-0.11050839361584724,0.09124087591240876,0.5261583729519421,0.0027592083502820416,0.5255474452554745,0.5291970802919708,0.44149654283370443,0.6229524460057247,-0.013608802551365498,0.0301049295374275,1.1014318114871293,128.0,行業殺,,
"A2(N2,缺債務標籤當零負債)",建表年份 2010-2021,觸發日即買,3m,軸一 行業殺 vs 個別殺,1102,0,0,0,高,-0.0069940946521958,-0.1377915629434068,0.13020754522992972,0.012018240018006448,-0.13131412442333756,0.132486388384755,3.644043104313688,0.006867905119166889,0.21052631578947367,0.48366606170598914,0.4517511142943632,0.515100432999648,-0.004670694874843062,0.02827710754665749,1.0178454815311904,760.0,個別殺,,
"A2(N2,缺債務標籤當零負債)",建表年份 2010-2021,觸發日即買,3m,軸一 行業殺 vs 個別殺,2,0,0,0,"低(樣本不足,只報樣本數)",,,,,,,,,0.0,,,,,,,,行業不明,,
"A2(N2,缺債務標籤當零負債)",建表年份 2010-2021,觸發日即買,3m,軸一 行業殺 vs 個別殺,274,0,0,0,高,0.0259470570801955,-0.09919555993472381,0.18125113773378473,0.06270249430334954,-0.13786795943585406,0.13138686131386862,1.013628745081164,0.053695851905914145,0.5255474452554745,0.5620437956204379,0.4982926234674341,0.6375058962264151,0.02855065632489588,0.1033094672671828,1.3306709956299996,128.0,行業殺,,
"A2(N2,缺債務標籤當零負債)",建表年份 2010-2021,觸發日即買,6m,軸一 行業殺 vs 個別殺,1102,0,0,0,高,-0.0216279158834279,-0.18473440648942302,0.1616304477632065,0.01211675179294996,-0.1722687101026655,0.24319419237749546,3.5697477446936787,0.004876924119387331,0.21052631578947367,0.46823956442831216,0.4355858919549164,0.5,-0.010055159745403172,0.03417699123710855,0.9937959231364343,760.0,個別殺,,
"A2(N2,缺債務標籤當零負債)",建表年份 2010-2021,觸發日即買,6m,軸一 行業殺 vs 個別殺,2,0,0,0,"低(樣本不足,只報樣本數)",,,,,,,,,0.0,,,,,,,,行業不明,,
"A2(N2,缺債務標籤當零負債)",建表年份 2010-2021,觸發日即買,6m,軸一 行業殺 vs 個別殺,274,0,0,0,高,0.0023896212694419997,-0.15295480191071228,0.2192548602654792,0.06673573766457352,-0.17413038022064126,0.19708029197080293,1.7917358528836975,0.049183248670296595,0.5255474452554745,0.5036496350364964,0.3967199453551913,0.614294425087108,-0.003171197364777467,0.14311465478310878,1.4184798720246394,128.0,行業殺,,
"A2(N2,缺債務標籤當零負債)",建表年份 2010-2021,觸發日即買,12m,軸一 行業殺 vs 個別殺,1102,0,0,0,高,-0.033857473080117995,-0.2933885127479343,0.2698316091085078,0.037105320051009354,-0.25814183416654846,0.4029038112522686,11.705683397360184,0.020240252068120246,0.21052631578947367,0.46823956442831216,0.4336820341727222,0.5030968592137053,-0.0024242867444113606,0.07960359640695726,1.0652479464396594,760.0,個別殺,,
"A2(N2,缺債務標籤當零負債)",建表年份 2010-2021,觸發日即買,12m,軸一 行業殺 vs 個別殺,2,0,0,0,"低(樣本不足,只報樣本數)",,,,,,,,,0.0,,,,,,,,行業不明,,
"A2(N2,缺債務標籤當零負債)",建表年份 2010-2021,觸發日即買,12m,軸一 行業殺 vs 個別殺,274,0,0,0,高,0.1302923601318848,-0.1242037704128619,0.41669094894716013,0.17822938612976533,-0.21848256380346276,0.30656934306569344,3.777265425248849,0.15236496825629955,0.5255474452554745,0.6423357664233577,0.5384259259259259,0.7366983635559488,0.0898176687314603,0.2578200420772895,1.4390539693597042,128.0,行業殺,,
"A2(N2,缺債務標籤當零負債)",建表年份 2010-2021,買方回來,1m,軸一 行業殺 vs 個別殺,1098,0,4,0,高,-0.00362900921639735,-0.07665897545974783,0.0631562901596235,-0.003716042755963421,-0.08150900535619865,0.031876138433515486,0.5119884978389664,-0.0050726675887867315,0.2103825136612022,0.4854280510018215,0.45688504311626527,0.5147484554506218,-0.011646283830355326,0.003783419356101889,0.8747035666184224,757.0,個別殺,,
"A2(N2,缺債務標籤當零負債)",建表年份 2010-2021,買方回來,1m,軸一 行業殺 vs 個別殺,2,0,0,0,"低(樣本不足,只報樣本數)",,,,,,,,,0.0,,,,,,,,行業不明,,
"A2(N2,缺債務標籤當零負債)",建表年份 2010-2021,買方回來,1m,軸一 行業殺 vs 個別殺,274,0,0,0,高,-0.0066362845965144,-0.06738042127195487,0.07282472257246295,0.013549615881942414,-0.09423260333207585,0.0036496350364963502,0.4774521945051209,0.008886535975215095,0.5255474452554745,0.4635036496350365,0.39041191524291613,0.5444889073975921,-0.005937332112785105,0.035415109844799314,1.3647963919690593,128.0,行業殺,,
"A2(N2,缺債務標籤當零負債)",建表年份 2010-2021,買方回來,3m,軸一 行業殺 vs 個別殺,1098,0,4,0,高,-0.016975246816891547,-0.145104546183983,0.10145697119413885,-0.007151203894949318,-0.1367408141447031,0.12386156648451731,2.3062305577382016,-0.012474044795351009,0.2103825136612022,0.45719489981785066,0.42545317293718715,0.48895488359350714,-0.0218129403005302,0.00796140914080426,0.918841952724822,757.0,個別殺,,
"A2(N2,缺債務標籤當零負債)",建表年份 2010-2021,買方回來,3m,軸一 行業殺 vs 個別殺,2,0,0,0,"低(樣本不足,只報樣本數)",,,,,,,,,0.0,,,,,,,,行業不明,,
"A2(N2,缺債務標籤當零負債)",建表年份 2010-2021,買方回來,3m,軸一 行業殺 vs 個別殺,274,0,0,0,高,-0.033318884723663955,-0.1444228408533517,0.12875212380325102,-0.0020620746059339555,-0.13211092632147253,0.06569343065693431,0.6581006107032707,-0.009028383817127644,0.5255474452554745,0.43795620437956206,0.35251651138105905,0.5362381041239037,-0.03682486516903109,0.03800865029250568,1.2633916262425702,128.0,行業殺,,
"A2(N2,缺債務標籤當零負債)",建表年份 2010-2021,買方回來,6m,軸一 行業殺 vs 個別殺,1098,0,4,0,高,-0.032994943544462044,-0.20391694215276415,0.163204258849528,-0.001641143691536318,-0.1798271219924937,0.24225865209471767,2.0910620379283267,-0.006754138944468746,0.2103825136612022,0.4517304189435337,0.421457481698849,0.4839374563737216,-0.02179544397031059,0.01977720047869424,0.980135602250415,757.0,個別殺,,
"A2(N2,缺債務標籤當零負債)",建表年份 2010-2021,買方回來,6m,軸一 行業殺 vs 個別殺,2,0,0,0,"低(樣本不足,只報樣本數)",,,,,,,,,0.0,,,,,,,,行業不明,,
"A2(N2,缺債務標籤當零負債)",建表年份 2010-2021,買方回來,6m,軸一 行業殺 vs 個別殺,274,0,0,0,高,-0.014134830718307099,-0.16074190442885095,0.19632785743903208,0.04231232846480786,-0.1713205155987616,0.11313868613138686,1.8328535984228669,0.027070186666112196,0.5255474452554745,0.4744525547445255,0.3999860335195531,0.5573138728698244,-0.006449671469740869,0.09605540831393604,1.4260411069091885,128.0,行業殺,,
"A2(N2,缺債務標籤當零負債)",建表年份 2010-2021,買方回來,12m,軸一 行業殺 vs 個別殺,1098,0,4,0,高,-0.04355179871796185,-0.27809038162448335,0.2228124124446895,0.028166567697821436,-0.2421312312511124,0.3870673952641166,7.021457922676005,0.015425743496231296,0.2103825136612022,0.45081967213114754,0.4162256316668081,0.48426642075202286,-0.006480924049659678,0.06364524012125711,1.0852333920604624,757.0,個別殺,,
"A2(N2,缺債務標籤當零負債)",建表年份 2010-2021,買方回來,12m,軸一 行業殺 vs 個別殺,2,0,0,0,"低(樣本不足,只報樣本數)",,,,,,,,,0.0,,,,,,,,行業不明,,
"A2(N2,缺債務標籤當零負債)",建表年份 2010-2021,買方回來,12m,軸一 行業殺 vs 個別殺,274,0,0,0,高,0.05667137512274675,-0.1105071374424043,0.3194028079940951,0.13203136736987553,-0.1950963891607548,0.23722627737226276,2.871507884621908,0.104640336135193,0.5255474452554745,0.5693430656934306,0.46443443727395217,0.667559200461187,0.05257378509217557,0.20863920292960145,2.0855268132645297,128.0,行業殺,,
"A2(N2,缺債務標籤當零負債)",建表年份 2010-2021,跌勢衰竭,1m,軸一 行業殺 vs 個別殺,1102,0,0,0,高,-0.0029870496960904,-0.06843542449330195,0.0684640128684608,0.004275842294678954,-0.07046007741883106,0.03176043557168784,1.3136560667805672,0.0018033185531173132,0.21052631578947367,0.4900181488203267,0.4604309922227964,0.519802145780695,-0.004291274295952303,0.013236882891556953,1.0572159321004169,760.0,個別殺,,
"A2(N2,缺債務標籤當零負債)",建表年份 2010-2021,跌勢衰竭,1m,軸一 行業殺 vs 個別殺,2,0,0,0,"低(樣本不足,只報樣本數)",,,,,,,,,0.0,,,,,,,,行業不明,,
"A2(N2,缺債務標籤當零負債)",建表年份 2010-2021,跌勢衰竭,1m,軸一 行業殺 vs 個別殺,274,0,0,0,高,0.012912526828121551,-0.06096691019606755,0.10247614105979438,0.04068972946845181,-0.07181536531136275,0.0036496350364963502,0.7192567440363142,0.03373830287092942,0.5255474452554745,0.5656934306569343,0.48327225899307824,0.6540084388185654,0.015852591037335256,0.06949542421975972,1.3303861860677562,128.0,行業殺,,
"A2(N2,缺債務標籤當零負債)",建表年份 2010-2021,跌勢衰竭,3m,軸一 行業殺 vs 個別殺,1102,0,0,0,高,-0.0029059432228661997,-0.13300743077299915,0.1273424385228065,0.01440159797518851,-0.12543712783151867,0.11070780399274047,2.921219219496061,0.008622967169805035,0.21052631578947367,0.48911070780399274,0.45871725686519915,0.518998859540437,-0.0009522123946688326,0.030239828225986864,0.9940031069659208,760.0,個別殺,,
"A2(N2,缺債務標籤當零負債)",建表年份 2010-2021,跌勢衰竭,3m,軸一 行業殺 vs 個別殺,2,0,0,0,"低(樣本不足,只報樣本數)",,,,,,,,,0.0,,,,,,,,行業不明,,
"A2(N2,缺債務標籤當零負債)",建表年份 2010-2021,跌勢衰竭,3m,軸一 行業殺 vs 個別殺,274,0,0,0,高,-0.00851688256505415,-0.11316832517197387,0.16532041942737624,0.037215529173291635,-0.1098532491719367,0.06204379562043796,1.108143796587465,0.02828376168951767,0.5255474452554745,0.48905109489051096,0.3994162429780274,0.5889367588932807,-0.002437911228931819,0.08399886603701247,1.516120969790967,128.0,行業殺,,
"A2(N2,缺債務標籤當零負債)",建表年份 2010-2021,跌勢衰竭,6m,軸一 行業殺 vs 個別殺,1102,0,0,0,高,-0.02001045954999835,-0.20122956656086632,0.1738122328077879,0.01275509123603559,-0.16335346956243174,0.2277676950998185,2.4755892741256345,0.006512385845516199,0.21052631578947367,0.47005444646098005,0.4394652009871387,0.5,-0.009100913981854907,0.034533995157722756,1.0004304927141463,760.0,個別殺,,
"A2(N2,缺債務標籤當零負債)",建表年份 2010-2021,跌勢衰竭,6m,軸一 行業殺 vs 個別殺,2,0,0,0,"低(樣本不足,只報樣本數)",,,,,,,,,0.0,,,,,,,,行業不明,,
"A2(N2,缺債務標籤當零負債)",建表年份 2010-2021,跌勢衰竭,6m,軸一 行業殺 vs 個別殺,274,0,0,0,高,0.0230195903587554,-0.15499790385997286,0.22719574399589304,0.07139631983257176,-0.13217740391245808,0.12408759124087591,2.7099608360439733,0.0511484949822591,0.5255474452554745,0.5328467153284672,0.45097572362278243,0.6306013203214695,0.013190887257171794,0.1412807943379596,1.203843075519243,128.0,行業殺,,
"A2(N2,缺債務標籤當零負債)",建表年份 2010-2021,跌勢衰竭,12m,軸一 行業殺 vs 個別殺,1102,0,0,0,高,-0.044487067965783056,-0.27179014587527156,0.23048340612268997,0.04583310120176283,-0.24061836823126684,0.38475499092558985,9.987976510363495,0.028654219015520514,0.21052631578947367,0.44918330308529947,0.4154753303297205,0.484337385098415,0.007138471277967938,0.08642543023272936,1.1401155929885238,760.0,個別殺,,
"A2(N2,缺債務標籤當零負債)",建表年份 2010-2021,跌勢衰竭,12m,軸一 行業殺 vs 個別殺,2,0,0,0,"低(樣本不足,只報樣本數)",,,,,,,,,0.0,,,,,,,,行業不明,,
"A2(N2,缺債務標籤當零負債)",建表年份 2010-2021,跌勢衰竭,12m,軸一 行業殺 vs 個別殺,274,0,0,0,高,0.0871735958928653,-0.10205341294666298,0.4146681306757542,0.19071291145281685,-0.14216127126958875,0.24087591240875914,2.8281483569371337,0.1635368930116076,0.5255474452554745,0.5985401459854015,0.5,0.6861135057471265,0.10265063481589277,0.2787433303133355,2.1850480546702005,128.0,行業殺,,
"A2(N2,缺債務標籤當零負債)",建表年份 2010-2021,觸發日即買,1m,軸二 200 日線位置,234,0,0,0,高,0.00041645689106445003,-0.0685738028889546,0.0577612978718178,0.00033463850201773674,-0.07520301441449265,0.02564102564102564,0.5261583729519421,-0.005454293255162214,0.19230769230769232,0.5042735042735043,0.43890608875129,0.5688112938943373,-0.014939361972754153,0.016476194300949865,0.8234852556195279,193.0,,線下 10% 內,
"A2(N2,缺債務標籤當零負債)",建表年份 2010-2021,觸發日即買,1m,軸二 200 日線位置,980,0,0,0,高,0.0031601659426603,-0.06519923651180798,0.07415985547762816,0.0043304694662424205,-0.08950454607813596,0.0653061224489796,0.6269893497150107,0.0025853721174870074,0.30306122448979594,0.5163265306122449,0.4784624631674384,0.5542972613375342,-0.005289235858173263,0.013999675688282795,1.060466083909553,652.0,,線下逾 10%,
"A2(N2,缺債務標籤當零負債)",建表年份 2010-2021,觸發日即買,1m,軸二 200 日線位置,164,0,0,0,高,-0.0076348126029666,-0.09253435535043966,0.0736727194707666,-0.0012456290050995185,-0.09661358571105524,0.036585365853658534,0.7289663457738649,-0.010800499057919176,0.2073170731707317,0.4695121951219512,0.3793103448275862,0.5562139423076923,-0.0249890172714282,0.022105971011625435,0.9118868616402239,121.0,,線之上,
"A2(N2,缺債務標籤當零負債)",建表年份 2010-2021,觸發日即買,3m,軸二 200 日線位置,234,0,0,0,高,-0.016367768703619848,-0.1375119058321293,0.10373731951081006,-0.0031548944842946605,-0.11553614094918191,0.12393162393162394,0.716217057428205,-0.011972128228788528,0.19230769230769232,0.4358974358974359,0.375,0.504068456650953,-0.0276771415547023,0.021324200237708327,1.0325323998053864,193.0,,線下 10% 內,
"A2(N2,缺債務標籤當零負債)",建表年份 2010-2021,觸發日即買,3m,軸二 200 日線位置,980,0,0,0,高,0.0082526922343192,-0.1170658178959738,0.14301905435031353,0.02823078060785668,-0.13693238642487998,0.13673469387755102,1.1245123772670025,0.025179433552767014,0.30306122448979594,0.5255102040816326,0.49076318662551693,0.559476128596124,0.010735283436451437,0.045410553458318424,1.1262092884602048,652.0,,線下逾 10%,
"A2(N2,缺債務標籤當零負債)",建表年份 2010-2021,觸發日即買,3m,軸二 200 日線位置,164,0,0,0,高,-0.020473227994107397,-0.14754068295913605,0.13987848516846776,0.021892458029945314,-0.1445032884741907,0.11585365853658537,3.644043104313688,-0.010856679494094681,0.2073170731707317,0.43902439024390244,0.3653716216216216,0.5107913669064749,-0.027184032900499595,0.08298650495858309,1.2891014918690185,121.0,,線之上,
"A2(N2,缺債務標籤當零負債)",建表年份 2010-2021,觸發日即買,6m,軸二 200 日線位置,234,0,0,0,高,-0.02237278328171765,-0.19407839079816688,0.1343060313950714,-0.010321818848396596,-0.14766647300939867,0.2564102564102564,1.0713860883041717,-0.02255593035013408,0.19230769230769232,0.4444444444444444,0.38016528925619836,0.5083350840336134,-0.046888911092905605,0.025708285348830264,0.9853292000094067,193.0,,線下 10% 內,
"A2(N2,缺債務標籤當零負債)",建表年份 2010-2021,觸發日即買,6m,軸二 200 日線位置,980,0,0,0,高,-0.00951513148396605,-0.17851522468405093,0.18120710380272592,0.03191101873269633,-0.1780097374405053,0.23265306122448978,3.5697477446936787,0.02475737061030074,0.30306122448979594,0.48775510204081635,0.4419080659755023,0.5287420633528607,0.0043482296363357206,0.05858099495473007,1.0675507809361127,652.0,,線下逾 10%,
"A2(N2,缺債務標籤當零負債)",建表年份 2010-2021,觸發日即買,6m,軸二 200 日線位置,164,0,0,0,高,-0.0513252489538879,-0.19329294434334585,0.18246322576599286,0.019584921415905454,-0.1781120366735453,0.2073170731707317,2.883677630648528,-0.016189770232675225,0.2073170731707317,0.45121951219512196,0.3778904400501323,0.524699074074074,-0.04387849077782891,0.08934448153859782,1.1525666340569587,121.0,,線之上,
"A2(N2,缺債務標籤當零負債)",建表年份 2010-2021,觸發日即買,12m,軸二 200 日線位置,234,0,0,0,高,-0.0793795268864938,-0.29143795994425453,0.20422233268089818,-0.0020150158098071694,-0.26430892098940423,0.42735042735042733,2.039033253311533,-0.02694243891096473,0.19230769230769232,0.42735042735042733,0.3670816980819192,0.49541591579292266,-0.057727971579931064,0.06338072956303253,0.928020478071428,193.0,,線下 10% 內,
"A2(N2,缺債務標籤當零負債)",建表年份 2010-2021,觸發日即買,12m,軸二 200 日線位置,980,0,0,0,高,0.0491409804971195,-0.2122698891887217,0.3446092083541872,0.09523435979849089,-0.23699639147444201,0.35714285714285715,3.777265425248849,0.08582289864089153,0.30306122448979594,0.5530612244897959,0.5096495249158902,0.5983983456576559,0.05778519215909279,0.13556966688657202,1.233917583973166,652.0,,線下逾 10%,
"A2(N2,缺債務標籤當零負債)",建表年份 2010-2021,觸發日即買,12m,軸二 200 日線位置,164,0,0,0,高,-0.1885624951943159,-0.43771370136504567,0.1153208864065971,-0.015078879362629104,-0.31038833390916953,0.47560975609756095,11.705683397360184,-0.12388613268999739,0.2073170731707317,0.3170731707317073,0.23333333333333334,0.40384615384615385,-0.1517082912413005,0.18917196694311103,0.8378020147395197,121.0,,線之上,
"A2(N2,缺債務標籤當零負債)",建表年份 2010-2021,買方回來,1m,軸二 200 日線位置,233,0,1,0,高,-0.0159555844960389,-0.0759333161202308,0.0451073499203371,-0.012698056847716894,-0.0739255506662822,0.017167381974248927,0.4973353533663072,-0.01803666524705059,0.1888412017167382,0.4291845493562232,0.36323924731182794,0.4977588352659963,-0.028486469775869598,0.003772530621430257,0.7412959218790053,193.0,,線下 10% 內,
"A2(N2,缺債務標籤當零負債)",建表年份 2010-2021,買方回來,1m,軸二 200 日線位置,978,0,2,0,高,-0.0019166310593335002,-0.07164226341075693,0.06849739216495455,0.0030831539870919606,-0.0837437577495468,0.02556237218813906,0.5119884978389664,0.0016008735328856298,0.30368098159509205,0.49284253578732107,0.45859856127441284,0.5266972949035437,-0.0054262411443231065,0.01207371248107246,0.9938374675248897,650.0,,線下逾 10%,
"A2(N2,缺債務標籤當零負債)",建表年份 2010-2021,買方回來,1m,軸二 200 日線位置,163,0,1,0,高,-0.0053906051794615,-0.09370218189256055,0.0771732446591082,-0.0025068021462366554,-0.0882244140341993,0.04294478527607362,0.4530993277839494,-0.010053199130267787,0.2085889570552147,0.48466257668711654,0.40384036144578317,0.5684995719178082,-0.02554614280875544,0.021755318476574644,0.9072402088780874,120.0,,線之上,
"A2(N2,缺債務標籤當零負債)",建表年份 2010-2021,買方回來,3m,軸二 200 日線位置,233,0,1,0,高,-0.0402342410248218,-0.1530779231710644,0.0722583734077955,-0.030707121920617853,-0.1436781640694753,0.1072961373390558,0.5882669160723786,-0.03810324808732911,0.1888412017167382,0.39914163090128757,0.3406090009034784,0.4605516194331982,-0.0550695749381374,-0.005583011728028241,0.8423142973680653,193.0,,線下 10% 內,
"A2(N2,缺債務標籤當零負債)",建表年份 2010-2021,買方回來,3m,軸二 200 日線位置,978,0,2,0,高,-0.008333754781983348,-0.13203571413749218,0.1173696898139812,0.0014591550453719833,-0.12782040681852885,0.1083844580777096,2.3062305577382016,-0.002990678253853736,0.30368098159509205,0.48057259713701433,0.4431256908354758,0.521235047787305,-0.015339251770572165,0.01977870449884322,1.0022732989694514,650.0,,線下逾 10%,
"A2(N2,缺債務標籤當零負債)",建表年份 2010-2021,買方回來,3m,軸二 200 日線位置,163,0,1,0,高,-0.0753756669887559,-0.17823593016292183,0.1153724381579043,-0.015124462416046919,-0.1583263897015853,0.1411042944785276,2.0062695247825992,-0.04558212456124404,0.2085889570552147,0.37423312883435583,0.3048647932131495,0.45182157200229484,-0.060560253141903095,0.03541643648715206,1.0655622652052112,120.0,,線之上,
"A2(N2,缺債務標籤當零負債)",建表年份 2010-2021,買方回來,6m,軸二 200 日線位置,233,0,1,0,高,-0.0465742517481415,-0.2161374022689592,0.1498619705510884,-0.026883240206161754,-0.1982862617377654,0.21888412017167383,0.7954813443117896,-0.037339702336755855,0.1888412017167382,0.4291845493562232,0.36865753092408443,0.4932779485773591,-0.06235040753228949,0.008875308351337872,0.9164027207226035,193.0,,線下 10% 內,
"A2(N2,缺債務標籤當零負債)",建表年份 2010-2021,買方回來,6m,軸二 200 日線位置,978,0,2,0,高,-0.01514745651661535,-0.17766582357589117,0.18187555983172166,0.022562767171457918,-0.1713095125443499,0.21370143149284254,1.8745145258363929,0.017265338995448562,0.30368098159509205,0.4723926380368098,0.43586065355528386,0.5086663528437696,-0.000982032761048871,0.04635535214934101,1.1639431470794748,650.0,,線下逾 10%,
"A2(N2,缺債務標籤當零負債)",建表年份 2010-2021,買方回來,6m,軸二 200 日線位置,163,0,1,0,高,-0.0986259146435145,-0.26105645020878804,0.12627995193985936,-0.034818162688804714,-0.2116708081350476,0.22699386503067484,2.0910620379283267,-0.06628966797883232,0.2085889570552147,0.3987730061349693,0.3222175141242938,0.4802695659603554,-0.0897952747758131,0.0274643493926489,0.8047150124119344,120.0,,線之上,
"A2(N2,缺債務標籤當零負債)",建表年份 2010-2021,買方回來,12m,軸二 200 日線位置,233,0,1,0,高,-0.0580088718920192,-0.2736960829405963,0.1843036207123627,0.009674329016857235,-0.2641277945449672,0.4034334763948498,1.8942875632127123,-0.013487502258837172,0.1888412017167382,0.4206008583690987,0.3577586206896552,0.484588172473635,-0.04533577668012081,0.07164864913461962,1.0682378681842204,193.0,,線下 10% 內,
"A2(N2,缺債務標籤當零負債)",建表年份 2010-2021,買方回來,12m,軸二 200 日線位置,978,0,2,0,高,0.0107311353821715,-0.18849195598860363,0.28181829014233417,0.07754273888697664,-0.2073888653446642,0.3169734151329243,2.871507884621908,0.06931152072871502,0.30368098159509205,0.5194274028629857,0.4757921946216238,0.56231734773197,0.04178204173639093,0.11377135295602257,1.3071074021508822,650.0,,線下逾 10%,
"A2(N2,缺債務標籤當零負債)",建表年份 2010-2021,買方回來,12m,軸二 200 日線位置,163,0,1,0,高,-0.2100853577175917,-0.433237222059191,0.041491415463596096,-0.06487092990442962,-0.3672912402576275,0.5276073619631901,7.021457922676005,-0.1510666338999956,0.2085889570552147,0.2883435582822086,0.21427539223781997,0.3691417531014846,-0.18120227078764875,0.0875908266555285,0.9052235481828005,120.0,,線之上,
"A2(N2,缺債務標籤當零負債)",建表年份 2010-2021,跌勢衰竭,1m,軸二 200 日線位置,234,0,0,0,高,-0.007889835783625999,-0.05981752542558098,0.06843160025322452,0.004342909343611254,-0.06769614727769885,0.021367521367521368,0.6034346044121959,-0.001762900108216062,0.19230769230769232,0.4829059829059829,0.4181000808189655,0.5458704944119606,-0.013750787357871512,0.021736702155491845,1.3059825913014242,193.0,,線下 10% 內,
"A2(N2,缺債務標籤當零負債)",建表年份 2010-2021,跌勢衰竭,1m,軸二 200 日線位置,980,0,0,0,高,0.0016779846552932999,-0.06722547973398622,0.071893095415257,0.012289807951162744,-0.07143597388648415,0.025510204081632654,1.3136560667805672,0.009471263322471175,0.30306122448979594,0.5051020408163265,0.47127376198498366,0.5409156634901832,0.0014419954692911163,0.023433650551305116,1.0628235116391307,652.0,,線下逾 10%,
"A2(N2,缺債務標籤當零負債)",建表年份 2010-2021,跌勢衰竭,1m,軸二 200 日線位置,164,0,0,0,高,0.0138672356687141,-0.09090782637422068,0.10534277873559847,0.017953196807421818,-0.0749165246301616,0.036585365853658534,0.6588003368114648,0.008836012035401337,0.2073170731707317,0.5426829268292683,0.4490987412929243,0.631908892179677,-0.01108978466455272,0.04449635332826513,0.9342301124612087,121.0,,線之上,
