年份段,主成因,期,全期觸發宗數,樣本N,未成熟,其他不可判,公司數,中位期內最大跌幅,觸及負33比例,觸及負80比例,觸及負50比例,最大單筆超額,可信度,勝率,中位超額,平均超額,p25超額,p75超額,平均盈虧比,中位盈虧比,前1%事件數,前1%佔總超額比例,前5%事件數,前5%佔總超額比例,剔走前1%後平均,剔走前5%後平均,簇數,2020年觸發佔比,勝率下限,勝率上限,平均超額下限,平均超額上限
全期剔 2020,指引或其他重大訊息(8-K 7.01/8.01),3m,1263,1218,43,2,787,-0.14914038093183218,0.16091954022988506,0.0008210180623973727,0.03694581280788178,2.280974557864144,高,0.46551724137931033,-0.015897845975372152,0.002685602348866083,-0.15596703280709284,0.1232269024129271,1.1809841428803096,0.9142668057966326,13.0,5.04322393156156,61.0,13.985726754794253,-0.01097563724106938,-0.03671317104427801,823.0,0.0,0.43290586194774444,0.4980513325832118,-0.015641954081012727,0.020209416273608425
全期剔 2020,指引或其他重大訊息(8-K 7.01/8.01),6m,1263,1135,126,2,736,-0.2083729945340996,0.28634361233480177,0.007048458149779736,0.10396475770925111,3.397946482669285,高,0.4185022026431718,-0.0498265058596801,-0.001463495580267995,-0.23536129974216413,0.1558690625471307,1.3747500218894748,1.0145323433786584,12.0,-13.780580298022354,57.0,-40.62211474074945,-0.02186245887964865,-0.06413463951270958,773.0,0.0,0.388447058212598,0.44945895545855924,-0.026000446790842683,0.02367545874995537
全期剔 2020,指引或其他重大訊息(8-K 7.01/8.01),12m,1263,1033,228,2,666,-0.2750515495378947,0.42013552758954503,0.036786060019361085,0.21297192642787996,5.366672695005573,高,0.41529525653436594,-0.0795274334832012,0.0012549437750494048,-0.3426599524061572,0.2120350848905448,1.4171860573406072,0.9233356356511128,11.0,24.739281290306643,52.0,68.71017167169948,-0.03011211503682767,-0.08947660507204319,709.0,0.0,0.3835460190950766,0.4507182297504878,-0.033876262919156706,0.03879132838531388
全期剔 2020,重大合約或舉債(8-K 1.01/2.03),1m,254,250,4,0,210,-0.09897553727976874,0.052,0.0,0.0,0.7622495529773472,高,0.428,-0.0233932229745621,-0.011694631021777844,-0.10511861594340335,0.06754248413720676,1.0913117326329127,0.8573177700011158,3.0,-0.6629865796744727,13.0,-1.7083170187744958,-0.01968422514520378,-0.03341009306389145,216.0,0.0,0.3703601953601953,0.4881021594684385,-0.03157990430267093,0.008603923853359462
全期剔 2020,重大合約或舉債(8-K 1.01/2.03),3m,254,235,19,0,200,-0.1658823349896598,0.16595744680851063,0.0,0.02553191489361702,1.1847542667828423,高,0.425531914893617,-0.0338878156048769,-0.010392794968110403,-0.1730827052869503,0.12138404237170636,1.2072414465225332,0.9663229025434608,3.0,-1.2602194939583717,12.0,-3.4278611131097625,-0.023793747754975714,-0.04849414970187187,208.0,0.0,0.36133266350018267,0.4911650698456812,-0.04267130524401983,0.020241500845595926
全期剔 2020,重大合約或舉債(8-K 1.01/2.03),6m,254,227,27,0,194,-0.224432702137184,0.33480176211453744,0.013215859030837005,0.1277533039647577,1.7530136208562288,高,0.3964757709251101,-0.0745181937280584,-0.03800657857881752,-0.2366817895961318,0.1096091660625829,1.1478084648268876,1.0641651409607022,3.0,-0.4605721181543041,12.0,-1.2039689697321183,-0.05625480454534003,-0.08844059349851921,200.0,0.0,0.3291125716758628,0.4609123964146795,-0.08516524156174216,0.011876526293636575
全期剔 2020,重大合約或舉債(8-K 1.01/2.03),12m,254,210,44,0,180,-0.3045157566862184,0.4666666666666667,0.04285714285714286,0.2714285714285714,2.218453422361524,高,0.36666666666666664,-0.13052367560173272,-0.05287529925660161,-0.35208299220879213,0.1937533849715994,1.283901624084399,1.137577471875983,3.0,-0.5225734808990593,11.0,-1.2444442829259947,-0.08167328972448167,-0.12523562440271824,183.0,0.0,0.29544145370758274,0.43205875960005785,-0.11818865521329479,0.01647054520294194
全期剔 2020,內部人擬售(Form 144),1m,865,832,27,6,605,-0.08927765310134886,0.030048076923076924,0.002403846153846154,0.003605769230769231,1.16568438388532,高,0.4735576923076923,-0.00758142017762795,0.002067496845638601,-0.0860951835480123,0.07710120276149247,1.1537544629397845,1.0522623114422214,9.0,3.4694081308361078,42.0,9.947147754950143,-0.0051613251634914925,-0.019481648355701046,391.0,0.0,0.43353204920208843,0.5129425663066512,-0.011238185068466595,0.015031615417094808
全期剔 2020,內部人擬售(Form 144),3m,865,756,103,6,554,-0.1550745124888071,0.15476190476190477,0.005291005291005291,0.027777777777777776,2.005349016365627,高,0.4470899470899471,-0.0257964221616557,0.0019753285618986593,-0.1833236156867849,0.1457120043799401,1.2595635697255982,0.9924525982229112,8.0,7.606854787956666,38.0,20.864864804035175,-0.013190288742015503,-0.04131638430111922,365.0,0.0,0.40489659709050374,0.48980001639209897,-0.025100829282354836,0.03064372786034138
全期剔 2020,內部人擬售(Form 144),6m,865,646,213,6,486,-0.2359208630378126,0.3126934984520124,0.01238390092879257,0.11455108359133127,5.701597369111421,高,0.38235294117647056,-0.0951122278315249,-0.01770268028018796,-0.2921056507240534,0.13788266631869245,1.4443393772857815,0.9507651725889864,7.0,-1.7035385055739194,33.0,-4.101501923814727,-0.04838416440050324,-0.0951719842559741,313.0,0.0,0.3377557177335938,0.4283465780182716,-0.06548436461994007,0.038235621854222364
全期剔 2020,內部人擬售(Form 144),12m,865,511,348,6,397,-0.3120120008316728,0.4735812133072407,0.029354207436399216,0.2191780821917808,9.355625301048798,高,0.3776908023483366,-0.1469642080502065,0.06510824096089593,-0.387956050292874,0.2054473708617218,2.1393152278894028,1.1034290851349902,6.0,1.2039296406527908,26.0,2.5010453703960183,-0.01343525266010896,-0.10296958040175135,249.0,0.0,0.3266073028673835,0.43320657134164886,-0.043731078123541114,0.193207019010694
全期剔 2020,定期報告(10-K/10-Q),1m,223,223,0,0,197,-0.0864841110569821,0.026905829596412557,0.0,0.008968609865470852,0.5892171290611836,高,0.47533632286995514,-0.0092866486027595,-0.011663643685478889,-0.09476591832124664,0.07256434510876125,0.8913109886192037,0.8227345965350007,3.0,-0.484109810490389,12.0,-1.3559732231921475,-0.017546175219951908,-0.029042032143833475,171.0,0.0,0.395552598225602,0.5613271447160517,-0.0332050715161679,0.011827990699333789
全期剔 2020,定期報告(10-K/10-Q),3m,223,215,8,0,191,-0.1428571209888944,0.11627906976744186,0.0,0.03255813953488372,1.0065005252841233,高,0.4,-0.0560035655251166,-0.025278277876502567,-0.1745410283790737,0.10973030767680855,1.1384633490511156,1.1309789484084343,3.0,-0.4676459996705347,11.0,-1.19113190050866,-0.037624557225764015,-0.05837465110148197,166.0,0.0,0.32750700060704563,0.48,-0.058424167492126956,0.012668642974001547
全期剔 2020,定期報告(10-K/10-Q),6m,223,191,32,0,168,-0.2198887589473702,0.225130890052356,0.010471204188481676,0.04712041884816754,2.473670460839253,高,0.36649214659685864,-0.0872467083466665,-0.023115913038529674,-0.24530446545395315,0.1546817535189697,1.4420688257632157,1.0119582971511738,2.0,-0.8275461805784808,10.0,-2.283609357505124,-0.04269243983900794,-0.08009719898824769,147.0,0.0,0.2953304170559755,0.44385214153630864,-0.07321647377001488,0.03679454923990241
全期剔 2020,定期報告(10-K/10-Q),12m,223,183,40,0,161,-0.2961772363252015,0.453551912568306,0.0273224043715847,0.20218579234972678,1.83402824006678,高,0.39344262295081966,-0.100553302748193,-0.007309759638072448,-0.3449261419029938,0.1722735026846277,1.4814269658739327,1.2555021042273034,2.0,-2.4819159254831797,10.0,-9.608859660036794,-0.025733205716200695,-0.08203076988006296,140.0,0.0,0.32101600651112316,0.4689352334059274,-0.07915970559243646,0.0670787589635979
全期剔 2020,其他申報,1m,946,941,5,0,605,-0.0851063381012652,0.025504782146652496,0.0,0.004250797024442083,1.2925240104214453,高,0.4909670563230606,-0.0045503277026096,0.009353879094447107,-0.0843068608457019,0.0844905095292243,1.2245428201781958,1.0605414679970748,10.0,0.7863739355314946,48.0,2.2298461068659132,0.002019695669314459,-0.012122178849814806,640.0,0.0,0.4567006174541044,0.5248679465544742,-0.001767531004378875,0.02080429667313491
全期剔 2020,其他申報,3m,946,889,57,0,574,-0.1348499081216194,0.12148481439820022,0.0011248593925759281,0.023622047244094488,1.5379776085719985,高,0.4983127109111361,-0.0008851065888505,0.0223697524571291,-0.1356257803003742,0.139306723521537,1.2889868166147944,1.0330159373052976,9.0,0.48930297161662534,45.0,1.5488009264306455,0.011541004167970425,-0.012931095776835941,615.0,0.0,0.46259991899762776,0.5334771725187665,0.001778963024722263,0.04244466396189005
全期剔 2020,其他申報,6m,946,811,135,0,527,-0.1935239756267789,0.2601726263871763,0.006165228113440197,0.10357583230579531,2.4249454197243,高,0.4623921085080148,-0.0244555688500871,0.012183959174513629,-0.2137092821232289,0.17989745265082557,1.2753452515689734,1.0024202812184613,9.0,1.4719440809209212,41.0,4.20497486133146,-0.005814675253410987,-0.04112853039502315,573.0,0.0,0.4255045883590606,0.5,-0.018484836003136138,0.04379773684569818
全期剔 2020,其他申報,12m,946,744,202,0,482,-0.269006252435041,0.4018817204301075,0.0228494623655914,0.1975806451612903,4.469051709227744,高,0.43413978494623656,-0.07472280098066535,0.019840927900073146,-0.34117877728505147,0.2604555675654014,1.4459686661449107,1.0747981721215427,8.0,1.6105573154558468,38.0,4.186111541721926,-0.01224569784520018,-0.06661793849771441,527.0,0.0,0.39521607222140004,0.473329548182556,-0.023062700785682164,0.06146584907143988
全期剔 2020,無申報,1m,317,317,0,0,284,-0.0976411861762733,0.06624605678233439,0.0,0.00946372239747634,0.83501982911889,高,0.5205047318611987,0.0069213882534635,0.009394045141631691,-0.0949957864253899,0.0816002826461184,1.0693127332119916,0.7828039015676465,4.0,0.9793040867647805,16.0,2.675028998514083,0.00019690292264448536,-0.01657172582760779,253.0,0.0,0.463403342366757,0.5751805985552114,-0.009678339344590382,0.029208337297954818
全期剔 2020,無申報,3m,317,310,7,0,278,-0.13584750970479637,0.15806451612903225,0.0,0.04838709677419355,1.3681441436030828,高,0.5032258064516129,0.0048859137781832,0.025649316511366694,-0.15869878681577082,0.15528580327191732,1.2680563168228403,0.9534524159487194,4.0,0.5442344903778502,16.0,1.5651778667116207,0.011842885233632314,-0.015285347130736964,246.0,0.0,0.446875,0.5577016129032257,-0.005439689062956317,0.0558751242433163
全期剔 2020,無申報,6m,317,309,8,0,277,-0.216286029660957,0.32362459546925565,0.003236245954692557,0.10679611650485436,2.414141416836117,高,0.44660194174757284,-0.0458366292976017,-0.005248953096457847,-0.2653907154320835,0.1956153616902265,1.1944484571751757,0.912763195050485,4.0,-4.085807672536016,16.0,-10.323607608566112,-0.027045266467543662,-0.06268279635835332,245.0,0.0,0.3892435771384602,0.5,-0.048217000526745435,0.03966111156596422
全期剔 2020,無申報,12m,317,280,37,0,251,-0.3004032572330745,0.4392857142857143,0.03571428571428571,0.225,1.9882941450747968,高,0.4142857142857143,-0.08850974555091601,-0.04704483809881116,-0.3884845665956049,0.21017462843446014,1.0945637273998432,0.8091353939594362,3.0,-0.3819448696216207,14.0,-1.3298870895530104,-0.06571748860214052,-0.11537806412266494,220.0,0.0,0.3529364172853608,0.4788769329262286,-0.10847420142332342,0.015372901780705247
建表年份 2010-2021,0 全部觸發(不分成因),1m,3609,3609,0,0,1443,-0.0997517848331576,0.08174009420892214,0.0013854253255749516,0.028539761706844,2.372351894018505,高,0.48960931005818786,-0.0030269817649062,0.0002753201718891614,-0.0800114260763978,0.0701884130243448,1.0476895662100687,0.9122092057613589,37.0,26.538271441736015,181.0,74.26187246917421,-0.007104032875328882,-0.021235481621346478,1634.0,0.2948185092823497,0.46754687600356054,0.5127995193919498,-0.006980971834630927,0.00794714422283932
建表年份 2010-2021,0 全部觸發(不分成因),3m,3609,3609,0,0,1443,-0.1488739582124624,0.17761152673870878,0.0024937655860349127,0.05791077860903297,8.563105696593869,高,0.49598226655583266,-0.0020253182664462,0.028706584151124266,-0.1360368312449394,0.1403217495838951,1.3657847696300984,1.0546409333147702,37.0,0.653811652826942,181.0,1.5490288232419243,0.010040824937633142,-0.01659291665573961,1634.0,0.2948185092823497,0.4734646598832825,0.5203085309631312,0.014126271230387814,0.04555638799544752
建表年份 2010-2021,0 全部觸發(不分成因),6m,3609,3609,0,0,1443,-0.1982071492708333,0.28234968135217514,0.00831255195344971,0.1172069825436409,7.487853119910277,高,0.47215295095594345,-0.0209114282643986,0.036311401394940504,-0.2012262791008697,0.1961500459809624,1.453961219141282,1.1224688548041644,37.0,0.6708256870388627,181.0,1.7109730070408509,0.012076591604162879,-0.027179545594754453,1634.0,0.2948185092823497,0.44734796281284667,0.49643550440294704,0.015475987361876768,0.05790571397111234
建表年份 2010-2021,0 全部觸發(不分成因),12m,3609,3609,0,0,1443,-0.2771955093808063,0.4311443613189249,0.03380437794402882,0.23496813521751178,11.705683397360184,高,0.48960931005818786,-0.0130361950227181,0.0787353769514054,-0.2886716967529814,0.3071682774190043,1.5490092037823526,1.128759575999249,37.0,0.4882533858297122,181.0,1.196556021412841,0.04070992674026421,-0.01629304783803173,1634.0,0.2948185092823497,0.4593756306647114,0.5214158970641982,0.04421824031030196,0.1176329136173617
建表年份 2010-2021,重列或不可依賴(8-K 4.02),1m,2,2,0,0,2,-0.0337259698676994,0.0,0.0,0.0,0.084125745236149,"低(樣本不足,只報樣本數)",,,,,,,,,,,,,,,,,,,
建表年份 2010-2021,重列或不可依賴(8-K 4.02),3m,2,2,0,0,2,-0.0757116723320728,0.0,0.0,0.0,0.2719770216309547,"低(樣本不足,只報樣本數)",,,,,,,,,,,,,,,,,,,
建表年份 2010-2021,重列或不可依賴(8-K 4.02),6m,2,2,0,0,2,-0.3155666888960639,0.5,0.0,0.0,-0.1398723773749933,"低(樣本不足,只報樣本數)",,,,,,,,,,,,,,,,,,,
建表年份 2010-2021,重列或不可依賴(8-K 4.02),12m,2,2,0,0,2,-0.375769957151232,1.0,0.0,0.0,0.0824050368020394,"低(樣本不足,只報樣本數)",,,,,,,,,,,,,,,,,,,
建表年份 2010-2021,退市或不合規通知(8-K 3.01),1m,6,6,0,0,6,-0.10939180419311716,0.16666666666666666,0.0,0.0,0.0102761232671972,"低(樣本不足,只報樣本數)",,,,,,,,,,,,,,,,,,,
建表年份 2010-2021,退市或不合規通知(8-K 3.01),3m,6,6,0,0,6,-0.19738202974398839,0.16666666666666666,0.0,0.16666666666666666,0.1588403666570788,"低(樣本不足,只報樣本數)",,,,,,,,,,,,,,,,,,,
建表年份 2010-2021,退市或不合規通知(8-K 3.01),6m,6,6,0,0,6,-0.23651359519546394,0.16666666666666666,0.0,0.16666666666666666,0.4948382105487774,"低(樣本不足,只報樣本數)",,,,,,,,,,,,,,,,,,,
建表年份 2010-2021,退市或不合規通知(8-K 3.01),12m,6,6,0,0,6,-0.3804856318846216,0.6666666666666666,0.0,0.3333333333333333,0.3813379473750691,"低(樣本不足,只報樣本數)",,,,,,,,,,,,,,,,,,,
建表年份 2010-2021,稀釋增發(S-1/S-3/424B),1m,160,160,0,0,143,-0.09396150027755346,0.08125,0.0,0.025,2.372351894018505,高,0.53125,0.01699060383268355,0.03621668445274469,-0.05501516127532063,0.09218413715314808,1.5700100541509765,1.0534807584683978,2.0,0.5300805842458656,8.0,1.0437075302852745,0.017234352606162656,-0.0016662545605795492,128.0,0.34375,0.4540221070446372,0.6139354264912716,-0.0009744474792083257,0.08268464570469893
建表年份 2010-2021,稀釋增發(S-1/S-3/424B),3m,160,160,0,0,143,-0.14122918800265544,0.18125,0.0,0.05625,5.568859593895285,高,0.5375,0.02368452553902485,0.07329257426345392,-0.12108573759094188,0.1594896263165329,1.6578325185414913,0.9871993620776497,2.0,0.5791587868363587,8.0,0.9766787780820684,0.03123497303181594,0.0017992340940363317,128.0,0.34375,0.4591194968553459,0.6181818181818182,0.005554996266141173,0.1606774255660787
建表年份 2010-2021,稀釋增發(S-1/S-3/424B),6m,160,160,0,0,143,-0.18438694825708984,0.275,0.00625,0.1375,7.487853119910277,高,0.49375,-0.0052051161316466,0.08844356979918579,-0.20867837880878437,0.2235307000391526,1.7359963066948283,1.1631710096151606,2.0,0.6510520896075939,8.0,1.1268322417674597,0.03125285961424889,-0.011807890765839504,128.0,0.34375,0.4150862993138937,0.5714285714285714,-0.003440131721593939,0.21330002002731205
建表年份 2010-2021,稀釋增發(S-1/S-3/424B),12m,160,160,0,0,143,-0.23793268249054486,0.39375,0.03125,0.25,6.000356724088963,高,0.4875,-0.00899133871905505,0.10662323852388163,-0.3235644574061778,0.3082274413878635,1.6964640295294051,0.9980020866312518,2.0,0.5512763183276677,8.0,1.0496685873381386,0.04844999710608957,-0.00557455329989325,128.0,0.34375,0.4025138057984354,0.5714285714285714,-0.0032224001473854327,0.2314711213035147
建表年份 2010-2021,業績(8-K 2.02),1m,1383,1383,0,0,805,-0.0917711794783759,0.07664497469269703,0.0021691973969631237,0.033261026753434564,1.0635413087004948,高,0.5018076644974693,0.0004150679384862,-0.0009847780208546942,-0.0741663655503465,0.06769034061827056,0.9745008062248584,0.9069911298091147,14.0,-6.735945466332571,70.0,-20.09960991414992,-0.00769609603942045,-0.021886193132766657,823.0,0.25524222704266086,0.4720624780210291,0.5316888774400367,-0.01081829466921579,0.00943244174046472
建表年份 2010-2021,業績(8-K 2.02),3m,1383,1383,0,0,805,-0.1425808915804028,0.17064352856109907,0.0036153289949385392,0.05784526391901663,8.563105696593869,高,0.48445408532176426,-0.0071984722024118,0.023845784672779355,-0.1352186517343693,0.13314168726401585,1.364075111270909,1.0746109129985417,14.0,0.8837333664225113,70.0,1.8585060003854834,0.002800821605283595,-0.021563160075278448,823.0,0.25524222704266086,0.45368504264669246,0.5144748088769143,0.0019765806372620998,0.04912835147949406
建表年份 2010-2021,業績(8-K 2.02),6m,1383,1383,0,0,805,-0.1925124364176172,0.27042660882140274,0.01012292118582791,0.11858279103398409,4.688785398820206,高,0.47360809833694867,-0.0181594078618968,0.031142903123588403,-0.1937082589327831,0.18833991581919696,1.4045166032378555,1.0898029728769294,14.0,0.74387827605644,70.0,1.853439534208201,0.008057943968332015,-0.02799556945122189,823.0,0.25524222704266086,0.4431567707057132,0.5023349741540308,0.003254812699107338,0.05900170012944637
建表年份 2010-2021,業績(8-K 2.02),12m,1383,1383,0,0,805,-0.2738802865608235,0.43528561099060015,0.033261026753434564,0.23282718727404195,11.705683397360184,高,0.4765003615328995,-0.0267853248107348,0.0679405201597465,-0.2806618060613758,0.27009827207975556,1.5673237767106902,1.0960592442129107,14.0,0.6659866997733652,70.0,1.4526097723504519,0.02292510640296508,-0.032389947807201044,823.0,0.25524222704266086,0.44185639418162115,0.5121602537527551,0.021357945689819045,0.1190230352223067
建表年份 2010-2021,收購或處置(8-K 2.01),1m,33,33,0,0,32,-0.1313842000098544,0.0,0.0,0.0,0.5387929261109912,中,0.5151515151515151,0.0191128360156966,0.012345059633314087,-0.0878328089535738,0.0930186029027893,1.170988992608274,1.030749721927103,1.0,1.3225580800711498,2.0,1.7921785420253162,-0.004106436194113324,-0.010410426266794625,33.0,0.21212121212121213,0.36363636363636365,0.6666666666666666,-0.035963464901570125,0.06481164885212486
建表年份 2010-2021,收購或處置(8-K 2.01),3m,33,33,0,0,32,-0.1713214109864077,0.18181818181818182,0.0,0.030303030303030304,1.0956882008839657,中,0.45454545454545453,-0.0229933246729767,0.024998602661585986,-0.1961417682898553,0.1550272041017379,1.5145467989612698,0.8704695903046126,1.0,1.3281811469038762,2.0,2.179023730795482,-0.008460447282863378,-0.03137549066342966,33.0,0.21212121212121213,0.30303030303030304,0.6060606060606061,-0.07173974199965724,0.139313206218724
建表年份 2010-2021,收購或處置(8-K 2.01),6m,33,33,0,0,32,-0.1958861873219555,0.36363636363636365,0.0,0.06060606060606061,1.1695863032671974,中,0.36363636363636365,-0.0647129848995495,0.022391377630262433,-0.2469380843111107,0.1772601874677779,2.0559171050319938,2.128928527790849,1.0,1.582841832027987,2.0,2.768005929714999,-0.013458463795891787,-0.042142158645746074,33.0,0.21212121212121213,0.21212121212121213,0.5151515151515151,-0.09689027897255795,0.16165017282820507
建表年份 2010-2021,收購或處置(8-K 2.01),12m,33,33,0,0,32,-0.3832406852759656,0.5757575757575758,0.09090909090909091,0.2727272727272727,1.1731186894800645,中,0.45454545454545453,-0.0773806173348046,0.04085265132601662,-0.2947812220129086,0.3695230383541352,1.4369624324229582,1.456846615442004,1.0,0.8701773334776566,2.0,1.6836896235683778,0.005469337633702637,-0.029732503729877353,33.0,0.21212121212121213,0.2727272727272727,0.6363636363636364,-0.13794123362837832,0.2269474078254252
建表年份 2010-2021,高管離任(8-K 5.02),1m,461,461,0,0,361,-0.1028140170237654,0.09544468546637744,0.0,0.03036876355748373,0.7289663457738649,高,0.48590021691973967,-0.004014419955015,0.005344252043993133,-0.0779150797357084,0.0766371835933581,1.1709263459454855,1.0202558885011062,5.0,1.1663833135419213,24.0,3.521937860530638,-0.0008989443016788466,-0.014218075038694853,346.0,0.3123644251626898,0.43494341670111614,0.5328950860431334,-0.00912967037431038,0.01956084483494372
建表年份 2010-2021,高管離任(8-K 5.02),3m,461,461,0,0,361,-0.1516682023558307,0.1843817787418655,0.0021691973969631237,0.05856832971800434,2.2825754700265213,高,0.49891540130151846,-0.0020253182664462,0.03446859389992482,-0.1308307456031014,0.1403217495838951,1.425989026039054,1.0762005003259831,5.0,0.575194400652318,24.0,1.4518840935819604,0.01480300488868829,-0.01643123133319711,346.0,0.3123644251626898,0.45336225596529284,0.5464198312236287,0.005668401697728395,0.06338378590058873
建表年份 2010-2021,高管離任(8-K 5.02),6m,461,461,0,0,361,-0.1946430700189706,0.26898047722342733,0.008676789587852495,0.09327548806941431,3.5697477446936787,高,0.46203904555314534,-0.0277027647370738,0.05755229047158995,-0.1935083095844472,0.2192678426680863,1.7445963708068988,1.3889899514936568,5.0,0.4623842072813956,24.0,1.2397370739029134,0.031280285837732576,-0.014555170632004689,346.0,0.3123644251626898,0.41592358315109645,0.5113147998925597,0.015650436515765847,0.10202819209768388
建表年份 2010-2021,高管離任(8-K 5.02),12m,461,461,0,0,361,-0.279353701259624,0.4360086767895879,0.028199566160520606,0.2299349240780911,6.508599321119126,高,0.5097613882863341,0.0058874796725088,0.11489372032258655,-0.2925863561256012,0.3478968140166134,1.662600162369343,1.1381547709152673,5.0,0.35880427951999644,24.0,0.9361591085670755,0.07447713987057142,0.00773775052454777,346.0,0.3123644251626898,0.4592653110626967,0.5608108108108109,0.053606225051754545,0.1794806116615744
建表年份 2010-2021,指引或其他重大訊息(8-K 7.01/8.01),1m,739,739,0,0,533,-0.111318212892439,0.10554803788903924,0.0013531799729364006,0.04194857916102842,1.1315845442036854,高,0.4749661705006766,-0.0057473757431292,-0.0005910074395747554,-0.0811109435558369,0.06991828436459249,1.094058964851665,1.0316023172024242,8.0,-14.141078478392517,37.0,-38.65273321766823,-0.009046421515284989,-0.024670241573638094,484.0,0.38565629228687415,0.43788870542235164,0.5149860813916627,-0.013706459481129953,0.013875958955437778
建表年份 2010-2021,指引或其他重大訊息(8-K 7.01/8.01),3m,739,739,0,0,533,-0.1589285502932506,0.19215155615696888,0.0013531799729364006,0.06765899864682003,1.8689694140634647,高,0.5345060893098782,0.0165061705165538,0.03960764574268685,-0.114622838393293,0.14279338410839543,1.3285743431534107,1.0892845217939353,8.0,0.38432543345751446,37.0,1.0568867773391821,0.02465229202726322,-0.0023719071633231414,484.0,0.38565629228687415,0.4905877594000411,0.5786736842105262,0.013807283087977148,0.06587269724203632
建表年份 2010-2021,指引或其他重大訊息(8-K 7.01/8.01),6m,739,739,0,0,533,-0.2032457208663418,0.2828146143437077,0.006765899864682003,0.12178619756427606,4.383040245156447,高,0.4871447902571042,-0.0096434296351263,0.05283435777565149,-0.18513032837362794,0.19873294980251932,1.5379539662477015,1.1181980481264313,8.0,0.46118699514294587,37.0,1.237621224896379,0.028779388611207775,-0.013216272643196554,484.0,0.38565629228687415,0.43581729661401925,0.5399750783122197,0.017044938969736894,0.09366760322972104
建表年份 2010-2021,指引或其他重大訊息(8-K 7.01/8.01),12m,739,739,0,0,533,-0.2638889195497138,0.395128552097429,0.03112313937753721,0.2232746955345061,7.670001350347471,高,0.5399188092016238,0.0485202348950217,0.12950842834395143,-0.25121608535886325,0.3844848526591478,1.6150378153177178,1.2195692788523804,8.0,0.27748790228537834,37.0,0.7334915795557433,0.09459544351204442,0.036334257907022396,484.0,0.38565629228687415,0.4820399217172139,0.5949048417861643,0.0683981986209313,0.18989029635089297
建表年份 2010-2021,重大合約或舉債(8-K 1.01/2.03),1m,158,158,0,0,142,-0.1172205335038763,0.10759493670886076,0.0,0.012658227848101266,0.3991506219602143,高,0.44936708860759494,-0.02499677627054105,-0.022556550051106294,-0.1166637016628458,0.05893358150772085,0.8367542004523044,0.6709311301024551,2.0,-0.20228486162735504,8.0,-0.6394724395539828,-0.027467083255151313,-0.03895315372101989,132.0,0.3037974683544304,0.37033929903057416,0.5294315041452822,-0.04654178594438249,0.0019757999125368545
建表年份 2010-2021,重大合約或舉債(8-K 1.01/2.03),3m,158,158,0,0,142,-0.17279902220422844,0.24050632911392406,0.0,0.06329113924050633,1.0405825839196372,高,0.47468354430379744,-0.0084538135101952,0.017157734838022257,-0.1630160945966317,0.1489078823862246,1.315129860208977,1.0213796701676299,2.0,0.7210605436662304,8.0,2.3396049205005234,0.00484732780747841,-0.024210430601052952,132.0,0.3037974683544304,0.39354301075268816,0.5547956252761821,-0.026372550772161545,0.06488590969081087
建表年份 2010-2021,重大合約或舉債(8-K 1.01/2.03),6m,158,158,0,0,142,-0.24798757802859014,0.37341772151898733,0.006329113924050633,0.16455696202531644,1.6779304730043971,高,0.4620253164556962,-0.051526993033159954,-0.0022375921145481037,-0.21958652299761064,0.1546822477425035,1.1460104258060004,0.9664924097321754,2.0,-9.252065851364096,8.0,-25.204992826745023,-0.023234043523594563,-0.06176334319416306,132.0,0.3037974683544304,0.3812425595238095,0.546083748221906,-0.06830712875385482,0.06892160065973962
建表年份 2010-2021,重大合約或舉債(8-K 1.01/2.03),12m,158,158,0,0,142,-0.29768664700626485,0.4620253164556962,0.0379746835443038,0.27848101265822783,2.1609516424492328,高,0.5253164556962026,0.0265857852910611,0.07634796853057675,-0.22412085402951537,0.3069547725311315,1.3572324775252824,1.1522055400304976,2.0,0.3259749952927582,8.0,0.9992582048731443,0.05212018907703355,5.9655060388053015e-05,132.0,0.3037974683544304,0.44155844155844154,0.6149187768752986,-0.008726081315831146,0.16978936825536814
建表年份 2010-2021,內部人擬售(Form 144),1m,2,2,0,0,2,-0.27644330026568686,0.5,0.0,0.5,0.0899570929760726,"低(樣本不足,只報樣本數)",,,,,,,,,,,,,,,,,,,
建表年份 2010-2021,內部人擬售(Form 144),3m,2,2,0,0,2,-0.27644330026568686,0.5,0.0,0.5,0.2404280932711597,"低(樣本不足,只報樣本數)",,,,,,,,,,,,,,,,,,,
建表年份 2010-2021,內部人擬售(Form 144),6m,2,2,0,0,2,-0.27644330026568686,0.5,0.0,0.5,0.1896060475934076,"低(樣本不足,只報樣本數)",,,,,,,,,,,,,,,,,,,
建表年份 2010-2021,內部人擬售(Form 144),12m,2,2,0,0,2,-0.27644330026568686,0.5,0.0,0.5,0.2806133328436364,"低(樣本不足,只報樣本數)",,,,,,,,,,,,,,,,,,,
建表年份 2010-2021,定期報告(10-K/10-Q),1m,124,124,0,0,114,-0.08997960143635436,0.08870967741935484,0.0,0.008064516129032258,0.5028125419475897,高,0.5080645161290323,0.00321467790018875,-0.015929721134728146,-0.09917796706667797,0.05405361282980135,0.7003290774642488,0.5307568505909792,2.0,-0.4301399997529749,7.0,-0.949725552966381,-0.023155202385909415,-0.03291679024917095,90.0,0.31451612903225806,0.3903546322999279,0.6271224961479198,-0.04718442477487145,0.017344849149705313
