rank_date,trade_date,n_pool,n_q1,n_q5,r_q1,r_q5,r_pool,ls,to_q1,to_q5,to_pool,spy,xlk
2016-03-31,2016-04-01,468,94,94,0.0015142137308246095,0.03408245199374258,0.016007353443146657,-0.03256823826291797,0.08579763759687994,0.1230413781527576,0.029673100101264015,0.005074301873404297,-0.0505590730855654
2016-04-29,2016-05-02,468,94,94,0.01143603595918341,0.0035958766036369044,0.014027484713889971,0.007840159355546506,0.036446282368364,0.029161120523006553,0.03054774441196067,0.011059292742765514,0.038642504507402586
2016-05-31,2016-06-01,468,94,94,-0.01236185982891592,0.0050513960077526775,-0.003729942872060601,-0.017413255836668598,0.03022292945560564,0.03264356431887527,0.027045346220943442,0.0035271320617571433,-0.009036846705151924
2016-06-30,2016-07-01,470,94,94,0.051820599426244125,0.03861206922594142,0.047101624586205613,0.013208530200302708,0.04490921934965812,0.038654574138708035,0.02879226768649578,0.03344152541620793,0.07062317629502313
2016-07-29,2016-08-01,469,94,94,0.015039635107876903,0.0036210327348931773,0.010658852767399163,0.011418602372983725,0.034358385477769746,0.03682343589601799,0.027749672344792066,0.002074058709452986,0.012891792278091119
2016-08-31,2016-09-01,469,94,94,-0.005401820006013612,-0.0020205590307438162,-0.0023668198682968624,-0.003381260975269796,0.049171715619307305,0.08963232134156322,0.02811227775015674,-0.0023918741376661723,0.014787220816402602
2016-09-30,2016-10-03,470,94,94,-0.0339833948282879,-0.035811042770250885,-0.03017215033900749,0.0018276479419629885,0.028798081286610114,0.020357249182951072,0.019088510805225105,-0.022106124363934,-0.013224000729947005
2016-10-31,2016-11-01,472,95,95,0.07283151230086958,0.07367137686020137,0.07275065947788607,-0.0008398645593317849,0.040348040785532786,0.05469359122653626,0.027741261290190288,0.04056706073664573,-0.010423628747134761
2016-11-30,2016-12-01,472,95,95,0.020603299049830506,0.030068238675012463,0.02478873572037761,-0.009464939625181957,0.08153297469921619,0.09085494258870389,0.04365703646042077,0.03186937426903236,0.05342508005914848
2016-12-30,2017-01-03,473,95,95,0.019419760072499674,0.020237119018794672,0.023293016320942033,-0.0008173589462949979,0.04037902837880296,0.030538028446491852,0.021800418294426797,0.0105664017389695,0.0342282688354556
2017-01-31,2017-02-01,472,95,95,0.052190654381131615,0.045461493762503725,0.04857620946666088,0.00672916061862789,0.043710591923102886,0.03631601275867233,0.028928792054246047,0.053422506162321026,0.052120455950217304
2017-02-28,2017-03-01,465,93,93,-0.019549129269380534,-0.024571544456876183,-0.016659980150903655,0.00502241518749565,0.41422001677594295,0.48482217707905206,0.044291359071467404,-0.014288794702409624,0.007066016388232121
2017-03-31,2017-04-03,473,95,95,0.016045085998381982,0.02000294816344914,0.015365539997365734,-0.003957862165067157,0.10224024473004611,0.1295192329027068,0.038052478062331814,0.01423511235253816,0.02872714384397579
2017-04-28,2017-05-01,475,95,95,0.013948888634370899,0.029433507716490927,0.022652371252792684,-0.015484619082120028,0.032517345275078186,0.030171171197169697,0.023202434761000142,0.019607934444293873,0.03431260281519788
