code,ym,close,volume,turnover_rate,units
US.XLF,2007-12,23.004593,1126994100,1.25426000,898533079.27
US.XLF,2008-01,23.172586,1172734500,1.30516000,898536960.99
US.XLF,2008-02,20.524687,923561500,1.02788000,898511012.96
US.XLF,2008-03,19.740717,895827300,0.99702000,898504844.44
US.XLF,2008-04,21.084666,1450838300,1.61468000,898529925.43
US.XLF,2008-05,19.668720,1336457800,1.48739000,898525470.79
US.XLF,2008-06,16.068858,919908800,1.02383000,898497602.14
US.XLF,2008-07,17.132817,1031255800,1.14774000,898509941.28
US.XLF,2008-08,16.940824,1181262000,1.31465000,898537253.26
US.XLF,2008-09,15.772869,1095171300,1.21885000,898528366.90
US.XLF,2008-10,12.285002,1125822000,1.25298000,898515538.96
US.XLF,2008-11,9.989090,3202498858,3.56399000,898571224.39
US.XLF,2008-12,9.877095,2993341208,3.33122000,898572057.08
US.XLF,2009-01,7.253195,3696969793,4.11425000,898576847.06
US.XLF,2009-02,5.941245,4674973486,5.20261000,898582343.48
US.XLF,2009-03,6.909208,6370653562,7.08966000,898583791.32
US.XLF,2009-04,8.445149,4389027398,4.88442000,898576985.19
US.XLF,2009-05,9.645103,3851363901,4.28610000,898570705.54
US.XLF,2009-06,9.421112,2932556513,3.26362000,898559425.73
US.XLF,2009-07,10.269080,2652487463,2.95194000,898557376.84
US.XLF,2009-08,11.621028,2279862990,2.53726000,898553159.71
US.XLF,2009-09,11.813021,2138504371,2.37995000,898550125.42
US.XLF,2009-10,11.101048,2304431962,2.56460000,898554145.68
US.XLF,2009-11,11.589029,1762995687,1.96205000,898547787.77
US.XLF,2009-12,11.405036,1559097954,1.73515000,898537852.06
US.XLF,2010-01,11.205044,2219329729,2.46987000,898561353.03
US.XLF,2010-02,11.605028,2042231833,2.27279000,898557206.34
US.XLF,2010-03,12.620990,1779156061,1.98005000,898540976.74
US.XLF,2010-04,12.788983,2620562279,2.91638000,898566811.94
US.XLF,2010-05,11.869018,3280015423,3.65025000,898572816.38
US.XLF,2010-06,10.909055,2254253675,2.50875000,898556522.17
US.XLF,2010-07,11.629028,1737241518,1.93340000,898542214.75
US.XLF,2010-08,10.701063,1574620230,1.75240000,898550690.48
US.XLF,2010-09,11.333039,1493582723,1.66222000,898546957.08
US.XLF,2010-10,11.509032,1761639841,1.96056000,898539111.78
US.XLF,2010-11,11.429035,1842590185,2.05060000,898561486.88
US.XLF,2010-12,12.620990,1334215654,1.48489000,898528277.52
US.XLF,2011-01,12.980976,1532938047,1.70602000,898546351.74
US.XLF,2011-02,13.340962,1055557921,1.17476000,898530696.48
US.XLF,2011-03,12.972976,1855359693,2.06483000,898553243.12
US.XLF,2011-04,12.964976,1022444385,1.13792000,898520445.20
US.XLF,2011-05,12.532993,1345719765,1.49766000,898548245.26
US.XLF,2011-06,12.141008,2049961379,2.28141000,898550185.63
US.XLF,2011-07,12.117009,1077935653,1.19965000,898541785.52
US.XLF,2011-08,10.565068,3236073919,3.60135000,898572457.27
US.XLF,2011-09,9.309116,2259622695,2.51473000,898554793.16
US.XLF,2011-10,10.653065,2911545643,3.24020000,898569731.19
US.XLF,2011-11,10.109086,2006755838,2.23333000,898548731.27
US.XLF,2011-12,10.261080,1607869031,1.78941000,898547024.44
US.XLF,2012-01,11.101048,1502860024,1.67257000,898533409.07
US.XLF,2012-02,11.669026,1277382625,1.42164000,898527492.90
US.XLF,2012-03,12.484995,1258724879,1.40086000,898537240.70
US.XLF,2012-04,12.205006,1356084244,1.50924000,898521271.63
US.XLF,2012-05,11.069049,1947318210,2.16719000,898545217.54
US.XLF,2012-06,11.565030,1634086351,1.81856000,898560592.45
US.XLF,2012-07,11.589029,1073109118,1.19431000,898518071.52
US.XLF,2012-08,11.989014,808132563,0.89944000,898484126.79
US.XLF,2012-09,12.341000,299653776,0.33358000,898296588.52
US.XLF,2012-10,12.564992,349556444,0.38911000,898348652.05
US.XLF,2012-11,12.468995,474981851,0.52869000,898412776.86
US.XLF,2012-12,12.972976,959312840,1.06767000,898510625.94
US.XLF,2013-01,13.764946,974154791,1.08419000,898509293.57
US.XLF,2013-02,13.932939,965929442,1.07504000,898505583.05
US.XLF,2013-03,14.428921,969510100,1.07902000,898509851.53
US.XLF,2013-04,14.820906,1119942668,1.24643000,898520308.40
US.XLF,2013-05,15.732871,1028372385,1.14454000,898502791.51
US.XLF,2013-06,15.412883,1325956415,1.47569000,898533170.92
US.XLF,2013-07,16.252851,901398612,1.00324000,898487512.46
US.XLF,2013-08,15.412883,789899073,0.87911000,898521314.74
US.XLF,2013-09,15.788869,767204515,0.85387000,898502717.04
US.XLF,2013-10,16.316848,986467578,1.09790000,898504033.15
US.XLF,2013-11,17.044820,633965256,0.70563000,898438637.81
US.XLF,2013-12,17.348809,800206511,0.89060000,898502707.16
US.XLF,2014-01,16.708833,930175109,1.03524000,898511561.57
US.XLF,2014-02,17.220814,860574001,0.95777000,898518434.49
US.XLF,2014-03,17.732794,1026772805,1.14275000,898510439.73
US.XLF,2014-04,17.428806,877453088,0.97657000,898505061.59
US.XLF,2014-05,17.692796,533443466,0.59373000,898461364.59
US.XLF,2014-06,18.124466,525874474,0.58533000,898423921.55
US.XLF,2014-07,17.859436,574265357,0.63918000,898440747.52
US.XLF,2014-08,18.622401,607688449,0.67637000,898455651.49
US.XLF,2014-09,18.546999,713744404,0.79439000,898481103.74
US.XLF,2014-10,19.087323,1195039518,1.33002000,898512441.92
US.XLF,2014-11,19.538936,390986154,0.43519000,898426328.73
US.XLF,2014-12,19.907040,603728147,0.67197000,898445089.81
US.XLF,2015-01,18.512848,804107458,0.89495000,898494282.36
US.XLF,2015-02,19.599021,572557930,0.63725000,898482432.33
US.XLF,2015-03,19.477206,667273232,0.74269000,898454579.97
US.XLF,2015-04,19.493478,505161720,0.56228000,898416660.74
US.XLF,2015-05,19.875867,508561536,0.56604000,898455119.78
US.XLF,2015-06,19.783708,744037484,0.82811000,898476632.33
US.XLF,2015-07,20.461946,621570484,0.69183000,898443958.78
US.XLF,2015-08,19.007411,969959944,1.07951000,898518720.53
US.XLF,2015-09,18.469133,875945633,0.97490000,898497931.07
US.XLF,2015-10,19.635190,819025929,0.91155000,898498084.58
US.XLF,2015-11,20.029351,766626860,0.85324000,898489123.81
US.XLF,2015-12,19.552376,993293592,1.10546000,898534177.63
US.XLF,2016-01,17.808868,1305782507,1.45323000,898538088.95
US.XLF,2016-02,17.288295,1607047498,1.78848000,898554917.02
US.XLF,2016-03,18.554983,1139421501,1.26811000,898519450.99
US.XLF,2016-04,19.227950,915556655,1.01896000,898520702.48
US.XLF,2016-05,19.593512,760099996,0.84599000,898473972.51
US.XLF,2016-06,18.951535,1198651101,1.33403000,898518849.65
US.XLF,2016-07,19.615573,763856017,0.85018000,898463874.71
US.XLF,2016-08,20.375667,660523303,0.73516000,898475574.02
US.XLF,2016-09,16.059482,1133794192,1.26184000,898524529.26
US.XLF,2016-10,16.428763,1069561572,1.19036000,898519415.97
US.XLF,2016-11,18.753554,2287289533,2.54552000,898554925.12
US.XLF,2016-12,19.462898,1625683908,1.80925000,898540228.27
US.XLF,2017-01,19.513483,1173255005,1.30576000,898522703.25
US.XLF,2017-02,20.550461,1127033013,1.25432000,898521121.40
US.XLF,2017-03,19.938791,1920071105,2.13685000,898552123.45
US.XLF,2017-04,19.786498,1556679191,1.73244000,898547246.08
US.XLF,2017-05,19.532676,1506492899,1.67660000,898540438.39
US.XLF,2017-06,20.814003,1701429665,1.89354000,898544348.15
US.XLF,2017-07,21.153728,1112447368,1.23809000,898518983.27
US.XLF,2017-08,20.839482,1089018922,1.21203000,898508223.39
US.XLF,2017-09,21.916479,1169102529,1.30114000,898521703.28
US.XLF,2017-10,22.547597,1074611343,1.19601000,898496954.87
US.XLF,2017-11,23.332230,1220998634,1.35889000,898526469.40
US.XLF,2017-12,23.775633,1323395546,1.47284000,898533137.34
US.XLF,2018-01,25.343634,1103144965,1.22775000,898509440.03
US.XLF,2018-02,24.598191,1511800044,1.68247000,898559881.60
US.XLF,2018-03,23.569940,1305445327,1.45286000,898534839.56
US.XLF,2018-04,23.466747,1240636275,1.38076000,898516958.05
US.XLF,2018-05,23.234564,1062360715,1.18237000,898501074.11
US.XLF,2018-06,22.826219,1276044906,1.42015000,898528258.28
US.XLF,2018-07,24.000797,1196216384,1.33129000,898539299.48
US.XLF,2018-08,24.328989,998461829,1.11126000,898495247.74
US.XLF,2018-09,23.786503,894246435,0.99528000,898487295.03
US.XLF,2018-10,22.658783,1957365566,2.17839000,898537711.80
US.XLF,2018-11,23.257342,1284573930,1.42966000,898517080.98
US.XLF,2018-12,20.653575,1769455751,1.96921000,898561225.57
US.XLF,2019-01,22.504089,1217941348,1.35550000,898518146.81
US.XLF,2019-02,23.010362,803710140,0.89450000,898502112.91
US.XLF,2019-03,22.417591,1288232833,1.43371000,898530967.21
US.XLF,2019-04,24.444220,1070041266,1.19088000,898529882.10
US.XLF,2019-05,22.680790,1038602935,1.15591000,898515399.12
US.XLF,2019-06,24.199527,919707295,1.02358000,898520188.94
US.XLF,2019-07,24.772706,824704194,0.91788000,898488031.12
US.XLF,2019-08,23.599894,1323782908,1.47328000,898527712.32
US.XLF,2019-09,24.678365,1106624942,1.23159000,898533555.81
US.XLF,2019-10,25.298787,1153884715,1.28418000,898538144.96
US.XLF,2019-11,26.583947,768848710,0.85571000,898492141.03
US.XLF,2019-12,27.280850,819288991,0.91185000,898490970.01
US.XLF,2020-01,26.554070,843368096,0.93866000,898480915.35
US.XLF,2020-02,23.567180,1130890283,1.25858000,898544616.15
US.XLF,2020-03,18.609881,3049440958,3.41468000,893038574.04
US.XLF,2020-04,20.370758,1534163092,2.11985000,723713041.96
US.XLF,2020-05,20.924942,1390845805,1.87239000,742818432.59
US.XLF,2020-06,20.815188,2028175554,2.69591000,752315750.15
US.XLF,2020-07,21.615772,1292629909,1.79649000,719530812.31
US.XLF,2020-08,22.542290,980984120,1.35978000,721428554.62
US.XLF,2020-09,21.771079,1328926597,1.83112000,725745225.33
US.XLF,2020-10,21.581136,1232720984,1.74582000,706098557.70
US.XLF,2020-11,25.217187,1328332603,1.77470000,748482900.21
US.XLF,2020-12,26.807404,932297128,1.14855000,811716623.57
US.XLF,2021-01,26.325453,1178326605,1.25959000,935484248.84
US.XLF,2021-02,29.380842,1088387831,1.09397000,994897328.99
US.XLF,2021-03,31.100541,1679521921,1.54278000,1088633454.54
US.XLF,2021-04,33.119108,924637859,0.82609000,1119294337.18
US.XLF,2021-05,34.699253,1029864814,0.88072000,1169344188.85
US.XLF,2021-06,33.644883,1295010484,1.10396000,1173059244.90
US.XLF,2021-07,33.488993,1083192092,0.98448000,1100268255.32
US.XLF,2021-08,35.212961,956531958,0.87372000,1094780888.61
US.XLF,2021-09,34.564194,1098194301,1.00310000,1094800419.70
US.XLF,2021-10,37.078456,1077710865,0.98438000,1094811825.72
US.XLF,2021-11,34.960213,1122782073,1.02558000,1094777660.45
US.XLF,2021-12,36.136763,1342966833,1.22667000,1094806943.19
US.XLF,2022-01,36.146017,1608979868,1.46965000,1094804795.70
US.XLF,2022-02,35.646302,1311644568,1.14709000,1143453929.51
US.XLF,2022-03,35.599907,1670176106,1.40837000,1185892986.93
US.XLF,2022-04,32.060355,1329236529,1.17856000,1127847991.62
US.XLF,2022-05,32.952211,1678631075,1.63379000,1027446045.70
US.XLF,2022-06,29.373215,1313491994,1.36880000,959593800.41
US.XLF,2022-07,31.483977,836334548,0.92234000,906752984.80
US.XLF,2022-08,30.867560,748913381,0.81240000,921853004.68
US.XLF,2022-09,28.503955,974305519,1.02591000,949698822.51
US.XLF,2022-10,31.902648,945082822,1.05988000,891688513.79
US.XLF,2022-11,34.090204,821938732,0.88746000,926169891.60
US.XLF,2022-12,32.310173,893578276,0.96595000,925077153.06
US.XLF,2023-01,34.539764,869785471,0.94341000,921959138.66
US.XLF,2023-02,33.746181,696238783,0.74627000,932958289.90
US.XLF,2023-03,30.523815,1878697190,2.02782000,926461515.32
US.XLF,2023-04,31.492222,947038183,1.00521000,942129687.33
US.XLF,2023-05,30.153542,1010656225,1.09161000,925840020.70
US.XLF,2023-06,32.148822,918795868,0.99267000,925580372.13
US.XLF,2023-07,33.693797,750656625,0.76471000,981622608.57
US.XLF,2023-08,32.787793,833594399,0.84231000,989652739.49
US.XLF,2023-09,31.775282,871951753,0.92887000,938723129.18
US.XLF,2023-10,30.999341,1106112598,1.20590000,917250682.48
US.XLF,2023-11,34.390492,766670244,0.88167000,869565987.27
US.XLF,2023-12,36.196846,781324614,0.87027000,897795642.73
US.XLF,2024-01,37.313557,931726769,1.00989000,922602232.92
US.XLF,2024-02,38.834595,934523058,1.00142000,933197916.96
US.XLF,2024-03,40.700354,901711091,0.98726000,913347133.48
US.XLF,2024-04,38.999674,1061454991,1.14900000,923807651.00
US.XLF,2024-05,40.236532,804338979,0.85872000,936671999.02
US.XLF,2024-06,39.881490,717730255,0.75925000,945314790.91
US.XLF,2024-07,42.432896,822938651,0.86462000,951792291.41
US.XLF,2024-08,44.373129,788907198,0.80562000,979254733.00
US.XLF,2024-09,44.125435,777601986,0.80566000,965173877.32
US.XLF,2024-10,45.254859,771888135,0.81745000,944263422.84
US.XLF,2024-11,49.986757,938490230,0.95083000,987022107.00
US.XLF,2024-12,47.257018,828114043,0.82076000,1008960040.69
US.XLF,2025-01,50.327307,868173371,0.85859000,1011161754.74
US.XLF,2025-02,51.021544,833465841,0.79300000,1051028803.28
US.XLF,2025-03,48.880847,1149025898,1.10204000,1042635383.47
US.XLF,2025-04,47.850434,1422319793,1.38900000,1023988331.89
US.XLF,2025-05,50.009395,714159499,0.72019000,991626513.84
US.XLF,2025-06,51.569336,734907665,0.76517000,960450181.01
US.XLF,2025-07,51.569336,796347676,0.81484000,977305576.55
US.XLF,2025-08,53.164569,766235640,0.76888000,996560763.71
US.XLF,2025-09,53.221017,735198887,0.72714000,1011082992.27
US.XLF,2025-10,51.739088,972355187,0.96984000,1002593404.07
US.XLF,2025-11,52.687523,892237105,0.89219000,1000052797.05
US.XLF,2025-12,54.299063,760075143,0.77808000,976859889.73
US.XLF,2026-01,52.980499,924648893,0.92095000,1004016388.51
US.XLF,2026-02,50.987782,1141846262,1.13376000,1007132251.98
US.XLF,2026-03,49.197587,1372516159,1.43544000,956164074.43
US.XLF,2026-04,51.947949,716345454,0.72642000,986131238.13
US.XLF,2026-05,51.399870,704757316,0.71964000,979319265.19
US.XLF,2026-06,53.610000,786331491,0.82669000,951180600.95
US.XLF,2026-07,56.940000,767292615,0.78070000,982826457.03
US.XLF,2026-08,57.755000,561404344,0.56405000,995309536.39
US.XLI,2006-05,27.279535,32861900,0.22725000,144606820.68
US.XLI,2006-06,27.175047,37344900,0.25823000,144618750.73
US.XLI,2006-07,25.631832,42365800,0.29297000,144607980.34
US.XLI,2006-08,25.921185,37411700,0.25871000,144608635.15
US.XLI,2006-09,26.797281,31615600,0.21862000,144614399.41
US.XLI,2006-10,27.552813,37884100,0.26198000,144606840.22
US.XLI,2006-11,28.227969,29095600,0.20122000,144595964.62
US.XLI,2006-12,28.139556,20451500,0.14146000,144574438.00
US.XLI,2007-01,28.726299,38636100,0.26715000,144623245.37
US.XLI,2007-02,28.469097,43358400,0.29979000,144629240.47
US.XLI,2007-03,28.573585,64489600,0.44587000,144637674.66
US.XLI,2007-04,29.899785,53597100,0.37056000,144638115.28
US.XLI,2007-05,31.451038,62807600,0.43427000,144627996.41
US.XLI,2007-06,31.378700,69068800,0.47750000,144646701.57
US.XLI,2007-07,31.676090,87032700,0.60169000,144647077.40
US.XLI,2007-08,31.684127,150448000,1.04003000,144657365.65
US.XLI,2007-09,33.018365,84338400,0.58304000,144652854.01
US.XLI,2007-10,32.592374,101661900,0.70279000,144654733.28
US.XLI,2007-11,31.668052,118013000,0.81581000,144657457.01
US.XLI,2007-12,31.475150,68769200,0.47544000,144643277.81
US.XLI,2008-01,29.739034,203075300,1.40374000,144667317.31
US.XLI,2008-02,29.136216,124912300,0.86350000,144658135.50
US.XLI,2008-03,29.739034,123422500,0.85321000,144656649.59
US.XLI,2008-04,30.735693,123571600,0.85425000,144655077.55
US.XLI,2008-05,31.274211,105483900,0.72919000,144659005.20
US.XLI,2008-06,27.392061,138630200,0.95835000,144655084.26
US.XLI,2008-07,27.713565,200439600,1.38556000,144663240.86
US.XLI,2008-08,28.308345,170092200,1.17579000,144662057.00
US.XLI,2008-09,24.755736,274879400,1.90006000,144668799.93
US.XLI,2008-10,20.238618,363104500,2.50987000,144670640.31
US.XLI,2008-11,18.180999,292636772,2.02279000,144669872.80
US.XLI,2008-12,18.824005,69996622,0.48387000,144659974.79
US.XLI,2009-01,16.565446,263344697,1.82034000,144667862.60
US.XLI,2009-02,13.744256,212191231,1.46677000,144665646.97
US.XLI,2009-03,14.813254,237926673,1.64465000,144667055.60
US.XLI,2009-04,17.489767,236097315,1.63201000,144666585.99
US.XLI,2009-05,18.076510,258999849,1.79030000,144668406.97
US.XLI,2009-06,17.650518,258358428,1.78588000,144667294.56
US.XLI,2009-07,19.193733,244847572,1.69250000,144666216.84
US.XLI,2009-08,20.110017,211366781,1.46108000,144664755.52
US.XLI,2009-09,21.170977,239402245,1.65487000,144665287.91
US.XLI,2009-10,20.327032,271425075,1.87620000,144667452.83
US.XLI,2009-11,22.111374,215800740,1.49174000,144663775.19
US.XLI,2009-12,22.617741,144617347,0.99970000,144660745.22
US.XLI,2010-01,22.006885,222734805,1.53963000,144667748.10
US.XLI,2010-02,23.180371,265519990,1.83536000,144669160.27
US.XLI,2010-03,25.109390,225322186,1.55753000,144666353.78
US.XLI,2010-04,26.178387,300692962,2.07848000,144669644.16
US.XLI,2010-05,24.112730,578717356,4.00019000,144672467.06
US.XLI,2010-06,22.047073,477107347,3.29790000,144670046.70
US.XLI,2010-07,24.345820,377963491,2.61257000,144671144.12
US.XLI,2010-08,22.657929,369843784,2.55648000,144669148.20
US.XLI,2010-09,25.141540,331618064,2.29226000,144668608.27
US.XLI,2010-10,25.864922,298062922,2.06033000,144667563.93
US.XLI,2010-11,26.210538,261042208,1.80444000,144666604.60
US.XLI,2010-12,28.027030,200415386,1.38539000,144663514.25
US.XLI,2011-01,29.128178,212502662,1.46891000,144666904.03
US.XLI,2011-02,29.747071,248520320,1.71787000,144667710.60
US.XLI,2011-03,30.269514,442895371,3.06140000,144670860.06
US.XLI,2011-04,31.105422,287769210,1.98917000,144667982.12
US.XLI,2011-05,30.245401,422246547,2.91868000,144670380.79
US.XLI,2011-06,29.931936,476183813,3.29149000,144671201.49
US.XLI,2011-07,28.252082,419176924,2.89748000,144669479.69
US.XLI,2011-08,26.041749,785749110,5.43122000,144672672.07
US.XLI,2011-09,23.485799,657969441,4.54799000,144672578.66
US.XLI,2011-10,26.861581,433288705,2.99500000,144670686.14
US.XLI,2011-11,27.239348,353347436,2.44245000,144669260.78
US.XLI,2011-12,27.126821,346876585,2.39771000,144669949.66
US.XLI,2012-01,29.112103,234716715,1.62248000,144665398.03
US.XLI,2012-02,29.923898,235683851,1.62915000,144666759.35
US.XLI,2012-03,30.076612,207840496,1.43671000,144664195.28
US.XLI,2012-04,29.747071,315455381,2.18054000,144668467.90
US.XLI,2012-05,27.866278,371462686,2.56766000,144669732.75
US.XLI,2012-06,28.670036,373490940,2.58166000,144670847.44
US.XLI,2012-07,28.782562,348760406,2.41071000,144671240.42
US.XLI,2012-08,29.224629,258955859,1.79005000,144664036.76
US.XLI,2012-09,29.369305,77037353,0.53261000,144641206.51
US.XLI,2012-10,29.329117,62622622,0.43295000,144641695.35
US.XLI,2012-11,29.843522,101063757,0.69865000,144655774.71
US.XLI,2012-12,30.462416,173627120,1.20022000,144662745.16
US.XLI,2013-01,32.214607,167044703,1.15474000,144660012.64
US.XLI,2013-02,32.929952,180542971,1.24799000,144667001.34
US.XLI,2013-03,33.564920,198038456,1.36894000,144665548.53
US.XLI,2013-04,33.315756,277642451,1.91920000,144665720.61
US.XLI,2013-05,34.987571,247698713,1.71218000,144668617.20
US.XLI,2013-06,34.272227,258426814,1.78634000,144668324.06
US.XLI,2013-07,36.297696,214845319,1.48513000,144664318.28
US.XLI,2013-08,35.397488,166166576,1.14865000,144662495.97
US.XLI,2013-09,37.302394,183893321,1.27117000,144664616.85
US.XLI,2013-10,39.078698,241755894,1.67112000,144666986.21
US.XLI,2013-11,40.509387,157059900,1.08570000,144662337.66
US.XLI,2013-12,42.004376,181783205,1.25659000,144663895.94
US.XLI,2014-01,40.211996,225780210,1.56072000,144664135.78
US.XLI,2014-02,41.843624,222188222,1.53587000,144666034.23
US.XLI,2014-03,42.060639,246557635,1.70431000,144667129.22
US.XLI,2014-04,42.623269,216983334,1.49990000,144665200.35
US.XLI,2014-05,43.443102,148563001,1.02697000,144661480.86
US.XLI,2014-06,43.649123,144260747,0.99724000,144660008.62
US.XLI,2014-07,41.848577,210318962,1.45384000,144664448.63
US.XLI,2014-08,43.616826,215206713,1.48763000,144664138.93
US.XLI,2014-09,43.117054,166024092,1.14766000,144663133.68
US.XLI,2014-10,44.788195,406741529,2.81151000,144670134.20
US.XLI,2014-11,46.167292,130935041,0.90512000,144660421.82
US.XLI,2014-12,46.148826,211026699,1.45873000,144664673.38
US.XLI,2015-01,44.517261,253660751,1.75339000,144668756.52
US.XLI,2015-02,46.899346,146962052,1.01593000,144657655.55
US.XLI,2015-03,45.705029,193905713,1.34039000,144663652.37
US.XLI,2015-04,45.590295,170338092,1.17748000,144663257.13
US.XLI,2015-05,45.737810,150110104,1.03764000,144664916.54
US.XLI,2015-06,44.548121,171494870,1.18549000,144661591.41
US.XLI,2015-07,44.655188,210759428,1.45688000,144664919.55
US.XLI,2015-08,42.242062,298155484,2.06095000,144668955.58
US.XLI,2015-09,41.311012,262421812,1.81396000,144667915.50
US.XLI,2015-10,44.937836,309650689,2.14043000,144667514.94
US.XLI,2015-11,45.327016,245287888,1.69554000,144666529.84
US.XLI,2015-12,44.160788,293477834,2.02864000,144667281.53
US.XLI,2016-01,41.644931,308903391,2.13523000,144669844.00
US.XLI,2016-02,43.419360,303334928,2.09674000,144669786.43
US.XLI,2016-03,46.447064,233307750,1.61271000,144668136.24
US.XLI,2016-04,47.024826,252396521,1.74467000,144667198.38
US.XLI,2016-05,46.823865,237670872,1.64289000,144666333.11
US.XLI,2016-06,47.157941,319430356,2.20802000,144668234.89
US.XLI,2016-07,48.867112,219498154,1.51724000,144669369.38
US.XLI,2016-08,49.330187,182164887,1.25923000,144663712.75
US.XLI,2016-09,49.421596,250666965,1.73272000,144666746.50
US.XLI,2016-10,48.431133,197953940,1.36836000,144665102.75
US.XLI,2016-11,52.833193,332275258,2.29680000,144668781.78
US.XLI,2016-12,52.995091,197305327,1.36385000,144667908.49
US.XLI,2017-01,53.983106,223983606,1.54824000,144669822.51
US.XLI,2017-02,56.095414,197706691,1.36665000,144665196.65
US.XLI,2017-03,55.665708,240257975,1.66079000,144664873.34
US.XLI,2017-04,56.760883,183125777,1.26586000,144665110.68
US.XLI,2017-05,57.770498,186534081,1.28943000,144663984.09
US.XLI,2017-06,58.559366,229853480,1.58886000,144665659.66
US.XLI,2017-07,58.722700,141055571,0.97507000,144661994.52
US.XLI,2017-08,58.851647,216224045,1.49466000,144664368.49
US.XLI,2017-09,61.314146,168585193,1.16535000,144664858.63
US.XLI,2017-10,61.771843,197960623,1.36839000,144666815.02
US.XLI,2017-11,64.345310,164670780,1.13833000,144659966.79
US.XLI,2017-12,65.701808,191122657,1.32115000,144663858.76
US.XLI,2018-01,69.226974,244294529,1.68866000,144667682.66
US.XLI,2018-02,66.552710,327380702,2.26295000,144669878.70
US.XLI,2018-03,64.763797,324108480,2.24033000,144669972.73
US.XLI,2018-04,62.959233,309755543,2.14114000,144668514.44
US.XLI,2018-05,64.894562,260773747,1.80257000,144667750.49
US.XLI,2018-06,62.695005,246466161,1.70365000,144669480.82
US.XLI,2018-07,67.325140,250623907,1.73241000,144667778.99
US.XLI,2018-08,67.482687,227205126,1.57057000,144664119.40
US.XLI,2018-09,68.951889,186655308,1.29025000,144666001.16
US.XLI,2018-10,61.458648,461691361,3.19132000,144670970.32
US.XLI,2018-11,63.798087,333709283,2.30671000,144668936.71
US.XLI,2018-12,56.998175,363817741,2.51481000,144670070.90
US.XLI,2019-01,63.511240,314928855,2.17691000,144667834.22
US.XLI,2019-02,67.555359,193919170,1.34046000,144666137.00
US.XLI,2019-03,66.778569,293506812,2.02881000,144669442.68
US.XLI,2019-04,69.430844,217845173,1.50584000,144666878.95
US.XLI,2019-05,64.126295,300692634,2.07852000,144666702.27
US.XLI,2019-06,69.205751,208505098,1.44127000,144667618.14
US.XLI,2019-07,69.563311,185214981,1.28031000,144664168.05
US.XLI,2019-08,67.721877,250945716,1.73462000,144668985.71
US.XLI,2019-09,69.760840,203460716,1.40644000,144663630.16
US.XLI,2019-10,70.551636,227131301,1.57006000,144664089.91
US.XLI,2019-11,73.723809,186672535,1.29039000,144663655.95
US.XLI,2019-12,73.575856,203839211,1.40903000,144666338.54
US.XLI,2020-01,73.250738,256664138,1.77417000,144667161.55
US.XLI,2020-02,65.998816,341946635,2.36357000,144673792.19
US.XLI,2020-03,53.705670,587904174,4.07852000,144146448.71
US.XLI,2020-04,58.438249,297249335,2.51027000,118413292.20
US.XLI,2020-05,61.587235,249110385,2.17343000,114616244.83
US.XLI,2020-06,62.802539,342218483,2.63349000,129948654.83
US.XLI,2020-07,65.572433,215988899,1.57775000,136896782.76
US.XLI,2020-08,71.130503,205603842,1.45757000,141059326.14
US.XLI,2020-09,70.645511,298124914,1.95430000,152548182.98
US.XLI,2020-10,69.626851,251277603,1.56437000,160625429.41
US.XLI,2020-11,80.786235,254704842,1.53588000,165836420.81
US.XLI,2020-12,81.599506,187979368,1.03222000,182111728.12
US.XLI,2021-01,78.116207,255341891,1.38800000,183963898.41
US.XLI,2021-02,83.497812,203674065,1.12337000,181306306.03
US.XLI,2021-03,91.001313,345988133,1.79028000,193259229.28
US.XLI,2021-04,94.218018,211753867,1.03694000,204210337.15
US.XLI,2021-05,97.166664,263111641,1.28192000,205248097.39
US.XLI,2021-06,94.952080,256784072,1.30692000,196480329.32
US.XLI,2021-07,95.842256,273348607,1.43770000,190129099.95
US.XLI,2021-08,96.908612,248444856,1.30759000,190002107.69
US.XLI,2021-09,91.016844,274599544,1.44526000,190000099.64
US.XLI,2021-10,97.203087,223253826,1.17504000,189996788.19
US.XLI,2021-11,93.742512,223439224,1.17598000,190002571.47
US.XLI,2021-12,98.802352,260589327,1.37152000,190000384.25
US.XLI,2022-01,94.068131,355121548,1.86905000,190001095.74
US.XLI,2022-02,93.274426,278942861,1.55789000,179051705.19
US.XLI,2022-03,96.479266,301149278,1.87346000,160744973.47
US.XLI,2022-04,89.134175,240800726,1.57550000,152840828.94
US.XLI,2022-05,88.721951,321570499,2.15493000,149225496.42
US.XLI,2022-06,82.185974,201917471,1.36518000,147905383.17
US.XLI,2022-07,89.996182,155201874,1.11082000,139718292.79
US.XLI,2022-08,87.446102,161227477,1.14537000,140764536.35
US.XLI,2022-09,78.324675,208598450,1.50340000,138751130.77
US.XLI,2022-10,89.207304,199221992,1.48205000,134423259.67
US.XLI,2022-11,96.175590,203434989,1.46700000,138674157.46
US.XLI,2022-12,93.299687,200092373,1.44448000,138522079.23
US.XLI,2023-01,96.757694,241116939,1.70457000,141453233.95
US.XLI,2023-02,95.921693,182546165,1.31631000,138680223.50
US.XLI,2023-03,96.515422,348379332,2.48053000,140445522.53
US.XLI,2023-04,95.389822,216657136,1.60415000,135060397.10
US.XLI,2023-05,92.385042,238317442,1.80199000,132252366.55
US.XLI,2023-06,102.781543,243968017,1.79437000,135963049.43
US.XLI,2023-07,105.750447,185442958,1.30371000,142242491.04
