entity_id,approx_mcap,pit_mcap,in_v1,甲,乙,rel
0001000694,1669250728.2434597,1669250728.2434597,True,True,True,0.0
0001000697,39873013008.44467,39873013008.44467,False,False,False,0.0
0001000753,1963236936.2813568,1963236936.2813568,True,True,True,0.0
0001001115,67135780.31018114,67135780.31018114,True,True,True,0.0
0001001290,35823752010.09442,35159299691.9249,False,False,False,0.018547814812426563
0001001316,8585643206.126484,8585643206.126484,False,False,False,0.0
0001001385,1051226011.8062438,1051226011.8062439,True,True,True,1.13400247151374e-16
0001001614,873523749.3107986,873523749.3107986,True,True,True,0.0
0001001838,168209615755.8957,168209615755.89566,False,False,False,1.814258833412166e-16
0001001907,12462182.072098732,12242312.947098732,True,True,True,0.0176429074561717
0001002047,35976105675.10787,35976105675.10788,False,False,False,2.1206838227987616e-16
0001002242,173732899062.99048,174739862939.154,False,False,False,0.005762645450363819
0001002590,419655451.38835144,419655451.38835144,True,True,True,0.0
0001002638,5772301494.705608,5772301494.705608,False,False,False,0.0
0001002910,29314931679.41829,29370299484.759735,False,False,False,0.0018851631175969556
0001003078,6575343007.219436,6575343007.219437,False,False,False,1.4503795700987121e-16
0001003935,6440973612.287659,6440973612.287659,False,False,False,0.0
0001004315,411498379746.49664,406246699419.9531,False,False,False,0.012762335370017284
0001004434,9218290348.077301,410397133.7505655,False,False,True,0.9554801250281553
0001004702,1790835974.4310055,1790835974.4310055,True,True,True,0.0
0001004980,37682354698.37912,37682354698.37912,False,False,False,0.0
0001005101,44523658.84688186,44523658.84688187,True,True,True,1.6733980966269164e-16
0001005210,1172803758.3702488,1172803758.3702488,True,True,True,0.0
0001005229,497569784.97818565,498196858.04650116,True,True,True,0.0012586853132200517
0001005284,3788127040.6855774,3788127040.6855774,True,True,True,0.0
0001005286,166174928.34607124,166174928.34607124,True,True,True,0.0
0001005516,32754831.367469788,32754831.367469788,True,True,True,0.0
0001005817,1374286616.6431425,1374286616.6431427,True,True,True,1.7348533865805085e-16
0001006045,12822386.095024109,12822386.095024109,True,True,True,0.0
0001006281,208680545.8644805,208680545.8644805,True,True,True,0.0
0001006655,131652903.4868717,132370357.30265379,True,True,True,0.0054200489475274794
0001006837,98085017.32059383,98085017.32059383,True,True,True,0.0
0001007019,19580494.951090097,19580494.951090097,True,True,True,0.0
0001007587,125716863.54589748,125716863.54589748,True,True,True,0.0
0001009001,41917185892.51861,41917185892.5186,False,False,False,1.8201113382975684e-16
0001009829,282806236.04177856,282806236.04177856,True,True,True,0.0
0001009891,12563203.803664684,12660216.871145725,True,True,True,0.007662828249186339
0001010086,232793080.5252123,232793080.5252123,True,True,True,0.0
0001010470,114143767.65070724,114143767.65070724,True,True,True,0.0
0001013131,8679596417.616806,8479161185.233612,False,False,False,0.023092690344031955
0001013237,10863139540.749939,10863139540.749939,False,False,False,0.0
0001013272,370343467.0881958,370343467.0881958,True,True,True,0.0
0001013488,1291530253.6732864,1313654988.75,True,True,True,0.01684212008951164
0001013605,1193919071.733345,1193919071.733345,True,True,True,0.0
0001013857,6030373432.772408,6030373432.772408,False,False,False,0.0
0001013871,23020150442.388042,23020150442.38804,False,False,False,1.6571122222558659e-16
0001013880,66056561.245429516,66056561.245429516,True,True,True,0.0
0001013934,1850333809.1027908,1850333809.1027908,True,True,True,0.0
0001014473,26039810559.08203,26039810559.08203,False,False,False,0.0
0001014739,3540923053.0983434,3712130098.7180176,True,True,True,0.046120971266281986
0001014763,11666835.656890035,546421.4090420008,True,True,True,0.95316455763056
0001015328,10034888302.181625,1764572413.2102032,False,False,True,0.8241562476757636
0001015383,253236424.67474985,2726360889.5,True,True,True,0.9071155892640493
0001015650,8042210346.516323,8038587916.597343,False,False,False,0.0004504271540906397
0001015739,26611417.76406455,27265796.25,True,True,True,0.023999977111816406
0001015820,9412190559.25209,9412190559.25209,False,False,False,0.0
0001015922,14199498955.35141,14199498955.35141,False,False,False,0.0
0001016281,525862830.2537842,525862830.2537842,True,True,True,0.0
0001016838,166093181.04777336,166093181.04777336,True,True,True,0.0
0001017303,52654801.11538172,52654801.11538172,True,True,True,0.0
0001017413,107846559038.61237,107846559038.61237,False,False,False,0.0
0001018164,1142204885.899006,1142204885.899006,True,True,True,0.0
0001018724,2750294188504.456,2749647036023.91,False,False,False,0.00023530300258453604
0001018840,6069371857.189636,6250652637.372437,False,False,False,0.029001896393814744
0001018963,27464204879.717224,27363438048.29097,False,False,False,0.0036690241668227673
0001018979,484532544.8064881,480825354.41932297,True,True,True,0.0076510658095127575
0001019034,3180104.872455597,4323395.426301956,True,True,True,0.2644427449062368
0001019849,14243590290.927689,14243590290.927689,False,False,False,0.0
0001020214,523964715.58108807,525979962.6391969,True,True,True,0.0038314141245931695
0001020569,34003615550.046753,34003615550.046753,False,False,False,0.0
0001020710,2841189893.509155,2841189893.5091553,True,True,True,1.6783009093918152e-16
0001020859,2701574372.6620483,2701574372.6620483,True,True,True,0.0
0001021561,222452225.73589802,222452225.73589802,True,True,True,0.0
0001021635,9491155369.182446,9491155369.182446,False,False,False,0.0
0001021860,7614372967.57698,7665858151.848145,False,False,False,0.006716167094580591
0001022079,26072395233.933105,26072395233.933105,False,False,False,0.0
0001022408,2258908438.212982,2258908438.212982,True,True,True,0.0
0001022652,66667602.58040619,66667602.58040619,True,True,True,0.0
0001022671,33551671595.03687,33551671595.036865,False,False,False,1.1369619110689225e-16
0001022837,99629779212.33441,101112117938.97702,False,False,False,0.014660346918429962
0001023128,8125179182.741699,8125179182.741699,False,False,False,0.0
0001023313,232275796.36859894,232846961.28463745,True,True,True,0.00245296272232777
0001023459,372541517.5030327,372541517.5030327,True,True,True,0.0
0001023512,23957752390.255394,23957752390.255394,False,False,False,0.0
0001023514,12206583041.946396,12206583041.946396,False,False,False,0.0
0001023549,2195284522.751441,2044813549.4811916,True,True,True,0.06854281151750564
0001023731,265761326.66105497,265761326.66105497,True,True,True,0.0
0001023994,1825281.7395619154,1825281.7395619154,True,True,True,0.0
0001024305,2501149482.1700745,2501149482.1700745,True,True,True,0.0
0001024478,46366153554.722534,46366153554.722534,False,False,False,0.0
0001024672,51070684.55914736,53758616.0,True,True,True,0.050000011920928955
0001024795,2321368049.092819,2321368049.092819,True,True,True,0.0
0001025378,15983633064.930328,15983633064.930328,False,False,False,0.0
0001025835,2272890228.3872986,2272890228.3872986,True,True,True,0.0
0001025996,4211618531.481903,4211618531.481903,True,True,True,0.0
0001026655,218748114.40385053,218748114.40385056,True,True,True,1.3624036243199137e-16
0001026662,12064159.47551012,12064159.47551012,True,True,True,0.0
0001026785,4164008.289691448,4164008.289691448,True,True,True,0.0
0001026980,28450393.16169417,28450393.16169417,True,True,True,0.0
0001027552,6735064887918.127,6571116240024.602,False,False,False,0.024342549124898406
0001027664,32936916605.323242,32913695429.323242,False,False,False,0.0007050197284176567
0001027838,504013363.5,504013363.5,True,True,True,0.0
0001029199,2548680940.4706573,2548680940.4706573,True,True,True,0.0
0001030192,490611270.0,490611270.0,True,True,True,0.0
0001030469,2202877502.135582,2202877502.135582,True,True,True,0.0
0001030471,21130044.361930847,21130044.361930847,True,True,True,0.0
0001030894,33642608121.663025,33642608121.663025,False,False,False,0.0
0001030997,401053637.6535797,401053637.6535797,True,True,True,0.0
0001031203,3213039637.5,3213039637.5,True,True,True,0.0
0001031296,26775579620.319557,26700382949.738407,False,False,False,0.002808404958826158
0001031316,41604683.81995809,41476136.61804259,True,True,True,0.0030897290908827304
0001032033,4843393193.69529,14114816259.015701,True,True,False,0.6568575102349193
0001032208,55079924672.39259,13073800920.0,False,False,False,0.7626394553412869
0001032220,3017901427.3633575,3017901427.3633575,True,True,True,0.0
0001032975,14042479675.542389,14042479675.542389,False,False,False,0.0
0001033767,257679551718.07895,257117856165.1205,False,False,False,0.002179821989029897
0001034054,20030495790.095818,20030495790.095825,False,False,False,3.8088895108739097e-16
0001034670,8874153449.788652,8730608571.519325,False,False,False,0.016175613717018363
0001034760,102282144.07316208,102282144.07316208,True,True,True,0.0
0001034842,887293540.0,887293540.0,True,True,True,0.0
0001034957,7166246812.760148,7166246812.760149,False,False,False,1.3307863116131402e-16
0001035002,104226858795.59839,104226858795.59839,False,False,False,0.0
0001035092,759219279.0,759219279.0,True,True,True,0.0
0001035201,3100612486.396408,3075876987.534878,True,True,True,0.007977616993434217
0001035267,130447915531.5,130447915531.5,False,False,False,0.0
0001035354,63937511.175914764,60587250.51387215,True,True,True,0.052398984577689656
0001035443,9186332103.104553,8996402225.216484,False,False,False,0.02067526796945232
0001035983,54705008995.88269,54705008995.88269,False,False,False,0.0
0001036044,66890678.04886985,66890678.04886985,True,True,True,0.0
0001036262,131426312.69930363,131426312.69930363,True,True,True,0.0
0001037540,10713290163.9758,10706903555.56128,False,False,False,0.000596138844068248
0001037646,27569502938.961914,27569502938.961914,False,False,False,0.0
0001037868,53461430048.079834,53032712641.2395,False,False,False,0.008019190778375563
0001037976,16317552640.789215,16317552640.789215,False,False,False,0.0
0001038074,7311324507.396362,7311324507.396362,False,False,False,0.0
0001038683,56184404205.977325,57257375489.15325,False,False,False,0.01873944228161817
0001038773,854923650.0,854923650.0,True,True,True,0.0
0001039065,3324219235.471435,3324219235.4714355,True,True,True,1.434433544920814e-16
0001039280,48574535.07219696,48574535.07219696,True,True,True,0.0
0001039399,7453498658.336639,7453498658.336639,False,False,False,0.0
0001039684,60320074974.21844,60320074974.218445,False,False,False,1.2648184761890463e-16
0001039765,102310928502.0,102310928502.0,False,False,False,0.0
0001040130,39672413.55035805,39672413.55035806,True,True,True,1.8780255422238066e-16
0001040161,41619824.53229809,41619824.53229809,True,True,True,0.0
0001040470,2617464838.315201,2498400146.040344,True,True,True,0.04548855462428891
0001040829,7792707238.692566,7792707238.692566,False,False,False,0.0
0001040896,55125541.53983616,55125541.53983617,True,True,True,1.35156596902358e-16
0001040971,3882685537.822735,3882685537.822735,True,True,True,0.0
0001041024,32445244.01875019,32445244.01875019,True,True,True,0.0
0001041061,41489151619.41879,41489151619.41879,False,False,False,0.0
0001041368,104467473.8345232,102758909.8028841,True,True,True,0.01635498561346922
0001041514,383240898.82182455,383240898.82182455,True,True,True,0.0
0001041792,35077853221.11116,15261228657.025337,False,False,False,0.5649326496457154
0001041803,5309553248.378845,5309553248.378845,False,False,False,0.0
0001041859,55815037.9579308,55815037.9579308,True,True,True,0.0
0001041934,161745462.35263348,161745462.35263348,True,True,True,0.0
0001042046,11824601557.712463,1302696234.023203,False,False,True,0.8898317015025733
0001042187,7279790.660465241,7279790.6604652405,True,True,True,1.2793260384165483e-16
0001042729,1054441669.0,1054441669.0,True,True,True,0.0
0001042776,1193767145.7265615,1192681283.8509035,True,True,True,0.0009096094489994931
0001042893,2115558766.75,2115558766.75,True,True,True,0.0
0001043000,1816213985.3422928,1816213985.3422928,True,True,True,0.0
0001043186,122549626.42757034,122549626.42757034,True,True,True,0.0
0001043219,17049021310.582333,17049021310.582333,False,False,False,0.0
0001043277,16966802304.99826,17279964603.602783,False,False,False,0.018122855329184527
0001043337,202512402.67984676,202512402.67984676,True,True,True,0.0
0001043961,49704568.727355964,49704568.72735596,True,True,True,1.498972989342777e-16
0001044777,585212511.4573965,585212511.4573965,True,True,True,0.0
0001045450,4566657887.178375,4547505656.678375,True,True,True,0.004193927150481966
0001045520,104169561730.48534,104169561730.48532,False,False,False,1.4648030392965068e-16
0001045609,130228965011.35254,130228965011.35254,False,False,False,0.0
0001045742,28289951.877174377,28289951.877174377,True,True,True,0.0
0001045810,5240304058837.891,5240304058837.891,False,False,False,0.0
0001045986,1927622913.9566345,1927622913.9566345,True,True,True,0.0
0001046025,1168548314.6287346,1168548314.6287346,True,True,True,0.0
0001046050,350060576.91941833,350060576.91941833,True,True,True,0.0
0001046102,15325300000.0,15325300000.0,False,False,False,0.0
0001046179,10736065151694.0,10736151562188.0,False,False,False,8.048553850928476e-06
0001046257,6573158742.87159,6573158742.87159,False,False,False,0.0
0001046311,4518865717.477707,4416246114.259872,True,True,True,0.02270915084308228
0001046568,2064417149.483509,2064417149.483509,True,True,True,0.0
0001047127,11719502649.309937,11335210134.672966,False,False,False,0.032790855221112844
0001047335,3429375682.267914,3429375682.267914,True,True,True,0.0
0001047340,1515279417.7442322,1515279417.7442322,True,True,True,0.0
0001047716,28303106362727.043,28303106362727.043,False,False,False,0.0
0001047862,39690648103.8366,39690648103.83659,False,False,False,1.9222146514943208e-16
0001048268,5989062097.074829,5989062097.074829,False,False,False,0.0
0001048286,87239358467.21777,87239358467.21777,False,False,False,0.0
0001048477,12963634876.526093,12551321824.671722,False,False,False,0.03180535827964163
0001048695,22145757576.18524,22408508530.164978,False,False,False,0.011725499429202835
0001048911,76860497512.62158,76860497512.62158,False,False,False,0.0
0001049502,16663671158.601929,16663671158.601929,False,False,False,0.0
0001049521,4979271995.920914,4979271995.920914,True,True,True,0.0
0001049606,407109681.0,407109681.0,True,True,True,0.0
0001049659,1498486153.7866912,1498486153.7866912,True,True,True,0.0
0001050140,6918970427.462669,6918970427.462669,False,False,False,0.0
0001050377,2020814579.2279434,2020814579.2279434,True,True,True,0.0
0001050441,817275299.849802,817275299.849802,True,True,True,0.0
0001050743,790489382.3850708,790489382.3850708,True,True,True,0.0
0001050797,2908285421.4431534,2908285421.4431534,True,True,True,0.0
0001050915,91918449248.5658,91918449248.5658,False,False,False,0.0
0001051470,32266538935.69565,32266538935.69565,False,False,False,0.0
0001051627,3734394473.4283905,3679312965.3427124,True,True,True,0.014749782990951699
0001052752,2005380859.7712593,2005380859.7712593,True,True,True,0.0
0001053507,80573810646.96167,82006499995.88994,False,False,False,0.01747043647759718
0001053691,38856075.71069145,38856075.71069145,True,True,True,0.0
0001053706,1082632785.9823608,1082632785.9823608,True,True,True,0.0
0001054905,2281081277.703598,2281081277.703598,True,True,True,0.0
0001055160,877443332.6895905,2557534973.202862,True,True,True,0.6569183444671541
0001055726,137518703.37734008,137518703.37734008,True,True,True,0.0
0001056358,13797140.684027672,13797140.684027672,True,True,True,0.0
0001056696,12606118387.571838,12606118387.571838,False,False,False,0.0
0001056903,3497843994.5,3535101579.706665,True,True,True,0.010539325212192797
0001056943,687647440.3306274,687612133.6693726,True,True,True,5.1344132449481716e-05
0001057060,1151161177.9288101,1151161177.9288101,True,True,True,0.0
0001057352,12958218678.755264,12958218678.755264,False,False,False,0.0
0001057379,272910273.4531088,272910273.4531088,True,True,True,0.0
0001057706,4251811322.0383224,4251811322.0383224,True,True,True,0.0
0001057877,7487679213.752289,7487679213.752289,False,False,False,0.0
0001058090,48743901939.26239,47465827056.0379,False,False,False,0.02622020052512496
0001058290,28553658133.580673,30038585350.68303,False,False,False,0.049433992971596154
0001058307,26155461.01151085,26155461.01151085,True,True,True,0.0
0001058811,245620070.56542635,245620070.56542635,True,True,True,0.0
0001059142,146323187.99883842,146323187.99883842,True,True,True,0.0
0001059556,85683770520.01953,85683770520.01953,False,False,False,0.0
0001060391,68374293801.746735,68374293801.746735,False,False,False,0.0
0001060822,1189809500.2483177,1174757920.0,True,True,True,0.012650411889614596
0001060955,12357965787.670135,12357965787.670135,False,False,False,0.0
0001061069,8580758.325112104,8745141.302181005,True,True,True,0.018797063579510668
0001061219,84824260562.23949,84824260562.23947,False,False,False,1.7988708609259164e-16
0001061630,2362981222.973133,2327587062.4337053,True,True,True,0.014978604228980869
0001061894,9307613394.366062,9307613394.366062,False,False,False,0.0
0001061983,9999954499.16658,9926272257.332901,False,False,False,0.007368257709554584
0001062231,1558686175.5241556,1444635962.0322075,True,True,True,0.07317073525310204
0001062822,974453520.9205828,974453520.9205828,True,True,True,0.0
0001063259,2885155082.9921603,2885155082.9921603,True,True,True,0.0
0001064728,3587517037.2009277,3547290046.5011597,True,True,True,0.011213045201634552
0001065078,35895195.36922157,35895195.36922157,True,True,True,0.0
0001065088,46716101493.83545,46716101493.83545,False,False,False,0.0
0001065280,336487955051.69165,336487955051.69165,False,False,False,0.0
0001065696,6251681313.429672,6251681313.429672,False,False,False,0.0
0001066119,37037078107.29083,37037078107.29083,False,False,False,0.0
0001066194,201209091.63572502,201209091.63572502,True,True,True,0.0
0001066764,20015155.386185884,8020257.456156135,True,True,True,0.5992907723468598
0001066923,58688527.95139327,58688527.95139325,True,True,True,3.8085367909182417e-16
0001067294,1224859990.9471893,1211449149.0528107,True,True,True,0.010948877417416502
0001067491,48667100676.0,49839161460.0,False,False,False,0.023516864041556448
0001067701,62029489943.00695,62029489943.00696,False,False,False,1.229962480468553e-16
0001068851,8496497342.9496,8496497342.9496,False,False,False,0.0
0001069157,17367623159.248905,17367623159.2489,False,False,False,2.1964417529370055e-16
0001069183,41185745549.2009,42105351202.83234,False,False,False,0.02184058860360674
0001069202,13038014643.75,13128287928.0,False,False,False,0.0068762419551650165
0001069258,9262170302.824001,9262170302.824001,False,False,False,0.0
0001069394,73825041.11977673,73825041.11977673,True,True,True,0.0
0001069530,41428850.33806801,41544791.251049995,True,True,True,0.0027907448681441316
0001069533,224749819.74020386,224749819.74020386,True,True,True,0.0
0001069878,4414837350.143394,4414837350.143394,True,True,True,0.0
0001070081,5888993985.358276,5888993985.358276,False,False,False,0.0
0001070235,4460224358.162849,4589166330.014086,True,True,True,0.028097036058146223
0001070296,205560649.43790436,205560649.43790436,True,True,True,0.0
0001070304,44020015224.31494,44020015224.31494,False,False,False,0.0
0001070412,5559722149.35289,5556763208.8896675,False,False,False,0.0005322101327612033
0001070423,18245949086.243587,18245949086.24359,False,False,False,2.0907091473257837e-16
0001070494,4984798688.323471,4977906309.853058,True,True,True,0.001382679402190926
0001070524,583633605.0169373,583633605.0169373,True,True,True,0.0
0001070750,14826091576.193254,14826091576.193253,False,False,False,1.2864810816865537e-16
0001070985,3235795080.799591,3235795080.799591,True,True,True,0.0
0001071236,659398225.9465485,659398225.9465485,True,True,True,0.0
0001071438,889787257.3623437,745253265.0313802,True,True,True,0.16243657248971552
0001071739,33265621490.93628,32223295508.30841,False,False,False,0.031333428804625404
0001072627,289310000.0,289310000.0,True,True,True,0.0
0001073404,3366400524.181851,3366400524.181851,True,True,True,0.0
0001074828,186309321.75566202,186309321.75566205,True,True,True,1.5996152048033315e-16
0001074871,19243784161.367416,28976176.30912614,False,False,True,0.9984942578826415
0001074902,268563976.09513855,268563976.09513855,True,True,True,0.0
0001075415,1847444206.1494637,4452751941.536194,True,True,True,0.585100578157943
0001075531,149975552386.0626,147037651879.42505,False,False,False,0.019589196104941736
0001075736,197194968.99160862,196529893.82587433,True,True,True,0.003372678162811509
0001075880,10222958703.050623,10222958703.050623,False,False,False,0.0
0001076378,151602632832.72748,151602632832.72748,False,False,False,0.0
0001076930,5433278946.653595,2313691180.1410675,False,False,True,0.5741630049077288
0001077183,2241896526.018982,2241896526.018982,True,True,True,0.0
0001077428,4159192802.6260533,867531030.0781689,True,True,True,0.791418414282112
0001077688,137493122.04880714,137493122.04880714,True,True,True,0.0
0001078075,2762877856.0,2762877856.0,True,True,True,0.0
0001078271,2872099302.3969407,2842086511.9408207,True,True,True,0.010449774640825448
0001080014,1522934818.2881067,1522934818.288107,True,True,True,1.5655205740818433e-16
0001080340,46616075.84830284,46616075.84830284,True,True,True,0.0
0001080657,2209025.2252807613,22520.581549286842,True,True,True,0.9898051949377696
0001081745,23598718.5,23598718.5,True,True,True,0.0
0001082324,47563619.114037514,47563619.114037514,True,True,True,0.0
0001082554,21990058311.968018,21990058311.968018,False,False,False,0.0
0001083220,5904246.443590879,5904246.443590879,True,True,True,0.0
0001083301,7309890927.708554,7309890927.708555,False,False,False,1.3046354943427317e-16
0001083446,2149782552.750366,2151454599.751831,True,True,True,0.0007771704788275399
0001083743,11372984.186880112,11372984.186880112,True,True,True,0.0
0001084048,1894025427.4699402,1894025427.4699402,True,True,True,0.0
0001084554,278313609.6998925,278313609.6998925,True,True,True,0.0
0001084765,142596607.0412798,142596607.0412798,True,True,True,0.0
0001084961,2047764352.0258482,1972683176.9680939,True,True,True,0.036664948768874044
0001084991,454922517.8543663,454922517.8543663,True,True,True,0.0
0001085243,33845675.86795235,33845675.86795235,True,True,True,0.0
0001086222,15103177913.504059,15300070062.563515,False,False,False,0.012868708983314731
0001086434,273195178.0483732,270621691.20976067,True,True,True,0.009419957032173104
0001086600,3414604696.3306503,3401738767.1512127,True,True,True,0.0037679117565976006
0001086745,17158852.183958292,17158852.183958292,True,True,True,0.0
0001087294,98289181.06265974,98289181.06265974,True,True,True,0.0
0001088034,80072111.70947933,80072111.70947933,True,True,True,0.0
0001088856,12256195954.958883,12256195954.958885,False,False,False,1.5562321619382908e-16
0001089113,1775919827938.1362,1775919827938.1362,False,False,False,0.0
0001089907,307962414.56085205,307962414.56085205,True,True,True,0.0
0001090009,575787995.1216507,575787995.1216507,True,True,True,0.0
0001090012,53932998657.22657,53954999160.7666,False,False,False,0.0004077565356729559
0001090872,42681209034.98428,42269591015.3114,False,False,False,0.009644010302882781
0001091223,417014329.7801485,417014329.7801485,True,True,True,0.0
0001092699,2985494440.806381,2985494440.806381,True,True,True,0.0
0001092796,571164678.8344269,571164678.8344269,True,True,True,0.0
0001093557,33845487934.14093,34015299126.777267,False,False,False,0.004992200480243897
0001093672,239650187.03350067,239650187.03350067,True,True,True,0.0
0001093691,2920138011.0977674,2920138011.0977674,True,True,True,0.0
0001094038,21675064.30496335,21675064.30496335,True,True,True,0.0
0001094285,28300602375.92212,28300602375.92212,False,False,False,0.0
0001094324,6175775277.268968,6168595106.349692,False,False,False,0.0011626347457465254
0001094366,1205066983.1971054,1205066983.1971054,True,True,True,0.0
0001094517,2581370267227.1035,2584340581562.8735,False,False,False,0.0011493509628571206
0001094972,7342015744.83621,7433838590.076619,False,False,False,0.012352009547662576
0001095052,160976685.68541014,160976685.68541014,True,True,True,0.0
0001095073,14504289370.714905,14516941958.078857,False,False,False,0.0008715738755786177
0001095435,4201287.103311702,398758.84320917726,True,True,True,0.9050865048249495
0001095565,867549467.0808315,867549467.0808315,True,True,True,0.0
0001095651,1076407442.4928665,1076407442.4928665,True,True,True,0.0
0001095981,20567884.039521217,20567884.039521217,True,True,True,0.0
0001096056,459991367.0809765,459991367.0809765,True,True,True,0.0
0001096275,8857734.748641491,8857734.748641491,True,True,True,0.0
0001096343,22268224077.22705,22268224077.22705,False,False,False,0.0
0001096752,1308925168.4184744,1287724309.7141361,True,True,True,0.01619715107927409
0001097149,11305992012.207153,11008335942.872131,False,False,False,0.026327284595074964
0001097864,28283497124.692543,28283497124.692543,False,False,False,0.0
0001098146,125866725.20551682,125866725.20551682,True,True,True,0.0
0001098151,312846244.42523193,308025172.14953613,True,True,True,0.015410356881710956
0001098972,364215099.49956894,359713041.6256466,True,True,True,0.012360986351494404
0001099219,60001730283.747,60001730283.746994,False,False,False,1.2715290867731219e-16
0001099590,99542663263.89404,99542663263.89404,False,False,False,0.0
0001099800,52348647824.09668,52302534768.67676,False,False,False,0.0008808834103007243
0001100682,13478592945.65503,13478592945.65503,False,False,False,0.0
0001101215,4090883785.6109314,3920686416.6463013,True,True,True,0.0416040586543362
0001101239,101394034444.1726,101394034444.1726,False,False,False,0.0
0001101302,19789127160.64453,19789127160.64453,False,False,False,0.0
0001102238,257625082.7692423,243088250.2307577,True,True,True,0.05642630904656663
0001102993,35799201.25485634,36641772.4429729,True,True,True,0.022994826176268798
0001103982,78633340170.76662,79085662866.73764,False,False,False,0.005719401969649095
0001104038,8419143.130772114,8419143.130772114,True,True,True,0.0
0001104485,2808635079.1124263,2808635079.1124268,True,True,True,1.6977540505326634e-16
0001104506,26535536896.043224,26535536896.04322,False,False,False,1.437580585073377e-16
0001104657,4879050108.613586,4879050108.613586,True,True,True,0.0
0001105101,16246785.76620698,16246785.76620698,True,True,True,0.0
0001106644,38289581.164565325,38289581.164565325,True,True,True,0.0
0001107421,4217196.715202332,4217196.715202332,True,True,True,0.0
0001107843,6123660936.973984,6123660936.973984,False,False,False,0.0
0001108109,408927148.7477003,413157425.42339015,True,True,True,0.010238897851962428
0001108134,2620929047.5879593,2547170802.382721,True,True,True,0.02814202287281224
0001108205,2967909.250303626,2967909.250303626,True,True,True,0.0
0001108426,6404414648.524131,6404414648.524132,False,False,False,1.4890889624487695e-16
0001108524,211453383972.16797,212424517944.33594,False,False,False,0.0045716661219984325
0001109138,6045189191.8576355,5872416934.648727,False,False,False,0.02858012408306722
0001109242,914976027.396469,914976027.3964691,True,True,True,1.3028679001567608e-16
0001109354,8954476991.751614,66078334853.2457,False,False,False,0.8644869455073476
0001109357,44990463252.77338,44847214737.410065,False,False,False,0.0031839751139811035
0001110646,383276796933.415,383276796933.415,False,False,False,0.0
0001110803,31276630737.304688,31276630737.304688,False,False,False,0.0
0001111335,2689831483.0675893,2689831483.067589,True,True,True,1.7727398954350896e-16
0001111485,290736849.9200592,290736849.9200592,True,True,True,0.0
0001111711,19642781256.949615,19642781256.949615,False,False,False,0.0
0001111928,3198597202.9948883,3198597202.9948883,True,True,True,0.0
0001113169,23247162049.087143,23247162049.087143,False,False,False,0.0
0001113232,3420742432.862892,3399743010.9186096,True,True,True,0.006138849199092628
0001113809,377627793.6818409,381138262.41734505,True,True,True,0.009210486276657786
0001114446,91806583409.3683,91806583409.36832,False,False,False,1.6620582637805614e-16
0001114448,307689458238.75,307689458238.75,False,False,False,0.0
0001114483,4262262877.9729004,4262262877.9729004,True,True,True,0.0
0001114925,240532361.25416565,240532361.25416565,True,True,True,0.0
0001114927,278228280.65223885,278228280.65223885,True,True,True,0.0
0001114995,5138946797.065735,5138946797.065735,False,False,False,0.0
0001116132,24353699429.220978,24353699429.220978,False,False,False,0.0
0001116463,243459251.33679175,243459251.33679175,True,True,True,0.0
0001116578,69005628940.90671,69005628940.90672,False,False,False,2.2112383144231513e-16
0001116942,12149884678.01953,12149884678.019531,False,False,False,1.569849165945667e-16
0001117057,9251263.760665655,9251263.760665655,True,True,True,0.0
0001117297,1081216616.9474316,1081216616.9474316,True,True,True,0.0
0001119083,20576556.08570957,20576556.08570957,True,True,True,0.0
0001119639,151300563428.2628,151300563428.26282,False,False,False,2.0170168196015682e-16
0001119769,181205492.03509688,181205492.03509688,True,True,True,0.0
0001119774,248674903.15075397,244892756.57443452,True,True,True,0.015209200962377005
0001120193,54522653376.63907,54522653376.63907,False,False,False,0.0
0001120370,97231806.18860006,98414668.07017136,True,True,True,0.012019162435500894
0001120914,1764675395.300171,1764675395.300171,True,True,True,0.0
0001120970,250017121.73109534,250017121.7310953,True,True,True,1.192011258322902e-16
0001121404,54105978947.03134,54105978947.03134,False,False,False,0.0
0001121484,532045481.1709976,532045481.1709976,True,True,True,0.0
0001121788,53235015685.34985,53068244794.64191,False,False,False,0.003132729248990185
0001122411,164895872459.31473,166452326097.3858,False,False,False,0.00935074729541746
0001122904,567226191.0795422,567226191.0795422,True,True,True,0.0
0001122976,3998055198.4952927,3909087123.0329514,True,True,True,0.02225283820389106
0001123134,40088033946.446846,41649042348.92411,False,False,False,0.03748005510906036
0001123360,24559232129.859013,23831531557.35901,False,False,False,0.02963042853507087
0001123494,36600532.026343346,36600532.026343346,True,True,True,0.0
0001123799,19193795248.25383,19164009419.085323,False,False,False,0.0015518467704409011
0001124105,721468699.6343026,721468699.6343026,True,True,True,0.0
0001124198,7522935018.75,7522935018.75,False,False,False,0.0
0001124524,799242784.4752312,787593514.6605492,True,True,True,0.014575383151354582
0001124796,2326068725.434349,2326068725.434349,True,True,True,0.0
0001125345,257348753.0500307,257348753.0500307,True,True,True,0.0
0001125376,10094517390.936127,10094517390.936127,False,False,False,0.0
0001126328,23414483670.439102,23623114446.083496,False,False,False,0.008831637171320695
0001126741,204236705.6559639,205230036.46434784,True,True,True,0.004840084938329684
0001126956,4893687969.595947,1297022448.051773,True,True,True,0.7349601249384801
