event_id,basket_kind,entity_id,ticker,T_12m_excess,N_12m_excess,dollar_vol_60d,f_ocf_margin,f_ni_margin,mcap_usd_修後,f_ps_修後,f_pb_修後,f_log_mcap_修後,mcap_status_修後
E07,同SIC全體,0000804328,QCOM,-0.276763853753615,-0.2684023919602439,1232541309.6427915,0.3131769416354396,0.2603049124788255,191214210678.1006,4.9077103505492685,7.277696988585697,25.976660158432082,有
E07,同SIC全體,0000810136,PLAB,0.3100077710175153,0.430914797215882,9789112.171554564,0.3015689558519215,0.1507452597970346,1476347860.4552536,1.7029294332694926,1.3171516441381412,21.112837213172252,有
E07,同SIC全體,0000811156,CMS,-0.0946685291163851,-0.0507937728789994,136907966.58821106,,0.1269620780663981,19666019723.118095,2.73177104085541,2.4246109879322026,23.70215809620828,有
E07,同SIC全體,0000817720,SYNA,-0.0273755357979791,0.0342908803705284,32146496.31462097,0.0807637328976924,0.1614253624668164,3339271166.0497284,3.409507010465314,2.2757930662098604,21.92901840636537,有
E07,同SIC全體,0000820313,APH,0.7867287832987677,0.7990848776576771,424670155.1582718,0.1991917186613726,0.1554027226318775,93061263389.10089,6.598217767236308,9.845148203025749,25.256523859341048,有
E07,同SIC全體,0000822818,CLH,0.2426447183144671,-0.0189540406768977,71671891.03393555,0.129228065018786,0.0703344062664605,12921771249.296616,2.2185080705705826,5.1108334220473814,23.28217941950321,有
E07,同SIC全體,0000823768,WM,-0.1089983801072868,-0.1029275871756904,339840692.1348572,0.2462092849120179,0.1315518532384874,84057982311.94098,3.9338254545086566,10.534901906497177,25.15477266328433,有
E07,同SIC全體,0000827052,EIX,0.1098506311188876,0.1916724936836911,183619757.6889038,,,,,,,無面板
E07,同SIC全體,0000827054,MCHP,0.0202293957079655,0.3108968403351215,477447730.6827545,0.2652098800018677,0.2013198238159717,30282006767.494965,4.713079448957209,4.825125761642946,24.133819537014997,有
E07,同SIC全體,0000833640,POWI,-0.2970584235610384,-0.3314084321014511,23136476.589393616,0.1883324150680503,0.0976472677433896,3521625995.883705,8.017653450970792,4.700433649554539,21.98218865054808,有
E07,同SIC全體,0000840715,CLRO,-0.6380061954382953,-0.2685517443701872,37267.875,-0.0818379758240108,-0.6104812673624146,14141797.929566957,1.061776254190777,0.6017530287888582,16.46464536236986,有
