weight_quality,weight_value,weight_momentum,weight_low_vol,cadence,value,trades,verdict,neighbours,valid_neighbours,neighbourhood_mean,neighbour_mean,lift,peak_over_neighbourhood,is_local_peak,layer,siblings,weakest_sibling_mean,layer_drop
0.2,0.1,0.0,0.7,monthly,-0.3386189755843395,420,普通,9,9,-0.33820916098148096,-0.3381636260256078,-0.0004098146028585492,,False,cadence=monthly,1,-0.337909319444766,-0.00029984153671497316
0.2,0.1,0.0,0.7,quarterly,-0.3382713414392665,141,普通,9,9,-0.337909319444766,-0.33786909477871035,-0.00036202199450052763,,False,cadence=quarterly,1,-0.33820916098148096,0.00029984153671497316
0.2,0.1,0.1,0.6,monthly,-0.33950037055221904,560,普通,12,12,-0.33949665564037057,-0.33949634606438317,-3.714911848473612e-06,,False,cadence=monthly,1,-0.33917594930754913,-0.000320706332821441
0.2,0.1,0.1,0.6,quarterly,-0.3391638622217863,188,普通,12,12,-0.33917594930754913,-0.33917695656469604,1.2087085762835237e-05,,False,cadence=quarterly,1,-0.33949665564037057,0.000320706332821441
0.2,0.1,0.2,0.5,monthly,-0.340380981973612,560,普通,12,12,-0.34037981896124553,-0.34037972204354827,-1.1630123664674308e-06,,False,cadence=monthly,1,-0.3400668108135653,-0.0003130081476802049
0.2,0.1,0.2,0.5,quarterly,-0.3400516351957812,188,普通,12,12,-0.3400668108135653,-0.3400680754483807,1.5175617784135564e-05,,False,cadence=quarterly,1,-0.34037981896124553,0.0003130081476802049
0.2,0.1,0.3,0.4,monthly,-0.341289386384519,560,普通,12,12,-0.34132055148399565,-0.3413231485756187,3.1165099476648805e-05,,False,cadence=monthly,1,-0.3410134876710007,-0.00030706381299494545
0.2,0.1,0.3,0.4,quarterly,-0.34096873723182686,188,普通,12,12,-0.3410134876710007,-0.34101721687426517,4.4750439173846246e-05,,False,cadence=quarterly,1,-0.34132055148399565,0.00030706381299494545
0.2,0.1,0.4,0.3,monthly,-0.3423447885504075,560,普通,12,12,-0.34234119547924924,-0.3423408960566527,-3.5930711582699004e-06,,False,cadence=monthly,1,-0.3420377814057542,-0.00030341407349504523
0.2,0.1,0.4,0.3,quarterly,-0.3420259799616351,188,普通,12,12,-0.3420377814057542,-0.3420387648594308,1.1801444119108329e-05,,False,cadence=quarterly,1,-0.34234119547924924,0.00030341407349504523
0.2,0.1,0.5,0.2,monthly,-0.3433984183242754,560,普通,12,12,-0.3433948316912571,-0.34339453280517224,-3.5866330183043083e-06,,False,cadence=monthly,1,-0.34308882818966785,-0.00030600350158926926
0.2,0.1,0.5,0.2,quarterly,-0.34307707309811597,188,普通,12,12,-0.34308882818966785,-0.34308980778063053,1.175509155187937e-05,,False,cadence=quarterly,1,-0.3433948316912571,0.00030600350158926926
0.2,0.1,0.6,0.1,monthly,-0.3444502836411363,560,普通,12,12,-0.3444467034226409,-0.34444640507109964,-3.580218495391474e-06,,False,cadence=monthly,1,-0.3441337790899931,-0.0003129243326477904
0.2,0.1,0.6,0.1,quarterly,-0.34412207014057117,188,普通,12,12,-0.3441337790899931,-0.34413475483577827,1.1708949421929127e-05,,False,cadence=quarterly,1,-0.3444467034226409,0.0003129243326477904
0.2,0.1,0.7,0.0,monthly,-0.3455003923887092,420,普通,9,9,-0.3447120978189061,-0.3446245095333724,-0.0007882945698031163,,False,cadence=monthly,1,-0.34442079804676917,-0.0002912997721369326
0.2,0.1,0.7,0.0,quarterly,-0.3451610239695301,141,普通,9,9,-0.34442079804676917,-0.3443385507220179,-0.0007402259227609065,,False,cadence=quarterly,1,-0.3447120978189061,0.0002912997721369326
0.2,0.2,0.0,0.6,monthly,-0.3443943580334814,420,普通,9,9,-0.3439854328632686,-0.34393999673324493,-0.00040892517021279273,,False,cadence=monthly,1,-0.3434313293944887,-0.0005541034687798763
0.2,0.2,0.0,0.6,quarterly,-0.3438037057985457,141,普通,9,9,-0.3434313293944887,-0.3433899542384824,-0.00037237640405696215,,False,cadence=quarterly,1,-0.3439854328632686,0.0005541034687798763
0.2,0.2,0.1,0.5,monthly,-0.3452714116261608,560,普通,12,12,-0.34526770324857853,-0.3452673942171134,-3.7083775822899234e-06,,False,cadence=monthly,1,-0.3446984103391738,-0.0005692929094047172
0.2,0.2,0.1,0.5,quarterly,-0.34468608056658634,188,普通,12,12,-0.3446984103391738,-0.3446994378202228,1.2329772587471588e-05,,False,cadence=quarterly,1,-0.34526770324857853,0.0005692929094047172
0.2,0.2,0.2,0.4,monthly,-0.3461476930099793,560,普通,12,12,-0.34615019960151056,-0.3461504084841382,2.5065915312816323e-06,,False,cadence=monthly,1,-0.345583344607376,-0.000566854994134558
0.2,0.2,0.2,0.4,quarterly,-0.3455637369226632,188,普通,12,12,-0.345583344607376,-0.34558497858110204,1.960768471281904e-05,,False,cadence=quarterly,1,-0.34615019960151056,0.000566854994134558
0.2,0.2,0.3,0.3,monthly,-0.34707535755442365,560,普通,12,12,-0.3470970365614363,-0.34709884314535405,2.1679007012664897e-05,,False,cadence=monthly,1,-0.34653229362290333,-0.0005647429385329805
0.2,0.2,0.3,0.3,quarterly,-0.34649790515362267,188,普通,12,12,-0.34653229362290333,-0.34653515932867673,3.438846928066619e-05,,False,cadence=quarterly,1,-0.3470970365614363,0.0005647429385329805
0.2,0.2,0.4,0.2,monthly,-0.3481246902135978,560,普通,12,12,-0.34812110388356987,-0.34812080502273424,-3.5863300279492805e-06,,False,cadence=monthly,1,-0.34755643920532214,-0.0005646646782477283
0.2,0.2,0.4,0.2,quarterly,-0.3475443971243477,188,普通,12,12,-0.34755643920532214,-0.34755744271207,1.2042080974439262e-05,,False,cadence=quarterly,1,-0.34812110388356987,0.0005646646782477283
0.2,0.2,0.5,0.1,monthly,-0.3491722701342178,560,普通,12,12,-0.34916869021618574,-0.34916839188968307,-3.5799180320705837e-06,,False,cadence=monthly,1,-0.3485967646624658,-0.0005719255537199319
0.2,0.2,0.5,0.1,quarterly,-0.3485847706909666,188,普通,12,12,-0.3485967646624658,-0.34859776416009075,1.1993971499202338e-05,,False,cadence=quarterly,1,-0.34916869021618574,0.0005719255537199319
0.2,0.2,0.6,0.0,monthly,-0.35021810515656204,420,普通,9,9,-0.3494318828998645,-0.3493445248713425,-0.0007862222566975552,,False,cadence=monthly,1,-0.3488712068786364,-0.0005606760212281126
0.2,0.2,0.6,0.0,quarterly,-0.34961907935473313,141,普通,9,9,-0.3488712068786364,-0.34878810993684783,-0.0007478724760967559,,False,cadence=quarterly,1,-0.3494318828998645,0.0005606760212281126
0.2,0.3,0.0,0.5,monthly,-0.35014965101323403,420,普通,9,9,-0.34980113851523303,-0.34976241490434407,-0.0003485124980009968,,False,cadence=monthly,1,-0.3490449135099511,-0.0007562250052819408
0.2,0.3,0.0,0.5,quarterly,-0.3493946217644358,141,普通,9,9,-0.3490449135099511,-0.34900605703723053,-0.0003497082544847152,,False,cadence=quarterly,1,-0.34980113851523303,0.0007562250052819408
0.2,0.3,0.1,0.4,monthly,-0.35102239516677036,560,普通,12,12,-0.35106914089352925,-0.3510730363707592,4.6745726758889994e-05,,False,cadence=monthly,1,-0.35030831744664526,-0.0007608234468839958
0.2,0.3,0.1,0.4,quarterly,-0.35026658562980206,188,普通,12,12,-0.35030831744664526,-0.3503117950980488,4.173181684319349e-05,,False,cadence=quarterly,1,-0.35106914089352925,0.0007608234468839958
0.2,0.3,0.2,0.3,monthly,-0.35189437835173987,560,普通,12,12,-0.35191992213855544,-0.35192205078745675,2.55437868155739e-05,,False,cadence=monthly,1,-0.3511654862349587,-0.0007544359035967507
0.2,0.3,0.2,0.3,quarterly,-0.3511338622131287,188,普通,12,12,-0.3511654862349587,-0.3511681215701112,3.1624021829990134e-05,,False,cadence=quarterly,1,-0.35191992213855544,0.0007544359035967507
0.2,0.3,0.3,0.2,monthly,-0.35284087575623535,560,普通,12,12,-0.3528578522076703,-0.35285926691195657,1.697645143494686e-05,,False,cadence=monthly,1,-0.3521106708802181,-0.0007471813274522177
0.2,0.3,0.3,0.2,quarterly,-0.3520846486828454,188,普通,12,12,-0.3521106708802181,-0.3521128393966659,2.6022197372688183e-05,,False,cadence=quarterly,1,-0.3528578522076703,0.0007471813274522177
0.2,0.3,0.4,0.1,monthly,-0.3538841799317276,560,普通,12,12,-0.3538806003108051,-0.3538803020090615,-3.579620922511406e-06,,False,cadence=monthly,1,-0.35313239692991605,-0.0007482033808890454
0.2,0.3,0.4,0.1,quarterly,-0.35312010859591847,188,普通,12,12,-0.35313239692991605,-0.3531334209577492,1.2288333997578782e-05,,False,cadence=quarterly,1,-0.3538806003108051,0.0007482033808890454
0.2,0.3,0.5,0.0,monthly,-0.35492575086589606,420,普通,9,9,-0.35414160039004816,-0.35405447255939837,-0.0007841504758479001,,False,cadence=monthly,1,-0.3533938142606444,-0.000747786129403738
0.2,0.3,0.5,0.0,quarterly,-0.3541494832701222,141,普通,9,9,-0.3533938142606444,-0.3533098510373691,-0.0007556690094777663,,False,cadence=quarterly,1,-0.35414160039004816,0.000747786129403738
0.2,0.4,0.0,0.4,monthly,-0.3563478867608241,420,普通,9,9,-0.3559549389847859,-0.35591127812078166,-0.000392947776038155,,False,cadence=monthly,1,-0.35504396612675265,-0.0009109728580332654
0.2,0.4,0.0,0.4,quarterly,-0.3553467621476194,141,普通,9,9,-0.35504396612675265,-0.3550103221244341,-0.00030279602086674684,,False,cadence=quarterly,1,-0.3559549389847859,0.0009109728580332654
0.2,0.4,0.1,0.3,monthly,-0.3569462074845714,560,普通,12,12,-0.3572674567953577,-0.35729422757125656,0.00032124931078630903,,False,cadence=monthly,1,-0.356348446050717,-0.0009190107446406803
0.2,0.4,0.1,0.3,quarterly,-0.3559835643935957,188,普通,12,12,-0.356348446050717,-0.3563788528554772,0.0003648816571213409,,False,cadence=quarterly,1,-0.3572674567953577,0.0009190107446406803
0.2,0.4,0.2,0.2,monthly,-0.35766852365158996,560,普通,12,12,-0.3580112544913025,-0.3580398153946119,0.00034273083971253504,,False,cadence=monthly,1,-0.3570955424512897,-0.0009157120400127838
0.2,0.4,0.2,0.2,quarterly,-0.3567629320991049,188,普通,12,12,-0.3570955424512897,-0.35712325998063843,0.0003326103521847923,,False,cadence=quarterly,1,-0.3580112544913025,0.0009157120400127838
0.2,0.4,0.3,0.1,monthly,-0.35858599390414003,560,普通,12,12,-0.3588360433952037,-0.3588568808527923,0.00025004949106366414,,False,cadence=monthly,1,-0.35792256477008194,-0.0009134786251217553
0.2,0.4,0.3,0.1,quarterly,-0.3577298718344446,188,普通,12,12,-0.35792256477008194,-0.35793862251471836,0.0001926929356373397,,False,cadence=quarterly,1,-0.3588360433952037,0.0009134786251217553
0.2,0.4,0.4,0.0,monthly,-0.3596233104340134,420,普通,9,9,-0.3589485172951707,-0.3588735402797438,-0.000674793138842722,,False,cadence=monthly,1,-0.35804921210203056,-0.0008993051931401319
0.2,0.4,0.4,0.0,quarterly,-0.3587540113095038,141,普通,9,9,-0.35804921210203056,-0.35797090107897794,-0.000704799207473239,,False,cadence=quarterly,1,-0.3589485172951707,0.0008993051931401319
0.2,0.5,0.0,0.3,monthly,-0.3633567365332191,420,普通,9,9,-0.362672943840871,-0.3625969668750545,-0.0006837926923480842,,False,cadence=monthly,1,-0.3616778726222244,-0.0009950712186466149
0.2,0.5,0.0,0.3,quarterly,-0.36236154868304427,141,普通,9,9,-0.3616778726222244,-0.3616019086154666,-0.0006836760608198711,,False,cadence=quarterly,1,-0.362672943840871,0.0009950712186466149
0.2,0.5,0.1,0.2,monthly,-0.363951165232251,560,普通,12,12,-0.3639521225812864,-0.3639522023603727,9.573490353798064e-07,,False,cadence=monthly,1,-0.3629642924649857,-0.0009878301163007142
0.2,0.5,0.1,0.2,quarterly,-0.3629177770258818,188,普通,12,12,-0.3629642924649857,-0.3629681687515776,4.651543910388911e-05,,False,cadence=quarterly,1,-0.3639521225812864,0.0009878301163007142
0.2,0.5,0.2,0.1,monthly,-0.36454601350048865,560,普通,12,12,-0.36459236984436316,-0.3645962328730194,4.63563438745096e-05,,False,cadence=monthly,1,-0.36358483851951084,-0.0010075313248523177
0.2,0.5,0.2,0.1,quarterly,-0.3634714896496938,188,普通,12,12,-0.36358483851951084,-0.3635942842586623,0.00011334886981706482,,False,cadence=quarterly,1,-0.36459236984436316,0.0010075313248523177
0.2,0.5,0.3,0.0,monthly,-0.3651412803208116,420,普通,9,9,-0.3643967411062943,-0.36431401452690343,-0.0007445392145173368,,False,cadence=monthly,1,-0.36337941249884004,-0.0010173286074542376
0.2,0.5,0.3,0.0,quarterly,-0.3640227035831767,141,普通,9,9,-0.36337941249884004,-0.3633079357116915,-0.0006432910843366391,,False,cadence=quarterly,1,-0.3643967411062943,0.0010173286074542376
0.2,0.6,0.0,0.2,monthly,-0.37031516855272417,420,普通,9,9,-0.3696366197077071,-0.36956122539159414,-0.0006785488450170574,,False,cadence=monthly,1,-0.3687221189456028,-0.0009145007621043089
0.2,0.6,0.0,0.2,quarterly,-0.36942267937992534,141,普通,9,9,-0.3687221189456028,-0.36864427889734475,-0.0007005604343225391,,False,cadence=quarterly,1,-0.3696366197077071,0.0009145007621043089
0.2,0.6,0.1,0.1,monthly,-0.37090576810555154,560,普通,12,12,-0.37089628831354265,-0.3708954983308752,-9.479792008881827e-06,,False,cadence=monthly,1,-0.3699763044656817,-0.0009199838478609612
0.2,0.6,0.1,0.1,quarterly,-0.3699646839039795,188,普通,12,12,-0.3699763044656817,-0.36997727284582355,1.1620561702174736e-05,,False,cadence=quarterly,1,-0.37089628831354265,0.0009199838478609612
0.2,0.6,0.2,0.0,monthly,-0.3714967922083696,420,普通,9,9,-0.3705833613669586,-0.3704818690512462,-0.0009134308414110448,,False,cadence=monthly,1,-0.3695917524473499,-0.0009916089196086997
0.2,0.6,0.2,0.0,quarterly,-0.37050422897976787,141,普通,9,9,-0.3695917524473499,-0.36949036616597014,-0.000912476532417994,,False,cadence=quarterly,1,-0.3705833613669586,0.0009916089196086997
0.2,0.7,0.0,0.1,monthly,-0.3772236130784312,420,普通,9,9,-0.3765502677537438,-0.3764754516065563,-0.0006733453246874355,,False,cadence=monthly,1,-0.37581970472515847,-0.0007305630285853182
0.2,0.7,0.0,0.1,quarterly,-0.37653061502910945,141,普通,9,9,-0.37581970472515847,-0.37574071469138615,-0.0007109103039509845,,False,cadence=quarterly,1,-0.3765502677537438,0.0007305630285853182
0.2,0.7,0.1,0.0,monthly,-0.37781044548113873,420,普通,9,9,-0.3769033096058162,-0.37680251673078036,-0.00090713587532254,,False,cadence=monthly,1,-0.37613927211677023,-0.0007640374890459656
0.2,0.7,0.1,0.0,quarterly,-0.3770581948798052,141,普通,9,9,-0.37613927211677023,-0.3760371695875441,-0.0009189227630349572,,False,cadence=quarterly,1,-0.3769033096058162,0.0007640374890459656
0.2,0.8,0.0,0.0,monthly,-0.38408249548761586,280,普通,6,6,-0.3818583160769446,-0.38148761950849946,-0.0022241794106712676,,False,cadence=monthly,1,-0.38131096771670997,-0.000547348360234623
0.2,0.8,0.0,0.0,quarterly,-0.38368582255049566,94,普通,6,6,-0.38131096771670997,-0.38091515857774566,-0.002374854833785689,,False,cadence=quarterly,1,-0.3818583160769446,0.000547348360234623
0.3,0.0,0.0,0.7,monthly,-0.33374179587352315,280,平原,6,6,-0.33538820345697,-0.3356626047208778,0.0016464075834468628,,False,cadence=monthly,1,-0.33527149550398566,-0.00011670795298435177
0.3,0.0,0.0,0.7,quarterly,-0.33370646892195077,94,平原,6,6,-0.33527149550398566,-0.33553233326765824,0.0015650265820348896,,False,cadence=quarterly,1,-0.33538820345697,0.00011670795298435177
0.3,0.0,0.1,0.6,monthly,-0.3346275537387917,420,平原,9,9,-0.336184563733792,-0.33635756484434765,0.0015570099950003025,,False,cadence=monthly,1,-0.33607108415775455,-0.00011347957603746739
0.3,0.0,0.1,0.6,quarterly,-0.3346084566346378,141,平原,9,9,-0.33607108415775455,-0.33623359832698974,0.0014626275231167662,,False,cadence=quarterly,1,-0.336184563733792,0.00011347957603746739
0.3,0.0,0.2,0.5,monthly,-0.3355125171292669,420,平原,9,9,-0.33708594324382324,-0.33726076836766283,0.0015734261145563533,,False,cadence=monthly,1,-0.33698376909635797,-0.00010217414746527265
0.3,0.0,0.2,0.5,quarterly,-0.3355056604977643,141,平原,9,9,-0.33698376909635797,-0.3371480033850906,0.0014781085985936526,,False,cadence=quarterly,1,-0.33708594324382324,0.00010217414746527265
0.3,0.0,0.3,0.4,monthly,-0.3365149051564994,420,普通,9,9,-0.33805682859004954,-0.33822815341599954,0.0015419234335501408,,False,cadence=monthly,1,-0.33796370038297524,-9.312820707430003e-05
0.3,0.0,0.3,0.4,quarterly,-0.336517937733288,141,普通,9,9,-0.33796370038297524,-0.3381243406773849,0.0014457626496872655,,False,cadence=quarterly,1,-0.33805682859004954,9.312820707430003e-05
0.3,0.0,0.4,0.3,monthly,-0.3375757034154129,420,普通,9,9,-0.33910647202905086,-0.33927655743056623,0.0015307686136379894,,False,cadence=monthly,1,-0.3390187579020082,-8.771412704267068e-05
0.3,0.0,0.4,0.3,quarterly,-0.3375848493204756,141,普通,9,9,-0.3390187579020082,-0.33917808107773406,0.0014339085815325836,,False,cadence=quarterly,1,-0.33910647202905086,8.771412704267068e-05
0.3,0.0,0.5,0.2,monthly,-0.3386347129941718,420,普通,9,9,-0.34016390531084073,-0.34033381556824843,0.0015291923166689259,,False,cadence=monthly,1,-0.3400770404901496,-8.686482069114598e-05
0.3,0.0,0.5,0.2,quarterly,-0.33864557423063435,141,普通,9,9,-0.3400770404901496,-0.34023609229676244,0.001431466259515235,,False,cadence=quarterly,1,-0.34016390531084073,8.686482069114598e-05
0.3,0.0,0.6,0.1,monthly,-0.3396919419014207,420,普通,9,9,-0.34121956267816567,-0.3413892983200262,0.0015276207767449534,,False,cadence=monthly,1,-0.34112919418553456,-9.036849263110991e-05
0.3,0.0,0.6,0.1,quarterly,-0.3397001661200212,141,普通,9,9,-0.34112919418553456,-0.34128797508170267,0.0014290280655133714,,False,cadence=quarterly,1,-0.34121956267816567,9.036849263110991e-05
0.3,0.0,0.7,0.0,monthly,-0.340747398098067,280,普通,6,6,-0.34180427626916693,-0.34198042263101697,0.0010568781710999509,,False,cadence=monthly,1,-0.34171354161007733,-9.073465908959744e-05
0.3,0.0,0.7,0.0,quarterly,-0.34074867802620956,94,普通,6,6,-0.34171354161007733,-0.34187435220738865,0.0009648635838677699,,False,cadence=quarterly,1,-0.34180427626916693,9.073465908959744e-05
0.3,0.1,0.0,0.6,monthly,-0.3395355617083773,420,普通,9,9,-0.3391258504253345,-0.33908032694944085,-0.0004097112830427907,,False,cadence=monthly,1,-0.33883396724991766,-0.0002918831754168405
0.3,0.1,0.0,0.6,quarterly,-0.3391981919083952,141,普通,9,9,-0.33883396724991766,-0.33879349784342017,-0.00036422465847751884,,False,cadence=quarterly,1,-0.3391258504253345,0.0002918831754168405
0.3,0.1,0.1,0.5,monthly,-0.34041695094316227,560,普通,12,12,-0.3404132384847958,-0.3404129291132653,-3.7124583664449595e-06,,False,cadence=monthly,1,-0.3401023825124866,-0.0003108559723092319
0.3,0.1,0.1,0.5,quarterly,-0.3400902223000585,188,普通,12,12,-0.3401023825124866,-0.3401033958635223,1.2160212428113937e-05,,False,cadence=quarterly,1,-0.3404132384847958,0.0003108559723092319
0.3,0.1,0.2,0.4,monthly,-0.34129755711948906,560,普通,12,12,-0.34132606745242494,-0.3413284433135029,2.8510332935882676e-05,,False,cadence=monthly,1,-0.34102295757658474,-0.00030310987584020177
0.3,0.1,0.2,0.4,quarterly,-0.34097749695641033,188,普通,12,12,-0.34102295757658474,-0.3410267459615992,4.5460620174408994e-05,,False,cadence=quarterly,1,-0.34132606745242494,0.00030310987584020177
0.3,0.1,0.3,0.3,monthly,-0.3423185007220497,560,普通,12,12,-0.3423185083107303,-0.3423185089431204,7.588680572823137e-09,,False,cadence=monthly,1,-0.3420217794321804,-0.00029672887854992336
0.3,0.1,0.3,0.3,quarterly,-0.34200686846909656,188,普通,12,12,-0.3420217794321804,-0.34202302201243734,1.491096308381401e-05,,False,cadence=quarterly,1,-0.3423185083107303,0.00029672887854992336
0.3,0.1,0.4,0.2,monthly,-0.3433731979212883,560,普通,12,12,-0.34336960808090455,-0.3433693089275393,-3.5898403837331117e-06,,False,cadence=monthly,1,-0.343075101816135,-0.0002945062647695673
0.3,0.1,0.4,0.2,quarterly,-0.343063230132171,188,普通,12,12,-0.343075101816135,-0.34307609112313203,1.1871683963993185e-05,,False,cadence=quarterly,1,-0.34336960808090455,0.0002945062647695673
0.3,0.1,0.5,0.1,monthly,-0.34442612620385216,560,普通,12,12,-0.34442254278982803,-0.3444222441719927,-3.583414024121989e-06,,False,cadence=monthly,1,-0.34412525970473334,-0.0002972830850946906
0.3,0.1,0.5,0.1,quarterly,-0.34411343484974977,188,普通,12,12,-0.34412525970473334,-0.3441262451093154,1.1824854983577548e-05,,False,cadence=quarterly,1,-0.34442254278982803,0.0002972830850946906
0.3,0.1,0.6,0.0,monthly,-0.3454772934830874,420,普通,9,9,-0.3446884783914796,-0.34460083227018984,-0.0007888150916078307,,False,cadence=monthly,1,-0.3444137237646788,-0.0002747546268007661
0.3,0.1,0.6,0.0,quarterly,-0.3451575362935465,141,普通,9,9,-0.3444137237646788,-0.344331077928138,-0.0007438125288676822,,False,cadence=quarterly,1,-0.3446884783914796,0.0002747546268007661
0.3,0.2,0.0,0.5,monthly,-0.3453092030561089,420,普通,9,9,-0.3449003809716592,-0.34485495629560925,-0.00040882208444970036,,False,cadence=monthly,1,-0.34437322015045446,-0.0005271608212047418
0.3,0.2,0.0,0.5,quarterly,-0.34474786016304215,141,普通,9,9,-0.34437322015045446,-0.3443315934823892,-0.0003746400125876903,,False,cadence=quarterly,1,-0.3449003809716592,0.0005271608212047418
0.3,0.2,0.1,0.4,monthly,-0.3461862556919356,560,普通,12,12,-0.3461825497587425,-0.34618224093097644,-3.705933193098865e-06,,False,cadence=monthly,1,-0.34564207759667076,-0.000540472162071759
0.3,0.2,0.1,0.4,quarterly,-0.34562967276119005,188,普通,12,12,-0.34564207759667076,-0.3456431113329608,1.2404835480706033e-05,,False,cadence=quarterly,1,-0.3461825497587425,0.000540472162071759
0.3,0.2,0.2,0.3,monthly,-0.34706253658792086,560,普通,12,12,-0.3471008966634235,-0.34710409333638204,3.836007550261922e-05,,False,cadence=monthly,1,-0.3465645452429975,-0.0005363514204259623
0.3,0.2,0.2,0.3,quarterly,-0.34650675942928955,188,普通,12,12,-0.3465645452429975,-0.34656936072747313,5.778581370796676e-05,,False,cadence=quarterly,1,-0.3471008966634235,0.0005363514204259623
0.3,0.2,0.3,0.2,monthly,-0.3481016110782498,560,普通,12,12,-0.34809889230770696,-0.348098665743495,-2.7187705428088904e-06,,False,cadence=monthly,1,-0.347565377776982,-0.0005335145307249767
0.3,0.2,0.3,0.2,quarterly,-0.3475527765144679,188,普通,12,12,-0.347565377776982,-0.3475664278821915,1.2601262514067013e-05,,False,cadence=quarterly,1,-0.34809889230770696,0.0005335145307249767
0.3,0.2,0.4,0.1,monthly,-0.3491502483470522,560,普通,12,12,-0.349146665234625,-0.3491463666419228,-3.5831124272078796e-06,,False,cadence=monthly,1,-0.34861042581605733,-0.0005362394185676744
0.3,0.2,0.4,0.1,quarterly,-0.34859831167106736,188,普通,12,12,-0.34861042581605733,-0.34861143532813993,1.2114144989971987e-05,,False,cadence=quarterly,1,-0.349146665234625,0.0005362394185676744
0.3,0.2,0.5,0.0,monthly,-0.350197136305903,420,普通,9,9,-0.34941039535821383,-0.34932297969735954,-0.0007867409476891574,,False,cadence=monthly,1,-0.3488861880482467,-0.0005242073099671063
0.3,0.2,0.5,0.0,quarterly,-0.3496377215408848,141,普通,9,9,-0.3488861880482467,-0.34880268432684247,-0.0007515334926380679,,False,cadence=quarterly,1,-0.34941039535821383,0.0005242073099671063
0.3,0.3,0.0,0.4,monthly,-0.35106276998258445,420,普通,9,9,-0.35085352328310415,-0.35083027364982855,-0.00020924669948030328,,False,cadence=monthly,1,-0.35012767402728334,-0.0007258492558208096
0.3,0.3,0.0,0.4,quarterly,-0.3503563956539174,141,普通,9,9,-0.35012767402728334,-0.3501022605132129,-0.00022872162663406526,,False,cadence=quarterly,1,-0.35085352328310415,0.0007258492558208096
0.3,0.3,0.1,0.3,monthly,-0.3519355179097695,560,普通,12,12,-0.352140329437451,-0.3521573970647578,0.00020481152768148103,,False,cadence=monthly,1,-0.3513973243236126,-0.000743005113838402
0.3,0.3,0.1,0.3,quarterly,-0.3512277233625616,188,普通,12,12,-0.3513973243236126,-0.35141145773703353,0.00016960096105100853,,False,cadence=quarterly,1,-0.352140329437451,0.000743005113838402
0.3,0.3,0.2,0.2,monthly,-0.35281993331455175,560,普通,12,12,-0.3529765915238574,-0.3529896463746329,0.0001566582093056601,,False,cadence=monthly,1,-0.3522436628495308,-0.0007329286743266161
0.3,0.3,0.2,0.2,quarterly,-0.35211598263214605,188,普通,12,12,-0.3522436628495308,-0.3522543028676462,0.00012768021738474022,,False,cadence=quarterly,1,-0.3529765915238574,0.0007329286743266161
0.3,0.3,0.3,0.1,monthly,-0.3538642892273943,560,普通,12,12,-0.3539070978197323,-0.35391066520242714,4.280859233796175e-05,,False,cadence=monthly,1,-0.35319400360551195,-0.0007130942142203334
0.3,0.3,0.3,0.1,quarterly,-0.35315655366911924,188,普通,12,12,-0.35319400360551195,-0.35319712443354473,3.744993639270833e-05,,False,cadence=quarterly,1,-0.3539070978197323,0.0007130942142203334
0.3,0.3,0.4,0.0,monthly,-0.3549069075096064,420,普通,9,9,-0.3541304064830153,-0.35404412859117185,-0.0007765010265911032,,False,cadence=monthly,1,-0.35343157215102444,-0.0006988343319908608
0.3,0.3,0.4,0.0,quarterly,-0.3541909787870282,141,普通,9,9,-0.35343157215102444,-0.35334719363591294,-0.0007594066360037677,,False,cadence=quarterly,1,-0.3541304064830153,0.0006988343319908608
0.3,0.4,0.0,0.3,monthly,-0.35789370457838254,420,普通,9,9,-0.3572763317179932,-0.3572077347335056,-0.0006173728603893203,,False,cadence=monthly,1,-0.3564074352740174,-0.0008688964439758085
0.3,0.4,0.0,0.3,quarterly,-0.3569834969419593,141,普通,9,9,-0.3564074352740174,-0.3563434284220238,-0.0005760616679418851,,False,cadence=quarterly,1,-0.3572763317179932,0.0008688964439758085
0.3,0.4,0.1,0.2,monthly,-0.35849147238611656,560,普通,12,12,-0.3585879538155862,-0.3585959939347087,9.648142946966365e-05,,False,cadence=monthly,1,-0.35771185842215886,-0.0008760953934273674
0.3,0.4,0.1,0.2,quarterly,-0.3575507569399222,188,普通,12,12,-0.35771185842215886,-0.35772528354567856,0.00016110148223663634,,False,cadence=quarterly,1,-0.3585879538155862,0.0008760953934273674
0.3,0.4,0.2,0.1,monthly,-0.359089654888326,560,普通,12,12,-0.35929419073483077,-0.3593112353887062,0.00020453584650476087,,False,cadence=monthly,1,-0.3584258634260799,-0.0008683273087508603
0.3,0.4,0.2,0.1,quarterly,-0.35811545653913,188,普通,12,12,-0.3584258634260799,-0.3584517306666591,0.0003104068869498877,,False,cadence=quarterly,1,-0.35929419073483077,0.0008683273087508603
0.3,0.4,0.3,0.0,monthly,-0.3596882510784325,420,普通,9,9,-0.3592496641483641,-0.35920093226724537,-0.00043858693006837424,,False,cadence=monthly,1,-0.35838881146306073,-0.0008608526853033927
0.3,0.4,0.3,0.0,quarterly,-0.35881911044145187,141,普通,9,9,-0.35838881146306073,-0.3583410004654617,-0.0004302989783911415,,False,cadence=quarterly,1,-0.3592496641483641,0.0008608526853033927
0.3,0.5,0.0,0.2,monthly,-0.36488951363482724,420,普通,9,9,-0.3642071914055478,-0.36413137782451677,-0.0006823222292794417,,False,cadence=monthly,1,-0.3633193927918308,-0.0008877986137170168
