event_id,event,basket_kind,entity_id,ticker,name,sic,sic_description,named_confidence,f_shock_rel_drop,anchor_T_date,T_3m_excess,T_3m_status,T_6m_excess,T_6m_status,T_12m_excess,T_12m_status,anchor_N_date,N_3m_excess,N_3m_status,N_6m_excess,N_6m_status,N_12m_excess,N_12m_status,dollar_vol_60d,feat_status,mcap_oos,close_raw_i0,adj_close_i0,f_ps_oos,f_pb_oos,panel_period_end,panel_filed,panel_age_days,currency,cash,total_debt,assets,equity,mcap_usd,ttm_revenue,ttm_ocf,ttm_net_income,ttm_method_rev,f_net_cash_n2,f_net_cash_over_mcap,f_debt_to_assets,f_liab_to_assets,f_ocf_positive,f_ocf_margin,f_ni_margin,f_ps,f_pb,f_pe,f_log_mcap,f_rev_growth_yoy,f_rev_cv8
E24,2022-10 對華晶片出口管制新規殺半導體與設備,同SIC全體,0000009092,BMI,BADGER METER INC,3824,Totalizing Fluid Meters & Counting Devices,,0.010266071356880069,2022-10-18,0.0639765217293291,已成熟,0.20275155410043277,已成熟,0.1836854698404522,已成熟,2022-10-28,-0.007753614058439773,已成熟,0.13691941457892187,已成熟,0.1177886428372481,已成熟,9601301.342773438,有,2825048993.8257294,96.5199966430664,93.48487854003906,5.283220583866595,6.787997092206384,2022-06-30,2022-07-26,98.0,USD,,,560031000.0,416183000.0,2736213958.1718445,534721000.0,71353000.0,64155000.0,4Q,,,,,1.0,0.1334396816283632,0.1199784560546528,5.11708715044265,6.574545231717404,42.6500500065754,21.72984103473537,0.14592811817575924,0.07962532912106263
E24,2022-10 對華晶片出口管制新規殺半導體與設備,同SIC全體,0000010456,BAX,BAXTER INTERNATIONAL INC,3841,Surgical & Medical Instruments & Apparatus,,-0.006042195644013648,2022-10-18,-0.26124187033681445,已成熟,-0.26528108555251284,已成熟,-0.4774359230821227,已成熟,2022-10-28,-0.1990032566692581,已成熟,-0.18704410156456275,已成熟,-0.4427865455144955,已成熟,159056700.3025055,有,28328103112.5,56.25,51.81611251831055,2.0561880752340858,3.1976637444971217,2022-06-30,2022-07-28,98.0,USD,1852000000.0,,31831000000.0,8859000000.0,26095149836.579613,13777000000.0,1850000000.0,1071000000.0,4Q,,,,0.7203041060601301,1.0,0.13428177397111127,0.07773825941787037,1.8941097362691162,2.945608966765957,24.365219268515045,23.985015303990416,0.1295400508321718,0.7578690703587369
E24,2022-10 對華晶片出口管制新規殺半導體與設備,同SIC全體,0000010795,BDX,BECTON DICKINSON & CO,3841,Surgical & Medical Instruments & Apparatus,,0.015395763540123397,2022-10-18,0.04691279959254513,已成熟,0.034847305415887764,已成熟,0.002598331160080125,已成熟,2022-10-28,0.011759177023965783,已成熟,0.0565567943680827,已成熟,-0.018266653740089178,已成熟,234001085.25914,有,51209563986.72998,179.55975341796875,167.3691864013672,2.6211580072032543,2.0087696225132383,2022-06-30,2022-08-04,98.0,USD,2558000000.0,14683000000.0,53199000000.0,25493000000.0,47732873861.08679,19537000000.0,2449000000.0,2016000000.0,4Q,-12125000000.0,-0.25401780825697673,0.2760014285982819,,1.0,0.12535189640169933,0.10318882121103547,2.4432038624705323,1.8723913961121403,23.677020764427972,24.588886176943298,-0.018043827905106502,0.7910160388164368
E24,2022-10 對華晶片出口管制新規殺半導體與設備,同SIC全體,0000012208,BIO,"BIO-RAD LABORATORIES, INC.",3826,Laboratory Analytical Instruments,,-0.09692305109424681,2022-10-18,0.09990653383212167,已成熟,0.07526278348567783,已成熟,-0.30509911853053706,已成熟,2022-10-28,0.2596944751877226,已成熟,0.2379416686096747,已成熟,-0.2902145746661252,已成熟,64626989.42260742,有,,452.8500061035156,452.8500061035156,,,2022-06-30,2022-07-29,98.0,USD,596584000.0,1196943000.0,12682126000.0,8922597000.0,,2871010000.0,484800000.0,-1942464000.0,4Q,-600359000.0,,0.09438031131373399,0.29644312002577483,1.0,0.16886043587448318,-0.676578625640454,,,,,-0.0030488334218814472,0.05841518675750225
E24,2022-10 對華晶片出口管制新規殺半導體與設備,同SIC全體,0000014930,BC,BRUNSWICK CORP,3510,Engines & Turbines,,-0.0038938647346166144,2022-10-18,0.07919347471615557,已成熟,0.14588848488340544,已成熟,-0.059290923656351024,已成熟,2022-10-28,0.14715395223518835,已成熟,0.1360943167361388,已成熟,-0.0916278654311925,已成熟,47734259.25254822,有,5211063765.234261,70.06999969482422,64.0606460571289,0.800065061525534,2.5995529109220095,2022-07-02,2022-08-02,96.0,USD,566700000.0,2502000000.0,6166500000.0,2004600000.0,4764151746.820396,6513300000.0,379500000.0,694000000.0,4Q,-1935300000.0,-0.4062213176336423,0.40574069569447824,,1.0,0.05826539542167565,0.10655121059984954,0.7314497638402033,2.3766096711665154,6.864771969481839,22.284385340749218,0.21015569841328818,0.7712827018172131
E24,2022-10 對華晶片出口管制新規殺半導體與設備,同SIC全體,0000018230,CAT,CATERPILLAR INC,3531,Construction Machinery & Equip,,0.03223424272953901,2022-10-18,0.2691068079281935,已成熟,0.07688629384273638,已成熟,0.19574010167022693,已成熟,2022-10-28,0.08400673825677596,已成熟,-0.05535880690668005,已成熟,-0.01680038841199405,已成熟,431893780.31311035,有,94395432570.98932,178.80999755859375,167.73707580566406,1.7769555470612801,5.989937976457219,2022-06-30,2022-08-03,98.0,USD,6014000000.0,,81107000000.0,15759000000.0,88549935937.89415,53122000000.0,5698000000.0,6052000000.0,4Q,,,,0.8057011108782226,1.0,0.10726252776627386,0.11392643349271488,1.6669164552896003,5.619007293476372,14.631516182732014,25.206832477718123,0.15754379848339584,0.8016906655092829
E24,2022-10 對華晶片出口管制新規殺半導體與設備,同SIC全體,0000019871,CVR,CHICAGO RIVET & MACHINE CO,3540,Metalworkg Machinery & Equipment,,0.014415087562464235,2022-10-18,0.01529243654245227,已成熟,-0.003638517944001274,已成熟,-0.4190034397265475,已成熟,2022-10-28,-0.026938549502185882,已成熟,-0.032846988351044826,已成熟,-0.4123817060985886,已成熟,32462.000560760498,有,25283674.513710022,26.170000076293945,24.43425178527832,0.7194877727964164,0.8674988726798986,2022-06-30,2022-08-05,98.0,USD,862732.0,,32530872.0,29145484.0,23606712.545814514,35141215.0,-1246768.0,1093383.0,4Q,,,,0.10406693063745724,0.0,-0.03547879605187242,0.031113978273090443,0.6717671129417271,0.809961246339725,21.59052458819509,16.977041659460717,0.19454327431822804,0.7310042445208934
E24,2022-10 對華晶片出口管制新規殺半導體與設備,同SIC全體,0000021535,COHU,COHU INC,3825,Instruments For Meas & Testing of  Electricity & Elec Signals,,-0.07129921376648107,2022-10-18,0.20184226445042475,已成熟,0.15116885564874627,已成熟,0.033611096657411466,已成熟,2022-10-28,0.060357561635693946,已成熟,-0.029998311658730348,已成熟,-0.17199757047926933,已成熟,6888500.065803528,有,1413057245.505558,29.299999237060547,29.299999237060547,1.596947327177358,1.5798022090682988,2022-06-25,2022-07-29,103.0,USD,280586000.0,91556000.0,1239404000.0,894452000.0,1413057245.505558,884849000.0,107907000.0,169166000.0,4Q,189030000.0,0.13377377356879097,0.07387098960468096,,1.0,0.12194962078275502,0.19118064212085903,1.596947327177358,1.5798022090682988,8.353080675227634,21.069021453278655,0.07476803519524644,0.8215508622702259
E24,2022-10 對華晶片出口管制新規殺半導體與設備,同SIC全體,0000023197,CMTL,COMTECH TELECOMMUNICATIONS CORP /DE/,3663,Radio & Tv Broadcasting & Communications Equipment,,-0.01707263517096058,2022-10-18,0.3676521939868098,已成熟,0.03935703505267596,已成熟,-0.032683113700522015,已成熟,2022-10-28,0.3814070397708089,已成熟,-0.08686732301515299,已成熟,0.010487574453670101,已成熟,1486223.5124588013,有,280656123.49614716,10.579999923706055,10.398253440856934,0.5556831764152083,0.6041332088344824,2022-04-30,2022-06-09,159.0,USD,32831000.0,127000000.0,983637000.0,464560000.0,275834926.5487633,505065000.0,24365000.0,-20520000.0,4Q,-94169000.0,-0.34139621540404314,0.12911267062951068,0.42246784128697884,1.0,0.04824131547424589,-0.040628433963945235,0.5461374804208632,0.5937552233269401,,19.435313152538303,-0.137465225536624,0.11567973088967229
E24,2022-10 對華晶片出口管制新規殺半導體與設備,同SIC全體,0000026058,CTS,CTS CORP,3672,Printed Circuit Boards,,-0.024264222939292646,2022-10-18,0.00296176616967192,已成熟,-0.07054093374822101,已成熟,-0.20138719180958953,已成熟,2022-10-28,0.09417451050686343,已成熟,-0.030544684447329717,已成熟,-0.12091839634207457,已成熟,5707696.9581604,有,1417369152.1332169,44.47999954223633,43.89682388305664,2.6023772448300484,2.916715510401786,2022-06-30,2022-07-26,98.0,USD,98739000.0,,729634000.0,485947000.0,1398786076.6362991,544644000.0,82708000.0,-30184000.0,4Q,,,,0.33398525836241183,1.0,0.1518569928246708,-0.0554196869881978,2.5682575712507605,2.8784745592344416,,21.058870609312347,0.10072007873777045,0.7639662586576469
E24,2022-10 對華晶片出口管制新規殺半導體與設備,同SIC全體,0000026172,CMI,CUMMINS INC,3510,Engines & Turbines,,0.019970315456599996,2022-10-18,-0.0227973919892015,已成熟,-0.06981266170883604,已成熟,-0.13692713155639724,已成熟,2022-10-28,-0.033591065944867604,已成熟,-0.12744500302227102,已成熟,-0.17571353851285165,已成熟,164231779.96444702,有,31128284899.83023,220.77999877929688,202.21282958984375,1.242646103785638,3.5624038566983556,2022-06-30,2022-08-03,98.0,USD,2462000000.0,,24477000000.0,8738000000.0,28510456584.275208,25050000000.0,2064000000.0,2283000000.0,4Q,,,,0.6055480655309066,1.0,0.08239520958083832,0.0911377245508982,1.1381419794121839,3.2628126097820105,12.488154439016736,24.07353675462438,0.08202669431126086,0.772231131978717
E24,2022-10 對華晶片出口管制新規殺半導體與設備,同SIC全體,0000026324,CW,CURTISS WRIGHT CORP,3590,Misc Industrial & Commercial Machinery & Equipment,,0.08604283854702466,2022-10-18,-0.08647202975921453,已成熟,-0.03960348698817939,已成熟,0.0784182378146212,已成熟,2022-10-28,-0.0721288003769407,已成熟,-0.045750353988052606,已成熟,0.07885235717954786,已成熟,23023912.37640381,有,5705051393.134827,148.58999633789062,146.9928436279297,2.3663261316100273,3.0546863677267537,2022-06-30,2022-08-04,98.0,USD,171414000.0,1006577000.0,4402528000.0,1867639000.0,5643729376.057098,2410932000.0,,242668000.0,4Q,-835163000.0,-0.14798069580428275,0.22863613814608333,0.5757803243954382,,,0.10065319137993108,2.3408911475135334,3.021852390133799,23.256998763978352,22.45381092082515,-0.01939305591935614,0.06491878528465364
E24,2022-10 對華晶片出口管制新規殺半導體與設備,同SIC全體,0000029002,DIOD,DIODES INC /DEL/,3674,Semiconductors & Related Devices,,-0.043464918096596805,2022-10-18,0.15449860325428366,已成熟,0.06124194414285067,已成熟,-0.07315275152425604,已成熟,2022-10-28,0.21893413460010924,已成熟,0.09265442591484274,已成熟,-0.18286769419843385,已成熟,14402881.624221802,有,3347858351.6194153,73.61000061035156,73.61000061035156,1.7667124995023207,2.473813159808896,2022-06-30,2022-08-04,98.0,USD,299868000.0,250175000.0,2285044000.0,1353319000.0,3347858351.6194153,1894965000.0,333818000.0,276644000.0,4Q,49693000.0,0.014843220584874106,0.1094836685858128,0.379679778595073,1.0,0.1761605095608626,0.14598897604968958,1.7667124995023207,2.473813159808896,12.101684300470696,21.931586680321214,0.2521260104744423,0.8258946206626013
E24,2022-10 對華晶片出口管制新規殺半導體與設備,同SIC全體,0000029644,DCI,DONALDSON Co INC,3564,Industrial & Commercial Fans & Blowers & Air Purifing Equip,,0.03666006391139143,2022-10-18,0.05058122714183777,已成熟,0.0808875610593971,已成熟,-0.029205816373567672,已成熟,2022-10-28,0.03308141761954708,已成熟,0.06530610178733887,已成熟,-0.08040322655915366,已成熟,17145515.618515015,有,6301272003.375263,51.439998626708984,48.43439865112305,1.9056650345899906,5.560600073575064,2022-07-31,2022-09-23,67.0,USD,193300000.0,650400000.0,2600300000.0,1133200000.0,5933093475.281925,3306600000.0,252800000.0,332800000.0,FY_latest,-457100000.0,-0.07704244032296825,0.2501249855785871,0.5642041302926586,1.0,0.07645315429746567,0.10064719046754975,1.794318476768259,5.235698442712606,17.82780491370771,22.503811579244925,0.1586250394197415,0.8164886154969149
E24,2022-10 對華晶片出口管制新規殺半導體與設備,同SIC全體,0000029905,DOV,DOVER Corp,3530,"Construction, Mining & Materials Handling Machinery & Equip",,0.004844989292374757,2022-10-18,0.06773000393301065,已成熟,0.08639776906372565,已成熟,-0.03036096541187938,已成熟,2022-10-28,0.12545900106382835,已成熟,0.04443196134001837,已成熟,-0.09876134621271337,已成熟,115116400.94566345,有,17728340032.0,123.5,118.06511688232422,2.2420840297449844,4.039705393363553,2022-06-30,2022-07-21,98.0,USD,515371000.0,3329778000.0,10807421000.0,4388523000.0,16948166299.657227,7907081000.0,881064000.0,1123818000.0,FY_stale,-2814407000.0,-0.16605967573358782,0.3081010724020097,,1.0,0.11142721315236305,0.14212804952927635,2.143416299852907,3.861929469130554,15.080881690502578,23.553425482009597,0.06446467748746909,0.8142971498752696
E24,2022-10 對華晶片出口管制新規殺半導體與設備,同SIC全體,0000030625,FLS,FLOWSERVE CORP,3561,Pumps & Pumping Equipment,,-0.017560817653474503,2022-10-18,0.21115203118284187,已成熟,0.15672307409349173,已成熟,0.275189674984903,已成熟,2022-10-28,0.14812698512921463,已成熟,0.16222902918988558,已成熟,0.17106400627288165,已成熟,28865272.707939148,有,3464683521.963358,26.510000228881836,24.81182861328125,0.9930595626364995,2.0127091227117404,2022-06-30,2022-07-27,98.0,USD,458345000.0,1287942000.0,4582732000.0,1721403000.0,3242743606.3375854,3488898000.0,117446000.0,95442000.0,4Q,-829597000.0,-0.2558318204308981,0.28104240003561193,,1.0,0.033662778332871866,0.027355915822130657,0.9294463771476223,1.8837794556751588,33.97606511114169,21.899685600504007,-0.048072255856409396,0.055919313640689305
E24,2022-10 對華晶片出口管制新規殺半導體與設備,同SIC全體,0000031235,KODK,EASTMAN KODAK CO,3861,Photographic Equipment & Supplies,,0.01382014340422777,2022-10-18,-0.37742381637906675,已成熟,-0.4008630945871362,已成熟,-0.33495552526319994,已成熟,2022-10-28,-0.3335393503749263,已成熟,-0.433308461504609,已成熟,-0.3929811034436954,已成熟,3421222.004055977,有,385705112.3251734,4.880000114440918,4.880000114440918,0.3243945435871938,0.42808558526656315,2022-06-30,2022-08-09,98.0,USD,289000000.0,309000000.0,2309000000.0,901000000.0,385705112.3251734,1189000000.0,-129000000.0,41000000.0,4Q,-20000000.0,-0.051853085066548864,0.13382416630576008,0.5236032914681681,0.0,-0.10849453322119428,0.034482758620689655,0.3243945435871938,0.42808558526656315,9.407441764028619,19.7705836777579,0.1645445641527914,0.7715073432470642
E24,2022-10 對華晶片出口管制新規殺半導體與設備,同SIC全體,0000031791,RVTY,"REVVITY, INC.",3826,Laboratory Analytical Instruments,,0.011474327788139282,2022-10-18,0.001403530436504541,已成熟,-0.0753483149591686,已成熟,-0.3120679186503731,已成熟,2022-10-28,-0.023777280803333634,已成熟,-0.08394588624135868,已成熟,-0.4428588870438446,已成熟,92783311.34643555,最近季度過期,,129.61000061035156,128.2887420654297,,,,,,,,,,,,,,,,,,,,,,,,,,,,
E24,2022-10 對華晶片出口管制新規殺半導體與設備,同SIC全體,0000032604,EMR,EMERSON ELECTRIC CO,3600,Electronic & Other Electrical Equipment (No Computer Equip),,0.032529747025813904,2022-10-18,0.002473349537621017,已成熟,-0.05443607778596782,已成熟,-0.00667618027418837,已成熟,2022-10-28,-0.004233390587339181,已成熟,-0.08078848009425643,已成熟,-0.0470290614610005,已成熟,196802799.6547699,有,46990611721.80176,79.47000122070312,73.63518524169922,2.4453898689530473,4.555561000659405,2022-06-30,2022-08-09,98.0,USD,2529000000.0,8367000000.0,37042000000.0,10315000000.0,43540485033.41675,19216000000.0,2560000000.0,3161000000.0,4Q,-5838000000.0,-0.13408210761821812,0.2258787322498785,,1.0,0.13322231473771856,0.1644983347210658,2.2658453909979572,4.221084346429157,13.774275556284957,24.49695703264062,0.07670756989970307,0.061097701533733034
E24,2022-10 對華晶片出口管制新規殺半導體與設備,同SIC全體,0000032621,MSN,EMERSON RADIO CORP,3651,Household Audio & Video Equipment,,0.039665161838394525,2022-10-18,-0.08967313161622303,已成熟,-0.16014493763022308,已成熟,-0.15376865886581892,已成熟,2022-10-28,-0.08057460320117749,已成熟,-0.12723168068293977,已成熟,-0.13196618345287314,已成熟,11603.499853610992,有,12415164.128134489,0.5899999737739563,0.5899999737739563,1.642434730537702,0.48229213457130327,2022-06-30,2022-08-15,98.0,USD,24908000.0,,28895000.0,25742000.0,12415164.128134489,7559000.0,,-3788000.0,4Q,,,,0.1091192247793736,,,-0.5011244873660538,1.642434730537702,0.48229213457130327,,16.334429196984782,-0.07850786297695966,0.7727774607316529
E24,2022-10 對華晶片出口管制新規殺半導體與設備,同SIC全體,0000033533,ESP,ESPEY MFG & ELECTRONICS CORP,3679,"Electronic Components, NEC",,0.05710679000778307,2022-10-18,0.03163136980362724,已成熟,0.45492801531860905,已成熟,-0.02554876019154051,已成熟,2022-10-28,0.12035685966352605,已成熟,0.5020213121583224,已成熟,0.11233297262525044,已成熟,23256.000518798828,有,35863941.147167206,13.270000457763672,11.827396392822266,1.0892457773712465,1.1401296523580289,2022-03-31,2022-05-16,189.0,USD,7282832.0,,38932288.0,31456020.0,31965111.79532242,32925481.0,-782226.0,1868374.0,4Q,,,,0.1920325874502932,0.0,-0.023757466139978336,0.05674553395286769,0.9708320372091882,1.01618424057851,17.10851884864723,17.280155609605988,0.07750722696529366,0.2840946913878186
E24,2022-10 對華晶片出口管制新規殺半導體與設備,同SIC全體,0000038725,FELE,FRANKLIN ELECTRIC CO INC,3621,Motors & Generators,,0.038537687783010366,2022-10-18,-0.09677742352733743,已成熟,-0.09274894418608548,已成熟,-0.15356919051144458,已成熟,2022-10-28,0.040740903616862445,已成熟,0.10501058432251087,已成熟,-0.05509043147688342,已成熟,12904265.635681152,有,3968589139.5382233,85.7300033569336,82.26588439941406,2.089933387753178,4.024583165114461,2022-06-30,2022-08-02,98.0,USD,33225000.0,,1751540000.0,986087000.0,3808229121.638275,1898907000.0,31692000.0,174442000.0,4Q,,,,,1.0,0.016689600912524943,0.091864425166688,2.005484798169829,3.8619605791763556,21.83091871016312,22.060430120562923,0.3280955268475174,0.7158311838084201
E24,2022-10 對華晶片出口管制新規殺半導體與設備,同SIC全體,0000039020,FEIM,FREQUENCY ELECTRONICS INC,3825,Instruments For Meas & Testing of  Electricity & Elec Signals,,-0.06479418010323768,2022-10-18,0.31406034327028864,已成熟,0.43594953351117294,已成熟,0.5385322701383859,已成熟,2022-10-28,0.2596360709928449,已成熟,0.44388205659999724,已成熟,0.48761644489173483,已成熟,29797.00016975403,有,50572352.27123022,5.429999828338623,4.3028998374938965,1.1613813818172056,1.1577389375768101,2022-07-31,2022-09-14,67.0,USD,7246000.0,,82833000.0,43682000.0,40075096.36259794,43545000.0,1290000.0,-10205000.0,YTD_diff,,,,0.4726497893351683,1.0,0.029624526352049603,-0.2343552646687335,0.920314533530783,0.9174281480380464,,17.506265661013405,-0.19744553798518194,0.8400758491187394
E24,2022-10 對華晶片出口管制新規殺半導體與設備,同SIC全體,0000040545,GE,GENERAL ELECTRIC CO,3600,Electronic & Other Electrical Equipment (No Computer Equip),,0.07360807916867662,2022-10-18,0.3085431766186719,已成熟,0.6052743035034513,已成熟,0.6650985596322734,已成熟,2022-10-28,0.2695265926818118,已成熟,0.5756265108136476,已成熟,0.5937315044384248,已成熟,409230005.2766342,有,45239587763.835976,41.25617599487305,40.48219680786133,0.6079118998607322,1.305653489677508,2022-06-30,2022-07-26,98.0,USD,13190000000.0,,185540000000.0,34649000000.0,44390878485.43484,74418000000.0,4767000000.0,-4418000000.0,4Q,,,,0.8062789694944487,1.0,0.06405708296379908,-0.05936735735977855,0.5965072762696503,1.2811590084976432,,24.51629984576177,-0.018840560602265133,0.07524660246274283
E24,2022-10 對華晶片出口管制新規殺半導體與設備,同SIC全體,0000042682,GRC,GORMAN RUPP CO,3561,Pumps & Pumping Equipment,,0.021270931764451495,2022-10-18,-0.008170511243362322,已成熟,-0.16559854581165656,已成熟,0.06695826853650555,已成熟,2022-10-28,0.03086200832398478,已成熟,-0.11334245650451968,已成熟,0.012089001499399732,已成熟,1501077.9817581177,有,652110670.3773594,24.989999771118164,23.142263412475586,1.5662221073097,1.9919683244566069,2022-06-30,2022-08-04,98.0,USD,16828000.0,432384000.0,874300000.0,327370000.0,603894239.5429897,416359000.0,24019000.0,22426000.0,4Q,-415556000.0,-0.6881271136391054,0.494548781882649,0.6255633077890884,1.0,0.05768819696463869,0.05386217182767756,1.4504171629362874,1.844684117490881,26.92830819330196,20.21890964047289,0.16680118148851864,0.7451897907452805
E24,2022-10 對華晶片出口管制新規殺半導體與設備,同SIC全體,0000042888,GGG,GRACO INC,3561,Pumps & Pumping Equipment,,0.025687617926685613,2022-10-18,-0.004204842367958372,已成熟,0.011945045017812905,已成熟,-0.022426999609936438,已成熟,2022-10-28,-0.0479418372484397,已成熟,0.0687435101070657,已成熟,-0.028456202659558283,已成熟,31591196.7004776,有,10566340173.86504,62.47999954223633,59.32664489746094,5.187991200370522,6.0129155577701825,2022-07-01,2022-07-27,97.0,USD,413359000.0,75000000.0,2404278000.0,1757274000.0,10033058834.081894,2036692000.0,371834000.0,432168000.0,4Q,338359000.0,0.03372441102912785,0.031194395989149342,,1.0,0.18256761454358342,0.21219114132131908,4.92615419223029,5.709444761648948,23.215644920683378,23.029151360929497,0.08858766326607515,0.789940120353336
E24,2022-10 對華晶片出口管制新規殺半導體與設備,同SIC全體,0000046129,ALNT,ALLIENT INC,3825,Instruments For Meas & Testing of  Electricity & Elec Signals,,0.01263178143629573,2022-10-18,0.23925616909100733,已成熟,0.08383887369963916,已成熟,-0.1651951061456698,已成熟,2022-10-28,0.1145391878173374,已成熟,-0.003950724540716433,已成熟,-0.24298826269181795,已成熟,876580.4975509644,有,455540224.7671337,28.510000228881836,28.11859893798828,1.1289272910296833,2.2632277821686997,2022-06-30,2022-08-03,98.0,USD,28846000.0,228901000.0,576115000.0,201279000.0,449286312.7854996,403516000.0,8641000.0,14617000.0,FY_stale,-200055000.0,-0.4452728567663071,0.3973182437534173,0.6506270449476234,1.0,0.02141426857918893,0.03622409024673123,1.1134287433100536,2.232156920421403,30.737245179277526,19.923170910156603,0.03236667391554637,0.7898854831444431
E24,2022-10 對華晶片出口管制新規殺半導體與設備,同SIC全體,0000047217,HPQ,HP INC,3570,Computer & office Equipment,,-0.029739035613604803,2022-10-18,0.02383063986101086,已成熟,0.04427120173269383,已成熟,-0.08889891066428712,已成熟,2022-10-28,0.02133614387944438,已成熟,0.033556667230958404,已成熟,-0.10594719048728984,已成熟,232382662.9688263,有,26637259731.437744,26.479999542236328,22.794923782348633,0.4196760683058049,,2022-07-31,2022-09-02,67.0,USD,5386000000.0,10952000000.0,39247000000.0,-2318000000.0,22930298936.760033,63471000000.0,5407000000.0,4313000000.0,4Q,-5566000000.0,-0.24273560564345853,0.2790531760389329,,1.0,0.08518851128862,0.06795229317326022,0.3612720602599618,,5.316554355845127,23.85572497065929,0.038703236998003376,0.764924499845813
E24,2022-10 對華晶片出口管制新規殺半導體與設備,同SIC全體,0000048898,HUBB,HUBBELL INC,3670,Electronic Components & Accessories,,-0.01671623909561848,2022-10-18,-0.039227299088513856,已成熟,-0.05245478052703301,已成熟,0.12536826011558833,已成熟,2022-10-28,-0.05649255244575446,已成熟,0.08978326544475856,已成熟,0.07453943776372629,已成熟,65073256.65512848,有,12614272895.0,235.0,222.4718780517578,2.6692354511405476,5.5892032854800835,2022-06-30,2022-07-27,98.0,USD,424200000.0,1436700000.0,5238200000.0,2256900000.0,11941791409.39589,4725800000.0,478600000.0,506500000.0,4Q,-1012500000.0,-0.0847862741266237,0.27427360543698215,0.5670459318086366,1.0,0.10127385839434593,0.10717762072030132,2.5269354203300796,5.291236390356635,23.577080768797412,23.203309967944612,0.06998437747639641,0.06493561282234724
E24,2022-10 對華晶片出口管制新規殺半導體與設備,同SIC全體,0000049826,ITW,ILLINOIS TOOL WORKS INC,3560,General Industrial Machinery & Equipment,,0.013280433852425721,2022-10-18,0.09883119907067739,已成熟,0.10339282688402007,已成熟,0.02630609386805438,已成熟,2022-10-28,0.05615899052423434,已成熟,0.03245837672475971,已成熟,-0.03221578747203313,已成熟,212700182.78121948,有,59416404067.31906,191.89999389648438,175.7271270751953,3.9136084881648703,17.584020144219906,2022-06-30,2022-08-05,98.0,USD,879000000.0,7640000000.0,15666000000.0,3379000000.0,54408933402.682144,15182000000.0,2217000000.0,2814000000.0,4Q,-6761000000.0,-0.12426268219524975,0.48768032682241796,,1.0,0.14602819127914635,0.18535107363983666,3.583779041146235,16.10208150419714,19.335086497044117,24.719794194287246,0.08427367518925877,0.7665909146892672
E24,2022-10 對華晶片出口管制新規殺半導體與設備,同SIC全體,0000050863,INTC,INTEL CORP,3674,Semiconductors & Related Devices,,-0.04288831804144,2022-10-18,0.055400659761435156,已成熟,0.05984131752977673,已成熟,0.19590685994320922,已成熟,2022-10-28,-0.03016498644307697,已成熟,0.03809669036628205,已成熟,0.21978973746089703,已成熟,1200708221.0062027,有,111601081253.05176,27.18000030517578,25.85980796813965,1.5393889575161974,1.1025813714265422,2022-07-02,2022-07-29,96.0,USD,4390000000.0,32548000000.0,170418000000.0,101218000000.0,106180371517.1814,72497000000.0,22397000000.0,19543000000.0,4Q,-28158000000.0,-0.2651902568964327,0.19098921475431,,1.0,0.30893692152778734,0.2695697753010469,1.4646174533729863,1.0490265715305715,5.433166428756148,25.388405103033293,-0.0629225101790215,0.8324336736310846
E24,2022-10 對華晶片出口管制新規殺半導體與設備,同SIC全體,0000051143,IBM,INTERNATIONAL BUSINESS MACHINES CORP,3570,Computer & office Equipment,,0.011418592804702143,2022-10-18,0.08067383716109688,已成熟,-0.06802954125343119,已成熟,0.012820114386204784,已成熟,2022-10-28,-0.07491162962746212,已成熟,-0.14168281493213108,已成熟,-0.006602741482218066,已成熟,495020029.45251465,有,110395737579.10648,122.2300033569336,106.10122680664062,1.6702585305863753,5.687863237627208,2022-06-30,2022-07-25,98.0,USD,7034000000.0,50309000000.0,127503000000.0,19409000000.0,95828543480.95474,66095000000.0,9826000000.0,4580000000.0,4Q,-43275000000.0,-0.4515877882313906,0.3945711081307891,0.8472428099730986,1.0,0.14866480066570845,0.06929419774566911,1.4498607077835652,4.9373251316891515,20.92326276876741,25.285826426198312,-0.08402394744865438,0.7902527354513014
E24,2022-10 對華晶片出口管制新規殺半導體與設備,同SIC全體,0000055242,KMT,KENNAMETAL INC,3541,"Machine Tools, Metal Cutting Types",,0.05935449719616637,2022-10-18,0.07589925054570545,已成熟,-0.014120018996536587,已成熟,-0.13401572128974826,已成熟,2022-10-28,0.02204880351557037,已成熟,-0.040072765129718135,已成熟,-0.2079323992527109,已成熟,14954736.794281006,有,1900683637.0,23.0,20.363265991210938,0.9662368986004263,1.439775503834864,2022-03-31,2022-05-04,189.0,USD,99982000.0,,2659513000.0,1320125000.0,1682788107.1901398,1967099000.0,189508000.0,124535000.0,4Q,,,,0.4879506135145795,1.0,0.09633882178782054,0.06330896411415998,0.8554669120314431,1.2747187631399601,13.512571623962257,21.24371784238097,0.15404661597408786,0.7831586123526733
