window,arm,direction,bar,rsi_kind,style,params,n_periods,start,end,years,cagr_pct,maxdd_pct,exc_spy,t_spy,exc_ew9,t_ew9,exc_spy_h1,exc_spy_h2,exc_spy_pre13,exc_spy_post13,ann_turnover,pct_in_mkt,n_rebal,N,H,E,X
ey_lag全期,ey_lag,買便宜,3M,wilder,乙,"E=5,X=85,H=2",110,1999-01-04,2026-07-01,27.49,8.1605,-42.724,-0.4693,-0.254,-1.0467,-0.557,1.6321,-2.7623,1.8007,-3.0634,0.65,88.18,48.0,,2.0,5.0,85.0
ey_lag全期,ey_lag,買便宜,3M,wilder,乙,"E=5,X=90,H=2",110,1999-01-04,2026-07-01,27.49,8.8341,-39.892,0.2044,-0.053,-0.373,-0.341,1.9117,-1.6663,2.1027,-1.948,0.51,90.91,45.0,,2.0,5.0,90.0
ey_lag全期,ey_lag,買便宜,3M,wilder,乙,"E=5,X=95,H=2",110,1999-01-04,2026-07-01,27.49,8.2228,-40.406,-0.407,-0.275,-0.9843,-0.654,1.5565,-2.5522,1.6365,-2.7465,0.34,98.18,35.0,,2.0,5.0,95.0
ey_lag全期,ey_lag,買便宜,3M,wilder,乙,"E=10,X=50,H=2",110,1999-01-04,2026-07-01,27.49,8.7269,-41.558,0.0971,0.086,-0.4802,-0.097,0.0707,0.1262,0.4357,-0.2903,1.13,87.27,70.0,,2.0,10.0,50.0
ey_lag全期,ey_lag,買便宜,3M,wilder,乙,"E=10,X=55,H=2",110,1999-01-04,2026-07-01,27.49,8.4265,-41.558,-0.2033,-0.049,-0.7806,-0.241,-0.3299,-0.0615,0.011,-0.4594,1.1,87.27,71.0,,2.0,10.0,55.0
ey_lag全期,ey_lag,買便宜,3M,wilder,乙,"E=10,X=60,H=2",110,1999-01-04,2026-07-01,27.49,8.0863,-41.558,-0.5435,-0.2,-1.1208,-0.401,-0.4685,-0.6253,-0.1282,-1.045,1.08,87.27,71.0,,2.0,10.0,60.0
ey_lag全期,ey_lag,買便宜,3M,wilder,乙,"E=10,X=65,H=2",110,1999-01-04,2026-07-01,27.49,8.2084,-41.558,-0.4214,-0.165,-0.9987,-0.375,-0.5605,-0.2649,-0.3433,-0.5288,1.03,88.18,69.0,,2.0,10.0,65.0
ey_lag全期,ey_lag,買便宜,3M,wilder,乙,"E=10,X=70,H=2",110,1999-01-04,2026-07-01,27.49,8.9944,-37.158,0.3646,0.157,-0.2127,-0.049,0.41,0.313,0.6302,0.0723,1.03,89.09,71.0,,2.0,10.0,70.0
ey_lag全期,ey_lag,買便宜,3M,wilder,乙,"E=10,X=75,H=2",110,1999-01-04,2026-07-01,27.49,8.8188,-36.668,0.189,0.113,-0.3884,-0.105,0.8228,-0.5131,1.0483,-0.7914,0.95,90.91,70.0,,2.0,10.0,75.0
ey_lag全期,ey_lag,買便宜,3M,wilder,乙,"E=10,X=80,H=2",110,1999-01-04,2026-07-01,27.49,9.6098,-36.68,0.98,0.471,0.4027,0.297,1.5364,0.3613,1.7641,0.118,0.86,89.09,68.0,,2.0,10.0,80.0
ey_lag全期,ey_lag,買便宜,3M,wilder,乙,"E=10,X=85,H=2",110,1999-01-04,2026-07-01,27.49,9.5759,-41.535,0.9461,0.492,0.3687,0.278,0.8352,1.0667,0.9447,0.986,0.72,97.27,67.0,,2.0,10.0,85.0
ey_lag全期,ey_lag,買便宜,3M,wilder,乙,"E=10,X=90,H=2",110,1999-01-04,2026-07-01,27.49,10.4175,-41.535,1.7877,0.991,1.2103,0.879,1.7567,1.8167,1.89,1.7419,0.59,97.27,59.0,,2.0,10.0,90.0
ey_lag全期,ey_lag,買便宜,3M,wilder,乙,"E=10,X=95,H=2",110,1999-01-04,2026-07-01,27.49,9.3938,-42.028,0.764,0.484,0.1866,0.175,1.7639,-0.3405,1.8586,-0.4603,0.34,98.18,45.0,,2.0,10.0,95.0
ey_lag全期,ey_lag,買便宜,3M,wilder,乙,"E=15,X=50,H=2",110,1999-01-04,2026-07-01,27.49,8.0685,-39.677,-0.5612,-0.356,-1.1386,-0.592,-0.1478,-1.0184,0.2163,-1.4789,1.06,84.55,73.0,,2.0,15.0,50.0
ey_lag全期,ey_lag,買便宜,3M,wilder,乙,"E=15,X=55,H=2",110,1999-01-04,2026-07-01,27.49,7.7196,-39.677,-0.9102,-0.545,-1.4875,-0.793,-0.6162,-1.2342,-0.2766,-1.6773,1.01,84.55,72.0,,2.0,15.0,55.0
ey_lag全期,ey_lag,買便宜,3M,wilder,乙,"E=15,X=60,H=2",110,1999-01-04,2026-07-01,27.49,7.8676,-39.497,-0.7622,-0.477,-1.3395,-0.738,0.0611,-1.6701,0.4037,-2.1299,1.02,85.45,70.0,,2.0,15.0,60.0
ey_lag全期,ey_lag,買便宜,3M,wilder,乙,"E=15,X=65,H=2",110,1999-01-04,2026-07-01,27.49,7.6127,-39.497,-1.0171,-0.572,-1.5944,-0.838,-0.8224,-1.2305,-0.6061,-1.5328,0.96,86.36,66.0,,2.0,15.0,65.0
ey_lag全期,ey_lag,買便宜,3M,wilder,乙,"E=15,X=70,H=2",110,1999-01-04,2026-07-01,27.49,8.4306,-39.497,-0.1992,-0.189,-0.7765,-0.441,0.3635,-0.8219,0.5835,-1.108,0.96,87.27,68.0,,2.0,15.0,70.0
ey_lag全期,ey_lag,買便宜,3M,wilder,乙,"E=15,X=75,H=2",110,1999-01-04,2026-07-01,27.49,8.1082,-39.652,-0.5216,-0.317,-1.0989,-0.599,0.5432,-1.6942,0.7678,-2.0193,0.88,89.09,65.0,,2.0,15.0,75.0
ey_lag全期,ey_lag,買便宜,3M,wilder,乙,"E=15,X=80,H=2",110,1999-01-04,2026-07-01,27.49,8.7377,-39.663,0.1079,0.041,-0.4694,-0.213,0.7895,-0.6464,1.0149,-0.93,0.81,89.09,63.0,,2.0,15.0,80.0
ey_lag全期,ey_lag,買便宜,3M,wilder,乙,"E=15,X=85,H=2",110,1999-01-04,2026-07-01,27.49,8.8385,-42.429,0.2087,0.048,-0.3687,-0.285,0.2277,0.1868,0.336,0.0697,0.72,97.27,66.0,,2.0,15.0,85.0
ey_lag全期,ey_lag,買便宜,3M,wilder,乙,"E=15,X=90,H=2",110,1999-01-04,2026-07-01,27.49,9.8166,-42.429,1.1868,0.661,0.6095,0.459,1.2843,1.075,1.4165,0.9695,0.61,97.27,62.0,,2.0,15.0,90.0
ey_lag全期,ey_lag,買便宜,3M,wilder,乙,"E=15,X=95,H=2",110,1999-01-04,2026-07-01,27.49,8.9434,-42.609,0.3136,0.124,-0.2637,-0.354,1.3115,-0.7876,1.4053,-0.9259,0.36,98.18,45.0,,2.0,15.0,95.0
ey_lag全期,ey_lag,買便宜,3M,wilder,乙,"E=20,X=50,H=2",110,1999-01-04,2026-07-01,27.49,8.6441,-40.261,0.0143,-0.113,-0.563,-0.332,-0.0426,0.0778,-0.1299,0.1824,1.17,88.18,79.0,,2.0,20.0,50.0
ey_lag全期,ey_lag,買便宜,3M,wilder,乙,"E=20,X=55,H=2",110,1999-01-04,2026-07-01,27.49,8.5584,-40.261,-0.0714,-0.162,-0.6487,-0.384,-0.5398,0.4529,-0.2131,0.0903,1.16,89.09,80.0,,2.0,20.0,55.0
ey_lag全期,ey_lag,買便宜,3M,wilder,乙,"E=20,X=60,H=2",110,1999-01-04,2026-07-01,27.49,8.8432,-40.082,0.2134,-0.016,-0.364,-0.242,0.15,0.2833,0.4796,-0.0859,1.15,90.0,79.0,,2.0,20.0,60.0
ey_lag全期,ey_lag,買便宜,3M,wilder,乙,"E=20,X=65,H=2",110,1999-01-04,2026-07-01,27.49,8.0699,-40.082,-0.5599,-0.437,-1.1372,-0.754,-0.5548,-0.5639,-0.3363,-0.8412,1.08,91.82,80.0,,2.0,20.0,65.0
ey_lag全期,ey_lag,買便宜,3M,wilder,乙,"E=20,X=70,H=2",110,1999-01-04,2026-07-01,27.49,8.5858,-40.082,-0.044,-0.149,-0.6214,-0.453,0.0622,-0.1621,0.2813,-0.4219,1.03,92.73,78.0,,2.0,20.0,70.0
ey_lag全期,ey_lag,買便宜,3M,wilder,乙,"E=20,X=75,H=2",110,1999-01-04,2026-07-01,27.49,8.1604,-40.529,-0.4694,-0.364,-1.0468,-0.722,0.3151,-1.3355,0.539,-1.6464,0.97,93.64,77.0,,2.0,20.0,75.0
ey_lag全期,ey_lag,買便宜,3M,wilder,乙,"E=20,X=80,H=2",110,1999-01-04,2026-07-01,27.49,8.6456,-40.54,0.0158,-0.047,-0.5615,-0.376,0.5839,-0.6134,0.8085,-0.8957,0.91,93.64,74.0,,2.0,20.0,80.0
ey_lag全期,ey_lag,買便宜,3M,wilder,乙,"E=20,X=85,H=2",110,1999-01-04,2026-07-01,27.49,7.9725,-42.762,-0.6573,-0.649,-1.2346,-1.27,0.0866,-1.4783,0.1945,-1.6637,0.71,97.27,72.0,,2.0,20.0,85.0
ey_lag全期,ey_lag,買便宜,3M,wilder,乙,"E=20,X=90,H=2",110,1999-01-04,2026-07-01,27.49,8.851,-42.762,0.2212,-0.017,-0.3561,-0.46,1.1449,-0.7988,1.2768,-0.9812,0.61,97.27,66.0,,2.0,20.0,90.0
ey_lag全期,ey_lag,買便宜,3M,wilder,乙,"E=20,X=95,H=2",110,1999-01-04,2026-07-01,27.49,8.4432,-42.661,-0.1866,-0.34,-0.7639,-0.974,1.1974,-1.7071,1.2909,-1.883,0.35,98.18,47.0,,2.0,20.0,95.0
ey_lag全期,ey_lag,買便宜,3M,wilder,乙,"E=25,X=50,H=2",110,1999-01-04,2026-07-01,27.49,6.9456,-42.588,-1.6842,-1.049,-2.2615,-1.335,-0.3266,-3.1734,-0.4139,-3.2077,1.2,90.0,83.0,,2.0,25.0,50.0
ey_lag全期,ey_lag,買便宜,3M,wilder,乙,"E=25,X=55,H=2",110,1999-01-04,2026-07-01,27.49,6.9187,-42.588,-1.7111,-1.067,-2.2884,-1.359,-0.7125,-2.8089,-0.3865,-3.297,1.2,90.91,86.0,,2.0,25.0,55.0
ey_lag全期,ey_lag,買便宜,3M,wilder,乙,"E=25,X=60,H=2",110,1999-01-04,2026-07-01,27.49,7.1782,-40.529,-1.4516,-0.93,-2.0289,-1.253,0.039,-3.0856,0.3681,-3.5842,1.17,91.82,85.0,,2.0,25.0,60.0
ey_lag全期,ey_lag,買便宜,3M,wilder,乙,"E=25,X=65,H=2",110,1999-01-04,2026-07-01,27.49,7.7847,-40.529,-0.8451,-0.647,-1.4225,-0.96,-0.2892,-1.4588,-0.0699,-1.7717,1.09,92.73,83.0,,2.0,25.0,65.0
ey_lag全期,ey_lag,買便宜,3M,wilder,乙,"E=25,X=70,H=2",110,1999-01-04,2026-07-01,27.49,8.1148,-40.529,-0.515,-0.446,-1.0923,-0.762,-0.0209,-1.0613,0.198,-1.357,1.04,93.64,80.0,,2.0,25.0,70.0
ey_lag全期,ey_lag,買便宜,3M,wilder,乙,"E=25,X=75,H=2",110,1999-01-04,2026-07-01,27.49,8.0733,-40.529,-0.5565,-0.441,-1.1339,-0.774,0.2795,-1.4788,0.5032,-1.7954,0.99,94.55,81.0,,2.0,25.0,75.0
ey_lag全期,ey_lag,買便宜,3M,wilder,乙,"E=25,X=80,H=2",110,1999-01-04,2026-07-01,27.49,8.8306,-40.54,0.2008,0.105,-0.3765,-0.228,0.5394,-0.1756,0.764,-0.4405,0.91,94.55,76.0,,2.0,25.0,80.0
ey_lag全期,ey_lag,買便宜,3M,wilder,乙,"E=25,X=85,H=2",110,1999-01-04,2026-07-01,27.49,7.8166,-42.762,-0.8132,-0.793,-1.3905,-1.455,0.0567,-1.7721,0.1646,-1.9694,0.7,97.27,71.0,,2.0,25.0,85.0
ey_lag全期,ey_lag,買便宜,3M,wilder,乙,"E=25,X=90,H=2",110,1999-01-04,2026-07-01,27.49,8.7428,-42.762,0.113,-0.081,-0.4643,-0.565,1.1431,-1.023,1.275,-1.2144,0.6,97.27,67.0,,2.0,25.0,90.0
ey_lag全期,ey_lag,買便宜,3M,wilder,乙,"E=25,X=95,H=2",110,1999-01-04,2026-07-01,27.49,8.3915,-42.661,-0.2383,-0.398,-0.8156,-1.117,1.1754,-1.791,1.2689,-1.9703,0.35,98.18,48.0,,2.0,25.0,95.0
ey_lag全期,ey_lag,買便宜,3M,wilder,乙,"E=30,X=50,H=2",110,1999-01-04,2026-07-01,27.49,6.7688,-44.091,-1.861,-1.104,-2.4383,-1.384,-0.8215,-3.0033,-0.9088,-3.0304,1.26,91.82,81.0,,2.0,30.0,50.0
ey_lag全期,ey_lag,買便宜,3M,wilder,乙,"E=30,X=55,H=2",110,1999-01-04,2026-07-01,27.49,6.7443,-44.091,-1.8855,-1.124,-2.4628,-1.409,-1.193,-2.647,-0.869,-3.129,1.25,92.73,83.0,,2.0,30.0,55.0
ey_lag全期,ey_lag,買便宜,3M,wilder,乙,"E=30,X=60,H=2",110,1999-01-04,2026-07-01,27.49,6.9141,-42.058,-1.7157,-1.102,-2.293,-1.481,-0.3371,-3.2277,-0.0096,-3.7316,1.19,93.64,85.0,,2.0,30.0,60.0
ey_lag全期,ey_lag,買便宜,3M,wilder,乙,"E=30,X=65,H=2",110,1999-01-04,2026-07-01,27.49,7.4978,-42.067,-1.132,-0.862,-1.7093,-1.228,-0.7001,-1.6081,-0.482,-1.9269,1.1,94.55,84.0,,2.0,30.0,65.0
ey_lag全期,ey_lag,買便宜,3M,wilder,乙,"E=30,X=70,H=2",110,1999-01-04,2026-07-01,27.49,7.9013,-42.058,-0.7285,-0.615,-1.3059,-0.977,-0.2916,-1.2112,-0.0736,-1.5128,1.06,95.45,81.0,,2.0,30.0,70.0
ey_lag全期,ey_lag,買便宜,3M,wilder,乙,"E=30,X=75,H=2",110,1999-01-04,2026-07-01,27.49,7.9676,-41.459,-0.6622,-0.555,-1.2395,-0.942,0.2635,-1.6825,0.4872,-2.0071,0.99,96.36,81.0,,2.0,30.0,75.0
ey_lag全期,ey_lag,買便宜,3M,wilder,乙,"E=30,X=80,H=2",110,1999-01-04,2026-07-01,27.49,8.7781,-41.47,0.1483,0.038,-0.429,-0.331,0.5058,-0.2489,0.7302,-0.5166,0.9,96.36,76.0,,2.0,30.0,80.0
ey_lag全期,ey_lag,買便宜,3M,wilder,乙,"E=30,X=85,H=2",110,1999-01-04,2026-07-01,27.49,7.7096,-42.849,-0.9202,-0.953,-1.4975,-1.828,0.1644,-2.1137,0.2725,-2.3249,0.71,98.18,73.0,,2.0,30.0,85.0
ey_lag全期,ey_lag,買便宜,3M,wilder,乙,"E=30,X=90,H=2",110,1999-01-04,2026-07-01,27.49,8.5043,-42.849,-0.1255,-0.321,-0.7028,-0.986,1.1923,-1.5743,1.3244,-1.7882,0.57,98.18,65.0,,2.0,30.0,90.0
ey_lag全期,ey_lag,買便宜,3M,wilder,乙,"E=30,X=95,H=2",110,1999-01-04,2026-07-01,27.49,8.3484,-42.993,-0.2814,-0.445,-0.8588,-1.287,1.225,-1.9344,1.3186,-2.1196,0.34,98.18,48.0,,2.0,30.0,95.0
ey_lag全期,ey_lag,買便宜,3M,wilder,乙,"E=35,X=50,H=2",110,1999-01-04,2026-07-01,27.49,7.9541,-43.525,-0.6757,-0.383,-1.253,-0.649,-0.1773,-1.2264,0.1844,-1.6922,1.37,95.45,88.0,,2.0,35.0,50.0
ey_lag全期,ey_lag,買便宜,3M,wilder,乙,"E=35,X=55,H=2",110,1999-01-04,2026-07-01,27.49,7.6841,-43.525,-0.9457,-0.561,-1.523,-0.833,-0.5825,-1.3463,-0.2433,-1.793,1.34,95.45,89.0,,2.0,35.0,55.0
ey_lag全期,ey_lag,買便宜,3M,wilder,乙,"E=35,X=60,H=2",110,1999-01-04,2026-07-01,27.49,7.8658,-41.814,-0.764,-0.5,-1.3413,-0.835,0.2082,-1.8349,0.5507,-2.3003,1.27,96.36,88.0,,2.0,35.0,60.0
ey_lag全期,ey_lag,買便宜,3M,wilder,乙,"E=35,X=65,H=2",110,1999-01-04,2026-07-01,27.49,8.0012,-41.814,-0.6286,-0.522,-1.2059,-0.862,-0.2378,-1.0606,-0.0196,-1.3562,1.14,95.45,86.0,,2.0,35.0,65.0
ey_lag全期,ey_lag,買便宜,3M,wilder,乙,"E=35,X=70,H=2",110,1999-01-04,2026-07-01,27.49,8.4609,-41.814,-0.1689,-0.204,-0.7462,-0.541,0.2781,-0.6641,0.4979,-0.9439,1.09,96.36,81.0,,2.0,35.0,70.0
ey_lag全期,ey_lag,買便宜,3M,wilder,乙,"E=35,X=75,H=2",110,1999-01-04,2026-07-01,27.49,8.5026,-40.935,-0.1272,-0.15,-0.7045,-0.504,0.8853,-1.2435,1.1099,-1.5496,1.0,97.27,78.0,,2.0,35.0,75.0
ey_lag全期,ey_lag,買便宜,3M,wilder,乙,"E=35,X=80,H=2",110,1999-01-04,2026-07-01,27.49,9.3069,-40.945,0.6771,0.461,0.0998,0.15,1.1107,0.1944,1.3361,-0.0544,0.92,97.27,74.0,,2.0,35.0,80.0
ey_lag全期,ey_lag,買便宜,3M,wilder,乙,"E=35,X=85,H=2",110,1999-01-04,2026-07-01,27.49,8.1775,-42.849,-0.4523,-0.576,-1.0296,-1.315,0.6925,-1.7123,0.8008,-1.9061,0.71,98.18,74.0,,2.0,35.0,85.0
ey_lag全期,ey_lag,買便宜,3M,wilder,乙,"E=35,X=90,H=2",110,1999-01-04,2026-07-01,27.49,8.9242,-42.849,0.2944,0.071,-0.2829,-0.452,1.6676,-1.2152,1.8039,-1.4182,0.57,98.18,66.0,,2.0,35.0,90.0
ey_lag全期,ey_lag,買便宜,3M,wilder,乙,"E=35,X=95,H=2",110,1999-01-04,2026-07-01,27.49,8.6754,-42.993,0.0456,-0.141,-0.5318,-0.853,1.6741,-1.7399,1.7686,-1.9171,0.34,98.18,48.0,,2.0,35.0,95.0
ey_lag全期,ey_lag,買便宜,3M,wilder,乙,"E=40,X=50,H=2",110,1999-01-04,2026-07-01,27.49,8.1299,-42.97,-0.4999,-0.308,-1.0772,-0.59,0.5955,-1.7061,1.0159,-2.2524,1.37,95.45,96.0,,2.0,40.0,50.0
ey_lag全期,ey_lag,買便宜,3M,wilder,乙,"E=40,X=55,H=2",110,1999-01-04,2026-07-01,27.49,7.8598,-42.97,-0.77,-0.498,-1.3474,-0.786,0.2457,-1.8886,0.589,-2.3567,1.36,95.45,97.0,,2.0,40.0,55.0
ey_lag全期,ey_lag,買便宜,3M,wilder,乙,"E=40,X=60,H=2",110,1999-01-04,2026-07-01,27.49,8.407,-41.239,-0.2228,-0.193,-0.8002,-0.528,1.0691,-1.6434,1.416,-2.1022,1.3,96.36,94.0,,2.0,40.0,60.0
ey_lag全期,ey_lag,買便宜,3M,wilder,乙,"E=40,X=65,H=2",110,1999-01-04,2026-07-01,27.49,8.5426,-41.239,-0.0872,-0.173,-0.6645,-0.512,0.6823,-0.9376,0.9034,-1.2284,1.18,96.36,91.0,,2.0,40.0,65.0
ey_lag全期,ey_lag,買便宜,3M,wilder,乙,"E=40,X=70,H=2",110,1999-01-04,2026-07-01,27.49,8.97,-41.239,0.3402,0.16,-0.2372,-0.18,1.22,-0.632,1.4427,-0.9106,1.14,97.27,87.0,,2.0,40.0,70.0
ey_lag全期,ey_lag,買便宜,3M,wilder,乙,"E=40,X=75,H=2",110,1999-01-04,2026-07-01,27.49,8.9861,-40.351,0.3563,0.198,-0.221,-0.14,1.3491,-0.7395,1.5752,-1.0257,1.01,97.27,83.0,,2.0,40.0,75.0
ey_lag全期,ey_lag,買便宜,3M,wilder,乙,"E=40,X=80,H=2",110,1999-01-04,2026-07-01,27.49,9.7475,-40.361,1.1177,0.799,0.5404,0.532,1.5752,0.6076,1.802,0.3753,0.94,97.27,80.0,,2.0,40.0,80.0
ey_lag全期,ey_lag,買便宜,3M,wilder,乙,"E=40,X=85,H=2",110,1999-01-04,2026-07-01,27.49,8.661,-42.423,0.0312,-0.154,-0.5461,-0.725,1.0862,-1.1317,1.1953,-1.302,0.72,98.18,78.0,,2.0,40.0,85.0
ey_lag全期,ey_lag,買便宜,3M,wilder,乙,"E=40,X=90,H=2",110,1999-01-04,2026-07-01,27.49,9.1175,-42.423,0.4877,0.244,-0.0896,-0.222,1.889,-1.0527,2.0258,-1.249,0.56,98.18,67.0,,2.0,40.0,90.0
ey_lag全期,ey_lag,買便宜,3M,wilder,乙,"E=40,X=95,H=2",110,1999-01-04,2026-07-01,27.49,8.7439,-42.834,0.1141,-0.084,-0.4632,-0.789,1.8948,-1.8354,1.9897,-2.0166,0.35,98.18,52.0,,2.0,40.0,95.0
ey_lag全期,ey_lag,買貴,3M,wilder,甲,"N=1,H=1",110,1999-01-04,2026-07-01,27.49,6.542,-58.241,-2.0877,-0.276,-2.6651,-0.451,-2.6609,-1.4379,-2.8805,-1.243,2.06,98.18,57.0,1.0,1.0,,
ey_lag全期,ey_lag,買貴,3M,wilder,甲,"N=2,H=1",110,1999-01-04,2026-07-01,27.49,7.4259,-53.645,-1.2038,-0.295,-1.7812,-0.573,1.0667,-3.6766,0.9088,-3.6532,1.71,98.18,108.0,2.0,1.0,,
ey_lag全期,ey_lag,買貴,3M,wilder,甲,"N=3,H=1",110,1999-01-04,2026-07-01,27.49,7.0307,-54.909,-1.5991,-0.693,-2.1765,-1.138,0.1599,-3.523,0.0658,-3.5642,1.46,98.18,108.0,3.0,1.0,,
ey_lag全期,ey_lag,買貴,3M,wilder,乙,"E=5,X=50,H=1",110,1999-01-04,2026-07-01,27.49,2.8231,-78.55,-5.8067,-1.563,-6.3841,-1.905,-8.1333,-3.1166,-8.3466,-2.9954,0.85,60.91,50.0,,1.0,5.0,50.0
ey_lag全期,ey_lag,買貴,3M,wilder,乙,"E=5,X=55,H=1",110,1999-01-04,2026-07-01,27.49,2.7526,-78.611,-5.8772,-1.586,-6.4545,-1.934,-8.1529,-3.2464,-8.3661,-3.1308,0.83,61.82,49.0,,1.0,5.0,55.0
ey_lag全期,ey_lag,買貴,3M,wilder,乙,"E=5,X=60,H=1",110,1999-01-04,2026-07-01,27.49,3.7407,-74.644,-4.8891,-1.288,-5.4664,-1.599,-6.8028,-2.6883,-7.0176,-2.5484,0.87,64.55,52.0,,1.0,5.0,60.0
ey_lag全期,ey_lag,買貴,3M,wilder,乙,"E=5,X=65,H=1",110,1999-01-04,2026-07-01,27.49,3.6931,-69.351,-4.9367,-1.552,-5.514,-1.926,-6.2261,-3.4579,-6.4416,-3.3515,0.76,65.45,48.0,,1.0,5.0,65.0
ey_lag全期,ey_lag,買貴,3M,wilder,乙,"E=5,X=70,H=1",110,1999-01-04,2026-07-01,27.49,3.7953,-69.433,-4.8345,-1.513,-5.4118,-1.884,-6.245,-3.217,-6.4605,-3.1001,0.73,65.45,47.0,,1.0,5.0,70.0
ey_lag全期,ey_lag,買貴,3M,wilder,乙,"E=5,X=75,H=1",110,1999-01-04,2026-07-01,27.49,4.3821,-63.349,-4.2477,-1.274,-4.825,-1.614,-4.9595,-3.4319,-5.1765,-3.3244,0.7,67.27,47.0,,1.0,5.0,75.0
ey_lag全期,ey_lag,買貴,3M,wilder,乙,"E=5,X=80,H=1",110,1999-01-04,2026-07-01,27.49,4.0217,-64.296,-4.6081,-1.544,-5.1854,-1.936,-5.1459,-3.9881,-5.3626,-3.9047,0.68,67.27,46.0,,1.0,5.0,80.0
ey_lag全期,ey_lag,買貴,3M,wilder,乙,"E=5,X=85,H=1",110,1999-01-04,2026-07-01,27.49,3.9035,-59.638,-4.7263,-1.735,-5.3036,-2.211,-4.2695,-5.2201,-4.4873,-5.1897,0.63,73.64,43.0,,1.0,5.0,85.0
ey_lag全期,ey_lag,買貴,3M,wilder,乙,"E=5,X=90,H=1",110,1999-01-04,2026-07-01,27.49,3.3427,-60.0,-5.2871,-2.205,-5.8645,-2.702,-5.2485,-5.3134,-5.4651,-5.287,0.53,81.82,43.0,,1.0,5.0,90.0
ey_lag全期,ey_lag,買貴,3M,wilder,乙,"E=5,X=95,H=1",110,1999-01-04,2026-07-01,27.49,7.0188,-53.423,-1.6109,-0.747,-2.1883,-1.086,-0.6742,-2.6414,-0.6813,-2.7447,0.41,98.18,36.0,,1.0,5.0,95.0
ey_lag全期,ey_lag,買貴,3M,wilder,乙,"E=10,X=50,H=1",110,1999-01-04,2026-07-01,27.49,4.4697,-59.312,-4.1601,-1.82,-4.7374,-2.418,-5.0067,-3.1917,-5.0961,-3.2251,0.99,77.27,65.0,,1.0,10.0,50.0
ey_lag全期,ey_lag,買貴,3M,wilder,乙,"E=10,X=55,H=1",110,1999-01-04,2026-07-01,27.49,4.3528,-59.576,-4.277,-1.877,-4.8543,-2.497,-5.053,-3.3882,-5.1425,-3.4299,0.96,77.27,65.0,,1.0,10.0,55.0
ey_lag全期,ey_lag,買貴,3M,wilder,乙,"E=10,X=60,H=1",110,1999-01-04,2026-07-01,27.49,4.9922,-56.277,-3.6376,-1.63,-4.2149,-2.22,-4.2217,-2.9691,-4.311,-2.9931,0.97,79.09,65.0,,1.0,10.0,60.0
ey_lag全期,ey_lag,買貴,3M,wilder,乙,"E=10,X=65,H=1",110,1999-01-04,2026-07-01,27.49,4.3737,-62.39,-4.2561,-1.884,-4.8335,-2.442,-5.1966,-3.1803,-5.286,-3.2132,0.93,80.0,64.0,,1.0,10.0,65.0
ey_lag全期,ey_lag,買貴,3M,wilder,乙,"E=10,X=70,H=1",110,1999-01-04,2026-07-01,27.49,4.7324,-62.157,-3.8974,-1.85,-4.4747,-2.365,-5.1527,-2.4632,-5.2422,-2.4658,0.91,81.82,64.0,,1.0,10.0,70.0
ey_lag全期,ey_lag,買貴,3M,wilder,乙,"E=10,X=75,H=1",110,1999-01-04,2026-07-01,27.49,4.5928,-60.201,-4.037,-1.883,-4.6143,-2.422,-4.7936,-3.1714,-4.883,-3.204,0.9,81.82,66.0,,1.0,10.0,75.0
ey_lag全期,ey_lag,買貴,3M,wilder,乙,"E=10,X=80,H=1",110,1999-01-04,2026-07-01,27.49,4.5605,-61.214,-4.0693,-2.049,-4.6467,-2.571,-4.0352,-4.0945,-4.1244,-4.1659,0.85,82.73,65.0,,1.0,10.0,80.0
ey_lag全期,ey_lag,買貴,3M,wilder,乙,"E=10,X=85,H=1",110,1999-01-04,2026-07-01,27.49,5.795,-55.876,-2.8348,-1.4,-3.4121,-1.874,-1.4437,-4.3585,-1.5326,-4.4408,0.74,85.45,60.0,,1.0,10.0,85.0
ey_lag全期,ey_lag,買貴,3M,wilder,乙,"E=10,X=90,H=1",110,1999-01-04,2026-07-01,27.49,6.6115,-50.842,-2.0183,-0.901,-2.5956,-1.252,-0.014,-4.2053,-0.1026,-4.2812,0.61,91.82,57.0,,1.0,10.0,90.0
ey_lag全期,ey_lag,買貴,3M,wilder,乙,"E=10,X=95,H=1",110,1999-01-04,2026-07-01,27.49,7.7413,-51.098,-0.8885,-0.395,-1.4658,-0.735,0.4814,-2.3925,0.438,-2.4432,0.39,98.18,45.0,,1.0,10.0,95.0
ey_lag全期,ey_lag,買貴,3M,wilder,乙,"E=15,X=50,H=1",110,1999-01-04,2026-07-01,27.49,5.9989,-51.258,-2.6309,-1.061,-3.2082,-1.47,-2.4533,-2.8206,-2.4628,-2.9305,1.17,84.55,77.0,,1.0,15.0,50.0
ey_lag全期,ey_lag,買貴,3M,wilder,乙,"E=15,X=55,H=1",110,1999-01-04,2026-07-01,27.49,5.8928,-51.258,-2.737,-1.107,-3.3144,-1.528,-2.5175,-2.9732,-2.527,-3.0894,1.14,84.55,76.0,,1.0,15.0,55.0
ey_lag全期,ey_lag,買貴,3M,wilder,乙,"E=15,X=60,H=1",110,1999-01-04,2026-07-01,27.49,7.7274,-51.258,-0.9024,-0.344,-1.4797,-0.658,0.0105,-1.9082,0.0033,-1.9801,1.12,88.18,76.0,,1.0,15.0,60.0
