weight_quality,weight_value,weight_momentum,weight_low_vol,cadence,value,trades,verdict,neighbours,valid_neighbours,neighbourhood_mean,neighbour_mean,lift,peak_over_neighbourhood,is_local_peak
0.1,0.0,0.7,0.2,quarterly,-0.3387160382690547,141,普通,19,19,-0.3401753427488033,-0.34025214824773736,0.0014593044797485688,,False
0.1,0.0,0.8,0.1,monthly,-0.33974454348926086,420,普通,19,19,-0.34122302846951424,-0.3413008434684749,0.0014784849802533806,,False
0.1,0.0,0.8,0.1,quarterly,-0.33976022889178514,141,普通,19,19,-0.34122302846951424,-0.34130001792097364,0.0014627995777291014,,False
0.1,0.0,0.9,0.0,monthly,-0.3407979186086648,280,普通,13,11,-0.3419675667334268,-0.34207389838113245,0.0011696481247620016,,False
0.1,0.0,0.9,0.0,quarterly,-0.3407984576856484,94,普通,13,11,-0.3419675667334268,-0.34207384937413393,0.0011691090477783939,,False
0.1,0.1,0.0,0.8,monthly,-0.337703141850085,420,普通,19,19,-0.33714101496686555,-0.33711142934143296,-0.0005621268832194382,,False
0.1,0.1,0.0,0.8,quarterly,-0.3373486354141749,141,普通,19,19,-0.33714101496686555,-0.337130087574902,-0.00020762044730937568,,False
0.1,0.1,0.1,0.7,monthly,-0.3385845569133442,560,普通,25,25,-0.33841725144361406,-0.3384105592248249,-0.00016730546973015015,,False
0.1,0.1,0.1,0.7,quarterly,-0.3382416487771225,188,普通,25,25,-0.33841725144361406,-0.3384242755502737,0.00017560266649158107,,False
0.1,0.1,0.2,0.6,monthly,-0.3394651877660776,560,普通,25,25,-0.33930168347188405,-0.3392951433001163,-0.0001635042941935394,,False
0.1,0.1,0.2,0.6,quarterly,-0.33912992218220495,188,普通,25,25,-0.33930168347188405,-0.3393085539234712,0.00017176128967910653,,False
0.1,0.1,0.3,0.5,monthly,-0.340345037304976,560,普通,25,25,-0.3401991039521367,-0.3401932666180231,-0.0001459333528393003,,False
0.1,0.1,0.3,0.5,quarterly,-0.34001349326782626,188,普通,25,25,-0.3401991039521367,-0.3402065283795091,0.00018561068431044436,,False
0.1,0.1,0.4,0.4,monthly,-0.3413166155462143,560,普通,25,25,-0.3411706215753526,-0.34116478181651816,-0.00014599397086167976,,False
0.1,0.1,0.4,0.4,quarterly,-0.34099293711711065,188,普通,25,25,-0.3411706215753526,-0.3411777289536823,0.00017768445824195567,,False
0.1,0.1,0.5,0.3,monthly,-0.3423709938131986,560,普通,25,25,-0.34221201968453047,-0.34220566071938374,-0.00015897412866811012,,False
0.1,0.1,0.5,0.3,quarterly,-0.3420449497285555,188,普通,25,25,-0.34221201968453047,-0.3422187024827694,0.00016706995597498553,,False
0.1,0.1,0.6,0.2,monthly,-0.34342360378318326,560,普通,25,25,-0.3432612667221787,-0.3432547732397386,-0.00016233706100454715,,False
0.1,0.1,0.6,0.2,quarterly,-0.34309087308204667,188,普通,25,25,-0.3432612667221787,-0.34326808246778406,0.00017039364013204938,,False
0.1,0.1,0.7,0.1,monthly,-0.34447445336741167,560,普通,25,25,-0.34430661538746765,-0.34429990186826986,-0.00016783797994401883,,False
0.1,0.1,0.7,0.1,quarterly,-0.3441307598937693,188,普通,25,25,-0.34430661538746765,-0.3443136496072155,0.0001758554936983625,,False
0.1,0.1,0.8,0.0,monthly,-0.34552355043000926,420,普通,19,19,-0.34458186931340434,-0.3445323071493725,-0.0009416811166049199,,False
0.1,0.1,0.8,0.0,quarterly,-0.3451646622731587,141,普通,19,19,-0.34458186931340434,-0.34455119599973305,-0.0005827929597543302,,False
0.1,0.2,0.0,0.7,monthly,-0.3434802716854347,420,普通,19,19,-0.3427824597613825,-0.3427457328180113,-0.0006978119240522163,,False
0.1,0.2,0.0,0.7,quarterly,-0.34286379955008217,141,普通,19,19,-0.3427824597613825,-0.342778178719872,-8.133978869967473e-05,,False
0.1,0.2,0.1,0.6,monthly,-0.3443573403257284,560,普通,25,25,-0.3440563114177824,-0.34404427026146456,-0.00030102890794597714,,False
0.1,0.2,0.1,0.6,quarterly,-0.3437467379986341,188,普通,25,25,-0.3440563114177824,-0.34406869435454834,0.0003095734191483346,,False
0.1,0.2,0.2,0.5,monthly,-0.34523363611299096,560,普通,25,25,-0.3449335521267335,-0.3449215487672832,-0.0003000839862574711,,False
0.1,0.2,0.2,0.5,quarterly,-0.34462496548256116,188,普通,25,25,-0.3449335521267335,-0.3449458955925004,0.0003085866441723262,,False
0.1,0.2,0.3,0.4,monthly,-0.3461091618996004,560,普通,25,25,-0.34583234016803377,-0.3458212672987711,-0.00027682173156662326,,False
0.1,0.2,0.3,0.4,quarterly,-0.34549851960494715,188,普通,25,25,-0.34583234016803377,-0.34584569299055723,0.00033382056308661756,,False
0.1,0.2,0.4,0.3,monthly,-0.3470994226627767,560,普通,25,25,-0.3468078664038773,-0.3467962041535213,-0.00029155625889942804,,False
0.1,0.2,0.4,0.3,quarterly,-0.3464948293069664,188,普通,25,25,-0.3468078664038773,-0.3468203878877537,0.0003130370969108842,,False
0.1,0.2,0.5,0.2,monthly,-0.34814774081279065,560,普通,25,25,-0.3478461385515243,-0.3478340744610736,-0.0003016022612663538,,False
0.1,0.2,0.5,0.2,quarterly,-0.3475361966437146,188,普通,25,25,-0.3478461385515243,-0.3478585362278367,0.00030994190780969655,,False
0.1,0.2,0.6,0.1,monthly,-0.3491943102743229,560,普通,25,25,-0.3488870571895613,-0.3488747670661709,-0.00030725308476159396,,False
0.1,0.2,0.6,0.1,quarterly,-0.3485715054550569,188,普通,25,25,-0.3488870571895613,-0.3488996792589415,0.00031555173450442675,,False
0.1,0.2,0.7,0.0,monthly,-0.35023913886416835,420,普通,19,19,-0.34915498528233196,-0.34909792456749844,-0.001084153581836389,,False
0.1,0.2,0.7,0.0,quarterly,-0.34960080845908326,141,普通,19,19,-0.34915498528233196,-0.3491315209046082,-0.00044582317675129213,,False
0.1,0.3,0.0,0.6,monthly,-0.3492372969209626,420,普通,19,19,-0.34845100830357445,-0.348409624692133,-0.0007862886173881645,,False
0.1,0.3,0.0,0.6,quarterly,-0.34843720215932406,141,普通,19,19,-0.34845100830357445,-0.3484517349427455,1.3806144250394503e-05,,False
0.1,0.3,0.1,0.5,monthly,-0.35011005112088,560,普通,25,25,-0.34972058248070675,-0.34970500373509983,-0.00038946864017325167,,False
0.1,0.3,0.1,0.5,quarterly,-0.34930980298837966,188,普通,25,25,-0.34972058248070675,-0.34973701366039983,0.00041077949232709576,,False
0.1,0.3,0.2,0.4,monthly,-0.3509820437277258,560,普通,25,25,-0.35058426058263203,-0.3505683492568283,-0.00039778314509375523,,False
