month_end,series,n_members,total_mcap,ey_lag,n_lag,ey_fwd,n_fwd,cov_fwd,ey_fwd1,n_fwd1,cov_fwd1,ey_fwd_hp,n_fwd_hp,lowprec_mcap_share
2004-06-30,XLI,44,832826009609.79,0.05543863911940348,44,0.06458045197408033,44,1.0,0.06288470130631275,44,1.0,0.06816971716252179,37,0.10961207766457932
2004-07-31,XLI,44,815880178451.27,0.056820498959111385,44,0.06908669884628972,44,1.0,0.06550512803952384,44,1.0,0.07252789434640061,37,0.10940591136477934
2004-08-31,XLI,44,814413613268.1,0.060275322605579024,44,0.06944022889841243,44,1.0,0.0651311353864837,44,1.0,0.07302431820777983,37,0.11073099714614303
2004-09-30,XLI,44,829590800245.58,0.059244838014163914,44,0.06815786546121509,44,1.0,0.06425756370998766,44,1.0,0.07134476016983604,37,0.10568035273656244
2004-10-31,XLI,44,813608143176.4474,0.05848377031802665,44,0.071636954536491,44,1.0,0.07059581876223128,44,1.0,0.07488963467747116,39,0.10543447769447148
2004-11-30,XLI,44,858177237768.7799,0.05813121537591819,44,0.06799704587011231,44,1.0,0.06654963697201628,44,1.0,0.07100657837401621,39,0.10438104737170271
2004-12-31,XLI,42,905787207106.31,0.05770893842683182,42,0.06490178011544857,42,1.0,0.06295795208918968,42,1.0,0.06732654320289533,37,0.09663847542475433
2005-01-31,XLI,42,876384164831.05,0.06006784020053119,42,0.06945794601365819,42,1.0,0.05668159950148843,42,1.0,0.07195360332705251,37,0.0971150571610426
2005-02-28,XLI,42,885360174819.9275,0.05947226724121266,42,0.06937897195725258,42,1.0,0.05804700156025504,42,1.0,0.07034322292485015,38,0.04953042593067456
2005-03-31,XLI,42,876512796957.125,0.06145664417776886,42,0.06942742635212969,42,1.0,0.058730303083524824,42,1.0,0.07053377058884631,38,0.05202106385430834
2005-04-30,XLI,42,837657811792.85,0.06335001517235651,42,0.07355702570256378,42,1.0,0.07315972384097462,42,1.0,0.07447243746865613,38,0.05231394182405934
2005-05-31,XLI,42,857275651515.54,0.06342763988095645,42,0.07216417702711175,42,1.0,0.07178320882345098,42,1.0,0.07308474093669873,38,0.052400641571453396
2005-06-30,XLI,42,836669434563.8049,0.0659902805313602,42,0.0751014038499074,42,1.0,0.07417307803571663,42,1.0,0.07610494918976142,38,0.05238534815228458
2005-07-31,XLI,42,861244983709.96,0.06313820105902945,42,0.07295037493090181,42,1.0,0.07174429280949951,42,1.0,0.07349153767663691,39,0.03310732418773942
2005-08-31,XLI,42,840257412329.5801,0.06783055536611488,42,0.07488532214735082,42,1.0,0.07246356139744169,42,1.0,0.07536418390246406,39,0.032082204668735896
2005-09-30,XLI,42,846358648072.23,0.0670069721359072,42,0.07412035593998714,42,1.0,0.07188955151174567,42,1.0,0.07472061616368156,39,0.0339377560987463
2005-10-31,XLI,42,817712246036.7749,0.06640715586066372,42,0.07759527628695491,42,1.0,0.07959607932024643,42,1.0,0.0783104523392245,38,0.0392428650904133
2005-11-30,XLI,42,864889508505.775,0.06892007038939815,42,0.07342651568888348,42,1.0,0.07473873735889858,42,1.0,0.07447715791955294,37,0.04676375155563577
2005-12-31,XLI,42,885791259726.1425,0.06999389840499032,42,0.07225317037819619,42,1.0,0.07294662257875177,42,1.0,0.0732315554677195,37,0.046053753691250206
2006-01-31,XLI,42,902059290987.115,0.07030279693896069,42,0.07571776661755555,42,1.0,0.06420471777798836,42,1.0,0.07697819597935436,37,0.04751049233732927
2006-02-28,XLI,42,924351531018.0225,0.06844307971449283,42,0.07402047732673252,42,1.0,0.06467992975477022,42,1.0,0.075014146491093,36,0.04945519443450643
2006-03-31,XLI,42,964171426509.52,0.06337288466371772,42,0.07041668231840062,42,1.0,0.06199134379285595,42,1.0,0.07158441673526074,36,0.04723094401807639
2006-04-30,XLI,42,986973443931.82,0.062057040116421866,42,0.07040503360574739,42,1.0,0.06789043317829002,42,1.0,0.07173550817146344,36,0.04721112266017449
2006-05-31,XLI,42,968767542902.58,0.0659227620754654,42,0.0716505629999004,42,1.0,0.06875200758320392,42,1.0,0.0729502854390056,36,0.04663193268742995
2006-06-30,XLI,42,962346992709.8601,0.07092487861094002,42,0.07207831541789086,42,1.0,0.0694090908850986,42,1.0,0.073372542796485,36,0.05011315477588844
2006-07-31,XLI,42,904940037773.0701,0.07549615489100762,42,0.07950413766535312,42,1.0,0.07757248215555639,42,1.0,0.08114071901847898,36,0.05024858175052136
2006-08-31,XLI,41,908845267006.3301,0.07388243707119654,41,0.07896979847340739,41,1.0,0.07490830293285317,41,1.0,0.08061281957765565,36,0.046860179872217314
2006-09-30,XLI,41,917453098981.67,0.06777928359925066,41,0.0770768569559465,41,1.0,0.07311618008425325,41,1.0,0.07864157167183591,36,0.04659030677869453
2006-10-31,XLI,41,932128622580.63,0.06584209708064313,41,0.07799190202721354,41,1.0,0.08195121857182566,41,1.0,0.07958783716878214,36,0.04616923255818955
2006-11-30,XLI,40,955813556074.9401,0.06656600264468475,40,0.07651197308331144,40,1.0,0.07953461530964065,40,1.0,0.07741283957409284,37,0.036403490504618795
2006-12-31,XLI,41,989225700604.0302,0.0731646892561994,41,0.07502291895437402,41,1.0,0.07683066255718181,41,1.0,0.07572800972481768,38,0.033778645436108944
2007-01-31,XLI,41,1002420780864.1599,0.07226260936648135,41,0.07549688044551373,41,1.0,0.06311893289907174,41,1.0,0.07628124144275528,38,0.034499220694584116
2007-02-28,XLI,41,989356564190.43,0.07324856033387703,41,0.07736954016233374,41,1.0,0.06544252735512025,41,1.0,0.07825228642397741,38,0.035170025729270415
2007-03-31,XLI,42,1015390115532.02,0.07879506214303597,42,0.07631452378322509,42,1.0,0.06523215410251969,42,1.0,0.07712935799517869,39,0.034187144292134215
2007-04-30,XLI,42,1047256429472.53,0.0749950473119918,42,0.07477946237805762,42,1.0,0.07324846871033903,42,1.0,0.07555906298997062,39,0.03439599380228475
2007-05-31,XLI,42,1094330547495.14,0.07572698209786384,42,0.07183274930673458,42,1.0,0.07022094601837958,42,1.0,0.07255295441562552,39,0.03392446604401754
2007-06-30,XLI,42,1069321251257.81,0.06801025155031383,42,0.07263919942733177,42,1.0,0.07066078968796528,42,1.0,0.07344133383475758,39,0.03524576545134357
2007-07-31,XLI,42,1073554706692.0898,0.06743181952698843,42,0.07314546681552786,42,1.0,0.07120286191239632,42,1.0,0.07400607505794368,39,0.036180908316375604
2007-08-31,XLI,42,1069581643998.23,0.06646001843900161,42,0.07370062871528717,42,1.0,0.07153493017511678,42,1.0,0.07456387158116831,38,0.041150966884443696
2007-09-30,XLI,42,1130360084006.135,0.06253487636522145,42,0.0708357892207873,42,1.0,0.06954865140638963,42,1.0,0.07148899750152665,38,0.037398931671892406
2007-10-31,XLI,43,1126285072054.07,0.06245399883256918,43,0.07099773869701181,43,1.0,0.07535815321732807,43,1.0,0.0717828412023763,39,0.03808858554122837
2007-11-30,XLI,44,1087290389455.3551,0.06137367671646289,44,0.07410544719741444,44,1.0,0.07802746903036387,44,1.0,0.07486905256139119,40,0.037027481042793756
