date,engine,hand,abs_diff,rel_diff
2023-02-28,109856.50974347487,109856.50974347489,1.4551915228366852e-11,1.324629306205606e-16
2023-03-01,109204.99333630007,109204.99333630009,1.4551915228366852e-11,1.3325320375739403e-16
2023-03-02,110081.48332224377,110081.48332224377,0.0,0.0
2023-03-03,112101.48763472472,112101.48763472473,1.4551915228366852e-11,1.2981018838735936e-16
2023-03-06,112203.89856249013,112203.89856249013,0.0,0.0
2023-03-07,110655.80904513891,110655.80904513891,0.0,0.0
2023-03-08,111022.74566968273,111022.74566968274,1.4551915228366852e-11,1.3107147675542112e-16
2023-03-09,109036.98818013359,109036.98818013359,0.0,0.0
2023-03-10,107484.74811952795,107484.74811952795,0.0,0.0
2023-03-13,107808.65517494683,107808.65517494685,1.4551915228366852e-11,1.3497909982044285e-16
2023-03-14,109941.36003844482,109941.36003844481,1.4551915228366852e-11,1.323606986786253e-16
2023-03-15,109893.28514806271,109893.28514806271,0.0,0.0
2023-03-16,112314.17982687156,112314.17982687156,0.0,0.0
2023-03-17,111400.63637020071,111400.63637020072,1.4551915228366852e-11,1.3062685907833324e-16
2023-03-20,112125.39396631786,112125.39396631786,0.0,0.0
2023-03-21,113663.68154922292,113663.68154922294,1.4551915228366852e-11,1.2802607684377208e-16
2023-03-22,111926.54960641044,111926.54960641044,0.0,0.0
2023-03-23,112754.01400285015,112754.01400285015,0.0,0.0
2023-03-24,113326.7218596503,113326.7218596503,0.0,0.0
2023-03-27,113030.81359720753,113030.81359720753,0.0,0.0
2023-03-28,112599.74374164692,112599.74374164692,0.0,0.0
2023-03-29,114449.13562139666,114449.13562139666,0.0,0.0
2023-03-30,115330.71505150863,115330.71505150864,1.4551915228366852e-11,1.2617553981060226e-16
2023-03-31,117106.21063364486,117106.21063364486,0.0,0.0
