日期,舊來源(yfinance),新來源(Cboe),絕對差,相對差
2021-02-25,30.239999771118164,30.24,2.2888183437430598e-07,7.568843786596456e-09
2021-02-26,29.600000381469727,29.6,3.8146972514141453e-07,1.2887490548149562e-08
2021-03-01,26.780000686645508,26.78,6.866455066756316e-07,2.5640234842041804e-08
2021-03-02,27.15999984741211,27.16,1.5258789076710855e-07,5.618110884549493e-09
2021-03-03,28.790000915527344,28.79,9.155273446026513e-07,3.180018462968783e-08
2021-03-04,30.079999923706055,30.08,7.629394360719743e-08,2.536367812523502e-09
2021-03-05,27.889999389648438,27.89,6.103515630684342e-07,2.1884244403926747e-08
2021-03-08,28.1299991607666,28.13,8.392333974427402e-07,2.983410673588763e-08
2021-03-09,27.280000686645508,27.28,6.866455066756316e-07,2.5170289200607242e-08
2021-03-10,26.68000030517578,26.68,3.051757815342171e-07,1.1438372490386164e-08
2021-03-11,26.09000015258789,26.09,1.5258789076710855e-07,5.848520117849567e-09
2021-03-12,25.739999771118164,25.74,2.2888183437430598e-07,8.892068236578823e-09
2021-03-15,24.889999389648438,24.89,6.103515630684342e-07,2.4521959744292913e-08
2021-03-16,24.709999084472656,24.71,9.155273446026513e-07,3.705088541172602e-08
2021-03-17,23.8799991607666,23.88,8.392333974427402e-07,3.5143778347427665e-08
2021-03-18,25.280000686645508,25.28,6.866455066756316e-07,2.7161609494669084e-08
2021-03-19,24.989999771118164,24.99,2.2888183437430598e-07,9.158937033638267e-09
2021-03-22,22.940000534057617,22.94,5.340576159085231e-07,2.328062787599505e-08
2021-03-23,23.799999237060547,23.8,7.629394538355427e-07,3.205628060052705e-08
2021-03-24,24.399999618530273,24.4,3.8146972514141453e-07,1.5634005373168618e-08
2021-03-25,23.3700008392334,23.37,8.392333974427402e-07,3.591071319235218e-08
2021-03-26,22.31999969482422,22.32,3.051757815342171e-07,1.3672750255681422e-08
2021-03-29,23.200000762939453,23.2,7.629394538355427e-07,3.2885320204570457e-08
2021-03-30,22.309999465942383,22.31,5.340576159085231e-07,2.3938038040915044e-08
2021-03-31,22.149999618530273,22.15,3.8146972514141453e-07,1.7222109783798105e-08
2021-04-01,20.969999313354492,20.97,6.866455066756316e-07,3.274418355552113e-08
2021-04-05,20.959999084472656,20.96,9.155273446026513e-07,4.367974163132868e-08
2021-04-06,21.15999984741211,21.16,1.5258789076710855e-07,7.211148008858337e-09
2021-04-07,20.65999984741211,20.66,1.5258789076710855e-07,7.385667565056727e-09
2021-04-08,20.59000015258789,20.59,1.5258789076710855e-07,7.4107765729147055e-09
2021-04-09,20.739999771118164,20.74,2.2888183437430598e-07,1.1035768413702648e-08
2021-04-12,20.81999969482422,20.82,3.051757815342171e-07,1.4657818732345263e-08
2021-04-13,20.780000686645508,20.78,6.866455066756316e-07,3.30435747827916e-08
2021-04-14,21.059999465942383,21.06,5.340576159085231e-07,2.5358861797322715e-08
2021-04-15,20.760000228881836,20.76,2.2888183437430598e-07,1.1025136409000603e-08
2021-04-16,20.530000686645508,20.53,6.866455066756316e-07,3.3445956342431366e-08
2021-04-19,21.3700008392334,21.37,8.392333974427402e-07,3.927156595623446e-08
2021-04-20,22.350000381469727,22.35,3.8146972514141453e-07,1.706799635930607e-08
2021-04-21,21.489999771118164,21.49,2.2888183437430598e-07,1.0650620605492767e-08
2021-04-22,22.520000457763672,22.52,4.5776367230132564e-07,2.0326983259163907e-08
2021-04-23,21.56999969482422,21.57,3.051757815342171e-07,1.4148158824844345e-08
2021-04-26,21.540000915527344,21.54,9.155273446026513e-07,4.250358893637202e-08
2021-04-27,21.31999969482422,21.32,3.051757815342171e-07,1.4314061252463505e-08
2021-04-28,21.1299991607666,21.13,8.392333974427402e-07,3.971762568741591e-08
2021-04-29,21.309999465942383,21.31,5.340576159085231e-07,2.506136223804479e-08
2021-04-30,22.06999969482422,22.07,3.051757815342171e-07,1.3827629621842989e-08
2021-05-03,21.739999771118164,21.74,2.2888183437430598e-07,1.0528143366329657e-08
2021-05-04,22.670000076293945,22.67,7.629394360719743e-08,3.3654143515852093e-09
2021-05-05,22.260000228881836,22.26,2.2888183437430598e-07,1.0282202696356538e-08
2021-05-06,21.8799991607666,21.88,8.392333974427402e-07,3.8356189654137823e-08
2021-05-07,20.790000915527344,20.79,9.155273446026513e-07,4.4036907373047543e-08
2021-05-10,22.399999618530273,22.4,3.8146972514141453e-07,1.7029898733830595e-08
2021-05-11,24.229999542236328,24.23,4.5776367230132564e-07,1.8892434211704322e-08
2021-05-12,28.18000030517578,28.18,3.051757815342171e-07,1.082951661566043e-08
2021-05-13,25.260000228881836,25.26,2.2888183437430598e-07,9.06103849170225e-09
2021-05-14,22.260000228881836,22.26,2.2888183437430598e-07,1.0282202696356538e-08
2021-05-17,23.139999389648438,23.14,6.103515630684342e-07,2.6376472738433687e-08
2021-05-18,24.219999313354492,24.22,6.866455066756316e-07,2.83503520289956e-08
2021-05-19,25.270000457763672,25.27,4.5776367230132564e-07,1.811490558009418e-08
2021-05-20,23.809999465942383,23.81,5.340576159085231e-07,2.2429971771836218e-08
2021-05-21,23.489999771118164,23.49,2.2888183437430598e-07,9.743798918879717e-09
2021-05-24,22.229999542236328,22.23,4.5776367230132564e-07,2.0592158422297243e-08
2021-05-25,22.399999618530273,22.4,3.8146972514141453e-07,1.7029898733830595e-08
2021-05-26,21.299999237060547,21.3,7.629394538355427e-07,3.581875498418235e-08
2021-05-27,20.309999465942383,20.31,5.340576159085231e-07,2.6295304281227504e-08
2021-05-28,20.479999542236328,20.48,4.5776367230132564e-07,2.235174231118854e-08
2021-06-01,21.34000015258789,21.34,1.5258789076710855e-07,7.1503228526736585e-09
2021-06-02,21.420000076293945,21.42,7.629394360719743e-08,3.5618087458194674e-09
2021-06-03,21.81999969482422,21.82,3.051757815342171e-07,1.3986058011110141e-08
2021-06-04,20.6200008392334,20.62,8.392333974427402e-07,4.069996912153088e-08
2021-06-07,20.549999237060547,20.55,7.629394538355427e-07,3.712600886425497e-08
2021-06-08,20.850000381469727,20.85,3.8146972514141453e-07,1.8295909743984598e-08
2021-06-09,21.280000686645508,21.28,6.866455066756316e-07,3.2267175024413574e-08
2021-06-10,20.079999923706055,20.08,7.629394360719743e-08,3.799499198061564e-09
2021-06-11,19.639999389648438,19.64,6.103515630684342e-07,3.107696446213381e-08
2021-06-14,20.139999389648438,20.14,6.103515630684342e-07,3.030544099133105e-08
2021-06-15,20.68000030517578,20.68,3.051757815342171e-07,1.4757049179435352e-08
2021-06-16,21.260000228881836,21.26,2.2888183437430598e-07,1.0765843457676386e-08
2021-06-17,20.979999542236328,20.98,4.5776367230132564e-07,2.1819050633426807e-08
2021-06-18,22.93000030517578,22.93,3.051757815342171e-07,1.3309017770284657e-08
2021-06-21,21.1200008392334,21.12,8.392333974427402e-07,3.973642822417625e-08
2021-06-22,20.06999969482422,20.07,3.051757815342171e-07,1.520556981437911e-08
2021-06-23,19.700000762939453,19.7,7.629394538355427e-07,3.8727889557792274e-08
2021-06-24,19.260000228881836,19.26,2.2888183437430598e-07,1.1883791882363545e-08
2021-06-25,19.0,19.0,0.0,0.0
2021-06-28,19.020000457763672,19.02,4.5776367230132564e-07,2.406749007802855e-08
2021-06-29,19.489999771118164,19.49,2.2888183437430598e-07,1.1743552440338216e-08
2021-06-30,19.510000228881836,19.51,2.2888183437430598e-07,1.1731513669358051e-08
2021-07-01,19.450000762939453,19.45,7.629394538355427e-07,3.92256773217854e-08
2021-07-02,19.299999237060547,19.3,7.629394538355427e-07,3.953054321217377e-08
2021-07-06,20.260000228881836,20.26,2.2888183437430598e-07,1.1297227630235724e-08
2021-07-07,20.40999984741211,20.41,1.5258789076710855e-07,7.476133851439297e-09
2021-07-08,21.979999542236328,21.98,4.5776367230132564e-07,2.082637314990367e-08
2021-07-09,20.440000534057617,20.44,5.340576159085231e-07,2.6128062717936994e-08
2021-07-12,20.459999084472656,20.46,9.155273446026513e-07,4.4747184045450725e-08
2021-07-13,21.1299991607666,21.13,8.392333974427402e-07,3.971762568741591e-08
2021-07-14,20.6200008392334,20.62,8.392333974427402e-07,4.069996912153088e-08
2021-07-15,21.09000015258789,21.09,1.5258789076710855e-07,7.235082487582862e-09
2021-07-16,22.06999969482422,22.07,3.051757815342171e-07,1.3827629621842989e-08
2021-07-19,24.899999618530273,24.9,3.8146972514141453e-07,1.532006951749226e-08
2021-07-20,23.200000762939453,23.2,7.629394538355427e-07,3.2885320204570457e-08
2021-07-21,21.8700008392334,21.87,8.392333974427402e-07,3.837372497659938e-08
2021-07-22,21.860000610351562,21.86,6.103515630684342e-07,2.792093074230789e-08
2021-07-23,21.649999618530273,21.65,3.8146972514141453e-07,1.7619849046783072e-08
2021-07-26,21.739999771118164,21.74,2.2888183437430598e-07,1.0528143366329657e-08
2021-07-27,23.0,23.0,0.0,0.0
2021-07-28,22.350000381469727,22.35,3.8146972514141453e-07,1.706799635930607e-08
2021-07-29,21.8799991607666,21.88,8.392333974427402e-07,3.8356189654137823e-08
2021-07-30,22.18000030517578,22.18,3.051757815342171e-07,1.3759052179228475e-08
2021-08-02,23.049999237060547,23.05,7.629394538355427e-07,3.3099326641575916e-08
2021-08-03,22.18000030517578,22.18,3.051757815342171e-07,1.3759052179228475e-08
2021-08-04,22.170000076293945,22.17,7.629394360719743e-08,3.44131453967731e-09
2021-08-05,21.520000457763672,21.52,4.5776367230132564e-07,2.127154565817773e-08
2021-08-06,20.8700008392334,20.87,8.392333974427402e-07,4.021242758481686e-08
2021-08-09,21.270000457763672,21.27,4.5776367230132564e-07,2.1521563819912344e-08
2021-08-10,21.209999084472656,21.21,9.155273446026513e-07,4.316489316932066e-08
2021-08-11,20.81999969482422,20.67,0.14999969482421704,0.007204596398793726
2021-08-12,20.25,20.25,0.0,0.0
2021-08-13,20.260000228881836,20.26,2.2888183437430598e-07,1.1297227630235724e-08
2021-08-16,20.639999389648438,20.64,6.103515630684342e-07,2.9571297534753965e-08
2021-08-17,21.700000762939453,21.7,7.629394538355427e-07,3.515849894063303e-08
2021-08-18,23.799999237060547,23.8,7.629394538355427e-07,3.205628060052705e-08
2021-08-19,24.200000762939453,24.2,7.629394538355427e-07,3.152642271829715e-08
2021-08-20,22.40999984741211,22.41,1.5258789076710855e-07,6.808919759306883e-09
2021-08-23,21.200000762939453,21.2,7.629394538355427e-07,3.5987708791466974e-08
2021-08-24,21.219999313354492,21.22,6.866455066756316e-07,3.2358413237247444e-08
2021-08-25,20.790000915527344,20.79,9.155273446026513e-07,4.4036907373047543e-08
2021-08-26,21.860000610351562,21.86,6.103515630684342e-07,2.792093074230789e-08
2021-08-27,20.610000610351562,20.61,6.103515630684342e-07,2.9614339883225403e-08
2021-08-30,20.399999618530273,20.4,3.8146972514141453e-07,1.869949668013267e-08
2021-08-31,20.420000076293945,20.42,7.629394360719743e-08,3.736236205785761e-09
2021-09-01,20.079999923706055,20.08,7.629394360719743e-08,3.799499198061564e-09
2021-09-02,20.1299991607666,20.13,8.392333974427402e-07,4.169068218733001e-08
2021-09-03,20.31999969482422,20.32,3.051757815342171e-07,1.501849341129417e-08
2021-09-07,21.530000686645508,21.53,6.866455066756316e-07,3.189249813175992e-08
2021-09-08,21.59000015258789,21.59,1.5258789076710855e-07,7.067526155103735e-09
2021-09-09,22.059999465942383,22.06,5.340576159085231e-07,2.4209321343503877e-08
2021-09-10,23.309999465942383,23.31,5.340576159085231e-07,2.2911095158488543e-08
2021-09-13,22.469999313354492,22.47,6.866455066756316e-07,3.055832343828959e-08
2021-09-14,22.549999237060547,22.55,7.629394538355427e-07,3.383323634803785e-08
2021-09-15,21.760000228881836,21.76,2.2888183437430598e-07,1.0518466542592833e-08
2021-09-16,21.809999465942383,21.81,5.340576159085231e-07,2.4486823887478125e-08
2021-09-17,23.219999313354492,23.22,6.866455066756316e-07,2.9571297458252808e-08
2021-09-20,26.399999618530273,26.4,3.8146972514141453e-07,1.4449611009602413e-08
2021-09-21,25.469999313354492,25.47,6.866455066756316e-07,2.695899195865341e-08
2021-09-22,23.049999237060547,23.05,7.629394538355427e-07,3.3099326641575916e-08
2021-09-23,21.3700008392334,21.37,8.392333974427402e-07,3.927156595623446e-08
2021-09-24,20.81999969482422,20.82,3.051757815342171e-07,1.4657818732345263e-08
2021-09-27,21.399999618530273,21.4,3.8146972514141453e-07,1.7825688408475468e-08
2021-09-28,24.030000686645508,24.03,6.866455066756316e-07,2.85745104891832e-08
2021-09-29,23.719999313354492,23.72,6.866455066756316e-07,2.89479564313919e-08
2021-09-30,23.8700008392334,23.87,8.392333974427402e-07,3.515849886621507e-08
2021-10-01,22.950000762939453,23.05,0.09999923706054759,0.004357265086545453
2021-10-04,24.110000610351562,24.11,6.103515630684342e-07,2.5315286089473652e-08
2021-10-05,23.110000610351562,23.11,6.103515630684342e-07,2.641071168103051e-08
2021-10-06,22.84000015258789,22.84,1.5258789076710855e-07,6.6807307245056894e-09
2021-10-07,22.1200008392334,22.12,8.392333974427402e-07,3.794002556971987e-08
2021-10-08,21.8799991607666,21.88,8.392333974427402e-07,3.8356189654137823e-08
2021-10-11,22.389999389648438,22.39,6.103515630684342e-07,2.7260008026200208e-08
2021-10-12,22.329999923706055,22.33,7.629394360719743e-08,3.416656689111852e-09
2021-10-13,21.540000915527344,21.54,9.155273446026513e-07,4.250358893637202e-08
2021-10-14,20.3700008392334,20.37,8.392333974427402e-07,4.119947780396477e-08
2021-10-15,20.299999237060547,20.3,7.629394538355427e-07,3.758322573937283e-08
2021-10-18,20.290000915527344,20.29,9.155273446026513e-07,4.512209479014981e-08
2021-10-19,19.979999542236328,19.98,4.5776367230132564e-07,2.291109523469433e-08
2021-10-20,19.8700008392334,19.87,8.392333974427402e-07,4.22362034220789e-08
2021-10-21,19.479999542236328,19.48,4.5776367230132564e-07,2.34991623746606e-08
2021-10-22,20.010000228881836,20.01,2.2888183437430598e-07,1.1438372401612709e-08
2021-10-25,19.559999465942383,19.56,5.340576159085231e-07,2.7303559841012127e-08
2021-10-26,20.110000610351562,20.11,6.103515630684342e-07,3.035064865956581e-08
2021-10-27,20.889999389648438,20.89,6.103515630684342e-07,2.9217404542906783e-08
2021-10-28,20.479999542236328,20.48,4.5776367230132564e-07,2.235174231118854e-08
2021-10-29,20.3700008392334,20.37,8.392333974427402e-07,4.119947780396477e-08
2021-11-01,20.389999389648438,20.39,6.103515630684342e-07,2.9933868628671784e-08
2021-11-02,20.100000381469727,20.1,3.8146972514141453e-07,1.897859293043064e-08
2021-11-03,19.5,19.5,0.0,0.0
2021-11-04,19.700000762939453,19.7,7.629394538355427e-07,3.8727889557792274e-08
2021-11-05,20.489999771118164,20.49,2.2888183437430598e-07,1.1170416638897582e-08
2021-11-08,20.979999542236328,20.98,4.5776367230132564e-07,2.1819050633426807e-08
2021-11-09,21.40999984741211,21.41,1.5258789076710855e-07,7.126944972190287e-09
2021-11-10,22.0,22.0,0.0,0.0
2021-11-11,21.3799991607666,21.38,8.392333974427402e-07,3.925320067284084e-08
2021-11-12,20.690000534057617,20.69,5.340576159085231e-07,2.5812353896724932e-08
2021-11-15,20.8700008392334,20.87,8.392333974427402e-07,4.021242758481686e-08
2021-11-16,20.899999618530273,20.9,3.8146972514141453e-07,1.8252140292059976e-08
2021-11-17,21.579999923706055,21.58,7.629394360719743e-08,3.535400550367335e-09
2021-11-18,21.899999618530273,21.9,3.8146972514141453e-07,1.74187092139783e-08
2021-11-19,21.920000076293945,21.92,7.629394360719743e-08,3.4805631086519866e-09
2021-11-22,22.6299991607666,22.63,8.392333974427402e-07,3.708499463392427e-08
2021-11-23,22.450000762939453,22.45,7.629394538355427e-07,3.39839388823098e-08
2021-11-24,21.899999618530273,21.9,3.8146972514141453e-07,1.74187092139783e-08
2021-11-26,29.170000076293945,29.17,7.629394360719743e-08,2.6154934318701104e-09
2021-11-29,25.040000915527344,25.04,9.155273446026513e-07,3.656259229746798e-08
2021-11-30,28.1299991607666,28.13,8.392333974427402e-07,2.983410673588763e-08
2021-12-01,30.790000915527344,30.79,9.155273446026513e-07,2.973456698213193e-08
2021-12-02,29.149999618530273,29.15,3.8146972514141453e-07,1.3086440141800868e-08
2021-12-03,31.780000686645508,31.78,6.866455066756316e-07,2.160621434360672e-08
2021-12-06,28.8799991607666,28.88,8.392333974427402e-07,2.9059329010744446e-08
2021-12-07,24.959999084472656,24.96,9.155273446026513e-07,3.667978277980751e-08
2021-12-08,23.6299991607666,23.63,8.392333974427402e-07,3.551559150438471e-08
2021-12-09,24.65999984741211,24.66,1.5258789076710855e-07,6.187667952606316e-09
2021-12-10,23.18000030517578,23.18,3.051757815342171e-07,1.3165477891131669e-08
2021-12-13,24.31999969482422,24.32,3.051757815342171e-07,1.2548346437650843e-08
2021-12-14,25.350000381469727,25.35,3.8146972514141453e-07,1.5048115163748092e-08
2021-12-15,23.299999237060547,23.3,7.629394538355427e-07,3.274418364023057e-08
2021-12-16,24.3700008392334,24.37,8.392333974427402e-07,3.443715094550402e-08
2021-12-17,25.3799991607666,25.38,8.392333974427402e-07,3.3066722820860455e-08
2021-12-20,26.309999465942383,26.31,5.340576159085231e-07,2.0298655520683188e-08
2021-12-21,25.0,25.0,0.0,0.0
2021-12-22,23.559999465942383,23.56,5.340576159085231e-07,2.2667980815557337e-08
2021-12-23,23.239999771118164,23.24,2.2888183437430598e-07,9.848616033927509e-09
2021-12-27,22.739999771118164,22.74,2.2888183437430598e-07,1.0065164321813513e-08
2021-12-28,22.329999923706055,22.33,7.629394360719743e-08,3.416656689111852e-09
2021-12-29,21.829999923706055,21.83,7.629394360719743e-08,3.494912683180857e-09
2021-12-30,21.8799991607666,21.88,8.392333974427402e-07,3.8356189654137823e-08
2021-12-31,21.8799991607666,21.88,8.392333974427402e-07,3.8356189654137823e-08
2022-01-03,21.530000686645508,21.53,6.866455066756316e-07,3.189249813175992e-08
2022-01-04,21.6200008392334,21.62,8.392333974427402e-07,3.8817454434127476e-08
2022-01-05,23.469999313354492,23.47,6.866455066756316e-07,2.9256307062818213e-08
2022-01-06,23.5,23.5,0.0,0.0
2022-01-07,22.8700008392334,22.87,8.392333974427402e-07,3.6695818392933265e-08
2022-01-10,22.68000030517578,22.68,3.051757815342171e-07,1.3455722108812019e-08
2022-01-11,21.979999542236328,21.98,4.5776367230132564e-07,2.082637314990367e-08
2022-01-12,21.579999923706055,21.58,7.629394360719743e-08,3.535400550367335e-09
2022-01-13,23.40999984741211,23.41,1.5258789076710855e-07,6.518064577603002e-09
2022-01-14,22.81999969482422,22.82,3.051757815342171e-07,1.337317202521408e-08
2022-01-18,25.1200008392334,25.12,8.392333974427402e-07,3.340897171197513e-08
2022-01-19,25.809999465942383,25.81,5.340576159085231e-07,2.069188791008072e-08
2022-01-20,27.25,27.25,0.0,0.0
2022-01-21,29.950000762939453,29.95,7.629394538355427e-07,2.5473770764627646e-08
2022-01-24,30.81999969482422,30.82,3.051757815342171e-07,9.901874904478569e-09
2022-01-25,31.760000228881836,31.76,2.2888183437430598e-07,7.206606823830119e-09
2022-01-26,31.950000762939453,31.95,7.629394538355427e-07,2.387916856391809e-08
2022-01-27,30.8700008392334,30.87,8.392333974427402e-07,2.7186050360456712e-08
2022-01-28,28.81999969482422,28.82,3.051757815342171e-07,1.0589027923863011e-08
2022-01-31,26.850000381469727,26.85,3.8146972514141453e-07,1.420743835090156e-08
2022-02-01,24.760000228881836,24.76,2.2888183437430598e-07,9.244015842428056e-09
2022-02-02,25.139999389648438,25.14,6.103515630684342e-07,2.4278105723413443e-08
2022-02-03,26.670000076293945,26.67,7.629394360719743e-08,2.8606652939237342e-09
2022-02-04,26.25,26.25,0.0,0.0
2022-02-07,25.690000534057617,25.69,5.340576159085231e-07,2.0788540475136032e-08
2022-02-08,24.540000915527344,24.54,9.155273446026513e-07,3.7307551362940824e-08
2022-02-09,23.489999771118164,23.49,2.2888183437430598e-07,9.743798918879717e-09
2022-02-10,26.06999969482422,26.07,3.051757815342171e-07,1.1706014004856505e-08
2022-02-11,28.829999923706055,28.83,7.629394360719743e-08,2.6463386683696513e-09
2022-02-14,29.440000534057617,29.44,5.340576159085231e-07,1.8140543689552565e-08
2022-02-15,27.280000686645508,27.28,6.866455066756316e-07,2.5170289200607242e-08
2022-02-16,26.260000228881836,26.26,2.2888183437430598e-07,8.715987523967051e-09
2022-02-17,29.31999969482422,29.32,3.051757815342171e-07,1.0408451047429204e-08
2022-02-18,29.219999313354492,29.22,6.866455066756316e-07,2.3499162313868098e-08
2022-02-22,29.110000610351562,29.11,6.103515630684342e-07,2.0967074897669092e-08
2022-02-23,30.8799991607666,30.88,8.392333974427402e-07,2.71772480651164e-08
2022-02-24,30.049999237060547,30.05,7.629394538355427e-07,2.5389000772240037e-08
2022-02-25,28.040000915527344,28.04,9.155273446026513e-07,3.265076015370854e-08
2022-02-28,29.649999618530273,29.65,3.8146972514141453e-07,1.2865758180415237e-08
2022-03-01,32.59000015258789,32.59,1.5258788721439487e-07,4.682046225835266e-09
2022-03-02,30.969999313354492,30.97,6.866455066756316e-07,2.2171311653195453e-08
2022-03-03,30.799999237060547,30.8,7.629394538355427e-07,2.4770762101757612e-08
2022-03-04,32.34000015258789,32.34,1.5258788721439487e-07,4.718240151343493e-09
2022-03-07,35.7400016784668,35.74,1.6784667948854803e-06,4.696325450641346e-08
2022-03-08,35.0,35.0,0.0,0.0
2022-03-09,33.060001373291016,33.06,1.3732910133512632e-06,4.153935137040669e-08
2022-03-10,31.520000457763672,31.52,4.5776367230132564e-07,1.4522958935699322e-08
2022-03-11,32.34000015258789,32.34,1.5258788721439487e-07,4.718240151343493e-09
2022-03-14,33.31999969482422,33.32,3.051757815342171e-07,9.158937104720975e-09
2022-03-15,31.959999084472656,31.96,9.155273446026513e-07,2.864603788575977e-08
2022-03-16,28.959999084472656,28.96,9.155273446026513e-07,3.161351427989254e-08
2022-03-17,28.219999313354492,28.22,6.866455066756316e-07,2.4331875385648637e-08
2022-03-18,26.549999237060547,26.55,7.629394538355427e-07,2.8735950122762064e-08
2022-03-21,26.3799991607666,26.38,8.392333974427402e-07,3.1813245797629966e-08
2022-03-22,25.850000381469727,25.85,3.8146972514141453e-07,1.4757049110717487e-08
2022-03-23,26.40999984741211,26.41,1.5258789076710855e-07,5.7776558746197984e-09
2022-03-24,25.299999237060547,25.3,7.629394538355427e-07,3.0155710547135336e-08
2022-03-25,24.719999313354492,24.72,6.866455066756316e-07,2.777692256264283e-08
2022-03-28,24.18000030517578,24.18,3.051757815342171e-07,1.2620999904160198e-08
2022-03-29,23.190000534057617,23.19,5.340576159085231e-07,2.3029650867156646e-08
2022-03-30,23.56999969482422,23.57,3.051757815342171e-07,1.2947636210671281e-08
2022-03-31,24.459999084472656,24.46,9.155273446026513e-07,3.742957395218519e-08
2022-04-01,24.209999084472656,24.21,9.155273446026513e-07,3.7816083404556365e-08
2022-04-04,23.030000686645508,23.03,6.866455066756316e-07,2.9815262101741895e-08
2022-04-05,24.899999618530273,24.9,3.8146972514141453e-07,1.532006951749226e-08
2022-04-06,25.799999237060547,25.8,7.629394538355427e-07,2.9571297534753965e-08
2022-04-07,25.229999542236328,25.23,4.5776367230132564e-07,1.814362586630275e-08
2022-04-08,25.170000076293945,25.17,7.629394360719743e-08,3.031145942627706e-09
2022-04-11,27.0,27.0,0.0,0.0
2022-04-12,27.170000076293945,27.17,7.629394360719743e-08,2.8080214719529773e-09
2022-04-13,25.540000915527344,25.54,9.155273446026513e-07,3.5846801557710424e-08
2022-04-14,26.030000686645508,26.03,6.866455066756316e-07,2.6379004554844666e-08
2022-04-18,25.75,25.75,0.0,0.0
2022-04-19,25.059999465942383,25.06,5.340576159085231e-07,2.1311158311648424e-08
2022-04-20,24.149999618530273,24.15,3.8146972514141453e-07,1.5795848081451445e-08
2022-04-21,26.110000610351562,26.11,6.103515630684342e-07,2.337616042898346e-08
2022-04-22,29.8700008392334,29.87,8.392333974427402e-07,2.809619597802056e-08
2022-04-25,29.06999969482422,29.07,3.051757815342171e-07,1.0497963011281085e-08
2022-04-26,33.13999938964844,33.14,6.103515630684342e-07,1.841736796347325e-08
2022-04-27,32.20000076293945,32.2,7.629394502828291e-07,2.3693771186519137e-08
2022-04-28,31.149999618530273,31.15,3.8146972514141453e-07,1.2246219255633273e-08
2022-04-29,33.18000030517578,33.18,3.051757815342171e-07,9.197582240124707e-09
2022-05-02,33.0099983215332,33.01,1.6784667948854803e-06,5.084722448442467e-08
2022-05-03,30.809999465942383,30.81,5.340576159085231e-07,1.733390539324334e-08
2022-05-04,28.09000015258789,28.09,1.5258789076710855e-07,5.432107153372545e-09
2022-05-05,32.68000030517578,32.68,3.051757815342171e-07,9.33830412130945e-09
2022-05-06,32.310001373291016,32.31,1.3732910133512632e-06,4.250358882641494e-08
2022-05-09,35.04999923706055,35.05,7.629394502828291e-07,2.176717451896905e-08
2022-05-10,33.970001220703125,33.97,1.2207031261368684e-06,3.5934738954113046e-08
2022-05-11,33.630001068115234,33.63,1.0681152318170462e-06,3.176078495072459e-08
2022-05-12,33.08000183105469,33.08,1.8310546892053026e-06,5.535231523132365e-08
2022-05-13,30.700000762939453,30.7,7.629394538355427e-07,2.485144739007795e-08
2022-05-16,29.510000228881836,29.51,2.2888183437430598e-07,7.756077011151503e-09
2022-05-17,28.3700008392334,28.37,8.392333974427402e-07,2.9581719161676894e-08
2022-05-18,32.79999923706055,32.8,7.629394502828291e-07,2.3260349635032545e-08
2022-05-19,30.790000915527344,30.79,9.155273446026513e-07,2.973456698213193e-08
2022-05-20,31.139999389648438,31.14,6.103515630684342e-07,1.9600243257272746e-08
2022-05-23,30.290000915527344,30.29,9.155273446026513e-07,3.0225398380009e-08
2022-05-24,30.739999771118164,30.74,2.2888183437430598e-07,7.445733119014283e-09
2022-05-25,29.729999542236328,29.73,4.5776367230132564e-07,1.539736560207468e-08
2022-05-26,29.280000686645508,29.28,6.866455066756316e-07,2.3451007191704333e-08
2022-05-27,28.020000457763672,28.02,4.5776367230132564e-07,1.6337033005811043e-08
2022-05-31,27.989999771118164,27.99,2.2888183437430598e-07,8.17727174869364e-09
2022-06-01,27.719999313354492,27.72,6.866455066756316e-07,2.4770762037675474e-08
2022-06-02,27.059999465942383,27.06,5.340576159085231e-07,1.9736054192487552e-08
2022-06-03,27.329999923706055,27.33,7.629394360719743e-08,2.791582283943588e-09
2022-06-06,27.219999313354492,27.22,6.866455066756316e-07,2.522577237313721e-08
2022-06-07,26.520000457763672,26.52,4.5776367230132564e-07,1.7261073318244094e-08
2022-06-08,26.540000915527344,26.54,9.155273446026513e-07,3.449613085985306e-08
2022-06-09,28.010000228881836,28.01,2.2888183437430598e-07,8.171432792003335e-09
2022-06-10,29.719999313354492,29.72,6.866455066756316e-07,2.3103819735523745e-08
2022-06-13,34.2400016784668,34.24,1.6784667948854803e-06,4.902063997096857e-08
2022-06-14,33.279998779296875,33.28,1.2207031261368684e-06,3.667978277980751e-08
2022-06-15,30.780000686645508,30.78,6.866455066756316e-07,2.2308170609416067e-08
2022-06-16,33.4900016784668,33.49,1.6784667948854803e-06,5.011844463312437e-08
2022-06-17,32.36000061035156,32.36,6.103515630684342e-07,1.8861296401619667e-08
2022-06-21,31.25,31.25,0.0,0.0
2022-06-22,30.239999771118164,30.24,2.2888183437430598e-07,7.568843786596456e-09
2022-06-23,30.190000534057617,30.19,5.340576159085231e-07,1.7689884281586803e-08
2022-06-24,28.950000762939453,28.95,7.629394538355427e-07,2.6353693738489467e-08
2022-06-27,28.18000030517578,28.18,3.051757815342171e-07,1.082951661566043e-08
2022-06-28,29.149999618530273,29.15,3.8146972514141453e-07,1.3086440141800868e-08
2022-06-29,29.0,29.0,0.0,0.0
2022-06-30,29.709999084472656,29.71,9.155273446026513e-07,3.081546189212552e-08
