threshold,tilt,cadence,total_return,annual_return,max_drawdown,win_rate,profit_loss_ratio,sortino,average_holding_days,turnover,annual_excess_QQQ,annual_excess_SPY,run_id,trades,closed_trades,trading_days,start,end,reused,seconds
0.95,1.0,monthly,3.1818299470223455,0.13104075186244857,-0.33558181314409374,0.6060606060606061,1.9501430129381576,0.6601724154557729,93.18939393939394,3.77502172462103,-0.05862894783473016,-0.007478942633830643,run-99f6187fbd3f0631,196,132,2929,2015-01-02,2026-08-26,False,0.5938
0.95,1.0,quarterly,2.1716109120047755,0.10444207314503284,-0.34082271654343366,0.7674418604651163,1.0659862572793537,0.4473025201578682,189.4418604651163,1.4049543512723692,-0.08522762655214589,-0.03407762135124637,run-7da89049531c7891,68,43,2929,2015-01-02,2026-08-26,False,0.542
1.0,0.5,monthly,3.28088178025461,0.13332187170784415,-0.3499494759731856,0.8388349514563107,5.217239189546765,0.7362444126389266,416.8368932038835,0.5005424802745998,-0.056347827989334576,-0.005197822788435058,run-08fb02e27076be23,560,515,2929,2015-01-02,2026-08-26,False,0.6408
1.0,0.5,quarterly,3.268660614129886,0.13304304820512014,-0.3463945794484018,0.9485294117647058,11.770186676677088,0.7274725324574398,940.9485294117648,0.20112551232008838,-0.05662665149205859,-0.005476646291159071,run-72b9fc9073fe8bdf,188,136,2929,2015-01-02,2026-08-26,False,0.6082
1.0,0.75,monthly,3.2926547009465814,0.13358978147849632,-0.34277253625366755,0.8333333333333334,1.1554755694084746,0.7009923739797194,356.53065134099614,1.0820818493226272,-0.05607991821868241,-0.004929913017782894,run-f3319c064fde0fba,560,522,2929,2015-01-02,2026-08-26,False,0.5887
1.0,0.75,quarterly,3.1831628058801966,0.13107177332503972,-0.3435721041584082,0.9367088607594937,1.8885151512889689,0.6662070752028351,687.753164556962,0.39860590793979966,-0.05859792637213901,-0.007447921171239491,run-ba5961024a2ecbd5,188,158,2929,2015-01-02,2026-08-26,False,0.514
1.0,1.0,monthly,3.2774612302518884,0.1332439059197188,-0.33558181314409363,0.5679012345679012,2.9025168768235874,0.6529004873558429,170.66666666666666,1.6482505188045593,-0.05642579377745993,-0.005275788576560414,run-36925a043a2b5f33,112,81,2929,2015-01-02,2026-08-26,False,0.5955
1.0,1.0,quarterly,3.0719140213931517,0.12845089761879924,-0.34082271654343377,0.7586206896551724,4.995497890176541,0.5983636574432758,270.0344827586207,0.5877938171479647,-0.061218802078379486,-0.010068796877479969,run-765122fb5f610bf8,42,29,2929,2015-01-02,2026-08-26,False,0.656
1.05,0.5,monthly,3.397504637210255,0.13594660991570784,-0.3499062554836676,0.9417721518987342,8.334524806373825,0.751911854308377,866.8329113924051,0.2186888119528382,-0.05372308978147089,-0.002573084580571372,run-f079e59213b3afa1,560,395,2929,2015-01-02,2026-08-26,False,0.6976
1.05,0.5,quarterly,3.4116534618956775,0.1362607068908812,-0.3463945794484018,0.9444444444444444,8.05201539323928,0.7506671584056059,921.0793650793651,0.14615040095707868,-0.05340899280629752,-0.0022589876053979996,run-c8748cce323335cd,188,126,2929,2015-01-02,2026-08-26,False,0.5553
1.05,0.75,monthly,3.6021162029565765,0.14040161727826694,-0.3448851702385559,0.9061728395061729,4.3843043690936945,0.7387779352575959,689.520987654321,0.34682461788919544,-0.049268082418911785,0.0018819227819877327,run-1d02d4821fb22064,560,405,2929,2015-01-02,2026-08-26,False,0.6205
1.05,0.75,quarterly,3.5606067726447286,0.139512675831992,-0.3435721041584082,0.9242424242424242,1.2064172698765476,0.7230017259916434,695.6969696969697,0.2401628048507705,-0.05015702386518672,0.0009929813357127948,run-3932cc4149c7e4a5,188,132,2929,2015-01-02,2026-08-26,False,0.5552
1.05,1.0,monthly,3.78594228353533,0.14425228754053232,-0.3398483978079151,0.5409836065573771,22.111807463871042,0.710739852780491,226.19672131147541,0.45052749219524324,-0.04541741215664641,0.005732593044253109,run-4f5f6fe2c7b4270d,74,61,2929,2015-01-02,2026-08-26,False,0.7174
1.05,1.0,quarterly,3.680535120329279,0.14206117451200906,-0.34082271654343377,0.7307692307692307,2.597447180069274,0.6838621969037025,250.53846153846155,0.32068466747710794,-0.04760852518516967,0.0035414800157298476,run-fbc2ee4424c4300f,36,26,2929,2015-01-02,2026-08-26,False,0.7112
1.1,0.5,monthly,3.3876959763954027,0.13572831990293,-0.3499062554836677,0.9719387755102041,5.32675353240276,0.749967573796165,1226.9336734693877,0.18867646955145975,-0.053941379794248734,-0.0027913745933492162,run-c5dd6d302c8e472b,560,392,2929,2015-01-02,2026-08-26,False,0.3616
1.1,0.5,quarterly,3.4095562522063076,0.13621420803330553,-0.346394579448402,0.970873786407767,6.698050505365562,0.7501943631365253,1329.1650485436894,0.11618695299323475,-0.0534554916638732,-0.0023054864629736826,run-b187319735f4e884,188,103,2929,2015-01-02,2026-08-26,False,0.2987
1.1,0.75,monthly,3.5989018401666355,0.14033304268220803,-0.3448851702385559,0.9481481481481482,2.4267752835449543,0.7377669150341394,881.2444444444444,0.2714649955577079,-0.0493366570149707,0.0018133481859288203,run-2a6beab2a318700f,560,405,2929,2015-01-02,2026-08-26,False,0.3434
1.1,0.75,quarterly,3.538004463952741,0.13902552397532264,-0.3435721041584081,0.9615384615384616,4.450057282716375,0.7190199445532767,923.376923076923,0.16177170206241007,-0.05064417572185609,0.0005058294790434292,run-e22130edb90b8c4e,188,130,2929,2015-01-02,2026-08-26,False,0.3373
1.1,1.0,monthly,3.7898628036874484,0.14433293022455662,-0.339848397807915,0.5172413793103449,24.334728778593693,0.7106347205361504,262.7068965517241,0.33038705629449155,-0.04533676947262211,0.0058132357282774105,run-2a9cc644d7b58f96,68,58,2929,2015-01-02,2026-08-26,False,0.3188
1.1,1.0,quarterly,3.6363012372105663,0.14112821833586975,-0.34082271654343366,0.7391304347826086,24.015527816918116,0.6769993741297607,307.8695652173913,0.1927061592035381,-0.04854148136130898,0.0026085238395905375,run-61f7d2807f8085e7,30,23,2929,2015-01-02,2026-08-26,False,0.3834
